branchid,trans_viol,branch_rating,percentage
301867.0,2.2046771569673295e-17,86.0,2.563578089496895e-19
301908.0,2.153460695176431e-17,700.0,3.0763724216806156e-20
301870.0,0.0,2598.0,0.0
301880.0,0.0,700.0,0.0
301922.0,2.058456864339823e-17,797.0,2.5827564169884856e-20
301938.0,2.2074986525734792e-17,86.0,2.5668588983412547e-19
301957.0,0.0,382.0,0.0
301997.0,2.205506077887791e-17,382.0,5.773576120125107e-20
302112.0,2.208959706942317e-17,86.0,2.568557798770136e-19
302120.0,2.1765974349047537e-17,700.0,3.109424907006791e-20
302147.0,2.0681128662716403e-17,700.0,2.954446951816629e-20
302157.0,0.0,86.0,0.0
302191.0,2.0681294354042738e-17,700.0,2.9544706220061057e-20
302256.0,2.181533956174613e-17,700.0,3.116477080249447e-20
302277.0,0.0,700.0,0.0
302280.0,0.0,239.0,0.0
302302.0,2.068101179104147e-17,700.0,2.954430255863067e-20
302422.0,2.0679989490418442e-17,700.0,2.9542842129169206e-20
302364.0,0.0,700.0,0.0
302377.0,0.0,86.0,0.0
302384.0,2.205032744182538e-17,382.0,5.772337026655858e-20
302400.0,2.058412963568657e-17,797.0,2.5827013344650653e-20
