branchid,trans_viol,branch_rating,percentage
204483.0,0.0,239.0,0.0
204484.0,0.0,239.0,0.0
204485.0,0.0,239.0,0.0
204486.0,0.0,239.0,0.0
204489.0,0.0,239.0,0.0
204490.0,0.0,239.0,0.0
204492.0,0.0,239.0,0.0
204493.0,0.0,700.0,0.0
204494.0,0.0,700.0,0.0
204495.0,0.0,700.0,0.0
204496.0,0.0,239.0,0.0
204429.0,0.0,700.0,0.0
204430.0,8.71092335415683e-15,700.0,1.2444176220224042e-17
204431.0,8.710923354157194e-15,700.0,1.2444176220224562e-17
204432.0,8.710923354156951e-15,700.0,1.2444176220224216e-17
204433.0,8.710923354156951e-15,700.0,1.2444176220224216e-17
204434.0,8.710923354157801e-15,700.0,1.244417622022543e-17
204435.0,0.0,239.0,0.0
204436.0,8.710923474263933e-15,239.0,3.644737855340558e-17
204437.0,8.710923354158652e-15,700.0,1.2444176220226645e-17
204438.0,0.0,700.0,0.0
204439.0,8.710923354159504e-15,700.0,1.2444176220227863e-17
204440.0,8.710923474258584e-15,239.0,3.64473785533832e-17
204441.0,0.0,239.0,0.0
204448.0,8.710923354135921e-15,700.0,1.2444176220194173e-17
204449.0,0.0,700.0,0.0
204451.0,0.0,239.0,0.0
204487.0,0.0,700.0,0.0
204488.0,0.0,700.0,0.0
204491.0,0.0,700.0,0.0
205153.0,0.0,700.0,0.0
205154.0,0.0,239.0,0.0
205155.0,8.71092335414127e-15,700.0,1.2444176220201815e-17
205162.0,0.0,700.0,0.0
205163.0,0.0,700.0,0.0
206289.0,0.0,700.0,0.0
206290.0,0.0,700.0,0.0
206291.0,0.0,86.0,0.0
206292.0,0.0,700.0,0.0
207701.0,8.710923474178846e-15,239.0,3.644737855304957e-17
207702.0,8.71092345357161e-15,86.0,1.0128980759966988e-16
207703.0,8.710923354576428e-15,700.0,1.2444176220823468e-17
207704.0,0.0,86.0,0.0
207705.0,8.710923454832228e-15,86.0,1.0128980761432823e-16
207706.0,8.71092335439033e-15,700.0,1.2444176220557616e-17
207719.0,0.0,239.0,0.0
207720.0,0.0,239.0,0.0
207721.0,0.0,239.0,0.0
207722.0,0.0,239.0,0.0
207723.0,0.0,700.0,0.0
207724.0,0.0,700.0,0.0
207725.0,0.0,700.0,0.0
209654.0,8.710923354157072e-15,700.0,1.244417622022439e-17
209655.0,8.710923354159504e-15,700.0,1.2444176220227863e-17
209656.0,8.710923265108388e-15,1793.0,4.85829518410953e-18
209657.0,8.710923354209704e-15,700.0,1.2444176220299576e-17
209658.0,0.0,1793.0,0.0
209659.0,0.0,1793.0,0.0
209661.0,0.0,1793.0,0.0
209666.0,8.710923355130583e-15,700.0,1.2444176221615119e-17
210009.0,0.0,86.0,0.0
210010.0,0.0,1793.0,0.0
210011.0,0.0,1793.0,0.0
210012.0,0.0,86.0,0.0
210013.0,0.0,700.0,0.0
210014.0,0.0,700.0,0.0
210015.0,0.0,1793.0,0.0
210016.0,0.0,86.0,0.0
210017.0,0.0,1793.0,0.0
210018.0,0.0,86.0,0.0
210019.0,0.0,86.0,0.0
210020.0,0.0,86.0,0.0
210021.0,0.0,86.0,0.0
210022.0,0.0,86.0,0.0
210023.0,8.710923354156586e-15,700.0,1.2444176220223695e-17
210024.0,0.0,86.0,0.0
210025.0,8.710923354160597e-15,700.0,1.2444176220229425e-17
210026.0,0.0,1793.0,0.0
210027.0,8.71092346130683e-15,86.0,1.0128980768961429e-16
210028.0,0.0,86.0,0.0
210029.0,8.710923461306951e-15,86.0,1.0128980768961571e-16
210030.0,0.0,86.0,0.0
210031.0,8.710923354160597e-15,700.0,1.2444176220229425e-17
210032.0,0.0,86.0,0.0
210033.0,0.0,700.0,0.0
210034.0,0.0,86.0,0.0
210035.0,0.0,86.0,0.0
210036.0,8.710923474029824e-15,239.0,3.644737855242604e-17
210037.0,0.0,86.0,0.0
210038.0,0.0,86.0,0.0
210039.0,0.0,86.0,0.0
210041.0,0.0,86.0,0.0
210042.0,8.710923461296133e-15,86.0,1.0128980768948991e-16
210043.0,8.71092346129589e-15,86.0,1.0128980768948709e-16
210044.0,0.0,1793.0,0.0
210045.0,8.710923461296133e-15,86.0,1.0128980768948991e-16
210046.0,0.0,86.0,0.0
210047.0,8.710923461296011e-15,86.0,1.012898076894885e-16
210048.0,0.0,1793.0,0.0
210049.0,8.710923461296133e-15,86.0,1.0128980768948991e-16
210050.0,0.0,1793.0,0.0
210051.0,8.710923461296011e-15,86.0,1.012898076894885e-16
210052.0,8.710923461296133e-15,86.0,1.0128980768948991e-16
210053.0,0.0,86.0,0.0
210054.0,0.0,1793.0,0.0
210055.0,8.710923461296011e-15,86.0,1.012898076894885e-16
210056.0,0.0,86.0,0.0
210057.0,0.0,86.0,0.0
210058.0,8.710923354134099e-15,700.0,1.244417622019157e-17
210059.0,8.71092346190754e-15,700.0,1.244417637415363e-17
210060.0,8.710923474150039e-15,239.0,3.6447378552929033e-17
210061.0,8.71092346190827e-15,700.0,1.244417637415467e-17
210062.0,8.710923460994684e-15,86.0,1.012898076859847e-16
210063.0,0.0,86.0,0.0
210064.0,8.710923460994684e-15,86.0,1.012898076859847e-16
210065.0,0.0,86.0,0.0
210066.0,8.710923354150143e-15,700.0,1.244417622021449e-17
210067.0,8.710923459500928e-15,86.0,1.0128980766861544e-16
210068.0,8.710923459500928e-15,86.0,1.0128980766861544e-16
210069.0,0.0,1793.0,0.0
210070.0,0.0,86.0,0.0
210071.0,8.710923459500807e-15,86.0,1.0128980766861403e-16
210072.0,8.710923459500807e-15,86.0,1.0128980766861403e-16
210073.0,0.0,86.0,0.0
210074.0,0.0,86.0,0.0
210075.0,8.710923459500928e-15,86.0,1.0128980766861544e-16
210076.0,8.710923459500928e-15,86.0,1.0128980766861544e-16
210077.0,0.0,86.0,0.0
210078.0,8.710923354060317e-15,700.0,1.2444176220086166e-17
210079.0,8.710923354136773e-15,700.0,1.244417622019539e-17
210080.0,8.71092346118236e-15,86.0,1.0128980768816698e-16
210081.0,0.0,86.0,0.0
210082.0,8.710923354136652e-15,700.0,1.2444176220195217e-17
210083.0,8.710923353027608e-15,700.0,1.2444176218610869e-17
210084.0,8.710923264853128e-15,1793.0,4.8582951839671655e-18
210085.0,8.710923357355597e-15,239.0,3.644737806424936e-17
210086.0,8.710923460155973e-15,700.0,1.244417637165139e-17
210087.0,8.710923353341092e-15,700.0,1.2444176219058703e-17
210088.0,0.0,1793.0,0.0
210089.0,0.0,86.0,0.0
210090.0,8.710923462378312e-15,86.0,1.012898077020734e-16
210091.0,0.0,1793.0,0.0
210092.0,8.710923462378191e-15,86.0,1.0128980770207198e-16
210093.0,0.0,86.0,0.0
210094.0,8.710923462335648e-15,86.0,1.012898077015773e-16
210095.0,0.0,1793.0,0.0
210096.0,8.710923462335526e-15,86.0,1.0128980770157589e-16
210097.0,0.0,1793.0,0.0
210098.0,8.710923462335648e-15,86.0,1.012898077015773e-16
210099.0,0.0,239.0,0.0
210100.0,0.0,239.0,0.0
210101.0,0.0,239.0,0.0
210102.0,0.0,86.0,0.0
210103.0,0.0,1793.0,0.0
210104.0,0.0,700.0,0.0
210105.0,0.0,86.0,0.0
210106.0,0.0,700.0,0.0
210107.0,0.0,1793.0,0.0
210108.0,0.0,700.0,0.0
210109.0,0.0,86.0,0.0
210110.0,0.0,700.0,0.0
210112.0,8.710923461183818e-15,86.0,1.0128980768818393e-16
210113.0,0.0,86.0,0.0
210114.0,8.710923461183818e-15,86.0,1.0128980768818393e-16
210115.0,0.0,86.0,0.0
210116.0,8.710923462335526e-15,86.0,1.0128980770157589e-16
210117.0,0.0,1793.0,0.0
210118.0,8.710923264894212e-15,1793.0,4.8582951839900795e-18
210119.0,8.710923462335648e-15,86.0,1.012898077015773e-16
210120.0,0.0,86.0,0.0
210121.0,8.710923353395911e-15,700.0,1.2444176219137016e-17
210122.0,8.710923354315455e-15,700.0,1.244417622045065e-17
210123.0,8.710923461183939e-15,86.0,1.0128980768818533e-16
210124.0,0.0,1793.0,0.0
210125.0,8.710923461183939e-15,86.0,1.0128980768818533e-16
210126.0,0.0,86.0,0.0
210127.0,8.710923461183818e-15,86.0,1.0128980768818393e-16
210128.0,8.710923461183939e-15,86.0,1.0128980768818533e-16
210129.0,8.710923466805853e-15,700.0,1.2444176381151218e-17
210130.0,0.0,1793.0,0.0
210131.0,8.710923466805731e-15,700.0,1.2444176381151044e-17
210132.0,8.710923354298802e-15,700.0,1.244417622042686e-17
210133.0,8.710923461488671e-15,86.0,1.0128980769172874e-16
210134.0,8.710923461488671e-15,86.0,1.0128980769172874e-16
210135.0,8.710923265101825e-15,1793.0,4.85829518410587e-18
210136.0,8.710923461405895e-15,86.0,1.0128980769076621e-16
210137.0,8.710923461405773e-15,86.0,1.0128980769076481e-16
210138.0,8.710923461439443e-15,86.0,1.0128980769115632e-16
210139.0,0.0,86.0,0.0
210140.0,8.710923461439443e-15,86.0,1.0128980769115632e-16
210141.0,8.710923461439565e-15,86.0,1.0128980769115772e-16
210142.0,8.710923461439565e-15,86.0,1.0128980769115772e-16
210143.0,8.71092346140407e-15,86.0,1.0128980769074501e-16
210144.0,0.0,1793.0,0.0
210145.0,8.71092346140395e-15,86.0,1.012898076907436e-16
210146.0,0.0,1793.0,0.0
210147.0,8.71092335422733e-15,700.0,1.2444176220324757e-17
210148.0,0.0,700.0,0.0
210149.0,0.0,1793.0,0.0
210150.0,0.0,86.0,0.0
210151.0,0.0,86.0,0.0
210152.0,0.0,1793.0,0.0
210153.0,0.0,86.0,0.0
210154.0,0.0,86.0,0.0
210155.0,0.0,86.0,0.0
210156.0,0.0,86.0,0.0
210157.0,8.71092335418588e-15,700.0,1.2444176220265543e-17
210158.0,8.710923461420845e-15,86.0,1.0128980769094006e-16
210159.0,8.710923265105957e-15,1793.0,4.8582951841081744e-18
210160.0,0.0,86.0,0.0
210161.0,8.710923265105957e-15,1793.0,4.8582951841081744e-18
210162.0,8.710923461420845e-15,86.0,1.0128980769094006e-16
210163.0,8.710923265105957e-15,1793.0,4.8582951841081744e-18
210164.0,0.0,1793.0,0.0
210165.0,0.0,1793.0,0.0
210166.0,0.0,1793.0,0.0
210167.0,0.0,86.0,0.0
210168.0,0.0,1793.0,0.0
210169.0,0.0,86.0,0.0
210170.0,8.710923461420724e-15,86.0,1.0128980769093864e-16
210171.0,0.0,86.0,0.0
210172.0,0.0,86.0,0.0
210173.0,0.0,86.0,0.0
210174.0,0.0,700.0,0.0
210175.0,0.0,86.0,0.0
210176.0,0.0,1793.0,0.0
210177.0,0.0,700.0,0.0
210178.0,0.0,700.0,0.0
210179.0,0.0,1793.0,0.0
210180.0,0.0,1793.0,0.0
210181.0,0.0,1793.0,0.0
210182.0,0.0,86.0,0.0
210183.0,0.0,86.0,0.0
210184.0,0.0,86.0,0.0
210185.0,0.0,86.0,0.0
210186.0,0.0,1793.0,0.0
210187.0,0.0,86.0,0.0
210193.0,0.0,86.0,0.0
210194.0,0.0,86.0,0.0
210195.0,0.0,86.0,0.0
210196.0,0.0,86.0,0.0
210197.0,0.0,86.0,0.0
210198.0,0.0,700.0,0.0
210199.0,0.0,700.0,0.0
210200.0,0.0,86.0,0.0
210201.0,0.0,700.0,0.0
210202.0,0.0,86.0,0.0
210203.0,0.0,239.0,0.0
210204.0,0.0,239.0,0.0
210205.0,0.0,700.0,0.0
210215.0,0.0,1793.0,0.0
210216.0,0.0,1793.0,0.0
210217.0,0.0,1793.0,0.0
210218.0,0.0,86.0,0.0
210219.0,0.0,1793.0,0.0
210220.0,0.0,86.0,0.0
210221.0,8.710923292516474e-15,86.0,1.0128980572693574e-16
210222.0,8.710923267160433e-15,86.0,1.0128980543209806e-16
210223.0,8.710923316127267e-15,700.0,1.2444176165896095e-17
305352.0,8.710923460976085e-15,86.0,1.0128980768576844e-16
305252.0,0.0,86.0,0.0
307626.0,0.0,86.0,0.0
310544.0,8.710923460182228e-15,86.0,1.0128980767653753e-16
300284.0,8.710923460182228e-15,86.0,1.0128980767653753e-16
301073.0,8.710923452501706e-15,86.0,1.0128980758722915e-16
307027.0,8.71092335472229e-15,700.0,1.2444176221031843e-17
308547.0,8.71092335451881e-15,700.0,1.2444176220741158e-17
310596.0,8.710923265110576e-15,1793.0,4.8582951841107505e-18
304820.0,8.710923354149293e-15,700.0,1.2444176220213275e-17
309990.0,8.710923354937316e-15,700.0,1.2444176221339022e-17
307897.0,8.710923455979437e-15,86.0,1.0128980762766787e-16
313129.0,0.0,86.0,0.0
300564.0,0.0,86.0,0.0
302546.0,0.0,86.0,0.0
302517.0,0.0,86.0,0.0
302631.0,8.710923462250197e-15,700.0,1.2444176374643138e-17
303240.0,0.0,700.0,0.0
306454.0,0.0,700.0,0.0
308834.0,0.0,700.0,0.0
309874.0,8.710923457566788e-15,700.0,1.2444176367952553e-17
307824.0,0.0,86.0,0.0
311737.0,0.0,86.0,0.0
301758.0,0.0,700.0,0.0
307606.0,8.710923354468975e-15,700.0,1.2444176220669965e-17
307970.0,0.0,86.0,0.0
305493.0,0.0,86.0,0.0
305253.0,0.0,86.0,0.0
301738.0,0.0,86.0,0.0
308689.0,0.0,86.0,0.0
307425.0,0.0,86.0,0.0
305158.0,0.0,700.0,0.0
305453.0,0.0,86.0,0.0
309970.0,8.710923480338263e-15,382.0,2.2803464608215347e-17
311557.0,8.710923354163028e-15,700.0,1.2444176220232898e-17
302598.0,0.0,86.0,0.0
302503.0,0.0,700.0,0.0
301298.0,0.0,700.0,0.0
301609.0,8.710923480461396e-15,382.0,2.2803464608537686e-17
301711.0,0.0,86.0,0.0
301842.0,0.0,700.0,0.0
302315.0,0.0,700.0,0.0
302035.0,8.710923480692466e-15,382.0,2.2803464609142582e-17
302134.0,8.710923356149557e-15,700.0,1.2444176223070796e-17
302207.0,8.710923293244815e-15,86.0,1.0128980573540482e-16
302337.0,0.0,86.0,0.0
302530.0,8.712414874401117e-15,86.0,1.0130714970233857e-16
303194.0,8.710923354513098e-15,700.0,1.2444176220732997e-17
303494.0,8.710923354116351e-15,700.0,1.2444176220166216e-17
303515.0,8.710923364013135e-15,382.0,2.2803464303699307e-17
303957.0,8.710923265631062e-15,86.0,1.0128980541431468e-16
304453.0,8.710923432889374e-15,797.0,1.0929640442772114e-17
305242.0,0.0,700.0,0.0
305341.0,8.710923265218515e-15,86.0,1.0128980540951762e-16
305356.0,0.0,382.0,0.0
305472.0,8.710923354738456e-15,700.0,1.2444176221054939e-17
305997.0,8.710923479856673e-15,382.0,2.280346460695464e-17
305965.0,8.710923354518932e-15,700.0,1.2444176220741332e-17
306064.0,8.710923354206786e-15,700.0,1.2444176220295409e-17
306200.0,8.710923354701262e-15,700.0,1.2444176221001803e-17
306251.0,8.710923456343487e-15,86.0,1.0128980763190101e-16
306592.0,8.710923354286524e-15,700.0,1.244417622040932e-17
306902.0,8.710923461691177e-15,700.0,1.2444176373844539e-17
307047.0,8.710923461900611e-15,700.0,1.2444176374143731e-17
307055.0,0.0,700.0,0.0
307279.0,8.710923354213959e-15,700.0,1.2444176220305655e-17
308013.0,0.0,1793.0,0.0
308830.0,0.0,86.0,0.0
308901.0,0.0,1793.0,0.0
308949.0,8.710923420261799e-15,797.0,1.0929640426928229e-17
308967.0,8.710923480493485e-15,382.0,2.280346460862169e-17
309682.0,8.710923480027089e-15,382.0,2.2803464607400756e-17
310215.0,8.710923361021492e-15,700.0,1.2444176230030703e-17
310602.0,8.71092348042177e-15,382.0,2.2803464608433954e-17
310987.0,0.0,700.0,0.0
310991.0,8.710923450031158e-15,700.0,1.2444176357187368e-17
311246.0,8.710923461923463e-15,700.0,1.2444176374176376e-17
311777.0,0.0,382.0,0.0
311911.0,8.710923376070631e-15,86.0,1.0128980669849571e-16
311984.0,8.710923423583335e-15,86.0,1.0128980725096901e-16
312094.0,8.710923479819842e-15,382.0,2.2803464606858226e-17
312097.0,0.0,86.0,0.0
312208.0,8.71092341257131e-15,382.0,2.2803464430814948e-17
312250.0,8.710923265107172e-15,1793.0,4.858295184108852e-18
300007.0,8.710923374828368e-15,239.0,3.644737813735719e-17
300051.0,8.710923461953001e-15,700.0,1.2444176374218573e-17
300052.0,0.0,239.0,0.0
300091.0,0.0,700.0,0.0
300097.0,8.710923359714075e-15,700.0,1.2444176228162965e-17
300107.0,8.710923354299288e-15,700.0,1.2444176220427554e-17
300113.0,0.0,700.0,0.0
300138.0,8.710923478325965e-15,382.0,2.2803464602947553e-17
300158.0,0.0,382.0,0.0
300175.0,8.710923378943396e-15,382.0,2.280346434278376e-17
300198.0,0.0,239.0,0.0
300224.0,8.710923453654508e-15,86.0,1.0128980760063381e-16
300202.0,8.710923354299653e-15,700.0,1.2444176220428075e-17
300270.0,8.710923357048314e-15,700.0,1.2444176224354734e-17
300278.0,0.0,86.0,0.0
300316.0,8.710923293602907e-15,86.0,1.0128980573956869e-16
300331.0,8.71092344988408e-15,700.0,1.2444176356977256e-17
300344.0,0.0,700.0,0.0
300368.0,8.710923355985825e-15,700.0,1.2444176222836894e-17
300396.0,8.710923410571775e-15,700.0,1.2444176300816822e-17
300429.0,8.710923449626267e-15,700.0,1.2444176356608952e-17
300461.0,8.710923449725089e-15,700.0,1.2444176356750128e-17
300491.0,8.710923455845001e-15,700.0,1.2444176365492859e-17
300557.0,8.71092341536227e-15,797.0,1.0929640420780765e-17
300573.0,8.710923450688998e-15,86.0,1.0128980756615114e-16
300571.0,8.710923449946071e-15,700.0,1.2444176357065817e-17
300612.0,0.0,86.0,0.0
300646.0,8.7109234482413e-15,700.0,1.2444176354630429e-17
300698.0,8.710923459486828e-15,86.0,1.0128980766845148e-16
300898.0,0.0,86.0,0.0
300869.0,0.0,239.0,0.0
300878.0,0.0,86.0,0.0
300930.0,8.71092346033271e-15,700.0,1.244417637190387e-17
300996.0,8.710923480313832e-15,382.0,2.280346460815139e-17
300967.0,0.0,239.0,0.0
300969.0,8.710923449912887e-15,700.0,1.244417635701841e-17
312470.0,0.0,1793.0,0.0
301038.0,8.710923354321411e-15,700.0,1.2444176220459159e-17
301041.0,8.7109232569622e-15,86.0,1.0128980531351396e-16
301060.0,8.710923354173359e-15,700.0,1.2444176220247656e-17
301070.0,0.0,1793.0,0.0
301085.0,8.71092335553742e-15,700.0,1.2444176222196314e-17
301100.0,0.0,86.0,0.0
301101.0,0.0,700.0,0.0
301116.0,8.710923356506556e-15,700.0,1.2444176223580794e-17
301127.0,8.710923451285454e-15,700.0,1.244417635897922e-17
301151.0,0.0,86.0,0.0
301191.0,8.71092332446271e-15,797.0,1.092964030672862e-17
301207.0,0.0,700.0,0.0
301225.0,0.0,382.0,0.0
301227.0,8.710923450527091e-15,700.0,1.2444176357895845e-17
301246.0,8.710923461897451e-15,700.0,1.2444176374139217e-17
301325.0,8.71092330324443e-15,86.0,1.0128980585167942e-16
301340.0,8.710923354210555e-15,700.0,1.2444176220300794e-17
301346.0,0.0,1793.0,0.0
301349.0,0.0,86.0,0.0
301383.0,0.0,700.0,0.0
301388.0,8.710923460812354e-15,86.0,1.0128980768386458e-16
301408.0,8.954599717081436e-15,86.0,1.0412325252420274e-16
301413.0,0.0,700.0,0.0
301415.0,8.710923449683153e-15,700.0,1.2444176356690219e-17
301435.0,0.0,700.0,0.0
301482.0,0.0,700.0,0.0
301528.0,0.0,700.0,0.0
301530.0,0.0,382.0,0.0
301533.0,8.710923449912766e-15,700.0,1.2444176357018237e-17
301535.0,8.710923477080785e-15,382.0,2.2803464599687918e-17
301540.0,0.0,86.0,0.0
301549.0,8.710923480623182e-15,382.0,2.280346460896121e-17
301553.0,8.71092344936104e-15,700.0,1.2444176356230056e-17
301597.0,8.710923460878601e-15,700.0,1.2444176372683716e-17
301658.0,8.710923354186244e-15,700.0,1.2444176220266064e-17
301729.0,8.71092335742464e-15,700.0,1.2444176224892343e-17
301759.0,0.0,382.0,0.0
301799.0,8.710923449032484e-15,700.0,1.2444176355760691e-17
301801.0,8.710923354332958e-15,700.0,1.2444176220475654e-17
301867.0,8.710923455659269e-15,86.0,1.0128980762394499e-16
301908.0,8.710923450172645e-15,700.0,1.2444176357389492e-17
301870.0,0.0,2598.0,0.0
301880.0,0.0,700.0,0.0
301922.0,8.71092332384632e-15,797.0,1.0929640305955232e-17
301938.0,8.71092345791455e-15,86.0,1.0128980765016918e-16
301957.0,0.0,382.0,0.0
301997.0,8.710923354223075e-15,382.0,2.2803464278070877e-17
302112.0,8.71092346011197e-15,86.0,1.0128980767572058e-16
302120.0,8.710923462394356e-15,700.0,1.244417637484908e-17
302147.0,8.710923354161083e-15,700.0,1.2444176220230118e-17
302157.0,0.0,86.0,0.0
302191.0,8.710923354170808e-15,700.0,1.2444176220244011e-17
302256.0,8.710923463386223e-15,700.0,1.2444176376266032e-17
302277.0,0.0,700.0,0.0
302280.0,0.0,239.0,0.0
302302.0,8.710923354173238e-15,700.0,1.2444176220247482e-17
302422.0,8.710923354117689e-15,700.0,1.2444176220168128e-17
302364.0,0.0,700.0,0.0
302377.0,0.0,86.0,0.0
302384.0,8.71092340974765e-15,382.0,2.280346442342317e-17
302400.0,8.710923323797091e-15,797.0,1.0929640305893465e-17
302427.0,8.710923380073953e-15,382.0,2.2803464345743334e-17
302447.0,0.0,382.0,0.0
302467.0,8.710923449711961e-15,700.0,1.2444176356731372e-17
