branchid,trans_viol,branch_rating,percentage
200013.0,3.3960203695591453e-15,2598.0,1.307167193825691e-18
200014.0,3.3960203695623765e-15,2598.0,1.3071671938269347e-18
200015.0,3.396020369559953e-15,2598.0,1.307167193826002e-18
200016.0,3.3963020247140277e-15,7904.191535457624,4.296836696679813e-19
200017.0,3.3963020247140277e-15,7904.191535457624,4.296836696679813e-19
200018.0,3.3962431568079197e-15,700.0,4.851775938297028e-18
200019.0,3.396020040586023e-15,700.0,4.851457200837176e-18
200020.0,3.3960217722639977e-15,700.0,4.851459674662854e-18
200024.0,3.396015323721058e-15,700.0,4.8514504624586544e-18
200025.0,3.3960831865987694e-15,7015.939655623877,4.840525080452363e-19
200026.0,3.3960223654122736e-15,700.0,4.851460522017534e-18
200027.0,3.3960182554515012e-15,700.0,4.851454650645002e-18
200028.0,3.3960180587279183e-15,700.0,4.851454369611312e-18
200029.0,489.1791555850874,700.0,0.6988273651215534
200030.0,3.3960254063164212e-15,700.0,4.851464866166316e-18
200031.0,3.3962436998216996e-15,700.0,4.8517767140309996e-18
200032.0,3.396008728665368e-15,2598.0,1.3071627131121509e-18
200033.0,3.3961685635816166e-15,4782.409985764425,7.101374774832839e-19
200034.0,3.3960209646327972e-15,700.0,4.851458520903996e-18
200035.0,3.3960408957273713e-15,5459.259878031707,6.220698357653176e-19
200036.0,3.396026550175942e-15,700.0,4.8514665002513455e-18
200037.0,3.3960187690999655e-15,700.0,4.851455384428522e-18
200038.0,3.3964035778155596e-15,700.0,4.8520051111650854e-18
200039.0,3.396067206204023e-15,8022.908600576423,4.232962601568246e-19
200040.0,3.3962164299423607e-15,5841.007571362089,5.814435931556895e-19
200041.0,3.3962164302836535e-15,5841.007571362089,5.8144359321412e-19
200042.0,3.3963651487289397e-15,2598.0,1.3072999032828868e-18
200043.0,3.3960211309304316e-15,2598.0,1.3071674868862324e-18
200044.0,3.3960166353168934e-15,700.0,4.851452336166991e-18
200045.0,3.396019068462203e-15,700.0,4.851455812088861e-18
200046.0,3.396019445348389e-15,2598.0,1.3071668380863699e-18
200047.0,3.396019445347985e-15,2598.0,1.3071668380862145e-18
200048.0,3.3960121604971734e-15,700.0,4.851445943567391e-18
200049.0,3.3961291749085367e-15,700.0,4.851613107012195e-18
200050.0,3.396021506394497e-15,700.0,4.851459294849282e-18
200051.0,3.3960215078751827e-15,2598.0,1.3071676319765908e-18
200052.0,3.396020215216452e-15,2598.0,1.307167134417418e-18
200054.0,3.396235975443542e-15,700.0,4.85176567920506e-18
200055.0,3.3960192925437345e-15,2598.0,1.3071667792701056e-18
200056.0,3.3960192925348488e-15,2598.0,1.3071667792666854e-18
200057.0,3.396213967292795e-15,700.0,4.851734238989707e-18
200058.0,3.396022101897895e-15,700.0,4.8514601455684214e-18
200059.0,3.39602131153409e-15,700.0,4.851459016477271e-18
200060.0,3.3961184772252243e-15,700.0,4.8515978246074634e-18
200063.0,3.396018352665822e-15,700.0,4.8514547895226024e-18
200064.0,3.396132949113548e-15,700.0,4.85161849873364e-18
200065.0,3.3960219954924992e-15,700.0,4.8514599935607135e-18
200066.0,3.3965153079956254e-15,700.0,4.852164725708036e-18
200067.0,3.3965153079237318e-15,700.0,4.852164725605331e-18
200068.0,3.396019015509315e-15,2598.0,1.30716667263638e-18
200069.0,3.3960645238600528e-15,700.0,4.851520748371504e-18
200071.0,3.3960256101538382e-15,2598.0,1.3071692109906998e-18
200072.0,3.3963515377522645e-15,700.0,4.8519307682175204e-18
200073.0,3.3960755382105603e-15,700.0,4.8515364831579436e-18
200074.0,3.3960213186620604e-15,700.0,4.8514590266600866e-18
