MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WFEC, WR
3/2/2015 7:00,5313.164333,686.28,665.577167,107.376833,279.568833,1798.91675,344.139833,1070.573667,1719.484417,3576.668083,1183.248167,573.97525,353.5195,3362.654167,1246.21075,3312.07625
3/2/2015 8:00,5265.00575,692.343333,661.9875,106.211,278.69775,1790.305083,338.008833,1072.44525,1692.348,3550.515167,1167.284417,569.17125,348.106417,3323.698667,1245.15225,3287.044333
3/2/2015 9:00,5270.743667,701.986583,671.47825,106.370667,277.444667,1799.045667,337.422083,1080.567333,1673.736833,3538.2815,1166.265167,568.568917,348.464417,3317.477333,1253.038583,3284.094583
3/2/2015 10:00,5302.339833,715.399417,678.271417,106.946667,281.248583,1820.516083,341.182,1094.280333,1692.609667,3542.952583,1174.954167,573.526667,353.80875,3328.888917,1262.1405,3315.280417
3/2/2015 11:00,5456.099917,742.460333,687.870833,111.114167,285.067667,1874.322833,352.738917,1126.598167,1724.936,3608.346667,1208.291083,582.95175,363.705667,3359.774667,1281.6245,3404.598833
3/2/2015 12:00,5824.062167,793.457417,708.652167,119.1325,303.059917,1998.346333,381.88275,1203.727833,1819.393917,3813.683667,1293.948167,609.581417,386.613667,3440.2085,1332.217,3622.8885
3/2/2015 13:00,6422.9845,869.558,711.06225,129.873417,324.43625,2194.436667,428.875833,1305.577083,1989.95075,4177.975417,1429.124833,654.143583,421.482667,3611.198083,1416.914167,3969.59425
3/2/2015 14:00,6596.959917,881.758333,718.270417,132.128417,332.932917,2243.259583,454.026667,1321.283,2087.652333,4292.954,1482.929833,681.744167,433.1785,3726.0215,1416.327583,4095.879917
3/2/2015 15:00,6570.356667,848.955167,716.4985,131.281917,336.918667,2181.45125,454.878333,1280.218833,2077.503833,4292.587,1470.29275,697.782417,430.923083,3717.7445,1382.248,4088.812
3/2/2015 16:00,6577.840167,817.203833,709.292833,129.665333,330.7455,2103.69975,463.297583,1230.641667,2073.194167,4298.1815,1474.10225,709.6755,426.826583,3742.47825,1361.679083,4033.92675
3/2/2015 17:00,6545.79425,787.031417,704.876417,126.780833,320.3445,2042.620167,460.1645,1181.208333,2052.951833,4281.11775,1482.7625,724.118583,422.04675,3753.4755,1335.377,4009.401917
3/2/2015 18:00,6440.848583,766.24925,691.52,125.40175,317.029833,2020.89275,441.029667,1149.1885,2020.425917,4224.040083,1461.886917,720.100083,411.226583,3741.031,1303.9435,3943.74575
3/2/2015 19:00,6344.850667,749.9745,728.959833,124.247417,315.804917,1997.613333,431.971917,1122.47875,1974.914917,4180.6325,1422.768333,711.983833,403.524583,3699.476167,1277.871833,3882.672833
3/2/2015 20:00,6293.702333,738.777417,717.385167,121.326667,314.71625,1969.391917,428.53725,1105.8565,1957.506917,4158.388167,1395.727583,715.066417,407.348,3663.577083,1269.941417,3848.83
3/2/2015 21:00,6212.972,737.232083,714.7265,120.763833,309.964917,1966.702417,422.047417,1102.165167,1912.159417,4124.962583,1376.70375,711.884833,405.989583,3620.6725,1262.72575,3816.484167
3/2/2015 22:00,6181.438333,743.063917,667.36175,122.184917,310.003,1988.492917,411.107333,1122.347917,1890.737167,4100.045833,1369.303,706.525083,410.276417,3586.197417,1259.313333,3803.845917
3/2/2015 23:00,6225.043167,752.314833,667.581083,126.116417,307.503417,2034.355917,415.318917,1162.298333,1895.900667,4090.365417,1376.537167,699.865,416.791083,3589.887167,1271.72,3842.626083
3/3/2015,6355.678917,768.378,674.560583,133.093583,306.600083,2104.078,431.483,1218.722333,1922.498,4131.226583,1418.850667,698.660417,425.015333,3618.374333,1309.113833,3902.274083
3/3/2015 1:00,6601.882333,801.898917,695.548917,140.647,314.500833,2198.835833,456.097667,1282.599417,1990.332333,4289.4065,1502.046083,720.882167,446.361417,3683.8555,1362.023833,4072.44725
3/3/2015 2:00,6619.422917,796.72725,694.951833,139.397083,318.935167,2175.272667,460.861583,1271.588,2013.076667,4332.801667,1518.536333,729.465583,443.331583,3771.958417,1388.042,4054.75775
3/3/2015 3:00,6500.8105,783.43975,685.028167,134.783583,312.87675,2119.33,451.694917,1242.53225,1970.933,4287.91,1491.353,722.419,431.47625,3767.31775,1379.50525,3981.440917
3/3/2015 4:00,6286.39475,752.86375,665.440917,126.56,308.476083,2036.70775,430.564083,1187.551167,1911.033833,4158.637,1433.3045,704.4835,416.891167,3720.552583,1359.73,3839.862667
3/3/2015 5:00,5901.481583,709.804417,645.44025,115.0895,292.0805,1896.680667,397.89975,1105.858,1806.995917,3930.035583,1330.82725,673.145,389.938333,3595.562917,1296.633167,3603.908
3/3/2015 6:00,5573.676,671.382333,627.5555,105.625667,282.231417,1781.091917,371.176083,1045.054917,1722.26925,3732.208167,1244.420167,645.5145,366.68175,3446.816167,1246.826417,3397.975833
3/3/2015 7:00,5382.784667,643.240917,658.319667,99.673667,277.742833,1717.576417,355.29,1013.372417,1675.774583,3596.1485,1202.55225,621.123167,351.054,3360.151,1222.822583,3286.271833
3/3/2015 8:00,5282.66525,636.209167,653.650333,97.217667,271.143333,1688.443833,345.51775,997.339417,1644.3945,3532.301,1179.11625,611.5945,343.120833,3312.369583,1223.671583,3216.387333
3/3/2015 9:00,5221.590917,631.821667,645.850833,96.259083,269.26975,1676.738083,339.807083,992.6655,1628.821,3475.964583,1168.020667,609.325333,337.3545,3292.223833,1222.211917,3184.895083
3/3/2015 10:00,5220.925917,634.616417,652.046667,96.90425,270.72,1676.100833,338.727917,1002.496083,1623.122917,3463.650583,1166.955667,607.53725,335.83925,3287.880167,1227.103333,3184.0235
3/3/2015 11:00,5333.071083,643.589833,660.38975,100.491167,276.033,1718.76725,348.282667,1033.337,1647.230917,3536.5365,1194.913333,613.243,343.2835,3303.636667,1237.94275,3254.054917
3/3/2015 12:00,5625.16025,688.8995,634.41325,107.302,294.10125,1831.784833,374.56175,1088.739083,1733.29875,3706.70725,1271.5185,630.00275,364.962417,3360.8305,1276.497333,3442.191917
3/3/2015 13:00,6139.7035,760.58025,669.084583,117.335167,311.069167,2012.8905,421.526917,1176.823083,1900.359333,4037.607583,1401.660333,675.44175,400.453667,3503.781667,1351.843,3780.42425
3/3/2015 14:00,6249.835667,775.844833,678.120167,121.571333,325.75375,2090.135917,447.8815,1200.447667,1995.243083,4139.884667,1453.767333,696.607583,412.770083,3598.75675,1339.564667,3905.628417
3/3/2015 15:00,6138.976917,764.251,671.797833,122.95425,324.0375,2071.928917,447.748583,1193.063667,2009.031,4082.058333,1448.2555,699.446083,416.958333,3557.99375,1287.940083,3906.484417
3/3/2015 16:00,6052.63775,752.338417,668.114,123.801,313.205,2054.351917,448.674917,1185.130917,2020.982333,4030.084917,1456.302833,699.713667,417.34775,3537.8075,1260.483917,3884.468833
3/3/2015 17:00,5925.157167,736.904333,664.666667,124.633083,313.155833,2039.179917,448.686083,1182.400667,2033.68675,3983.968417,1458.68125,709.948583,417.60425,3516.3265,1219.728417,3857.836333
3/3/2015 18:00,5720.742,717.3235,655.27125,122.3165,309.002,2000.218917,445.876,1170.07425,2020.571167,3895.9355,1461.997833,710.82375,414.761833,3480.464583,1184.825083,3808.636667
3/3/2015 19:00,5497.8025,695.054333,641.193417,120.87875,305.999833,1977.91125,454.358333,1148.588667,1972.111583,3831.330583,1460.89775,704.3355,406.279167,3401.809583,1151.674333,3749.862333
3/3/2015 20:00,5344.555667,678.082667,631.944,120.845917,307.0175,1970.116417,445.022417,1134.240167,1942.087667,3729.248833,1443.890333,696.692333,401.371833,3335.980583,1119.309167,3725.917917
3/3/2015 21:00,5175.668583,658.819,618.410083,120.080833,300.092167,1951.622583,436.98525,1121.859083,1907.45325,3656.987667,1408.272167,689.920417,395.035583,3288.118583,1099.348833,3700.68825
3/3/2015 22:00,5089.760417,647.561667,606.836083,119.975083,299.675333,1934.449083,432.180917,1126.078667,1894.633083,3612.549083,1387.829667,680.131833,391.74525,3238.569417,1093.147,3658.573
3/3/2015 23:00,5078.492917,648.7185,601.112833,123.142333,296.261583,1943.16075,442.21825,1149.692167,1951.078583,3575.454417,1413.234167,672.176833,394.300583,3209.941083,1105.566833,3670.646417
3/4/2015,5125.79025,661.19575,612.76825,127.102917,296.19825,1993.538417,455.327917,1183.8705,1986.969833,3613.531083,1459.2935,666.737417,399.505167,3201.27275,1134.952,3725.002167
3/4/2015 1:00,5387.374667,685.77025,638.016,135.853083,313.983667,2079.276083,475.84425,1231.944417,2062.802,3783.515167,1538.820333,671.716167,416.80425,3246.8785,1183.417083,3864.254583
3/4/2015 2:00,5458.646417,685.796,637.7755,135.194583,314.523083,2080.0055,484.370667,1233.298167,2100.40275,3835.15625,1570.193667,688.886333,412.13775,3369.709667,1218.93625,3890.22925
3/4/2015 3:00,5382.888833,675.8015,629.191667,132.296833,312.224167,2055.880833,479.55525,1219.211167,2108.43225,3820.320667,1547.529917,680.415417,400.835083,3401.824583,1221.14275,3837.85825
3/4/2015 4:00,5188.3675,652.055083,616.437583,125.21,306.51,1986.348917,459.47675,1178.843333,2063.906,3702.6825,1485.875333,669.639167,383.01625,3382.267083,1204.243167,3719.809583
3/4/2015 5:00,4876.944833,618.4875,610.603417,115.178417,296.352,1874.094167,429.129667,1109.302333,1997.298,3513.442583,1393.396167,658.15825,357.85675,3294.223083,1168.85775,3510.24575
3/4/2015 6:00,4573.992917,589.3175,682.331167,106.842417,285.526,1773.358833,403.070083,1054.456667,1922.736833,3337.73225,1315.601583,642.109667,334.658167,3177.785167,1115.19775,3338.923167
3/4/2015 7:00,4380.189833,579.43275,579.01775,101.667083,268.639167,1722.98075,387.578833,1033.242417,1867.174417,3237.844,1268.3755,632.337667,322.466333,3096.345917,1097.183167,3244.14925
3/4/2015 8:00,4304.079917,578.005417,576.022583,100.69325,266.234417,1711.38825,381.582,1032.16025,1826.946667,3184.92225,1244.12825,622.529,318.316083,3069.977333,1091.894667,3221.584583
3/4/2015 9:00,4281.43225,589.573833,580.491667,101.206833,276.914917,1739.415417,377.619333,1043.948083,1841.727167,3175.493917,1239.931833,621.671333,317.398417,3064.064333,1097.022167,3222.5405
3/4/2015 10:00,4317.826167,601.043417,588.534667,104.34575,280.454917,1784.986167,378.116333,1069.20075,1857.094333,3214.618333,1239.017417,628.839833,318.589417,3082.831083,1115.281167,3265.904
3/4/2015 11:00,4448.355167,626.784083,602.4095,108.366167,285.850167,1859.026083,389.176333,1109.964083,1897.702583,3306.441333,1261.958917,639.235833,329.401333,3134.432583,1150.92725,3367.928667
3/4/2015 12:00,4749.884333,686.761833,630.3005,117.2015,299.862917,2004.575583,417.480583,1187.236333,2002.1175,3507.625583,1341.1525,655.698917,353.029083,3243.233667,1209.402583,3619.450167
3/4/2015 13:00,5235.9885,774.326083,669.059083,129.254333,328.749583,2227.67525,464.622167,1303.049583,2179.508167,3800.762583,1466.043667,706.80675,394.893917,3431.878,1299.180417,3996.284667
3/4/2015 14:00,5484.132,813.83575,690.719,133.682167,332.024333,2321.1385,480.517083,1339.002917,2257.335833,4003.488417,1496.164917,733.554167,419.021917,3592.163333,1343.86375,4182.860583
3/4/2015 15:00,5611.870167,841.943583,709.477667,136.309333,334.623083,2301.745833,470.411583,1337.546,2210.890417,4153.828833,1465.5935,743.499583,432.460417,3605.744667,1364.094833,4210.307917
3/4/2015 16:00,5757.634167,869.077417,730.387833,137.92975,335.497583,2276.93425,460.35325,1332.495083,2160.110667,4325.947583,1443.666333,748.69025,444.874083,3644.917583,1402.814667,4238.68475
3/4/2015 17:00,5871.18575,887.543167,745.421167,140.040833,332.5465,2259.072917,458.423583,1323.103833,2120.857667,4450.62625,1439.667,742.219083,456.085667,3690.48125,1440.371083,4251.130167
3/4/2015 18:00,5926.352583,893.07575,755.757,139.400667,338.593583,2232.6155,457.21725,1299.7185,2104.626667,4534.9345,1437.315083,730.6875,460.765833,3715.92225,1470.386583,4213.9655
3/4/2015 19:00,5991.842083,887.687167,759.571833,138.418667,331.373833,2240.734583,453.539583,1280.360667,2048.073667,4542.336333,1426.198417,718.606583,460.428417,3751.515,1489.843333,4171.480083
3/4/2015 20:00,6033.504917,878.26475,755.200583,137.602,330.39625,2239.967,452.332833,1271.064,2056.33,4596.525167,1422.272167,707.20525,458.584,3774.143917,1505.86075,4137.260333
3/4/2015 21:00,6029.11075,866.452667,751.782833,136.291583,329.061083,2209.597167,444.356083,1254.53175,2017.701417,4568.174917,1409.463,696.993917,456.773417,3781.9925,1513.06675,4081.190667
3/4/2015 22:00,6071.399833,858.993917,744.159333,136.126833,326.874,2197.37325,437.514833,1253.468417,1987.603167,4561.161667,1395.739833,692.929167,457.446917,3813.778917,1518.714417,4041.218667
3/4/2015 23:00,6168.534083,857.15825,737.71875,138.116333,315.346667,2203.129833,440.399333,1270.387167,2003.138333,4560.749917,1406.244083,686.0795,459.202083,3830.58425,1529.558917,4047.079833
3/5/2015,6348.228333,875.070417,744.930167,142.22575,321.59525,2255.090083,449.9435,1302.580667,2014.411333,4607.816667,1447.8745,681.14625,468.185917,3898.585,1550.657417,4086.636
3/5/2015 1:00,6614.244583,900.628167,760.079083,149.193167,328.666333,2320.89525,476.63725,1350.621417,2100.642083,4692.76375,1541.017583,681.998667,489.296583,3976.773833,1587.810417,4214.147333
3/5/2015 2:00,6660.406083,890.501583,756.996417,148.801917,330.991667,2298.2205,487.205417,1347.119833,2194.751083,4663.797167,1588.49925,691.707417,483.689667,4067.510333,1597.707167,4227.022667
3/5/2015 3:00,6604.4085,868.345417,741.86275,144.443167,327.26875,2249.494917,485.395833,1324.64975,2190.774167,4606.488583,1576.81975,678.863167,468.137583,4050.026667,1578.317583,4161.78825
3/5/2015 4:00,6477.725833,831.49,722.11125,136.644,320.42375,2174.278417,469.843583,1281.493833,2159.662583,4456.402417,1523.054417,664.66075,444.931333,3975.332,1534.50625,4039.99275
3/5/2015 5:00,6239.642667,788.12475,702.944083,124.06575,309.3395,2041.961583,440.654333,1210.615333,2061.758667,4241.705083,1428.089333,647.582417,416.530583,3847.661333,1475.349167,3824.37375
3/5/2015 6:00,5999.397167,755.344,678.219083,115.20925,299.412,1936.921417,416.617417,1160.666917,2058.303083,4055.72125,1357.841,627.505833,395.505417,3720.046333,1420.459167,3636.10175
3/5/2015 7:00,5873.958333,736.062583,664.90075,110.33125,296.96625,1893.193167,403.010667,1142.628167,2059.8975,3948.94025,1322.0355,612.213667,380.450083,3635.611333,1398.344333,3544.0265
3/5/2015 8:00,5860.560167,729.797,661.302333,110.041833,289.864417,1886.802333,398.097,1143.115083,2059.44775,3903.509917,1308.550167,606.568417,371.30275,3591.030333,1398.167583,3509.720833
3/5/2015 9:00,5928.484,733.30125,658.487917,110.054667,284.670667,1912.572667,398.87075,1159.0895,2071.458333,3891.837917,1309.244667,605.289667,367.507583,3566.03975,1412.088917,3499.856583
3/5/2015 10:00,6040.388417,743.939833,659.651667,112.9005,295.674833,1937.379667,403.937,1183.9825,2095.385833,3924.811,1319.306167,608.7255,367.945667,3563.79075,1426.312,3521.02175
3/5/2015 11:00,6229.46825,766.029333,673.402667,117.206083,300.369083,1994.393833,416.840667,1220.5445,2133.0775,3988.825,1348.794,619.59975,378.06575,3576.941667,1459.750833,3605.289083
3/5/2015 12:00,6564.221083,821.754083,693.310417,125.595333,310.04775,2134.928917,446.089833,1303.154667,2246.86025,4140.704917,1431.84525,638.279333,401.02375,3635.634417,1507.729833,3818.120333
3/5/2015 13:00,7000.193083,893.389083,724.118083,136.902083,336.14975,2347.587083,494.800833,1412.333333,2413.185167,4367.111667,1562.665,687.857083,430.22475,3777.413,1566.453583,4151.072167
3/5/2015 14:00,7232.808417,907.159917,729.975,139.190667,348.82875,2378.844083,512.534083,1418.240833,2469.377417,4440.351333,1591.731333,708.13175,442.313083,3857.444833,1568.644833,4224.281917
3/5/2015 15:00,7282.901333,871.279333,717.058833,139.593417,345.753417,2311.105583,499.379,1364.793583,2381.89825,4382.2945,1563.269667,714.096167,447.795333,3822.616667,1496.806083,4200.260667
3/5/2015 16:00,7163.182583,838.612417,701.994333,139.185417,343.566833,2254.711167,489.0075,1314.58325,2307.612167,4288.41225,1539.0035,712.070833,448.35025,3731.619417,1417.726833,4127.114583
3/5/2015 17:00,6972.585667,810.857083,689.050583,137.889583,344.100417,2204.631333,480.38725,1271.456333,2240.388167,4217.763417,1521.121,706.18275,447.608417,3638.492917,1355.839917,4048.773333
3/5/2015 18:00,6730.281,779.005417,676.166583,135.362083,336.404833,2144.975167,470.504667,1227.465167,2172.387333,4117.663667,1491.677833,694.9675,440.602917,3553.948583,1307.188167,3969.233
3/5/2015 19:00,6487.800083,749.330583,655.843667,132.242333,330.555833,2107.858667,459.836083,1183.135167,2100.218167,4002.6875,1463.1735,682.157,430.613667,3487.748167,1256.284,3864.833583
3/5/2015 20:00,6252.7795,723.777083,641.594833,128.127417,323.668,2057.734583,451.641,1148.841333,2025.48275,3890.790083,1442.508667,679.559083,423.592167,3428.807333,1210.13025,3790.109833
3/5/2015 21:00,5999.729,694.894583,625.412333,124.8615,317.326667,1995.471167,438.513833,1109.8175,1958.770667,3766.3385,1414.786333,664.918417,411.693333,3367.72525,1165.980167,3699.757667
3/5/2015 22:00,5824.594333,673.71525,615.282833,123.014833,309.900667,1953.823583,429.554583,1087.37925,1933.400167,3646.731083,1390.511417,648.417833,402.495333,3308.357833,1138.227917,3612.712417
3/5/2015 23:00,5743.889833,669.706,609.259083,122.519417,303.965917,1945.165583,428.50125,1098.311083,1927.5755,3590.041167,1393.88625,642.079833,399.271,3289.431667,1132.719333,3573.441083
3/6/2015,5851.923333,690.742917,612.730417,126.420417,300.678917,1989.897167,435.1175,1138.906417,1932.5175,3614.064917,1425.635583,634.129667,404.45775,3303.614083,1155.930917,3602.050583
3/6/2015 1:00,6304.47025,758.767917,647.9165,138.569583,312.697833,2132.700417,460.082167,1241.181083,1989.02625,3898.734583,1507.051667,646.738417,436.962167,3419.096083,1239.818167,3812.873333
3/6/2015 2:00,6671.567083,795.89025,675.222833,142.45975,321.935583,2186.406167,473.2585,1289.142917,2071.878833,4117.182583,1548.942667,675.343083,444.823167,3635.603333,1338.568083,3931.325167
3/6/2015 3:00,6755.58075,807.09425,681.564667,140.857417,319.727333,2165.657083,469.17625,1290.251083,2069.179167,4203.941167,1536.088083,667.370917,440.499583,3686.2885,1382.08325,3918.813417
3/6/2015 4:00,6654.869083,799.278667,673.007583,133.360083,312.1635,2104.023583,451.99025,1256.519,2015.167833,4154.105083,1477.378667,658.70325,428.426833,3647.8845,1384.459917,3814.15675
3/6/2015 5:00,6411.392583,769.67175,657.040417,122.85475,301.639,1983.756833,420.608667,1189.209833,1949.605083,4001.213917,1382.09325,642.04925,405.386083,3536.363667,1356.461583,3626.139
3/6/2015 6:00,6203.942,748.368,640.843083,113.3235,294.4965,1888.263083,393.164083,1138.406583,1873.61425,3856.083917,1300.76425,623.27175,384.665833,3440.771833,1324.16325,3456.87875
3/6/2015 7:00,6128.5995,741.30125,633.691333,107.915333,288.781667,1839.419417,377.020583,1115.638917,1815.74825,3768.022833,1251.143667,606.211167,372.613083,3393.8015,1315.1155,3353.982167
3/6/2015 8:00,6140.584917,742.76925,627.410333,106.11025,285.043333,1820.272667,366.739917,1110.503417,1739.2895,3747.6115,1221.617833,595.296417,366.528917,3372.632583,1322.76175,3310.781583
3/6/2015 9:00,6165.269417,749.06925,628.8075,105.229833,286.977917,1817.670833,361.708,1108.031417,1764.062417,3743.697917,1210.603667,588.382417,364.706667,3379.291167,1335.729583,3297.396417
3/6/2015 10:00,6236.140917,760.72325,632.257417,105.58375,285.397583,1828.465417,362.54675,1114.653917,1787.582917,3777.3155,1211.7755,585.008083,365.171583,3398.402083,1347.624417,3308.367
3/6/2015 11:00,6400.745667,780.068417,645.436833,109.075833,288.977917,1889.297833,368.282917,1140.479583,1818.541917,3847.4545,1237.106333,595.800917,374.350083,3434.343833,1376.233333,3392.70825
3/6/2015 12:00,6781.3935,829.140917,669.3845,117.20725,300.421417,2006.8125,393.462417,1208.1565,1912.112917,4060.059583,1309.391333,621.00225,398.3835,3539.717167,1428.848083,3591.308167
3/6/2015 13:00,7371.626167,896.990083,709.445,126.428,318.984917,2172.7645,441.263167,1292.294083,2066.637583,4391.510417,1424.801333,661.01675,428.385167,3725.396417,1504.291083,3905.0975
3/6/2015 14:00,7389.43675,891.939333,705.979583,127.184,322.742333,2185.71125,458.391167,1282.391667,2118.438583,4403.14525,1456.007833,681.619833,435.586417,3823.146167,1472.423833,4000.916833
3/6/2015 15:00,7022.752833,839.221,687.63075,127.432417,326.904167,2114.10925,449.074333,1227.855333,2070.821083,4256.475667,1428.5135,684.73075,430.764667,3769.111083,1372.466833,3966.979167
3/6/2015 16:00,6675.2465,797.97575,667.432,125.162833,323.310917,2047.27175,435.24725,1179.685833,1996.441917,4146.778333,1409.666167,679.503,424.343833,3683.52075,1302.286667,3897.719
3/6/2015 17:00,6334.486167,754.55125,635.758583,122.262917,314.477667,1986.359083,425.393833,1128.604167,1930.018917,4029.583583,1390.729,673.255833,416.419333,3604.140667,1232.716,3841.226833
3/6/2015 18:00,5974.97725,718.401333,620.977833,118.624167,310.887833,1925.421,412.796,1081.174333,1875.27,3871.232083,1359.226083,662.87025,407.262083,3517.3505,1169.906333,3743.634917
3/6/2015 19:00,5667.116667,679.807083,599.290417,115.087333,298.950833,1875.177333,403.15125,1038.206833,1788.884667,3734.545417,1323.769333,647.423167,395.894583,3406.786917,1115.642417,3632.669
3/6/2015 20:00,5438.698083,648.135333,582.105333,111.343417,290.5515,1828.26475,397.612167,1005.624417,1766.975083,3620.474417,1304.9545,641.17025,386.4445,3307.269667,1075.065083,3571.388083
3/6/2015 21:00,5231.06425,615.065,549.221167,108.270667,282.496417,1776.529417,388.177167,966.172083,1717.22875,3500.57675,1283.745167,629.527917,375.801417,3236.630333,1040.695083,3469.5195
3/6/2015 22:00,5056.301,589.56775,557.175833,105.913333,274.528,1736.40775,377.853583,940.374167,1696.649,3382.281833,1259.321583,617.966417,364.356167,3181.676,1017.872667,3363.806583
3/6/2015 23:00,4992.672167,580.587583,552.570167,105.135,263.758417,1711.412667,372.390917,940.855917,1646.6025,3323.207667,1244.836167,616.230417,359.7785,3164.2675,1007.833083,3294.442167
3/7/2015,5033.4665,586.95825,555.681,107.526083,259.107583,1703.766167,368.12125,951.505833,1638.800917,3310.550083,1245.70725,607.01,360.46075,3134.802917,1022.727917,3260.9625
3/7/2015 1:00,5414.521583,632.09375,589.68175,115.1365,273.722,1786.283083,382.281333,1013.599583,1686.391333,3480.05425,1291.792333,605.132833,383.391417,3170.740917,1086.727167,3384.578333
3/7/2015 2:00,5743.602333,654.78775,611.717167,117.539,282.471083,1827.9675,389.812083,1041.6945,1746.033583,3645.129167,1315.795417,630.531167,390.47825,3315.0745,1173.1575,3477.35325
