MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
10/1/2015 6:00,4360.491167,415.597917,646.765,73.082583,239.346833,1419.78675,278.846667,692.616,1228.483167,2976.058583,1010.840083,634.10225,276.964,3256.031833,2347.347833,895.474833,2732.1935
10/1/2015 7:00,4162.97425,396.6635,637.096333,69.71,234.887833,1368.1875,266.692083,668.131083,1303.743167,2827.436083,971.378167,619.002333,263.131,3172.048333,2286.531417,878.405083,2640.41575
10/1/2015 8:00,4037.322,385.45325,627.696,67.83025,230.520417,1339.521583,259.356583,652.154417,1278.170917,2730.560583,957.438,618.9735,257.112167,3112.841917,2269.494167,863.035333,2578.26125
10/1/2015 9:00,3955.691,380.674167,623.709083,67.688083,229.492,1334.55075,255.560417,649.930667,1267.81,2670.254,950.869583,618.097,253.720167,3083.121167,2270.933333,849.819833,2550.379333
10/1/2015 10:00,3942.8955,390.002,627.15525,69.333667,232.110917,1350.94975,259.912917,663.529667,1280.857167,2697.356,964.447333,617.44375,256.428917,3061.37775,2282.4375,845.748833,2589.835583
10/1/2015 11:00,4120.043833,418.876917,640.279583,75.480917,240.193917,1435.863083,279.33,705.616083,1327.724417,2843.1135,1029.373083,647.89625,274.04025,3098.09225,2375.983917,865.799083,2743.833667
10/1/2015 12:00,4548.39725,481.610417,530.603,85.33,257.583083,1600.91225,323.553667,792.470583,1476.788083,3106.195667,1159.3385,682.8075,308.079833,3224.796333,2601.620583,927.35075,3059.4695
10/1/2015 13:00,4712.679167,507.233417,540.978,89.035083,262.856333,1683.100833,352.457583,823.210333,1597.93075,3302.082417,1217.491917,714.48,324.026833,3351.043667,2771.15,947.168417,3227.938583
10/1/2015 14:00,4793.655833,516.752,544.58075,92.109167,265.718917,1697.816667,362.717333,826.31375,1599.34375,3322.323583,1230.673083,729.824917,333.315833,3355.90725,2751.88225,923.135667,3271.074917
10/1/2015 15:00,4934.556583,528.76875,552.1125,96.014083,273.377417,1730.0695,368.18725,832.437917,1599.7005,3382.756083,1259.168,738.129333,344.07875,3429.777417,2743.671333,920.269583,3332.480083
10/1/2015 16:00,5113.79825,538.936583,563.600333,99.682,276.724667,1769.330167,375.751417,848.01875,1582.467333,3454.3155,1282.411417,740.61975,354.056167,3553.702167,2763.334,924.732083,3406.2365
10/1/2015 17:00,5276.94475,546.666333,575.223417,101.582583,281.30025,1793.053333,382.560083,853.360833,1592.34175,3496.777833,1300.88825,746.70075,358.905167,3678.480333,2764.95425,928.790917,3463.5605
10/1/2015 18:00,5391.108667,552.005917,583.318083,103.117167,281.383917,1787.88075,388.5215,859.990583,1562.995417,3551.702583,1312.272417,748.144083,363.389333,3818.202417,2763.262833,933.11725,3520.118833
10/1/2015 19:00,5577.625083,558.963333,588.484917,104.462083,283.808083,1802.070083,395.80975,867.537917,1628.006583,3586.202667,1324.122,745.988,369.783,3979.03225,2772.377417,944.02175,3573.938417
10/1/2015 20:00,5753.890083,558.853917,597.6855,106.111917,282.090583,1790.950833,391.374,871.062,1615.900667,3584.594,1330.505583,752.228833,372.643,4141.170833,2762.149417,953.48325,3602.091167
10/1/2015 21:00,5880.118167,559.7845,604.797583,107.110167,284.087,1800.267833,386.654833,879.4995,1594.002083,3591.39875,1333.58675,763.745083,375.643,4269.132583,2766.290917,968.3865,3624.223583
10/1/2015 22:00,5925.988333,558.060583,601.76975,108.80025,281.703417,1798.7625,388.70675,892.641,1588.62875,3604.212,1338.866,757.111083,376.588167,4335.131167,2776.949167,992.610417,3631.183917
10/1/2015 23:00,5785.101833,550.835167,590.383833,108.881833,275.3935,1792.385667,384.346917,900.515833,1574.213333,3546.368333,1331.25225,748.610833,368.79425,4303.190417,2753.581167,1003.311,3552.506583
10/2/2015,5546.060167,543.609167,576.55075,108.465583,273.986583,1771.39325,377.600417,897.517583,1568.532917,3460.01725,1313.944083,733.116417,360.308333,4197.4745,2768.1285,987.492333,3448.931083
10/2/2015 1:00,5532.322833,563.442667,578.583917,112.069833,281.576,1826.700833,387.601833,931.445083,1618.079333,3517.474583,1363.123667,737.287833,372.14575,4062.514167,2831.242833,1007.925667,3500.5575
10/2/2015 2:00,5400.842583,558.204417,574.80225,110.215583,283.711833,1813.614333,385.04375,920.739333,1621.561,3536.872833,1355.397083,742.977667,363.6125,4002.9935,2840.304,1023.145167,3463.15275
10/2/2015 3:00,5083.131917,528.259167,555.39975,100.834667,275.21625,1731.929083,361.801,870.210583,1552.758417,3372.488083,1281.111583,718.7895,343.46875,3860.24425,2748.804417,998.285167,3287.62375
10/2/2015 4:00,4644.02675,480.309917,527.287917,89.11375,264.36075,1588.522833,329.478667,791.32975,1475.320083,3163.2675,1175.043,684.967083,314.38825,3659.934833,2614.398167,941.4605,3033.651917
10/2/2015 5:00,4230.15575,437.148083,501.19875,78.868667,248.3145,1464.728583,298.188333,719.159667,1370.554583,2903.056,1076.111667,653.08025,287.81525,3450.213417,2476.546833,874.230583,2798.227833
10/2/2015 6:00,3961.958,406.43925,481.925417,72.158583,237.206333,1389.623917,276.941,679.659667,1294.788583,2711.5345,1011.015583,627.927833,268.0665,3292.038167,2372.934167,832.183583,2640.26175
10/2/2015 7:00,3782.794083,392.368917,473.956,68.500583,234.42875,1341.352,263.553333,654.691333,1267.441583,2595.662667,972.00525,615.179917,256.541583,3183.294833,2317.128417,813.656083,2554.894833
10/2/2015 8:00,3678.88275,383.456417,467.255583,67.214667,231.184667,1308.641,257.802667,643.865333,1237.170167,2519.8105,957.605083,606.20175,248.516333,3099.101083,2289.304333,798.61525,2507.6315
10/2/2015 9:00,3624.16025,381.663583,465.992333,67.274333,229.56175,1299.633,254.749417,640.304333,1212.182917,2458.6215,955.295833,605.961167,244.368833,3066.333667,2293.395417,790.401417,2488.192167
10/2/2015 10:00,3644.969417,387.826917,470.558083,69.146417,232.077417,1311.57675,258.653833,651.04775,1254.786333,2474.429583,970.4495,609.504917,249.0835,3040.869917,2317.630333,792.085417,2524.237083
10/2/2015 11:00,3844.1495,418.590917,489.971,75.273833,243.569,1395.123167,277.888917,698.034583,1285.777167,2591.787333,1032.893667,625.764917,267.403167,3059.80975,2389.242083,815.521083,2663.897333
10/2/2015 12:00,4236.677,480.275167,516.943,85.196583,261.454083,1565.616167,320.92825,788.208167,1442.4215,2856.19575,1163.743333,675.63925,300.06575,3184.342167,2594.102583,882.684833,2975.07975
10/2/2015 13:00,4404.362333,510.924417,531.412917,89.714917,271.664583,1643.865417,350.378083,820.5475,1579.942167,2987.7125,1234.451417,716.189,316.512,3306.283333,2763.120417,899.31175,3134.186167
10/2/2015 14:00,4483.102,520.083417,532.58525,92.704833,274.486667,1648.792917,358.72825,827.533333,1579.049667,3041.942167,1239.496667,727.973,326.166583,3302.751417,2760.921,887.590917,3204.536667
10/2/2015 15:00,4601.053833,528.322833,542.490917,95.4255,274.4055,1668.429333,364.794167,833.834583,1596.83225,3130.45175,1262.208,744.809833,334.583333,3338.6425,2750.746417,900.002333,3270.782833
10/2/2015 16:00,4731.561333,536.5965,547.251917,98.844833,279.0865,1695.310167,373.002,840.126333,1598.572,3215.734667,1284.786417,747.9975,341.252917,3392.448083,2776.68775,905.962333,3328.44775
10/2/2015 17:00,4791.53525,537.084,553.315,99.917583,281.443,1707.615333,376.280583,841.638667,1578.233,3264.601083,1296.573167,745.234833,345.361917,3434.677583,2778.10375,910.3395,3348.743667
10/2/2015 18:00,4873.516333,532.281083,551.65325,101.51825,281.179167,1727.215,378.152583,838.506167,1599.1445,3300.214333,1296.463083,744.857,348.971333,3463.815833,2751.18675,908.7775,3388.8835
10/2/2015 19:00,5003.688667,529.60825,554.51175,102.24925,282.397333,1732.028917,383.592333,840.527333,1605.17,3371.069667,1311.459417,745.218583,351.5225,3529.52675,2738.453,916.94425,3421.297667
10/2/2015 20:00,5095.511167,530.135417,552.1885,101.663917,281.791667,1728.868333,382.150667,839.747417,1567.188583,3378.041083,1310.33625,739.628583,353.2795,3598.049917,2719.158083,926.109583,3379.346583
10/2/2015 21:00,5200.043333,530.786833,555.327167,102.204667,276.9555,1739.814667,377.933333,842.000833,1583.692667,3448.376667,1301.918917,738.845083,351.62525,3650.649083,2698.861667,944.266583,3361.993333
10/2/2015 22:00,5256.126167,527.718833,553.945167,103.146083,270.605417,1731.190083,374.493333,852.28125,1583.65325,3465.694917,1294.48,734.702083,351.123583,3668.208167,2703.091083,960.22625,3345.23625
10/2/2015 23:00,5144.903667,518.014833,546.7605,102.257917,265.016,1711.940333,367.120417,847.92,1563.769,3396.003917,1281.396167,716.836833,344.390667,3632.142667,2693.3535,960.555833,3262.744833
