MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WFEC, WR
8/1/2015 19:00,7852.672667,821.750333,765.084083,217.781,361.105667,2768.798833,472.307,1484.09225,2913.783917,5008.032333,1652.621,987.901083,557.192833,4505.941667,1342.622,5226.167417
8/1/2015 20:00,8131.0585,855.983,790.55825,229.91425,374.23425,2885.97425,503.08275,1528.913917,2942.916333,5200.409333,1678.752917,1009.6795,581.380333,4642.997,1393.012917,5372.483083
8/1/2015 21:00,8264.779167,883.139667,801.713,238.099833,381.206083,2965.37675,539.34475,1559.056917,2984.62075,5323.93025,1719.30425,1017.247583,601.570083,4752.049667,1428.179167,5480.046083
8/1/2015 22:00,8342.660833,899.20175,808.6355,241.385917,384.197583,2999.98825,554.36175,1576.200667,3030.4345,5400.715083,1744.721583,1023.498083,616.0415,4832.295083,1438.247667,5546.600833
8/1/2015 23:00,8323.567,897.809417,810.11025,240.925417,383.304667,2992.3215,551.53425,1558.055833,3020.194,5386.061333,1809.7085,1025.2585,618.456333,4862.118333,1436.847333,5539.277
8/2/2015,8143.570583,881.088583,794.031833,222.667,377.045333,2890.172833,554.020667,1495.7345,3011.276333,5234.678333,1847.057667,1014.65775,603.6755,4782.146,1410.205583,5432.103167
8/2/2015 1:00,7785.546,838.75975,753.105833,198.721667,359.222667,2704.0305,536.860667,1391.262583,2927.324333,5003.882917,1818.761583,990.645333,575.380417,4616.805417,1355.5285,5227.31175
8/2/2015 2:00,7375.535083,790.208083,717.765333,183.66225,338.834917,2512.18925,510.377167,1292.897667,2871.837583,4824.4985,1737.619417,948.260667,549.3155,4450.917,1300.88675,4958.620333
8/2/2015 3:00,7010.34275,748.7405,691.736,170.729833,330.482917,2401.92,500.858583,1228.286,2864.357417,4649.784083,1695.511417,923.871333,525.194583,4371.067083,1274.5395,4777.723917
8/2/2015 4:00,6441.263167,682.90475,642.34225,152.7635,310.316083,2206.89175,472.5095,1119.872917,2718.452417,4347.589,1582.931583,885.887583,482.228333,4230.91525,1202.959667,4426.126
8/2/2015 5:00,5881.1545,612.610583,597.20325,133.672,289.863583,2013.884417,433.699417,1015.31725,2593.155833,4018.970917,1449.995,841.405667,434.612167,4056.24825,1123.696833,4057.147917
8/2/2015 6:00,5419.458083,555.083833,653.9755,119.44125,276.27725,1864.089917,399.601917,927.820417,2507.14075,3736.771333,1346.39975,800.1145,397.1685,3899.797417,1055.888333,3747.775833
8/2/2015 7:00,5069.913833,512.511833,628.347333,109.288833,263.2695,1764.138333,379.6045,863.198167,2441.259667,3485.979333,1272.678333,767.211583,368.625667,3781.692833,1003.89475,3516.588833
8/2/2015 8:00,4806.237333,482.599167,609.44325,102.120417,255.350917,1687.836083,363.654667,816.546083,2396.23175,3309.999083,1221.86075,750.83275,346.134917,3699.509417,970.015333,3333.290417
8/2/2015 9:00,4621.689917,461.210167,597.669833,97.7,249.74375,1631.945,350.924167,788.353917,2299.886917,3182.596583,1200.201333,734.451083,329.830583,3620.660833,949.890917,3213.372167
8/2/2015 10:00,4512.491417,445.8995,590.753333,96.195167,246.145667,1599.3015,344.72925,774.903583,2324.403333,3131.541417,1190.9505,720.9085,320.823333,3551.020833,935.397417,3142.94325
8/2/2015 11:00,4441.100583,443.947333,584.935333,96.433417,246.187917,1594.825167,344.654667,778.880167,2262.86275,3126.205333,1188.766417,720.5365,319.19275,3519.997833,932.10025,3123.472417
8/2/2015 12:00,4461.7165,445.955583,579.952667,97.471833,242.582083,1572.353417,348.48475,776.919583,2292.090833,3144.769917,1195.307667,716.460583,314.299667,3547.437083,930.178333,3119.39325
8/2/2015 13:00,4604.763417,476.970917,592.563833,104.531333,245.697667,1638.917167,364.484333,827.776333,2350.70125,3185.5735,1247.544333,725.350417,326.572917,3534.68875,948.650167,3235.456833
8/2/2015 14:00,5118.414917,552.12725,538.884083,123.6745,267.82225,1828.480583,411.997917,941.430583,2442.922833,3392.433333,1402.936667,767.5445,368.923417,3636.016083,1004.748667,3593.077917
8/2/2015 15:00,5712.248167,628.97225,584.4845,145.453667,291.859417,2054.73425,462.571083,1073.819333,2630.4285,3619.101333,1574.459333,816.9755,419.21475,3804.4455,1068.839333,3984.315
8/2/2015 16:00,6237.171,697.2305,628.872,168.562417,312.683167,2272.857083,507.24625,1203.45875,2785.593583,3842.365333,1733.96575,865.6805,470.768583,4012.276333,1112.474167,4347.882833
8/2/2015 17:00,6750.43475,756.224417,676.769583,188.760167,333.4325,2468.029333,551.45325,1319.889333,2910.83325,3996.791167,1875.477,912.145917,511.818917,4196.93325,1161.78125,4673.948833
8/2/2015 18:00,7269.092333,806.4095,711.690333,206.038667,348.945583,2628.574333,587.886,1406.461583,3031.156583,4119.781333,1989.424083,956.849583,546.299,4396.613583,1222.4505,4946.027167
8/2/2015 19:00,7704.24425,841.602333,742.337583,218.872,363.14375,2761.170333,614.391083,1478.458333,3121.57125,4218.021583,2076.583083,997.641583,575.44275,4590.156917,1264.53625,5158.561083
8/2/2015 20:00,8007.3555,867.39225,767.074083,229.274833,373.773667,2878.633917,633.99775,1543.176583,3172.6565,4360.82575,2151.459917,1021.59675,598.793583,4744.334917,1302.10225,5334.096333
8/2/2015 21:00,8235.49075,886.284917,782.3365,236.665917,384.2975,2971.054,652.294833,1593.393083,3207.270833,4618.147,2215.248917,1042.1545,617.045167,4848.042083,1353.349083,5485.3925
8/2/2015 22:00,8347.629333,895.52475,791.02125,241.894833,395.371,3036.912083,668.14675,1635.978583,3217.931,4832.130833,2263.915917,1050.822417,625.56075,4911.050083,1393.9215,5594.453917
8/2/2015 23:00,8337.443167,899.88975,791.9485,244.19525,398.118583,3077.610917,664.048167,1660.803833,3206.083083,4954.829083,2279.895167,1066.241,629.416083,4921.45675,1421.387083,5645.224917
8/3/2015,8181.749,881.270083,775.51075,238.919917,401.589167,3047.75675,643.702333,1640.0215,3180.9995,4952.400667,2240.579333,1060.483417,614.534,4812.848583,1415.274,5572.91475
8/3/2015 1:00,7846.266083,837.493833,745.35625,226.750333,398.375583,2926.363583,622.358667,1574.370667,3120.880333,4838.326167,2147.887333,1029.358667,585.728917,4654.420583,1376.170417,5357.14375
8/3/2015 2:00,7500.482833,792.833167,716.274417,214.2505,390.917917,2831.155667,603.991667,1508.924667,3040.210833,4672.3825,2085.892583,974.884583,558.462833,4529.514583,1324.675417,5128.19175
8/3/2015 3:00,7155.607083,754.121833,693.67725,202.88825,384.98475,2742.728167,581.349583,1445.287667,2952.167667,4554.032083,2021.468333,951.555417,531.596083,4461.331917,1300.3885,4952.88775
8/3/2015 4:00,6565.066917,682.29725,647.186667,183.2145,371.058083,2523.800333,526.333333,1321.86125,2828.026167,4292.53125,1860.012083,897.493,488.339417,4317.69025,1217.12775,4566.769917
8/3/2015 5:00,6001.505,608.305,601.77925,162.55175,352.628833,2302.370667,470.509083,1189.38425,2699.288333,3944.2295,1672.142333,847.30675,440.722,4068.248917,1126.399833,4158.919167
8/3/2015 6:00,5565.290167,548.580083,703.3865,145.5255,334.45,2111.58775,424.23,1079.610333,2570.50825,3666.712083,1524.73425,803.510667,393.767667,3871.997083,1052.088917,3821.74575
8/3/2015 7:00,5209.771917,508.304833,690.5785,132.616,317.291583,1960.60275,392.860083,992.052167,2509.435167,3461.211,1423.819417,767.4325,366.816,3744.0675,1008.341167,3586.395333
8/3/2015 8:00,5026.845083,486.265167,675.159917,121.872417,299.526667,1852.423167,372.5115,930.474917,2386.53175,3321.084333,1353.344417,743.076583,349.504083,3677.317583,978.376667,3410.689333
8/3/2015 9:00,4867.416,472.155167,671.522667,115.235,297.137833,1787.0005,361.551,894.571417,2351.681417,3226.629167,1296.13375,730.660583,337.84075,3647.86625,958.093667,3316.6655
8/3/2015 10:00,4820.639167,470.358083,675.771917,111.829333,298.011583,1764.541,362.842167,881.29525,2350.817917,3214.761083,1274.91675,729.51825,336.67475,3626.934083,944.179583,3307.309667
8/3/2015 11:00,4946.541417,492.535833,687.84625,114.94475,301.434,1818.22,377.489667,906.444667,2392.604833,3325.536417,1314.131417,749.73525,349.231167,3648.439833,954.366333,3427.910583
8/3/2015 12:00,5176.289667,529.873667,660.550667,121.422417,316.125667,1911.865583,404.468917,950.39125,2473.286667,3494.508583,1372.799083,782.521917,367.684333,3748.1965,977.3545,3646.252667
8/3/2015 13:00,5442.30425,579.046583,687.414333,127.001417,329.965333,2019.25325,435.94175,1001.073167,2583.386917,3661.547083,1456.447833,814.141833,405.790667,3827.113167,988.042333,3902.107083
8/3/2015 14:00,5880.460583,653.193333,639.723583,137.975333,345.3235,2186.195,464.234667,1078.24125,2719.759917,3885.991667,1565.844,860.1965,452.224833,3922.334,1019.366917,4260.205
8/3/2015 15:00,6456.379167,729.319917,684.74725,155.622333,362.584917,2366.647583,476.362667,1182.65125,2807.661667,4105.759917,1615.940583,915.64175,501.384833,4059.165417,1070.468667,4607.056083
8/3/2015 16:00,7035.143667,805.163417,730.746167,178.41775,378.18025,2581.480083,488.384417,1298.526333,2914.175417,4383.550333,1669.606417,968.166583,556.148333,4245.427833,1127.7355,4974.9355
8/3/2015 17:00,7609.143667,870.594917,776.15825,197.677167,396.671333,2768.3815,511.111417,1405.657,3016.501083,4621.09825,1752.45825,1013.628417,599.516333,4446.744083,1185.276583,5291.75825
8/3/2015 18:00,8116.655667,923.658333,810.853417,216.912417,415.093917,2951.740417,531.658667,1484.970583,3085.663917,4875.372667,1782.425833,1051.972833,632.1935,4627.718083,1241.935083,5576.971
8/3/2015 19:00,8498.959083,968.508833,841.472667,219.467667,429.224333,3058.063333,546.782417,1532.764333,3075.176667,5090.150083,1804.953,1079.951667,664.474167,4786.947833,1297.011,5836.11375
8/3/2015 20:00,8778.468167,987.507667,858.527,225.03675,432.387333,3144.363083,569.552167,1575.88575,3077.565833,5077.33825,1875.60775,1108.153833,686.51325,4930.407,1335.188833,6020.239417
8/3/2015 21:00,8904.153917,998.485833,867.7785,229.903917,432.371,3218.878167,592.328417,1619.000083,3111.975417,5096.509917,1947.7315,1126.68225,701.408083,5054.641,1355.96175,6113.268167
8/3/2015 22:00,8954.053917,995.171,870.652,235.140333,432.529,3243.756583,602.42625,1653.68875,3122.636083,5109.457417,2006.514417,1116.004,708.597667,5086.068417,1364.26775,6122.504167
8/3/2015 23:00,8861.47925,983.303083,854.372083,234.607583,425.30975,3238.28475,600.147917,1659.365667,3105.529583,5068.485167,2005.885333,1094.301833,699.735667,4984.618333,1373.43025,6039.2025
8/4/2015,8671.143667,958.559833,839.409917,230.191833,416.728,3173.986333,582.55675,1636.717,3126.630833,5006.589333,1967.785833,1088.835833,679.697417,4835.52775,1366.434667,5892.983667
8/4/2015 1:00,8291.01675,913.387667,806.168667,218.978833,403.782417,3046.461833,552.973333,1572.151583,3105.050333,4981.129333,1881.294583,1051.8485,647.420917,4558.404167,1340.37125,5650.683917
8/4/2015 2:00,7947.077833,873.996417,777.626333,207.95225,403.481667,2925.847583,532.2865,1512.712083,3084.883167,4878.651917,1808.06625,1012.500667,622.41575,4336.275083,1326.487333,5418.685917
8/4/2015 3:00,7535.6015,829.012833,755.851833,194.150417,407.231417,2806.4995,519.244333,1445.793833,3090.105167,4741.533833,1766.096083,990.807083,585.345417,4236.011667,1314.558,5232.849917
8/4/2015 4:00,6913.946833,746.164333,702.154667,171.270417,381.383333,2551.766833,469.504167,1304.413083,2955.699583,4399.125,1613.334583,948.09125,531.299583,4085.49725,1234.481083,4789.22
8/4/2015 5:00,6275.185583,661.0455,647.973333,150.102833,351.4315,2306.97475,419.523917,1167.8405,2794.060583,4036.138833,1449.314167,891.88125,477.467917,3878.70925,1139.157083,4351.459083
8/4/2015 6:00,5773.703333,591.144083,656.9185,132.557167,338.535583,2113.978583,385.295667,1062.377833,2661.09475,3737.186667,1337.713667,841.221917,434.452333,3708.70175,1069.258083,3980.592917
8/4/2015 7:00,5439.15625,544.8745,666.486583,120.590583,322.19025,1961.912333,362.04875,985.664917,2590.61775,3557.653833,1268.48925,807.788167,400.63525,3607.330167,1024.1695,3719.530667
8/4/2015 8:00,5223.425833,517.388583,669.011083,112.201917,310.560167,1845.848333,345.997,927.664667,2497.0175,3428.010667,1220.761917,785.100917,377.973583,3566.322917,1003.54425,3528.255167
8/4/2015 9:00,5039.31025,500.992333,659.536917,106.82875,301.820167,1776.36425,339.007167,890.439,2443.090583,3334.144667,1192.489583,766.246667,362.746417,3577.898417,984.1005,3407.323167
8/4/2015 10:00,5049.17225,498.950417,657.375417,106.28025,297.7715,1767.704,341.897833,882.501583,2433.402333,3322.772,1201.651833,764.476083,358.82925,3582.908083,972.385167,3387.3735
8/4/2015 11:00,5186.656167,523.280333,671.052667,112.7655,304.55275,1833.454667,359.8875,921.349167,2454.86675,3438.3025,1263.589333,783.815417,370.776583,3605.8505,988.806667,3512.487583
8/4/2015 12:00,5430.60825,566.730917,686.657417,119.010583,312.550917,1935.051083,397.814833,967.928667,2553.1105,3617.4485,1358.17425,817.504583,390.369667,3671.566167,1014.543833,3758.767333
8/4/2015 13:00,5675.471083,607.1995,609.61525,125.759833,327.071167,2036.625083,431.568667,1015.74825,2612.34125,3727.43,1429.416083,845.271417,419.766833,3723.197417,1017.076417,3976.248833
8/4/2015 14:00,6023.0325,658.382917,637.661583,141.338167,347.482333,2181.816417,444.150083,1093.934417,2641.667667,3840.610333,1465.910917,880.615417,458.82525,3848.088,1028.080333,4225.361917
8/4/2015 15:00,6469.351667,718.002,664.126083,160.065333,362.018,2341.64475,452.325583,1183.404417,2657.368417,3965.309083,1493.18375,914.1445,496.975833,4013.3885,1045.603667,4443.039833
8/4/2015 16:00,6951.743,774.641083,690.119917,181.268167,380.88075,2554.874583,466.9615,1293.37125,2698.001,4149.849083,1521.504167,950.2095,542.24025,4187.004417,1064.94725,4710.527583
8/4/2015 17:00,7367.13925,815.81775,713.59675,200.222167,395.305583,2747.584083,492.635667,1402.819917,2740.151167,4316.532083,1541.425,985.502667,585.367583,4362.388417,1105.695417,4903.5715
8/4/2015 18:00,7703.620583,843.849167,723.1385,204.66675,403.319667,2831.191833,520.9205,1474.335083,2737.435833,4443.348417,1567.853,1011.713417,611.664417,4540.287167,1147.455583,5023.99225
8/4/2015 19:00,7986.0285,865.676583,729.324083,206.933083,413.406083,2869.535417,549.121083,1494.47925,2725.89475,4542.534333,1624.99275,1024.976583,632.5555,4715.318417,1186.418667,5115.588167
8/4/2015 20:00,8089.6725,869.156333,726.076667,202.705083,414.290333,2856.425333,560.228167,1479.010167,2699.529167,4612.18175,1661.102167,1047.55925,643.53175,4889.700583,1237.69025,5152.356
8/4/2015 21:00,8208.900167,856.5375,728.59975,201.3155,410.908667,2821.463917,578.34925,1474.763417,2676.557583,4798.460417,1716.213083,1050.221333,643.2255,5051.080167,1288.652083,5158.66025
8/4/2015 22:00,8288.685583,841.283583,734.756583,201.76575,397.910917,2787.912667,600.12625,1478.9985,2674.6965,4945.059333,1720.815333,1044.939583,640.601417,5153.681833,1323.10725,5097.074833
8/4/2015 23:00,8250.918917,815.050583,738.027667,194.488083,372.579333,2667.982917,603.188333,1425.651917,2606.556667,5002.396417,1775.8125,1028.376417,619.569833,5177.114417,1353.9095,4939.086583
8/5/2015,8161.209583,785.77975,728.468833,178.9815,351.722083,2558.184333,584.596,1350.65075,2499.636417,5004.584333,1791.52425,1029.777333,589.063083,5164.4555,1365.44125,4765.740667
8/5/2015 1:00,7909.618083,763.018333,711.834083,167.777083,335.0005,2465.71125,556.683833,1267.469417,2371.832833,5014.423,1719.3365,1009.725583,561.577417,5080.053,1347.075333,4579.355667
8/5/2015 2:00,7673.874167,756.450167,705.281917,160.995417,337.730333,2406.869833,537.638167,1231.974333,2324.06725,4922.94025,1697.294333,965.942333,544.033,4916.4065,1313.43425,4507.9195
8/5/2015 3:00,7395.21,722.0655,695.696583,150.918583,337.3075,2264.7485,519.348917,1183.739,2305.106167,4776.108417,1660.024167,942.553917,514.181833,4824.9185,1303.24375,4453.406
8/5/2015 4:00,6836.699,662.818,659.893,134.674,326.287167,2076.086,472.2095,1088.506417,2198.319167,4459.782083,1527.498333,901.53725,475.307,4608.333333,1229.729417,4119.804417
8/5/2015 5:00,6308.107417,602.007083,622.618583,118.593,308.520583,1902.843667,422.730833,984.808667,2057.372167,4072.596083,1383.1825,856.090667,433.74625,4361.659417,1143.963833,3770.978333
8/5/2015 6:00,5898.201833,552.79775,594.795417,106.969333,296.275917,1766.979083,386.913417,911.55125,1925.3895,3791.12375,1276.81225,811.345333,395.462583,4150.82525,1079.7755,3513.77525
8/5/2015 7:00,5592.300083,518.416167,572.496583,100.43375,287.126,1675.653333,363.261583,864.580833,1899.775583,3581.074667,1207.190917,773.19375,369.64375,4000.063417,1031.732083,3340.271167
8/5/2015 8:00,5425.685917,501.996917,561.327667,96.096667,283.61725,1623.911,351.870583,836.817083,1858.792833,3433.93325,1168.305667,752.373583,357.174583,3887.700917,999.35025,3224.591667
8/5/2015 9:00,5277.855083,489.725333,554.547083,94.646167,279.004583,1595.410917,345.718667,818.841167,1851.335333,3346.246833,1148.224333,733.9835,346.090583,3825.271667,975.001917,3166.283917
8/5/2015 10:00,5259.105083,492.4725,554.32175,96.529583,273.523167,1614.923167,347.085833,822.93325,1850.444917,3327.580917,1161.651667,733.785583,345.621833,3796.378667,963.378417,3183.559917
8/5/2015 11:00,5409.42475,517.653417,569.278583,102.986167,284.389917,1697.728583,365.53225,861.643917,1900.458583,3434.035083,1226.650083,754.104333,360.904333,3813.288917,970.931417,3335.03125
8/5/2015 12:00,5667.905667,564.475333,589.89275,109.862167,298.31,1831.207833,404.555417,914.722667,1997.94125,3636.052833,1309.620583,791.12525,388.757917,3889.64175,998.066667,3596.327583
8/5/2015 13:00,5904.679417,595.170333,608.908833,115.190667,308.243417,1930.632083,432.4595,960.4395,2091.932583,3791.630333,1398.751083,818.043,414.631583,3952.53025,1020.726083,3798.436583
8/5/2015 14:00,6322.779333,630.346583,621.23975,122.170833,314.2865,1998.934333,448.941667,1003.156333,2145.897583,4095.125,1460.958167,852.336833,435.096333,4092.6,1080.835333,3924.580083
8/5/2015 15:00,6772.8965,658.112417,634.094833,126.630167,318.116833,2029.368667,461.65825,1037.04475,2205.62875,4452.48125,1507.912583,882.303917,448.119417,4265.056833,1154.224083,4035.345
8/5/2015 16:00,7188.704167,663.488917,649.9665,133.701167,310.22,2083.070417,475.156833,1071.230917,2255.324917,4812.309417,1553.553167,910.083417,465.58625,4472.519333,1223.457667,4173.2765
8/5/2015 17:00,7537.650667,665.717417,653.408083,140.341333,330.134083,2137.201917,483.995083,1107.899167,2286.324,5132.795167,1600.802333,948.584,466.207833,4697.971083,1304.962,4353.197833
8/5/2015 18:00,7935.076583,677.087417,677.546,142.882083,336.0835,2161.51025,496.148667,1136.92425,2383.430167,5393.28125,1656.56275,980.6075,463.483583,4876.812333,1379.424833,4549.176417
8/5/2015 19:00,8384.468667,713.136583,715.92275,146.593583,346.096583,2178.914667,508.248,1168.145167,2415.48975,5662.384,1740.016,1002.950667,489.23025,5071.958833,1452.957917,4775.852833
8/5/2015 20:00,8795.046,746.009417,758.719667,148.58425,349.9365,2206.1645,521.73225,1186.245667,2486.442417,5740.334417,1770.27575,1027.854167,524.927583,5247.3475,1502.986083,4943.377917
8/5/2015 21:00,9133.525083,771.913417,797.011167,149.621417,350.851333,2228.994917,537.016833,1200.15425,2541.785417,5916.884917,1808.571333,1048.672667,548.693167,5400.549583,1544.878917,5077.656667
8/5/2015 22:00,9274.601917,790.015333,818.55575,150.198833,350.939833,2226.784917,556.47525,1212.733333,2570.825083,6067.868917,1878.960417,1065.298917,560.051167,5464.2175,1585.062333,5159.17475
8/5/2015 23:00,9198.176667,802.468917,819.536333,150.128,338.667667,2239.702667,567.092083,1215.625333,2598.448417,6093.72625,1911.516583,1067.043167,563.396,5425.467917,1610.04975,5160.078667
8/6/2015,9054.1455,800.575083,807.262333,148.495667,338.173417,2198.725917,566.050833,1207.3675,2581.6205,6002.14425,1910.3315,1077.224417,558.10925,5318.444167,1605.038917,5076.586333
8/6/2015 1:00,8651.039417,775.9715,770.715583,147.226083,323.217417,2153.1155,543.347917,1178.520083,2535.958,5930.2035,1861.70475,1060.891417,536.293417,5228.196917,1566.02525,4900.177167
8/6/2015 2:00,8291.0385,752.55975,746.603917,144.746917,333.149583,2154.249583,522.733333,1172.211083,2480.785833,5737.47475,1796.085167,1010.13125,525.81975,5078.55,1510.0315,4709.336417
8/6/2015 3:00,7911.9825,723.846333,729.185333,138.833417,333.714167,2116.32825,510.728833,1146.8815,2458.303833,5490.99575,1751.019833,984.338833,508.31675,4980.086333,1477.637,4562.14725
8/6/2015 4:00,7347.7075,662.742583,676.62325,126.454583,318.285083,1972.55275,468.153917,1053.129833,2319.983833,5016.853583,1603.417167,936.99325,466.7055,4759.670833,1383.408583,4186.099167
8/6/2015 5:00,6750.620667,600.266333,633.62075,111.342917,300.211083,1814.052333,418.240167,957.596167,2145.316417,4615.079,1439.801167,880.565167,424.44475,4518.790167,1276.717,3789.490333
8/6/2015 6:00,6298.7805,548.527167,663.96225,100.025167,282.897083,1696.1945,381.152583,886.5205,2050.0035,4254.178583,1318.7645,833.365083,384.6785,4300.0485,1187.3765,3492.615167
8/6/2015 7:00,5994.4395,517.146667,708.952583,94.08775,280.039833,1608.605417,356.15175,837.977833,1995.617083,4020.656583,1242.439583,795.009583,359.9065,4158.468167,1133.242833,3290.719333
8/6/2015 8:00,5709.55775,506.085917,715.6995,90.584167,272.636333,1555.217083,339.966833,810.301667,1963.73075,3815.511333,1199.851583,772.83,345.917833,4048.394917,1091.72775,3171.73275
8/6/2015 9:00,5526.239333,504.68925,720.661417,88.6415,270.291667,1551.583917,330.7745,794.00125,1910.1335,3688.145167,1176.278667,760.326083,336.124083,3959.843833,1062.39775,3105.9095
8/6/2015 10:00,5466.492417,506.473167,723.51925,90.787583,272.151417,1573.773167,330.126667,800.058167,1910.4845,3634.073417,1180.857167,758.8435,336.50475,3919.065583,1052.695417,3115.016417
8/6/2015 11:00,5600.55625,524.672833,751.529,97.9795,281.11825,1659.076583,346.7425,839.105083,1975.483333,3738.181917,1237.511,774.6875,353.84725,3925.335583,1050.473083,3256.81475
8/6/2015 12:00,5843.086,554.331333,693.343417,105.098083,294.430333,1780.859167,380.866833,893.3765,2044.413333,3888.93325,1316.695083,810.66175,377.537167,3987.377417,1070.331083,3496.560667
8/6/2015 13:00,6079.52125,591.195167,673.714,110.818333,300.07025,1876.8835,414.054083,937.660333,2130.067833,4035.492,1410.7555,846.801,406.049917,4029.227917,1080.87275,3682.263917
8/6/2015 14:00,6516.614833,643.26575,712.899417,119.15775,313.47875,1964.862417,440.333833,986.280333,2215.381667,4344.26675,1512.4595,883.658333,447.122167,4171.219,1137.865667,3897.1335
8/6/2015 15:00,7042.524833,691.579167,701.494833,129.491083,328.62075,2080.818417,457.1315,1045.93225,2226.441917,4706.9745,1565.067917,911.6545,480.254667,4377.646583,1210.696583,4089.605083
8/6/2015 16:00,7627.114833,748.452333,721.542667,145.6905,340.395417,2240.60625,467.495417,1134.891333,2266.023167,5083.978333,1595.770667,945.581167,515.222583,4598.190417,1296.645083,4355.004417
8/6/2015 17:00,8214.736,805.534583,771.575667,160.00425,359.395833,2404.692417,480.837583,1223.076583,2285.355333,5435.587833,1628.273333,961.898583,551.632417,4829.35475,1382.67725,4611.04975
8/6/2015 18:00,8744.561667,852.579583,817.315833,172.940583,370.566833,2535.394667,488.00875,1305.945667,2271.062333,5784.576333,1647.409583,1023.90675,587.194917,5057.497667,1461.906333,4842.525167
8/6/2015 19:00,9183.50525,894.202833,851.157,185.841167,383.700917,2644.844583,485.291667,1375.903917,2291.992083,6089.845,1656.603333,1035.107667,614.8605,5258.336083,1527.79175,5098.975667
8/6/2015 20:00,9481.641417,979.019833,877.536,188.1405,387.541,2698.456,494.864833,1405.240833,2339.081583,6150.91,1711.44225,1070.660167,638.782417,5448.213917,1582.33075,5288.282417
8/6/2015 21:00,9641.469667,994.34175,893.35175,193.00525,390.493833,2751.675417,503.948333,1429.710667,2408.886417,6307.944417,1783.574417,1096.314667,656.456417,5566.63425,1623.186583,5435.96625
8/6/2015 22:00,9721.65775,997.701667,897.996083,193.593667,386.984667,2724.667417,527.816,1431.84425,2455.670917,6383.306833,1860.486583,1108.758083,662.16025,5645.971167,1650.63525,5500.184917
8/6/2015 23:00,9610.11075,984.92225,893.797917,190.765667,376.252917,2686.75625,534.9005,1420.456667,2475.973667,6349.905417,1876.225667,1101.365667,650.644083,5620.839417,1658.692833,5466.332583
8/7/2015,9434.231167,968.822,874.450833,186.272,371.967333,2624.400833,531.12075,1397.960333,2455.635333,6268.480833,1845.738583,1104.083667,628.182917,5554.192417,1648.8485,5364.160417
8/7/2015 1:00,9065.202833,925.434917,846.56475,182.389417,367.765167,2560.7225,515.44325,1364.2625,2414.143917,6189.145167,1790.330333,1081.40225,596.8055,5434.28375,1607.240583,5197.380167
