MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
5/1/2016 6:00,3954.698,374.639,543.686,77.416,186.793,1287.193,271.302,651.408,1360.136,2535.286,971.621,492.512,258.58,3002.698,2373.869,820.29,2490.695
5/1/2016 7:00,3746.5,353.343,533.155,72.688,180.375,1237.204,260.975,621.207,1352.383,2442.405,941.711,488.05,245.979,2961.48,2372.927,805.064,2413.262
5/1/2016 8:00,3617.697,344.553,530.017,69.973,176.954,1198.928,253.422,602.19,1331.908,2363.705,918.381,481.947,238.041,2918.269,2369.315,787.436,2375.189
5/1/2016 9:00,3518.385,339.701,525.863,68.386,174.79,1182.848,250.091,593.364,1342.829,2324.133,907.919,476.686,233.601,2896.339,2366.445,780.469,2356.559
5/1/2016 10:00,3479.343,340.629,526.135,68.381,174.334,1179.962,250.232,595.284,1376.777,2316.659,912.571,481.895,232.844,2886.337,2378.972,783.276,2364.057
5/1/2016 11:00,3505.945,348.979,530.083,69.717,175.766,1203.132,259.517,607.518,1367.493,2338.198,933.289,491.749,236.435,2918.372,2424.417,793.875,2401.885
5/1/2016 12:00,3499.072,357.365,488.759,71.279,174.005,1216.84,271.59,621.397,1375.24,2369.309,957.712,496.605,234.749,2944.4,2437.11,804.562,2433.783
5/1/2016 13:00,3648.96,382.377,495.12,74.755,173.814,1262.186,280.879,648.626,1388.021,2436.081,980.71,494.148,242.167,2976.339,2488.788,831.789,2505.5
5/1/2016 14:00,3945.551,414.661,513.772,81.829,182.489,1335.502,297.057,692.727,1486.771,2602.764,1034.56,510.605,257.782,3041.82,2536.008,888.979,2660.926
5/1/2016 15:00,4156.446,432.718,529.666,87.788,190.876,1395.806,313.924,721.967,1527.201,2719.069,1079.94,524.634,270.512,3128.375,2542.036,910.867,2772.026
5/1/2016 16:00,4272.966,434.117,536.252,91.989,195.599,1431.243,327.367,735.825,1539.944,2771.769,1112.796,531.223,278.315,3187.36,2553.872,902.624,2821.32
5/1/2016 17:00,4378.326,438.019,536.854,95.239,196.963,1453.541,335.812,742.682,1526.057,2794.675,1132.261,534.81,284.882,3214.503,2547.326,898.596,2864.302
5/1/2016 18:00,4513.085,439.554,538.844,96.909,197.182,1464.889,339.829,749.545,1527.414,2827.16,1134.083,533.278,292.003,3233.885,2533.155,895.298,2880.452
5/1/2016 19:00,4633.918,438.388,543.198,97.691,198.199,1454.799,336.645,749.537,1490.701,2826.091,1130.895,535.658,295.839,3240.579,2496.045,891.406,2875.35
5/1/2016 20:00,4836.02,438.685,540.103,97.542,198.401,1445.065,332.706,743.937,1440.562,2842.159,1125.8,528.176,297.472,3225.001,2440.735,889.478,2849.627
5/1/2016 21:00,5031.961,442.181,541.341,97.831,198.82,1452.12,335.408,753.679,1389.285,2891.728,1130.52,512.747,301.048,3220.087,2408.615,900.507,2850.653
