MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
11/1/2016 6:00,4095.45,415.69,664.627,86.27,234.943,1418.597,284.523,734.013,1438.234,2896.86,1008.002,558.922,283.266,3072,2703.981,831.391,2837.813
11/1/2016 7:00,3923.28,397.851,651.331,81.668,225.968,1362.622,272.127,699.881,1398.585,2763.04,981.897,543.134,268.457,3009.053,2666.276,811.997,2745.13
11/1/2016 8:00,3832.108,386.477,643.772,78.743,221.833,1320.957,264.681,678.197,1369.132,2699.381,967.106,534.104,261.979,2975.734,2646.973,801.426,2682.218
11/1/2016 9:00,3765.239,382.212,642.04,77.49,220.861,1293.105,262.36,668.309,1379.393,2677.391,964.227,531.05,258.733,2955.71,2661.985,788.667,2644.621
11/1/2016 10:00,3772.886,390.624,624.196,78.211,221.879,1295.802,266.852,675.889,1428.325,2723.129,977.279,537.305,261.201,2928.997,2718.532,792.35,2670.52
11/1/2016 11:00,3971.685,425.582,571.066,85.225,231.637,1385.253,286.497,720.973,1496.817,2839.24,1037.484,549.023,276.386,2973.581,2825.022,819.044,2846.404
11/1/2016 12:00,4399.12,493.472,602.999,94.843,250.212,1566.36,330.715,802.72,1663.22,3099.598,1162.248,590.487,310.098,3102.116,3058.261,874.269,3156.695
11/1/2016 13:00,4672.673,536.509,629.599,100.486,258.995,1715.564,371.358,850.084,1817.094,3305.506,1268.587,631.596,336.567,3267.104,3254.171,894.701,3405.762
11/1/2016 14:00,4724.383,538.289,634.366,101.664,259.78,1703.226,371.082,856.897,1794.728,3330.45,1251.041,636.89,343.473,3288.409,3240.572,869.794,3434.523
11/1/2016 15:00,4864.997,559.158,653.434,105.494,263.979,1731.333,375.018,869.637,1791.301,3450.458,1256.546,633.048,359.108,3312.902,3214.405,871.77,3495.202
11/1/2016 16:00,5124.601,586.326,675.022,109.725,268.229,1794.843,382.196,884.846,1806,3596.58,1268.604,644.104,375.422,3371.463,3169.791,890.332,3608.563
11/1/2016 17:00,5364.395,607.811,691.933,116.802,272.705,1871.944,389.079,927.494,1847.488,3825.55,1289.335,645.982,395.51,3438.604,3173.556,922.61,3751.884
11/1/2016 18:00,5621.176,632.218,706.39,123.84,289.002,1932.626,391.626,974.635,1868.209,4033.178,1290.112,645.396,413.659,3495.775,3160.838,947.771,3851.466
11/1/2016 19:00,5937.292,650.086,723.449,129.69,292.479,1988.524,399.032,1013.723,1852.993,4196.477,1295.191,659.527,429.292,3554.631,3155.71,981.639,3944.99
11/1/2016 20:00,6150.703,667.035,733.306,134.917,299.853,2045.013,401.331,1045.507,1873.912,4355.18,1320.362,654.153,442.555,3647.007,3169.008,1019.068,4024.529
11/1/2016 21:00,6257.72,675.912,733.848,139.323,301.993,2082.111,399.132,1067.321,1843.404,4329.503,1320.429,651.67,450.054,3739.131,3136.345,1042.291,4030.601
11/1/2016 22:00,6273.177,675.689,732.19,140.004,299.964,2087.683,397.464,1081.195,1832.104,4321.402,1312.409,648.81,451.792,3791.969,3137.048,1057.718,4014.406
11/1/2016 23:00,6113.547,657.091,720.114,141.647,291.612,2083.619,393.437,1086.952,1838.851,4235.059,1312.852,636.619,436.973,3757.668,3117.174,1062.214,3917.776
11/2/2016,6038.538,654.702,710.458,145.212,293.291,2119.176,405.486,1111.994,1883.798,4181.69,1365.639,635.207,436.488,3703.602,3186.472,1061.89,3942.049
11/2/2016 1:00,6054.641,654.119,712.302,144.787,298.793,2105.57,405.89,1109.173,1904.56,4215.145,1374.319,647.256,427.275,3693.728,3219.778,1085.827,3951.329
11/2/2016 2:00,5826.782,626.082,694.613,139.344,295.449,2038.001,392.25,1068.594,1871.725,4077.815,1332.216,635.323,406.43,3629.798,3216.816,1069.77,3829.555
11/2/2016 3:00,5474.341,585.105,672.552,127.373,284.176,1927.31,372.795,1006.168,1816.171,3889.242,1261.111,613.442,380.207,3518.146,3159.601,1032.936,3629.363
11/2/2016 4:00,5058.987,529.344,650.074,113.995,269.879,1768.991,338.726,918.618,1702.495,3631.355,1161.457,590.003,348.214,3375.265,3006.839,978.779,3358.86
11/2/2016 5:00,4626.181,475.194,700.042,102.599,258.724,1612.27,308.187,842.764,1599.555,3356.89,1072.957,562.361,315.458,3223.927,2871.294,917.226,3090.022
11/2/2016 6:00,4331.902,442.862,742.388,94.183,246.197,1495.332,285.267,777.727,1548.204,3143.891,1014.491,543.078,290.415,3112.161,2785.652,875.663,2906.442
11/2/2016 7:00,4124.912,423.569,728.459,89.112,241.346,1435.83,272.149,741.788,1484.039,3019.454,977.791,529.36,273.904,3048.308,2707.666,852.021,2790.678
11/2/2016 8:00,4006.293,411.002,721.602,87.126,233.355,1397.48,266.146,720.933,1500.074,2926.855,959.396,523.094,264.21,3007.043,2686.773,837.965,2711.846
11/2/2016 9:00,3936.408,404.807,718.56,84.767,234.364,1375.994,264.139,707.866,1455.545,2850.83,953.829,521.72,259.635,2984.974,2719.026,831.28,2684.728
11/2/2016 10:00,3949.979,411.083,722.427,85.478,233.844,1405.049,270.263,713.078,1505.107,2902.714,969.489,530.23,264.201,2983.055,2766.871,829.221,2738.531
11/2/2016 11:00,4204.592,445.083,738.82,94.28,241.109,1507.439,289.736,757.95,1580.463,3028.639,1040.423,549.207,283.164,3033.362,2899.474,849.626,2924.841
11/2/2016 12:00,4673.411,514.153,631.349,103.906,265.444,1718.893,334.644,849.925,1754.153,3365.484,1175.126,586.565,320.531,3178.707,3102.044,908.25,3289.508
11/2/2016 13:00,4969.02,562.801,659.517,109.765,276.86,1877.483,376.526,918.137,1895.75,3626.32,1280.894,632.244,352.392,3338.478,3299.799,933.058,3588.001
11/2/2016 14:00,4965.132,564.122,663.202,110.857,278.511,1859.211,382.308,916.765,1839.541,3623.409,1274.248,643.629,359.7,3362.068,3307.256,896.851,3628.543
11/2/2016 15:00,5111.764,586.831,666.232,115.144,267.857,2000.3,386.587,928.651,1878.82,3729.233,1280.284,638.962,376.447,3370.447,3262.321,904.899,3685.817
11/2/2016 16:00,5364.601,609.505,673.654,121.025,278.307,1977.046,393.915,950.371,1886.757,3857.224,1292.233,642.537,394.596,3389.85,3231.069,931.761,3754.16
11/2/2016 17:00,5617.658,634.7,694.045,125.858,285.997,1948.262,395.233,967.199,1862.212,3967.593,1300.199,642.824,411.28,3401.047,3209.291,957.282,3799.013
11/2/2016 18:00,5840.383,658.325,711.327,128.829,282.945,1954.772,396.97,975.367,1829.935,4139.119,1302.551,651.627,427.636,3405.266,3163.515,983.469,3865.901
11/2/2016 19:00,6090.898,673.367,713.111,130.593,291.489,1966.126,397.177,983.878,1808.125,4268.625,1312.839,650.24,440.395,3432.445,3142.137,1004.649,3925.419
11/2/2016 20:00,6248.017,679.092,731.295,133.482,297.782,1992.185,393.515,988.778,1829.38,4340.415,1308.987,658.966,443.203,3451.5,3150.777,1030.385,3964.889
11/2/2016 21:00,6350.546,673.002,739.469,135.664,291.135,2001.133,389.676,999.392,1834.991,4350.234,1295.237,656.408,448.699,3459.381,3136.779,1039.529,3966.906
11/2/2016 22:00,6391.534,667.486,737.104,135.861,283.358,2001.589,392.672,1014.011,1828.995,4354.305,1301.719,650.537,442.715,3441.35,3153.462,1050.425,3942.052
11/2/2016 23:00,6251.403,658.179,724.738,137.992,277.469,2007.997,396.245,1024.916,1841.572,4201.538,1314.744,640.258,437.741,3407.163,3168.282,1061.233,3787.006
11/3/2016,6170.578,668.597,723.84,144.8,289.795,2076.182,405.973,1061.181,1874.692,4241.724,1352.246,638.189,449.854,3427.191,3212.392,1066.332,3767
11/3/2016 1:00,6101.174,663.12,717.346,143.443,288.419,2061.804,401.911,1057.445,1905.684,4246.741,1359.751,652.383,440.683,3453.139,3272.676,1068.165,3892.405
11/3/2016 2:00,5833.827,640.136,692.631,136.324,280.66,1981.125,387.647,1020.794,1863.701,4106.653,1313.31,631.048,420.976,3407.184,3235.858,1042.579,3739.912
11/3/2016 3:00,5517.327,604.36,668.906,124.613,272.925,1864.804,365.569,951.475,1830.929,3901.203,1249.25,610.904,396.603,3341.641,3151.936,999.441,3535.899
11/3/2016 4:00,5126.335,553.205,648.874,111.434,260.155,1722.898,335.217,862.172,1742.363,3516.539,1154.596,587.734,363.918,3235.678,3044.811,934.366,3269.141
11/3/2016 5:00,4729.034,507.171,649.036,99.781,244.268,1578.399,308.759,788.646,1655.161,3216.336,1075.109,564.932,333.455,3101.649,2929.11,861.064,3019.009
11/3/2016 6:00,4437.124,466.211,746.574,91.454,233.048,1458.115,287.405,728.672,1608.122,3015.308,1012.24,550.751,307.591,2991.415,2840.334,822.903,2837.912
11/3/2016 7:00,4213.053,440.17,728.164,85.632,227.781,1377.242,272.261,692.081,1584.052,2861.493,974.262,545.432,291.262,2885.452,2793.905,791.325,2709.548
11/3/2016 8:00,4057.027,421.308,725.644,82.114,224.964,1336.188,265.314,672.525,1550.936,2743.687,958.002,540.059,280.389,2868.726,2779.185,776.393,2632.323
11/3/2016 9:00,3976.077,413.415,757.782,80.78,220.584,1313.168,265.22,662.706,1596.132,2723.934,954.478,537.121,274.567,2869.031,2790.952,769.027,2607.876
11/3/2016 10:00,3952.622,415.769,750.475,81.624,222.342,1330.543,271.475,670.74,1599.763,2736.753,977.659,543.973,278.567,2895.655,2820.925,772.941,2647.558
11/3/2016 11:00,4165.974,444.999,699.652,89.172,231.935,1415.449,290.806,716.907,1684.837,2844.961,1046.677,560.977,297.428,2946.209,2929.789,799.635,2803.136
11/3/2016 12:00,4605.984,513.592,609.069,98.241,253.688,1596.897,335.859,805.504,1825.12,3110.656,1179.436,596.838,333.835,3073.849,3144.576,862.248,3129.046
