MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
4/4/2016 13:00,4665.757,517.333,568.873,91.746,244.027,1592.838,353.237,815.143,1590.835,3062.144,1204.153,615.074,324.734,3435.447,3004.705,941.276,2977.919
4/4/2016 14:00,4657.41,521.453,576.001,94.536,254.45,1621.537,363.46,823.938,1576.204,3119.278,1220.36,630.61,338.993,3433.321,2979.216,913.704,3037.608
4/4/2016 15:00,4666.764,525.039,583.77,98.116,256.522,1641.305,371.072,825.482,1622.626,3148.306,1233.582,645.55,346.531,3437.211,2920.613,908.626,3088.78
4/4/2016 16:00,4691.344,529.748,587.459,101.41,259.56,1668.092,376.352,829.806,1614.602,3235.117,1241.071,651.761,353.394,3422.735,2875.523,895.572,3185.667
4/4/2016 17:00,4686.866,531.506,598.115,103.469,255.963,1676.392,376.622,827.983,1620.195,3261.788,1244.486,654.681,358.286,3405.758,2819.896,890.348,3209.367
4/4/2016 18:00,4729.751,534.46,601.889,103.833,257.05,1685.676,377.46,823.06,1566.912,3318.316,1243.012,653.974,361.21,3425.162,2761.004,898.889,3229.022
4/4/2016 19:00,4852.115,534.788,604.05,104.713,258.191,1686.994,379.465,822.008,1554.755,3414.881,1242.971,661.108,363.829,3463.183,2714.336,914.21,3295.737
4/4/2016 20:00,4958.743,528.438,608.643,105.072,263.243,1679.078,377.236,814.59,1537.964,3476.458,1232.545,662.223,365.505,3503.242,2652.351,930.078,3337.329
4/4/2016 21:00,5052.435,525.823,612.379,105.424,255.536,1668.765,373.298,814.597,1533.627,3513.666,1218.805,655.879,364.074,3534.879,2636.296,938.551,3313.905
4/4/2016 22:00,5127.25,526.992,614.917,106.049,250.608,1654.676,372.863,821.795,1524.519,3626.071,1217.639,655.37,362.824,3582.677,2617.159,961.006,3295.937
4/4/2016 23:00,5129.054,524.021,608.656,107.309,240.303,1646.506,370.573,832.757,1498.083,3667.062,1217.056,641.767,356.042,3603.095,2613.173,982.966,3263.414
4/5/2016,5094.126,521.75,602.103,107.26,242.876,1634.992,368.406,841.987,1501.251,3628.963,1217.883,627.74,351.149,3615.633,2621.52,998.469,3228.452
4/5/2016 1:00,5009.935,527.345,595.946,107.945,244.603,1637.717,365.279,850.237,1522.798,3574.363,1224.754,628.085,351.129,3584.726,2655.652,993.706,3209.186
4/5/2016 2:00,5102.978,549.981,611.959,111.484,259.138,1708.939,380.833,891.92,1589.251,3646.585,1278.892,639.976,362.539,3604.535,2759.493,1041.085,3310.723
4/5/2016 3:00,4864.509,521.508,598.635,103.546,251.857,1643.587,366.78,851.705,1548.353,3508.363,1231.912,628.981,345.163,3573.582,2754.259,1031.356,3203.9
4/5/2016 4:00,4426.363,474.748,570.325,91.626,242.555,1519.072,334.094,777.844,1451.547,3242.149,1135.32,608.67,313.942,3421.706,2642.108,967.513,2972.209
4/5/2016 5:00,4014.605,429.544,547.108,81.881,225.903,1398.705,303.583,711.911,1333.742,2937.552,1039.408,574.998,287.745,3261.861,2536.064,895.87,2740.144
4/5/2016 6:00,3743.885,401.81,617.861,76.01,218.59,1326.701,283.618,675.322,1262.98,2731.016,983.666,556.701,268.307,3144.382,2475.767,854.107,2591.57
4/5/2016 7:00,3610.268,387.313,609.661,74.084,216.317,1296.555,273.349,660.517,1281.036,2686.892,955.485,545.961,256.598,3087.264,2458.162,847.184,2516.145
4/5/2016 8:00,3522.472,381.901,602.46,73.245,212.417,1280.556,266.962,659.63,1255.707,2628.491,952.841,540.004,250.919,3041.763,2451.637,835.521,2472.278
4/5/2016 9:00,3497.8,384.571,601.1,74.109,215.539,1283.875,266.929,666.683,1269.208,2609.645,955.273,538.992,248.573,3016.878,2459.669,831.387,2460.668
4/5/2016 10:00,3556.251,400.387,603.538,77.061,218.175,1316.543,274.131,696.164,1309.713,2660.847,981.932,544.586,253.804,3023.808,2502.063,840.38,2524.151
4/5/2016 11:00,3809.269,442.972,533.459,84.237,227.534,1425.834,299.738,761.844,1390.437,2781.432,1060.331,565.344,273.88,3089.957,2599.753,872.376,2721.873
4/5/2016 12:00,4297.482,516.725,558.916,94.779,250.326,1624.948,350.582,865.653,1549.149,3124.692,1194.845,603.99,311.145,3238.942,2812.441,944.961,3067.478
4/5/2016 13:00,4477.636,547.643,571.085,98.977,257.153,1713.252,380.378,899.856,1616.002,3285.145,1259.995,639.034,329.086,3366.065,2968.725,956.096,3241.744
4/5/2016 14:00,4514.487,546.588,577.709,102.008,264.091,1718.688,385.487,893.494,1617.484,3343.364,1252.825,652.482,340.875,3361.514,2955.306,930.441,3296.443
4/5/2016 15:00,4566.601,545.353,580.528,106.859,259.731,1712.995,389.55,807.968,1597.974,3389.002,1263.541,662.093,345.291,3389.384,2923.32,922.155,3333.438
4/5/2016 16:00,4664.694,538.426,581.792,110.584,261.222,1720.505,389.405,872.163,1572.368,3465.046,1266.037,666.528,349.132,3417.408,2909.371,931.1,3355.241
4/5/2016 17:00,4758.207,537.057,592.727,110.312,253.984,1709.266,386.665,855.197,1540.642,3531.776,1254.289,668.081,350.952,3447.038,2876.212,947.925,3363.127
4/5/2016 18:00,4894.532,531.775,602.122,109.303,262.421,1706.494,384.541,837.136,1501.177,3601.731,1239.213,670.203,352.927,3466.98,2813.454,965.024,3366.305
4/5/2016 19:00,5087.932,531.705,603.37,109.602,259.548,1698.148,386.837,827.038,1493.63,3695.397,1237.15,666.164,353.5,3506.108,2785.546,982.162,3384.918
4/5/2016 20:00,5235.998,533.967,611.318,106.989,261.667,1710.538,386.063,821.646,1459.459,3765.662,1230.586,651.944,351.959,3551.874,2734.304,996.358,3383.962
4/5/2016 21:00,5395.842,531.528,618.496,107.891,252.046,1684.05,384.626,818.017,1476.767,3828.162,1223.319,653.967,351.856,3569.768,2714.203,1007.11,3374.331
4/5/2016 22:00,5491.644,532.629,625.678,109.945,253.359,1677.26,382.673,827.625,1445,3859.332,1225.488,649.679,352.899,3599.549,2686.423,1014.846,3373.245
4/5/2016 23:00,5442.903,528.997,619.763,111.851,247.312,1685.559,381.856,838.327,1436.972,3765.994,1228.379,630.971,348.637,3591.405,2678.933,1008.187,3345.735
4/6/2016,5310.685,528.493,613.5,112.799,248.396,1676.308,380.837,847.241,1439.13,3673.339,1231.574,637.648,345.011,3595.111,2697.715,1001.761,3320.183
4/6/2016 1:00,5215.465,538.649,610.257,114.831,251.858,1706.976,382.283,869.767,1452.175,3644.527,1243.434,635.065,350.292,3580.125,2713.12,997.117,3352.601
4/6/2016 2:00,5317.641,562.787,628.184,118.852,262.356,1765.612,391.567,909.235,1500.09,3749.09,1278.047,639.938,361.331,3608.691,2790.136,1045.442,3444.931
4/6/2016 3:00,5082.462,537.131,618.451,111.665,252.189,1696.749,370.601,869.948,1454.992,3614.176,1218.424,628.994,342.705,3586.284,2781.935,1031.898,3308.22
4/6/2016 4:00,4677.821,489.19,582.601,99.848,248.268,1564.551,335.892,794.908,1382.844,3356.739,1112.855,598.914,313.789,3439.452,2682.817,968.854,3054.96
4/6/2016 5:00,4242.318,440.254,658.71,89.433,230.614,1436.779,303.562,722.314,1356.335,3092.271,1019.269,569.396,287.857,3275.506,2568.113,899.783,2823.297
4/6/2016 6:00,3935.481,408.68,682.596,83.171,220.151,1349.04,282.123,678.261,1281.869,2903.458,963.102,552.17,270.186,3142.219,2499.275,853.643,2648.354
4/6/2016 7:00,3754.863,392.968,672.358,78.797,214.248,1296.253,267.954,650.716,1254.325,2767.027,937.75,535.08,259.857,3077.613,2477.157,829.222,2563.232
4/6/2016 8:00,3658.244,387.221,666.134,77.209,209.05,1271.042,260.136,639.749,1275.777,2707.282,925.204,536.959,253.212,3044.713,2482.876,815.336,2500.67
4/6/2016 9:00,3609.242,383.467,661.305,77.109,209.154,1259.696,256.764,636.757,1265.36,2654.902,923.541,534.772,251.756,3025.983,2504.823,808.921,2478.993
4/6/2016 10:00,3614.772,395.581,661.698,79.254,211.436,1278.695,263.688,651.643,1290.687,2663.78,949.128,546.982,257.158,3041.327,2538.967,802.602,2516.425
4/6/2016 11:00,3813.714,427.083,619.75,84.919,222.054,1365.625,287.693,702.76,1384.186,2775.798,1027.427,571.909,274.984,3084.771,2649.501,828.706,2673.793
4/6/2016 12:00,4283.363,491.875,558.32,94.167,240.601,1544.664,336.566,795.112,1581.469,3067.032,1160.364,619.841,312.825,3237.925,2863.51,892.441,2996.654
4/6/2016 13:00,4473.769,528.944,577.927,99.058,256.716,1657.412,364.387,841.231,1689.759,3237.983,1235.599,643.954,337.922,3377.56,3029.813,902.019,3167.927
4/6/2016 14:00,4503.035,537.663,581.66,101.41,258.767,1667.085,371.685,850.294,1692.528,3275.906,1234.331,659.539,350.447,3408.563,3001.758,878.542,3228.121
4/6/2016 15:00,4584.882,547.555,587.247,104.261,259.923,1685.006,378.781,851.172,1666.548,3344.981,1253.966,663.25,356.847,3452.629,2937.544,889.229,3274.956
4/6/2016 16:00,4656.739,553.344,591.145,106.639,260.484,1697.351,386.735,857.547,1689.506,3413.45,1273.446,640.362,361.142,3473.68,2920.259,898.868,3302.624
4/6/2016 17:00,4684.866,549.679,595.985,107.745,261.733,1698.365,383.598,854.882,1629.364,3435.618,1272.5,644.673,359.615,3481.535,2951.392,903.912,3315.264
4/6/2016 18:00,4721.927,542.096,596.583,108.088,261.244,1700.052,379.128,845.348,1591.812,3444.249,1242.929,648.784,355.717,3480.396,2909.919,902.153,3307.129
4/6/2016 19:00,4781.833,536.265,588.379,107.935,239.132,1697.893,379.709,838.243,1566.014,3462.605,1230.996,659.573,355.091,3490.713,2892.123,903.046,3306.23
4/6/2016 20:00,4821.832,526.888,586.288,107.607,259.484,1680.445,376.103,824.277,1576.221,3438.195,1220.463,664.188,349.519,3514.224,2868.704,904.932,3284.676
4/6/2016 21:00,4882.179,523.807,585.772,107.118,251.088,1668.432,370.04,817.492,1524.26,3425.554,1206.994,658.234,348.055,3552.514,2852.673,904.487,3236.259
4/6/2016 22:00,4923.107,523.551,586.881,108.435,249.112,1654.348,369.9,823.495,1509.913,3411.424,1208.309,651.184,346.578,3602.32,2837.638,922.756,3205.976
4/6/2016 23:00,4889.634,521.831,583.787,109.74,244.757,1644.631,369.341,832.344,1481.732,3370.465,1211.639,638.045,339.769,3609.036,2821.049,933.388,3171.344
4/7/2016,4795.801,519.84,578.064,110.568,246.235,1625.554,366.223,837.61,1479.649,3323.767,1205.043,631.417,336.698,3610.552,2819.563,940.672,3132.447
4/7/2016 1:00,4715.364,527.006,578.529,111.013,246.45,1618.75,363.777,853.932,1496.424,3260.064,1209.883,628.228,341.427,3578.573,2812.199,933.267,3130.492
4/7/2016 2:00,4891.362,555.221,597.046,114.784,261.238,1690.056,378.401,902.42,1564.699,3395.837,1273.895,635.126,355.878,3585.356,2912.063,979.196,3262.015
4/7/2016 3:00,4728.971,535.875,588.734,107.133,253.054,1622.947,365.675,868.218,1562.889,3327.036,1238.428,630.504,340.591,3569.358,2853.405,973.158,3169.207
4/7/2016 4:00,4407.029,487.472,565.167,96.251,241.408,1493.138,332.871,795.917,1447.404,3095.989,1146.936,603.598,314.368,3438.559,2712.688,916.203,2945.888
4/7/2016 5:00,3970.782,443.277,625.418,86.07,229.121,1377.988,303.063,728.442,1338.305,2825.9,1059.74,569.697,289.225,3259.954,2589.593,853.908,2723.909
4/7/2016 6:00,3704.809,421.149,628.566,80.721,222.896,1313.455,283.261,693.23,1327.359,2661.496,1011.878,544.621,272.168,3129.181,2532.138,815.147,2590.715
4/7/2016 7:00,3588.726,410.939,650.852,78.011,218.021,1280.752,273.407,679.774,1292.92,2601.401,986.922,535.175,262.325,3072.703,2515.033,810.279,2514.978
4/7/2016 8:00,3522.655,415.702,647.341,76.726,216.038,1269.449,268.724,674.841,1264.46,2576.093,981.721,527.51,257.798,3049.247,2508.929,813.525,2476.181
4/7/2016 9:00,3528.208,416.472,652.979,76.796,214.706,1268.676,269.447,677.161,1286.927,2544.197,985.666,532.738,257.661,3045.705,2515.382,815.738,2463.158
4/7/2016 10:00,3611,428.543,655.718,80.101,220.573,1302.171,277.216,700.391,1313.359,2578.673,1013.656,544.699,264.19,3065.331,2552.686,825.014,2527.482
4/7/2016 11:00,3882.423,467.959,638.617,87.107,230.802,1411.537,302.029,766.456,1398.243,2737.048,1091.827,570.689,284.66,3138.796,2651.711,855.879,2717.43
4/7/2016 12:00,4428.454,536.492,563.563,96.894,251.108,1599.605,351.129,871.002,1570.739,3041.77,1219.562,611.596,320.062,3309.37,2871.002,931.115,3059.033
4/7/2016 13:00,4626.016,565.453,574.666,99.809,259.472,1683.504,375.892,899.17,1659.354,3193.807,1269.359,639.49,336.668,3428.683,3001.819,945.409,3224.22
4/7/2016 14:00,4619.22,569.617,579.441,102.92,258.161,1689.973,379.156,880.64,1631.855,3226.411,1257.088,654.95,347.984,3428.104,2975.258,911.307,3271.064
4/7/2016 15:00,4627.492,558.131,582.026,105.716,261.599,1689.796,381.131,865.059,1630.51,3250.78,1247.952,663.376,347.198,3434.264,2964.805,895.534,3302.505
4/7/2016 16:00,4654.991,551.252,584.095,108.329,261.187,1707.874,386.432,856.505,1637.243,3313.595,1255.844,667.562,349.882,3460.09,2968.537,880.403,3336.912
4/7/2016 17:00,4692.432,547.289,581.742,108.544,260.66,1713.621,387.042,849.61,1621.401,3350.513,1255.801,663.284,353.93,3447.55,2953.778,882.185,3341.615
4/7/2016 18:00,4748.086,541.417,576.994,108.191,261.351,1711.783,385.433,841.943,1603.785,3389.604,1240.972,661.431,351.5,3445.044,2906.598,885.823,3340.377
4/7/2016 19:00,4856.262,536.081,579.391,108.065,265.421,1706.865,382.485,838.477,1587.272,3438.843,1222.323,655.726,352.222,3465.913,2895.695,902.947,3345.341
4/7/2016 20:00,4941.778,527.246,582.162,106.925,261.387,1687.327,376.785,828.245,1536.58,3445.871,1221.147,651.867,351.095,3486.134,2872.575,909.09,3306.809
