plant_id,c2,c1,c0
HAYNES-NG-CT,0.005240272725595938,3.8054943938798695,460.86163330753527
HAYNES-NG-GT,0.005240272725595938,3.8054943938798695,460.86163330753527
HAYNES-NG-CA,0.005240272725595938,3.8054943938798695,460.86163330753527
SCATTERGOOD-NG-ST,2.925754218751016e-19,9.444674966484792,163.6162977545836
SCATTERGOOD-NG-CT,2.925754218751016e-19,9.444674966484792,163.6162977545836
SCATTERGOOD-NG-CA,2.925754218751016e-19,9.444674966484792,163.6162977545836
SCATTERGOOD-NG-GT,2.925754218751016e-19,9.444674966484792,163.6162977545836
GLENARM-NG-GT,3.0119088014572737e-23,10.57068864409034,64.64286255350974
GLENARM-NG-CT,1.0406466154400068e-18,6.295754989063711,97.49359209393289
GLENARM-NG-CA,0.008173730816983752,7.089160503858114,101.05140846154048
SPRING CREEK-WAT-HY,6.585071160559458e-17,9.54275925472955,155.95476751772497
PUEBLO-DFO-IC,7.42466023232701e-27,7.590978349401457,92.46153769238502
CHEROKEE-NG-ST,0.008689771093996015,8.13638712888705,152.23884168822892
CHEROKEE-NG-CT,0.00028988036623424373,5.936477046660819,197.2584363508894
CHEROKEE-NG-CA,0.008689771093996015,8.13638712888705,152.23884168822892
CORONA-WAT-HY,0.0034224249594320146,8.93314751216439,165.23589969841268
MARTIN DRAKE-SUB-ST,0.0073820447028406806,9.518096855365188,36.11387925691977
HAYDEN-BIT-ST,2.0121475109472348e-26,8.394331740333625,324.37434488640025
NUCLA-BIT-ST,0.004069620713530869,10.845321396123888,207.44220954840057
MCWILLIAMS-NG-CA,0.004731381637380959,7.15669783456025,420.7042340892292
MCWILLIAMS-NG-CT,0.004731381637380959,7.15669783456025,420.7042340892292
BRANFORD-KER-GT,4.221620574302038e-07,-8.869787677707318e-06,250.00002942168888
COS COB-KER-GT,3.075481727394325e-14,-0.1427985157432478,275.7593226877256
TUNNEL-WAT-HY,2.560899477675889e-22,7.6087106189189235,123.88049315303154
FRANKLIN DRIVE-KER-GT,3.2575971172690984e-07,-6.974192507305114e-06,250.0000217231335
MIDDLETOWN-KER-GT,4.2682501960682383e-07,-8.275997108990357e-06,250.00002904518436
MIDDLETOWN-NG-ST,8.66333057233813e-22,9.521355592858733,105.33676383952098
MIDDLETOWN-RFO-ST,3.2342368716914993e-19,11.742948136030316,380.35617842450034
STANTON ENERGY CENTER-BIT-ST,0.013083313927314533,1.2213131121403213,899.3797669036229
STANTON ENERGY CENTER-NG-CA,0.013083313927314533,1.2213131121403213,899.3797669036229
STANTON ENERGY CENTER-NG-CT,0.013083313927314533,1.2213131121403213,899.3797669036229
TORRINGTON TERMINAL-KER-GT,6.366240124537864e-06,-0.0001565746235563007,250.00087592487412
J C MCNEIL-WDS-ST,0.0057643673343609324,12.976392100061462,65.46673733404265
EDGE MOOR-NG-ST,5.591263906445443e-19,10.07644203951697,164.8076193331559
MCKEE RUN-NG-ST,0.01225462269200015,8.860042011265175,63.06267275936218
BRANDON SHORES-BIT-ST,5.3078966149225835e-18,9.460691590529521,407.82295869480555
CAPE CANAVERAL-NG-CT,0.003857206032816913,2.6294856735998327,824.4503924954316
CAPE CANAVERAL-NG-CA,0.003857206032816913,2.6294856735998327,824.4503924954316
FORT MYERS-NG-CT,0.00496202276583897,3.166626514023868,546.5227615059817
FORT MYERS-DFO-GT,0.00496202276583897,3.166626514023868,546.5227615059817
FORT MYERS-NG-GT,6.426332104866532e-27,10.766459470306819,-751.8814332680769
FORT MYERS-NG-CA,0.00496202276583897,3.166626514023868,546.5227615059817
LAUDERDALE-NG-GT,4.0731171462155226e-20,7.83603523749671,487.1891146526725
PORT EVERGLADES-NG-CT,0.0028059798064869012,3.2541724945774444,712.4501825889307
PORT EVERGLADES-NG-CA,0.0028059798064869012,3.2541724945774444,712.4501825889307
RIVIERA-NG-CT,0.004090997933221025,2.6159067061185057,741.8511237062684
RIVIERA-NG-CA,0.004090997933221025,2.6159067061185057,741.8511237062684
SANFORD-NG-CA,0.002615059225190211,4.791960568788815,400.2483513522174
SANFORD-NG-CT,0.002615059225190211,4.791960568788815,400.2483513522174
TURKEY POINT-NUC-ST,0.004753766595239783,3.1702440225398028,555.0865098527813
TURKEY POINT-NG-CA,0.004753766595239783,3.1702440225398028,555.0865098527813
TURKEY POINT-NG-CT,0.004753766595239783,3.1702440225398028,555.0865098527813
CRYSTAL RIVER-NG-CT,0.0026194170298226445,7.782571247226368,840.1941638588884
CRYSTAL RIVER-BIT-ST,0.0026194170298226445,7.782571247226368,840.1941638588884
CRYSTAL RIVER-NG-CA,0.0026194170298226445,7.782571247226368,840.1941638588884
HIGGINS-NG-GT,5.233658787965087e-12,0.0054943429625004874,282.9229364651517
P L BARTOW-NG-CT,0.011003533229498846,0.27745528923842255,1097.1637070621937
P L BARTOW-NG-CA,0.011003533229498846,0.27745528923842255,1097.1637070621937
P L BARTOW-DFO-GT,0.011003533229498846,0.27745528923842255,1097.1637070621937
P L BARTOW-NG-GT,0.011003533229498846,0.27745528923842255,1097.1637070621937
LANSING SMITH-NG-CT,0.001882943571742387,5.698442824134789,205.0994127858213
LANSING SMITH-NG-CA,0.001882943571742387,5.698442824134789,205.0994127858213
LANSING SMITH-DFO-GT,0.001882943571742387,5.698442824134789,205.0994127858213
BIG BEND-SUN-PV,5.243759628089333e-22,10.657474971835555,278.94200471511493
BIG BEND-NG-GT,5.243759628089333e-22,10.657474971835555,278.94200471511493
BIG BEND-BIT-ST,5.243759628089333e-22,10.657474971835555,278.94200471511493
J D KENNEDY-NG-GT,2.8924119543191685e-24,7.082266202064507,380.11252530838505
TOM G SMITH-DFO-GT,6.597941342126893e-14,12.953086066986451,26.38063905315606
TOM G SMITH-NG-CT,6.597941342126893e-14,12.953086066986451,26.38063905315606
TOM G SMITH-DFO-IC,6.597941342126893e-14,12.953086066986451,26.38063905315606
TOM G SMITH-NG-ST,6.597941342126893e-14,12.953086066986451,26.38063905315606
TOM G SMITH-NG-CA,6.597941342126893e-14,12.953086066986451,26.38063905315606
LARSEN MEMORIAL-NG-GT,0.025053664498544875,6.847234549448141,282.87341943324606
LARSEN MEMORIAL-NG-CA,0.025053664498544875,6.847234549448141,282.87341943324606
LARSEN MEMORIAL-NG-CT,0.025053664498544875,6.847234549448141,282.87341943324606
C D MCINTOSH JR-BIT-ST,0.007669420401685819,5.683232732729308,678.2694671848132
C D MCINTOSH JR-NG-CT,0.007669420401685819,5.683232732729308,678.2694671848132
C D MCINTOSH JR-NG-CA,0.007669420401685819,5.683232732729308,678.2694671848132
C D MCINTOSH JR-NG-GT,0.007669420401685819,5.683232732729308,678.2694671848132
C D MCINTOSH JR-DFO-IC,0.007669420401685819,5.683232732729308,678.2694671848132
C D MCINTOSH JR-NG-ST,0.007669420401685819,5.683232732729308,678.2694671848132
ARVAH B HOPKINS-NG-CA,3.9923757375169644e-29,6.936296735882719,134.29300377101345
ARVAH B HOPKINS-NG-CT,3.9923757375169644e-29,6.936296735882719,134.29300377101345
ARVAH B HOPKINS-NG-GT,3.9923757375169644e-29,6.936296735882719,134.29300377101345
S O PURDOM-NG-CT,8.727498632516033e-22,8.294896178314714,191.46284129641484
S O PURDOM-NG-CA,8.727498632516033e-22,8.294896178314714,191.46284129641484
BOWEN-BIT-ST,0.000741781122588096,8.628567488424745,349.3697958063121
HAMMOND-BIT-ST,1.0919036521189636e-22,10.777384790976248,42.06687330795938
JACK MCDONOUGH-NG-GT,0.007396580166571268,1.6849637803592887,835.4800197935849
JACK MCDONOUGH-NG-CA,0.007396580166571268,1.6849637803592887,835.4800197935849
JACK MCDONOUGH-NG-CT,0.007396580166571268,1.6849637803592887,835.4800197935849
MCMANUS-DFO-GT,3.1869980570928877e-28,12.98595566178751,0.19233643898566977
MCMANUS-DFO-IC,3.6155556422052133e-22,12.795662604440253,0.8378010717828105
YATES-NG-ST,0.0030298816382540875,8.42166288245645,184.5849228318652
BOULEVARD-DFO-GT,0.002806697883199485,7.212380676416612,94.35857096533341
PONCA-NG-ST,1.379804497931124e-25,5.889416410562653,143.7343214106581
CANYON-WAT-HY,0.006474839583142212,7.481971725842204,84.32053327328704
CITY POWER PLANT-WAT-HY,5.601886828059313e-23,7.775360206712326,95.3612494188434
E D EDWARDS-SUB-ST,7.394809650097816e-19,9.048343463736765,226.78115839393723
COFFEEN-RC-ST,0.0004687048179635789,8.885565848414226,361.65919220255523
JOLIET 9-NG-ST,0.002892989062839165,9.00041728282615,224.46303402327484
POWERTON-SUB-ST,8.947575931378804e-26,9.635307284784323,361.3510107523476
WAUKEGAN-SUB-ST,0.001581116521048494,9.004441641800694,197.5430746581115
WILL COUNTY-SUB-ST,0.0019032144406702738,8.898384095821491,290.86285725388996
JOPPA STEAM-RC-ST,5.332052137460487e-22,9.972718938806146,54.69686861019672
BALDWIN ENERGY COMPLEX-RC-ST,1.808674325044462e-18,9.206590777335013,248.86246946048877
HAVANA-RC-ST,0.0012104961001312095,8.840518526972575,250.21246056093958
HENNEPIN POWER STATION-RC-ST,4.2584863971563585e-14,10.080882793753084,132.3572253440667
VENICE-NG-GT,4.1074889240478017e-23,9.788206239969512,28.94636681649177
DALLMAN-BIT-ST,4.959366983874325e-15,9.631810026252651,145.21075519366812
MARION-BIT-ST,1.857107186772249e-22,11.176205252344221,277.3258335665984
CLIFTY CREEK-BIT-ST,7.431448380416437e-24,9.640765534192127,84.37253093545212
HARDING STREET-NG-ST,2.354721478822779e-21,9.560386010898288,116.51041453778409
HARDING STREET-MWH-BA,2.354721478822779e-21,9.560386010898288,116.51041453778409
HARDING STREET-DFO-GT,2.354721478822779e-21,9.560386010898288,116.51041453778409
HARDING STREET-NG-GT,2.354721478822779e-21,9.560386010898288,116.51041453778409
HARDING STREET-DFO-IC,2.354721478822779e-21,9.560386010898288,116.51041453778409
MICHIGAN CITY-SUB-ST,0.001086378596152971,8.583154481290569,313.94385960586334
CAYUGA-BIT-ST,3.9153834969244635e-22,9.003320291136147,198.4093363810917
CAYUGA-DFO-IC,0.001232149789308961,7.923826595557796,311.26572064334334
CAYUGA-NG-GT,0.00023047797515875755,9.424168365692957,289.00076301913896
EDWARDSPORT-SGC-CT,3.373670971504316e-20,5.421342621464667,650.4660083548854
EDWARDSPORT-SGC-CA,3.373670971504316e-20,5.421342621464667,650.4660083548854
NOBLESVILLE-NG-CA,6.637153286311864e-20,6.688185185566356,218.6168106670761
NOBLESVILLE-NG-CT,6.637153286311864e-20,6.688185185566356,218.6168106670761
R GALLAGHER-BIT-ST,0.0002935126665793951,8.533055896669758,75.40841085211954
F B CULLEY-BIT-ST,1.5525616073145927e-15,11.13456560312085,112.00628734956308
BUTLER-WARNER GENERATION PLANT-NG-CT,4.546045059863072e-20,14.904272961455616,7.282607739241896
BUTLER-WARNER GENERATION PLANT-NG-GT,4.546045059863072e-20,14.904272961455616,7.282607739241896
BUTLER-WARNER GENERATION PLANT-NG-CA,4.546045059863072e-20,14.904272961455616,7.282607739241896
WHITEWATER VALLEY-BIT-ST,1.072862512183295e-16,10.840147813508922,23.36675832056892
LANSING-SUB-ST,1.0188454135291456e-24,9.293511719713843,302.47276071446544
MARSHALLTOWN-NG-GT,1.8249155276568327e-20,8.998893580849344,70.9264746194575
RIVERSIDE-NG-ST,0.012808806000205612,7.16308680484826,91.63217934000889
GEORGE NEAL NORTH-RC-ST,2.4412484003422042e-26,9.595098013424167,267.7261075594266
BURLINGTON (IA)-SUB-ST,0.008816242499106248,8.154882870969512,105.81890172650034
BURLINGTON (IA)-NG-GT,0.008816242499106248,8.154882870969512,105.81890172650034
BROOKLYN-DFO-IC,5.616898699098501e-15,8.656974915650707,278.7114528170207
STREETER STATION-NG-ST,0.0026936934733415422,11.51908917453555,49.28263596936612
MILFORD-DFO-IC,0.005709887246520532,3.5926540572017553,462.5421633716971
SUMMIT LAKE-NG-CA,0.04426821708499325,7.60449994069807,190.9448708422488
SUMMIT LAKE-NG-CT,0.04426821708499325,7.60449994069807,190.9448708422488
EARL F WISDOM-NG-ST,0.023930967559604655,10.833896949186798,26.101512326393113
EARL F WISDOM-NG-GT,1.172069061468909e-19,10.631038872714806,119.84209802428471
CIMARRON RIVER-NG-ST,1.073363780015587e-22,11.344592541401154,6.84768751072769
FORT DODGE-NG-ST,0.0018856743297560583,8.95314827453061,69.78287735592086
RIVERTON-NG-GT,0.009268247331496166,2.5267284679718656,557.0530117088061
RIVERTON-NG-CT,0.009268247331496166,2.5267284679718656,557.0530117088061
RIVERTON-NG-CA,0.009268247331496166,2.5267284679718656,557.0530117088061
GORDON EVANS ENERGY CENTER-NG-GT,2.2476149476733007e-24,8.775238404439412,267.7774582237774
LA CYGNE-SUB-ST,2.7217053274607584e-21,9.352967407591315,274.314723920484
HUTCHINSON ENERGY CENTER-NG-GT,2.7270303026540685e-22,11.534161820187805,78.69004999493526
HUTCHINSON ENERGY CENTER-DFO-GT,2.7270303026540685e-22,11.534161820187805,78.69004999493526
LAWRENCE ENERGY CENTER-SUB-ST,4.6161300274274815e-25,10.121383884742757,39.668094085880966
CHANUTE 2-NG-GT,4.1130825168500255e-05,-0.004679355187366182,593.1289232030849
CHANUTE 2-NG-IC,4.1130825168500255e-05,-0.004679355187366182,593.1289232030849
COFFEYVILLE-DFO-IC,0.0076026203120755816,10.68780589893003,11.174495454983743
COFFEYVILLE-NG-ST,0.0076026203120755816,10.68780589893003,11.174495454983743
QUINDARO-DFO-GT,0.02065740925459891,5.3872783230714925,308.50052582781814
QUINDARO-NG-ST,0.02065740925459891,5.3872783230714925,308.50052582781814
MCPHERSON 2-NG-GT,1.5736400295482439e-21,16.820882483573495,5.240282264060586
MCPHERSON 2-DFO-GT,6.67772649535759e-24,18.08215108998466,2.3365859838291483
MEADE-NG-IC,0.01265813421203844,3.667126081961421,440.33641347096614
MEADE-DFO-IC,0.01265813421203844,3.667126081961421,440.33641347096614
PRATT-NG-ST,0.09811259986197521,4.693964090427065,92.44387591625843
PRATT-DFO-IC,0.09811259986197521,4.693964090427065,92.44387591625843
STERLING-DFO-IC,0.013086462454897564,8.73271857504309,160.10865568292897
STOCKTON-NG-IC,1.3493766644176815e-16,13.381191653328669,58.57426619810943
WASHINGTON-DFO-IC,0.010491850078858089,3.6194991279948754,172.12544060315253
GARDEN CITY-NG-ST,0.0006432685086725153,8.943783345123192,119.67451925382426
GARDEN CITY-NG-GT,0.0006432685086725153,8.943783345123192,119.67451925382426
BIG SANDY-NG-ST,0.002929878981589551,7.596771082880332,263.62233840369663
E W BROWN-BIT-ST,1.7571779981005494e-21,10.04413701371062,46.605187955202474
E W BROWN-NG-GT,5.443919960687541e-19,12.428426680965549,-151.05890507183645
E W BROWN-SUN-PV,5.782948819269639e-15,9.785788595189025,20.477742297608998
GHENT-RC-ST,1.2788318982124356e-19,9.288087456663556,-145.11694788662788
CANE RUN-NG-GT,0.0028444945972265346,4.0179107008628145,598.9457341838582
CANE RUN-NG-CT,4.631881850521641e-21,6.715526454763871,42.88891146814671
CANE RUN-NG-CA,0.0028444945972265346,4.0179107008628145,598.9457341838582
ELMER SMITH-BIT-ST,0.000824922210691649,9.385238558564385,77.69786930720498
PARADISE-BIT-ST,1.4712571426733959e-25,9.55804318384166,912.0926344791089
PARADISE-NG-CT,0.004469641420017468,3.243575105677628,634.6452671968611
PARADISE-NG-CA,0.004469641420017468,3.243575105677628,634.6452671968611
SHAWNEE-SUB-ST,2.5669160127328735e-30,11.0315203879166,26.86937309138639
COOPER-BIT-ST,2.353290696277752e-18,9.467807606723014,28.389346097851075
LOUISIANA 1-OG-ST,5.562828427437654e-18,3.2822974363372204,-3.3442310859833966
LOUISIANA 1-OG-GT,0.0006274478189762532,2.8230973103925767,42.211161110281815
R S NELSON-PC-ST,1.4676851804945551e-24,9.249777893721534,659.3958364887781
R S NELSON-NG-ST,1.4676851804945551e-24,9.249777893721534,659.3958364887781
R S NELSON-SUB-ST,1.4676851804945551e-24,9.249777893721534,659.3958364887781
COUGHLIN POWER STATION-NG-CA,0.011512916827091602,1.9610948087177429,600.4043908016943
COUGHLIN POWER STATION-NG-CT,0.011512916827091602,1.9610948087177429,600.4043908016943
TECHE-NG-ST,0.0012227744443451334,8.306936604662912,220.71809601465793
TECHE-NG-GT,0.0012227744443451334,8.306936604662912,220.71809601465793
LITTLE GYPSY-NG-ST,5.253202261570392e-26,9.092261228056637,250.99344680538925
STERLINGTON-NG-CT,0.013086462454897564,8.73271857504309,160.10865568292897
STERLINGTON-NG-CA,0.013086462454897564,8.73271857504309,160.10865568292897
ARSENAL HILL-NG-ST,3.6186311899936165e-24,9.092796215997662,256.4805319344695
LIEBERMAN-NG-ST,4.204363024827536e-21,9.635070979064285,18.34719334695941
HOUMA-NG-ST,8.920150677137816e-22,9.357998087097636,30.74756628135689
BIG CAJUN 1-NG-ST,0.020651625248773692,8.704146631962482,122.46322555134698
BIG CAJUN 1-NG-GT,0.020651625248773692,8.704146631962482,122.46322555134698
WILLIAM F WYMAN-RFO-ST,3.0453114693472873e-21,9.817216092105555,174.7099897729849
WILLIAM F WYMAN-MWH-BA,0.02389122274043922,9.168007121322916,40.924118347645624
GOULD STREET-NG-ST,2.819712303687198e-19,9.87208699887607,90.76497872625875
HERBERT A WAGNER-NG-ST,4.8661588594205686e-17,10.470612490580363,112.36216423021924
HERBERT A WAGNER-RC-ST,0.0013616289181127919,6.835049291043686,437.4664347190266
HERBERT A WAGNER-RFO-ST,0.004644732439866384,8.706861206337644,636.8785252969285
HERBERT A WAGNER-DFO-GT,4.8661588594205686e-17,10.470612490580363,112.36216423021924
PERRYMAN-DFO-GT,0.01874804203069063,7.731097469561968,95.22025902813766
PERRYMAN-NG-GT,0.01874804203069063,7.731097469561968,95.22025902813766
WESTPORT-NG-GT,0.007825212996608068,10.867393105637554,349.38360762519494
DICKERSON-BIT-ST,5.1711056148530215e-17,9.022854618196792,43.54316123457544
DICKERSON-DFO-GT,5.1711056148530215e-17,9.022854618196792,43.54316123457544
DICKERSON-NG-GT,0.012514016578807801,8.834830742183483,315.42202144948845
CANAL-RFO-ST,3.5032997256503046e-25,8.266061125039935,473.5923276692276
DOREEN-KER-GT,1.507488717033889e-14,0.03198674461440675,243.56144566442285
WOODLAND ROAD-KER-GT,1.0962557708067026e-10,0.006108359105490342,243.91822513561885
WATERS RIVER-NG-GT,7.063008508430962e-16,12.239430472936919,-0.4501133379931101
CLEARY FLOOD-RFO-ST,0.02221916137890436,12.278572996845702,31.7860316040751
CLEARY FLOOD-NG-CT,0.007033117751817829,8.29228979292933,117.01572769551092
CLEARY FLOOD-NG-CA,0.007033117751817829,8.29228979292933,117.01572769551092
DAN E KARN-SUB-ST,6.613205987525799e-19,9.340574378368801,267.333093241629
DAN E KARN-NG-ST,6.613205987525799e-19,9.340574378368801,267.333093241629
J H CAMPBELL-SUB-ST,1.5429009970475024e-27,9.457753751895702,148.8527994760547
LOUD-WAT-HY,0.028659690587202837,6.412625576067521,188.92922017995585
DELRAY-NG-GT,8.139731877334554e-24,8.261591253533549,160.47667540176596
HANCOCK-NG-GT,0.011667011383668843,13.574738374616357,13.158376495423742
RIVER ROUGE-SUB-ST,4.263194522736648e-12,9.383772812093873,170.88606258356486
RIVER ROUGE-DFO-IC,4.263194522736648e-12,9.383772812093873,170.88606258356486
PRESQUE ISLE-SUB-ST,0.00039052185228875033,10.264494995983547,110.6506853772638
J B SIMS-BIT-ST,0.007316815680425998,7.945868471102905,28.565853312718495
HART-NG-IC,0.09811259986197521,4.693964090427065,92.44387591625843
HART-DFO-IC,0.09811259986197521,4.693964090427065,92.44387591625843
ECKERT STATION-SUB-ST,1.3756176231144793e-16,12.361295601925319,-19.411521243132494
ZEELAND-NG-IC,1.7490889148798624e-20,4.170331591449707,794.4117029196105
TOWER-DFO-GT,0.0036101880970770134,4.659825659141041,526.8773430543177
FOND DU LAC-WAT-HY,0.026176963725627226,6.7265315595091195,377.0722077699465
BLACK DOG-NG-CA,2.5495984456743102e-26,8.163954715148115,432.2261225788542
BLACK DOG-NG-CT,0.006707306340589778,3.8684001740063962,476.35171062056753
BLACK DOG-NG-GT,2.5495984456743102e-26,8.163954715148115,432.2261225788542
HIGH BRIDGE-NG-CT,0.0013296108052779116,6.01111804649759,269.2317836321488
HIGH BRIDGE-NG-CA,0.0032352708840065214,4.483741167537069,501.4864162004714
INVER HILLS-NG-GT,0.0022655577790303594,13.059530644583251,132.82200862506545
ALLEN S KING-SUB-ST,0.0009861431784742131,8.023207738710525,470.6363349947653
HOOT LAKE-SUB-ST,8.312953110346605e-25,11.162541417507995,35.62704843722504
HOOT LAKE-WAT-HY,7.873935482066538e-22,10.266798951947141,61.79482647083477
NEW ULM-NG-ST,0.6810684490047086,-4.268519891100023,0.5792456414178007
NEW ULM-DFO-GT,0.10788337042595592,5.046635568313898,145.85831681589244
VIRGINIA-WDS-ST,0.011488853476973647,1.6582485372256548,605.6583536362554
WESTBROOK-DFO-IC,7.976731126210547e-24,5.281411819155687,251.27690181143197
WORTHINGTON-DFO-IC,1.6991633123153975e-17,8.926904218584161,44.291423506340855
WORTHINGTON-WND-WT,1.6991633123153975e-17,8.926904218584161,44.291423506340855
ELK RIVER-MSW-ST,9.018611278172146e-23,8.945723002809912,465.1221184830826
ELK RIVER-NG-GT,9.018611278172146e-23,8.945723002809912,465.1221184830826
MAPLE LAKE-DFO-GT,0.13714087287665308,14.52221259298168,3.3253951460526157
SWEATT-NG-GT,0.38559169331237053,7.692153700601518,13.366599499584144
BAXTER WILSON-NG-ST,0.00026244676621583275,8.532787265579445,396.2748471894174
REX BROWN-NG-ST,6.555476832855873e-18,12.746625016729556,170.3357895883571
REX BROWN-DFO-GT,1.0,1.0,57.57983303928885
MOSELLE-NG-CA,3.532195244710056e-19,6.600345219967748,237.98609663786587
MOSELLE-NG-ST,3.532195244710056e-19,6.600345219967748,237.98609663786587
MOSELLE-NG-GT,3.532195244710056e-19,6.600345219967748,237.98609663786587
MOSELLE-NG-CT,3.532195244710056e-19,6.600345219967748,237.98609663786587
ASBURY-SUB-ST,2.673356756203059e-21,9.893173794249435,27.539925792031642
HAWTHORN-SUB-ST,0.0022193790549666606,7.469360632317835,181.4229151516158
HAWTHORN-NG-CT,0.0022193790549666606,7.469360632317835,181.4229151516158
