branch_id,from_bus_id,to_bus_id,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Qt,mu_Sf,mu_St,mu_angmin,mu_angmin,branch_device_type,interconnect
143520,129187,139027,0.0,0.0016348792082495273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
143632,152179,152180,0.0,0.00024148523015337224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
144179,146054,110142,0.0,0.0003422400491408233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
144467,147781,151039,0.0,0.0019643497346559023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
144548,138205,122299,0.0,0.0004367313686796502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
145300,145823,109222,0.0,0.0008646683442961262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
145513,151037,151038,0.0,0.00107464873025639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
145639,155430,155429,0.0,0.00028420310567804803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
145726,143112,143106,0.0,0.0010311720582714937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
146412,149192,118917,0.0,0.002270906213757149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
146680,149975,107734,0.0,0.001978806602788197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
146929,141186,141187,0.0,0.0018658011049553758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
149092,109191,146029,0.0,0.0008835065099879201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
149294,148784,119654,0.0,0.002214393037040308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
149419,138022,138023,0.0,3.27608810447375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
149610,139103,139102,0.0,0.0005711358924001377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
149835,138769,138770,0.0,0.0016196732721494432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
149848,141951,112132,0.0,0.0003253053971515138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
149944,154928,154963,0.0,0.002289821292619539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
150496,148494,113781,0.0,0.000282939902870257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
155787,139802,139803,0.0,0.0007232252371301025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
155830,142397,142396,0.0,0.0005412646303977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
156055,155902,156699,0.0,0.000984041445253557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
156308,155973,155974,0.0,0.00039036175169866993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
156375,155991,129126,0.0,0.002156068471583427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
156460,153071,155726,0.0,0.0018800262491677642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
157465,156067,156066,0.0,0.0017231328973135287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
158119,156288,139695,0.0,0.0018649129520408752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
158116,156286,139694,0.0,0.0019324818482854183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
165032,162615,158054,0.0,0.0013288719357648132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
124296,144420,144440,0.0,0.002273141592090345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
114441,136565,136564,0.0,0.0005143080992006618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
114498,140845,140844,0.0,0.000991131014125044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
130916,137640,124276,0.0,0.0018746462395731775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
159998,159035,159036,0.0,0.00016474192795915368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
118406,128368,140011,0.0,0.0005643255030956424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
100806,131373,137907,0.0,6.87399709559765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
122650,138115,138116,0.0,0.0017953314320481443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160767,162854,162855,0.0,0.0008883991817454209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160766,162855,157965,0.0,0.0013256625043770827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
145694,138523,138524,0.0,0.0012061011586134661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
161134,159357,159358,0.0,0.001967167699917642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
144076,129403,138021,0.0,0.002261221229881751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
148200,145960,150070,0.0,0.0004112578617065884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
129076,146109,146110,0.0,0.0005090129981469078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
136361,154116,154115,0.0,0.0008304804729762854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
162928,160114,138136,0.0,0.0002384493974559636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
100043,173615,109379,0.0,0.0004887796723972984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
149505,109363,141875,0.0,0.00045711359159879576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
104840,137547,124406,0.0,0.0022584954931472935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
146583,152212,152213,0.0,0.0014568944806585085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
136278,142554,111663,0.0,0.0008677195020330697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
125670,151386,151405,0.0,0.0006415459153183939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
122898,151405,151406,0.0,0.0009765585620113002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164190,162225,162226,0.0,0.0016801035451458274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164277,160597,124816,0.0,0.0020571080235182036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
165580,160919,160920,0.0,0.0007789187419948699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
165423,130664,160785,0.0,0.002162335135072041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
165754,145518,140654,0.0,0.0008498176210128807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
166394,162969,162970,0.0,0.0017522809443567488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
100045,137154,148690,0.0,0.0004564414838236174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
144275,142957,142958,0.0,0.0015319165943709083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
100846,154769,154770,0.0,0.0013692693458560753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
100882,142502,111332,0.0,0.0007465275687410736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
100885,143232,143231,0.0,0.0011105555463518254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
101278,145998,145997,0.0,0.0009999453733567497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
101305,137898,137899,0.0,0.0003521943244380315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
101388,155198,155199,0.0,0.0003865457174023222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
101419,138161,121989,0.0,0.0003075062873159933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
101712,145851,109848,0.0,0.0004934278434222706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
101730,146677,146675,0.0,0.0007378365310623716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
101944,136038,136037,0.0,0.000885013067871169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
102213,137130,137129,0.0,0.0002588286262870297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
102362,141945,112127,0.0,0.0005451360024077364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
102455,141952,112133,0.0,0.00013925932980200342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
102579,137130,137131,0.0,0.0001844188989279161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
103223,139577,144542,0.0,0.001691737215115062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
103507,142518,111373,0.0,0.0009798178231907042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
103623,139848,125409,0.0,0.0008097428937104844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164507,162270,129422,0.0,0.0018927970824558675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
104003,145996,145999,0.0,0.0009297141527749071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
139282,147463,147464,0.0,0.0006942498328410408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
104282,138829,119607,0.0,0.0021544562529488705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
104292,141853,141852,0.0,0.0005666042045655768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
104626,147478,147477,0.0,0.001774037673848198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
104711,142696,111110,0.0,0.00033031994776421214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175079,173402,133325,0.0,0.0005728702694337625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
105134,141878,155262,0.0,0.0010027397690041023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
105545,145785,109836,0.0,0.0006270617981487922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
105795,140558,140559,0.0,0.0016816085813787308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
106094,135911,135912,0.0,0.0008980855997393996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
106152,150319,150320,0.0,0.0008118659297314386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
106461,153120,153121,0.0,0.000499312249544595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
163515,160321,160320,0.0,0.0021639041468324337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
106798,146013,109863,0.0,0.00043876169408625334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
107129,139444,139445,0.0,0.00046322223472941863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
107173,137093,137094,0.0,0.0007765969222526591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
107210,138179,138180,0.0,0.00019726494263470578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
107404,142638,142666,0.0,0.0009538599543963351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
161223,159398,159397,0.0,0.0010498050690248846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
107981,139797,125293,0.0,0.000789088484831714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
108723,142523,114203,0.0,0.0015864153554157646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
108812,112240,141930,0.0,0.0003517233160774638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
158124,156291,139716,0.0,0.0020554707723800408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
109324,155423,155424,0.0,0.0002291058214378353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
109589,146720,146719,0.0,0.0006705126180891965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
110373,150204,143366,0.0,0.0008987207760541449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
163710,160408,154731,0.0,0.0022180547649033894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
111212,147681,147680,0.0,0.0007281049589693547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164722,162427,162426,0.0,0.001497876094276296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
111469,142439,116909,0.0,0.0007063963435588599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
111630,146659,146658,0.0,0.000649875946751513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
112273,146849,146850,0.0,0.0010019796352810353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
112407,148786,148787,0.0,0.002042378890836328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
112518,113742,137144,0.0,0.00032407759841736897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
112574,142399,161526,0.0,0.0006997088774120663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
112973,154267,154265,0.0,0.0003301780974000216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
113449,144735,144734,0.0,0.0008340865463827438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
113458,148493,113781,0.0,0.00037960771574844317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
113692,142040,142041,0.0,0.00110204164832489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
113801,142890,109127,0.0,0.0011027927465855972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
114190,144239,132438,0.0,0.0007036442492637261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
114661,148466,148467,0.0,0.0007826593581138651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
114842,153489,153488,0.0,0.00026937395214628217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
174966,173270,173271,0.0,0.00189387933101353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
115099,139392,124215,0.0,0.001093219766464241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
115264,141958,114730,0.0,0.0007593893923974235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
115331,142565,111697,0.0,0.0009261518723291273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
115753,108303,142854,0.0,0.002159147333651509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
117463,143849,109181,0.0,0.00048756813504579526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
117597,138160,121989,0.0,0.00035930767887865116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
117687,138516,117966,0.0,0.0019498592364783607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
117914,139212,139213,0.0,0.00023056292927753168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164004,125688,160473,0.0,0.001343178363047544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164054,160489,157120,0.0,0.0008850522380613524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
118458,155221,155220,0.0,0.0015926792934452384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
118660,113096,147213,0.0,0.0009481659991274723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
118891,142678,142679,0.0,0.0007661737203486473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
118907,147861,147860,0.0,0.0009555591189960989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
