,1,12,32,35,36,40,43,49,53,57,59,62,65,78,79,93,97,109,120,189,228,229,289,292,300,301,302,303,306,311,319,328,336,339,345,351,354,357,358,359,366,369,371,373,381,391,392,393,394,396,397,399,400,403,407,408,409,411,413,414,415,419,420,421,423,426,428,431,432,444,448,449,452,459,460,461,462,464,467,469,473,475,477,479,482,484,486,488,489,490,491,492,493,506,510,511,512,514,518,520,522,525,533,541,545,549,554,556,558,560,563,566,571,573,574,577,581,582,583,585,587,595,597,601,602,607,615,619,620,623,634,636,638,640,645,647,649,651,662,663,669,670,671,673,674,675,696,697,698,712,717,718,719,720,721,722,723,726,727,728,742,743,745,746,747,748,750,752,753,754,757,761,762,771,775,777,780,782,785,787,794,800,804,812,814,816,818,819,827,828,838,840,842,843,846,847,848,849,850,851,852,853,861,864,872,896,898,901,903,904,906,907,909,910,911,912,919,927,929,932,936,963,973,976,978,999,1001,1002,1004,1007,1076,1079,1081,1098,1178,1189,1210,1220,1222,1225,1246,1248,1254,1265,1272,1274,1278,1282,1284,1290,1292,1298,1302,1310,1311,1312,1318,1323,1325,1327,1332,1333,1366,1367,1368,1374,1375,1388,1389,1391,1393,1396,1399,1404,1409,1410,1411,1417,1418,1421,1423,1425,1426,1429,1432,1435,1437,1441,1447,1448,1451,1452,1453,1454,1457,1461,1512,1517,1519,1524,1525,1614,1618,1711,1714,1717,1751,1755,1768,1792,1808,1839,2012,2361,2381,2392,2404,2417,2436,2500,2514,2523,2528,2529,2536,2539,2545,2546,2547,2548,2565,2571,2577,2585,2624,2650,2694,2697,2699,2701,2708,2714,2719,2722,2749,2751,2754,2757,2760,2770,2772,2775,2778,2783,2785,2791,2794,2798,2879,2952,2964,2974,2976,2978,2982,2992,2994,2996,2999,3002,3003,3006,3008,3010,3011,3014,3022,3037,3042,3052,3062,3074,3078,3101,3129,3135,3136,3139,3147,3149,3153,3156,3162,3171,3208,3264,3285,3338,3342,3358,3466,3476,3525,3628,3640,3643,3645,3650,3654,3657,3659,3661,3662,3668,3677,3682,3686,3723,3725,3727,3795,3800,3802,3805,3809,3851,3922,3926,3930,3943,3946,3949,3951,3959,3960,3970,4054,4056,4058,4178,4183,4186,4195,4196,4198,4201,4205,4208,4209,4211,4214,4217,4224,4228,4231,4235,4237,4241,4242,4243,4245,4247,4249,4252,4254,4256,4259,4261,4265,4268,4272,4273,4275,4277,4280,4282,4283,4288,4292,4293,4296,4299,4303,4304,4307,4308,4309,4310,4314,4319,4323,4324,4326,4332,4334,4335,4337,4338,4340,4342,4346,4349,4353,4355,4359,4361,4365,4368,4369,4370,4371,4389,4393,4397,4401,4413,4426,4450,4457,4467,4473,4477,4489,4497,4504,4511,4515,4517,4520,4522,4524,4525,4526,4528,4531,4532,4533,4534,4535,4539,4543,4545,4546,4549,4550,4565,4759,4763,4770,4776,4778,4787,4801,4805,4819,4822,4826,4827,4828,4829,4830,4831,4833,4834,4835,4837,4838,4839,4840,4841,4844,4845,4851,4853,4856,4861,4864,4877,4880,4882,4883,4885,4904,4906,4908,4909,4911,4914,4929,4932,4966,4977,5014,5043,5068,5086,5120,5122,5125,5128,5131,5136,5140,5144,5148,5161,5165,5170,5174,5178,5198,5202,5212,5231,5237,5247,5248,5273,5280,5288,5319,5321,5325,5329,5335,5339,5341,5357,5392,5394,5398,5400,5405,5407,5408,5414,5415,5417,5419,5424,5428,5431,5434,5438,5439,5575,5577,5579,5580,5581,5583,5584,5586,5589,5591,5592,5594,5657,5659,5667,5671,5673,5675,5676,5680,5683,5685,5687,5688,5691,5693,5694,5697,5700,5702,5705,5708,5710,5713,5715,5720,5721,5722,5723,5728,5737,5738,5740,5741,5748,5751,5754,5756,5758,5761,5765,5771,5773,5775,5780,5781,5792,5795,5808,5842,5844,5847,5850,5859,5864,5868,5871,5874,5878,5880,5885,5887,5891,5895,5899,5903,5907,5917,5927,5937,5947,5951,5975,5977,5979,5984,5989,5993,5995,6022,6030,6035,6040,6055,6063,6067,6073,6084,6100,6103,6106,6108,6116,6119,6122,6128,6137,6140,6143,6145,6153,6161,6167,6170,6200,6203,6206,6212,6216,6229,6232,6234,6236,6239,6244,6246,6249,6253,6255,6260,6268,6273,6294,6315,6318,6320,6333,6337,6353,6355,6357,6359,6362,6365,6366,6373,6375,6377,6378,6392,6395,6429,6438,6595,6599,6601,6629,6671,6680,6682,6684,6686,6690,6694,6698,6709,6710,6711,6718,6732,6745,6747,6748,6775,6786,6794,6795,6796,6801,6804,6820,6822,6837,6839,6858,6865,6867,6868,6885,6920,7042,7054,7057,7059,7068,7071,7074,7076,7078,7081,7085,7088,7091,7092,7094,7097,7099,7100,7101,7103,7106,7108,7110,7112,7115,7117,7120,7123,7124,7128,7130,7132,7136,7140,7146,7147,7168,7174,7177,7179,7199,7200,7205,7213,7216,7242,7252,7262,7270,7275,7276,7284,7286,7287,7288,7290,7292,7295,7297,7300,7326,7329,7332,7367,7369,7376,7381,7385,7398,7399,7401,7402,7456,7477,7480,7500,7503,7509,7512,7528,7530,7533,7554,7555,7557,7559,7561,7565,7566,7568,7572,7573,7584,7587,7609,7613,7630,7641,7642,7645,7660,7665,7683,7690,7731,7771,7784,7798,7799,7851,7855,7898,7918,7959,7983,7984,7985,8003,8004,8008,8022,8027,8031,8032,8038,8041,8179,8209,8211,8225,8227,8229,8365,8434,8515,8838,8842,8863,8864,8866,8867,8882,8900,8916,8920,8925,8935,8939,8946,8950,8959,8964,8967,8971,8973,8981,8982,8984,8990,8995,9003,9017,9024,9048,9049,9069,9076,9077,9079,9080,9093,9094,9105,9107,9109,9124,9139,9140,9142,9150,9171,9172,9173,9240,9241,9243,9244,9277,9280,9285,9300,9308,9310,9316,9333,9337,9345,9349,9354,9360,9367,9369,9372,9374,9377,9380,9387,9439,9482,9507,9508,9521,9532,9533,9534,9535,9547,9548,9549,9552,9579,9580,9606,9610,9620,9624,9625,9626,9631,9632,9633,9634,9635,9648,9649,9657,9662,9696,9710,9711,9712,9726,9727,9743,9751,9759,9761,9763,9773,9801,9803,9805,9807,9813,9828,9830,9862,9889,9905,9906,9909,9911,9912,9918,9920,9922,9926,9929,9931,9946,9963,9976,9977,9978,10009,10025,10026,10027,10028,10041,10100,10101,10105,10109,10124,10126,10129,10134,10135,10161,10162,10167,10168,10187,10191,10213,10220,10226,10239,10244,10246,10257,10258,10260,10261,10291,10313,10316,10362,10372,10375,10376,10387,10399,10466,10507,10520,10528,10548,10549,10572,10575,10588,10613,10615,10619,10630,10662,10667,10715,10716,10718,10720,10728,10730,10744,10754,10771,10791,10810,10825,10830,10841,10842,10892,10894,10898,10904,10912,11050,11067,11068,11089,11103,11106,11161,11194,11199,11230,11231,11291,11295,11296,11304,11316,11339,11341,11352,11376,11378,11382,11385,11431,11432,11436,11437,11498,11506,11526,11548,11550,11591,11603,11606,11612,11637,11642,11695,11726,11727,11759,11761,11774,11782,11783,11795,11856,11863,11893,11955,12015,12041,12119,12125,12128,12130,12138,12155,12159,12162,12165,12168,12170,12175,12178,12260,12276,12297,12331,13566,13568,13720,13768,14001,14320,14561,14562,14795,15246,15247,15249,15250,15251,15261,15266,15267,15465,15504,15567,15651,15681,15871,15955,15956,15957,16007,16300,16339,16342,16345,16399,16501,16560,16690,16740,16799,16834,17587,17769,17786,17789,17852,17880,17905,18117,18201,18203,18211,18225,18305,18306,18421,18463,18622,18962,19040,19507,19795,20084,20167,20539,20675,20854,20855,20870,20881,20985,21390,21393,21448,21603,21865
