bus_id,Pd,zone_id,baseKV,interconnect
127890,4.992,13,69.0,Eastern
127891,4.992,13,69.0,Eastern
127892,4.992,13,69.0,Eastern
127893,4.992,13,69.0,Eastern
127894,1.557,13,69.0,Eastern
127895,4.471,13,69.0,Eastern
127896,2.418,13,69.0,Eastern
127897,2.418,13,69.0,Eastern
127898,2.418,13,69.0,Eastern
127899,2.418,13,69.0,Eastern
127900,2.85,13,69.0,Eastern
127901,4.147,34,115.0,Eastern
127902,4.147,34,69.0,Eastern
127903,7.623,34,115.0,Eastern
127904,7.623,34,115.0,Eastern
127905,7.623,34,115.0,Eastern
127906,7.623,34,69.0,Eastern
127908,7.623,34,115.0,Eastern
127909,7.623,34,115.0,Eastern
127910,0.0,34,155.7,Eastern
127914,0.0,34,147.6107142857143,Eastern
127931,0.0,8,230.0,Eastern
127935,0.0,8,230.0,Eastern
127942,0.0,13,210.68066900598254,Eastern
127947,0.0,13,252.3630820399113,Eastern
127951,0.0,13,222.75315861339672,Eastern
127955,0.0,13,222.43477233999332,Eastern
127960,11.542,13,69.0,Eastern
127961,15.756,13,189.97795701781018,Eastern
127962,15.756,13,190.8279416290803,Eastern
127964,0.0,13,248.8330598669623,Eastern
127965,0.0,13,236.88042383848054,Eastern
127966,0.0,13,221.87133394159633,Eastern
127967,0.0,13,222.0245255661723,Eastern
127968,0.0,13,222.8776322994442,Eastern
127972,0.0,34,121.1923076923077,Eastern
127973,11.569,34,115.0,Eastern
127974,0.0,34,122.21458739441196,Eastern
127975,0.0,34,121.19941056344565,Eastern
127976,3.963,34,115.0,Eastern
127977,3.963,34,115.0,Eastern
127978,3.963,34,115.0,Eastern
127979,3.963,34,115.0,Eastern
127980,3.963,34,115.0,Eastern
127981,3.963,34,115.0,Eastern
127982,3.963,34,115.0,Eastern
127983,0.0,34,115.71956908831908,Eastern
127984,3.963,34,115.0,Eastern
127985,3.963,34,115.0,Eastern
127987,0.0,8,191.58857973554422,Eastern
127990,2.85,13,69.0,Eastern
127991,6.773,13,69.0,Eastern
127993,6.773,13,69.0,Eastern
127994,0.0,13,138.0,Eastern
127995,0.0,13,138.0,Eastern
127996,0.0,13,138.0,Eastern
127997,0.0,13,138.0,Eastern
127999,0.0,13,138.0,Eastern
128000,0.0,13,138.0,Eastern
128001,0.0,13,138.0,Eastern
128002,0.0,13,138.0,Eastern
128003,0.0,13,138.0,Eastern
128004,0.0,13,161.52272727272728,Eastern
128005,0.0,13,138.0,Eastern
128007,0.0,13,146.53787878787878,Eastern
128008,0.0,13,148.26370851370854,Eastern
128009,0.0,13,138.0,Eastern
128010,0.0,13,138.0,Eastern
128011,0.0,13,167.32096714654855,Eastern
128012,0.0,13,138.0,Eastern
128013,0.0,13,167.32096714654855,Eastern
128014,0.0,13,150.07463337695896,Eastern
128015,0.0,13,-999999,Eastern
128016,0.0,13,-999999.0,Eastern
128017,0.0,13,167.28749269192127,Eastern
128020,0.0,13,173.21997446464653,Eastern
128021,0.0,13,138.0,Eastern
128023,0.0,13,138.0,Eastern
128031,0.0,13,-999999,Eastern
128032,0.0,13,-999999.0,Eastern
128041,110.705,13,103.5,Eastern
128042,110.705,13,69.0,Eastern
128043,0.0,13,138.0,Eastern
128050,7.537,34,115.0,Eastern
128051,7.537,34,115.0,Eastern
128052,7.537,34,115.0,Eastern
128054,2.057,8,115.0,Eastern
128055,13.585,38,69.0,Eastern
128056,13.585,38,69.0,Eastern
128057,0.0,13,230.0,Eastern
128067,0.0,13,138.0,Eastern
128068,16.355,13,69.0,Eastern
128069,16.355,13,69.0,Eastern
128072,0.0,13,138.0,Eastern
128073,0.0,13,138.0,Eastern
128077,2.311,13,69.0,Eastern
128078,2.311,13,69.0,Eastern
128080,2.311,13,69.0,Eastern
128081,2.311,13,69.0,Eastern
128082,7.042,13,69.0,Eastern
128083,7.042,13,69.0,Eastern
128087,0.0,13,206.49028536733454,Eastern
128089,0.0,13,205.88673389038584,Eastern
128090,0.0,13,191.5765010698734,Eastern
128091,0.0,13,138.0,Eastern
128095,8.783,13,69.0,Eastern
128096,0.0,13,191.864080668463,Eastern
128098,8.783,13,69.0,Eastern
128099,12.254,13,69.0,Eastern
128100,8.783,13,69.0,Eastern
128101,12.254,13,69.0,Eastern
128102,12.254,13,69.0,Eastern
128104,12.254,13,69.0,Eastern
128105,0.0,13,129.9612930397457,Eastern
128106,0.0,13,211.88267145748833,Eastern
128107,0.0,13,224.89503399045438,Eastern
128108,0.0,13,226.65255075831365,Eastern
128109,0.0,13,200.6478888879717,Eastern
128110,0.0,13,172.6222084501704,Eastern
128111,77.242,13,69.0,Eastern
128112,77.242,13,69.0,Eastern
128113,0.0,13,164.79537261510714,Eastern
128114,0.0,13,230.0,Eastern
128126,0.0,13,249.31034482758622,Eastern
128127,0.0,13,138.0,Eastern
128134,12.18,13,138.0,Eastern
128146,0.0,34,153.87368804664723,Eastern
128148,0.0,34,124.9467110058309,Eastern
128149,16.776,34,115.0,Eastern
128150,16.776,34,115.0,Eastern
128151,0.0,34,219.32142857142858,Eastern
128153,16.776,34,115.0,Eastern
128154,16.776,34,115.0,Eastern
128155,0.0,34,179.62132505778246,Eastern
128156,16.776,34,69.0,Eastern
128157,16.776,34,115.0,Eastern
128158,2.067,15,69.0,Eastern
128159,2.067,15,69.0,Eastern
128161,2.067,15,69.0,Eastern
128162,2.067,15,69.0,Eastern
128163,2.067,15,69.0,Eastern
128164,2.067,15,93.27777777777777,Eastern
128165,0.0,15,241.5,Eastern
128166,0.0,15,138.0,Eastern
128167,2.067,15,103.5,Eastern
128170,0.0,38,138.0,Eastern
128171,0.0,8,230.0,Eastern
128173,21.552,8,69.0,Eastern
128174,21.552,8,69.0,Eastern
128175,0.0,8,230.0,Eastern
128176,0.0,8,230.0,Eastern
128178,21.552,8,69.0,Eastern
128179,21.552,8,69.0,Eastern
128182,13.425,38,69.0,Eastern
128183,348.105,38,69.0,Eastern
128184,348.105,38,92.0,Eastern
128185,13.425,38,69.0,Eastern
128186,13.425,38,69.0,Eastern
128187,348.105,38,69.0,Eastern
128188,13.425,38,69.0,Eastern
128191,0.0,7,138.0,Eastern
128193,0.0,7,138.0,Eastern
128194,12.684,7,103.5,Eastern
128195,12.684,7,103.5,Eastern
128196,0.0,7,138.0,Eastern
128197,0.0,7,230.0,Eastern
128198,0.0,7,138.08474576271186,Eastern
128200,0.0,7,138.0,Eastern
128201,0.0,7,230.0,Eastern
128202,0.0,7,319.0,Eastern
128203,0.0,7,138.0,Eastern
128204,0.0,7,184.0,Eastern
128205,0.0,7,138.0,Eastern
128206,0.0,7,138.0,Eastern
128207,124.21,7,103.5,Eastern
128208,124.21,7,103.5,Eastern
128209,0.0,7,500.0,Eastern
128210,0.0,7,138.0,Eastern
128211,124.21,7,103.5,Eastern
128212,124.21,7,103.5,Eastern
128213,124.21,7,69.0,Eastern
128214,11.869,7,103.5,Eastern
128215,0.0,7,138.0,Eastern
128216,0.0,7,138.0,Eastern
128217,11.869,7,103.5,Eastern
128218,11.869,7,69.0,Eastern
128219,11.869,7,69.0,Eastern
128220,11.869,7,69.0,Eastern
128221,0.0,7,184.0,Eastern
128222,0.0,7,230.0,Eastern
128223,0.0,7,138.0,Eastern
128224,0.0,7,138.0,Eastern
128226,0.0,7,138.0,Eastern
128227,0.0,7,138.0,Eastern
128228,0.0,7,138.0,Eastern
128229,12.684,7,69.0,Eastern
128230,12.684,7,69.0,Eastern
128231,12.684,7,69.0,Eastern
128233,11.869,7,69.0,Eastern
128234,0.0,7,230.0,Eastern
128235,0.0,7,138.0,Eastern
128236,0.0,7,230.0,Eastern
128237,0.0,7,149.5,Eastern
128238,0.0,7,184.0,Eastern
128244,0.0,20,138.0,Eastern
128246,0.0,20,138.0,Eastern
128247,10.802,20,159.1451612903226,Eastern
128250,0.0,20,345.0,Eastern
128251,0.0,20,138.0,Eastern
128256,18.964,52,69.0,Eastern
128257,5.99,52,138.0,Eastern
128261,11.642,34,115.0,Eastern
128262,0.0,34,131.42857142857142,Eastern
128263,0.0,34,131.42857142857144,Eastern
128265,11.642,34,115.0,Eastern
128266,0.0,34,-999999,Eastern
128267,11.642,34,115.0,Eastern
128270,11.642,34,115.0,Eastern
128272,11.642,34,115.0,Eastern
128273,11.642,34,115.0,Eastern
128274,11.642,34,115.0,Eastern
128275,11.642,34,115.0,Eastern
128277,11.642,34,115.0,Eastern
128279,11.642,34,115.0,Eastern
128280,6.809,34,115.0,Eastern
128285,11.642,34,115.0,Eastern
128286,5.99,52,138.0,Eastern
128287,2.973,20,138.0,Eastern
128288,2.973,20,138.0,Eastern
128291,3.927,20,69.0,Eastern
128292,3.104,20,138.0,Eastern
128294,14.331,20,138.0,Eastern
128296,10.218,20,69.0,Eastern
128300,0.0,20,138.0,Eastern
128301,0.0,20,138.0,Eastern
128305,0.0,20,138.0,Eastern
128306,5.852,20,69.0,Eastern
128307,5.852,20,69.0,Eastern
128309,11.64,20,138.0,Eastern
128313,11.58,20,69.0,Eastern
128314,11.58,20,69.0,Eastern
128315,11.58,20,69.0,Eastern
128316,0.0,20,154.171875,Eastern
128317,11.58,20,113.47265625,Eastern
128320,0.0,20,120.0,Eastern
128321,0.0,20,120.0,Eastern
128322,0.0,20,162.75,Eastern
128324,0.0,20,120.0,Eastern
128331,0.0,20,120.0,Eastern
128332,0.0,20,120.0,Eastern
128333,0.0,20,120.0,Eastern
128334,0.0,20,120.0,Eastern
128335,0.0,20,120.0,Eastern
128336,0.0,20,175.0,Eastern
128338,0.0,20,120.0,Eastern
128340,0.0,20,120.0,Eastern
128341,0.0,20,142.70454545454547,Eastern
128343,6.001,20,138.0,Eastern
128346,15.103,20,69.0,Eastern
128347,15.98,20,138.0,Eastern
128350,0.0,20,138.0,Eastern
128351,0.0,20,-999999,Eastern
128352,0.0,20,138.0,Eastern
128353,0.0,20,138.0,Eastern
128355,0.0,20,345.0,Eastern
128356,0.0,20,345.0,Eastern
128357,0.0,20,182.53125,Eastern
128358,0.0,20,138.0,Eastern
128367,0.0,20,138.0,Eastern
128368,0.0,20,138.0,Eastern
128370,0.0,20,120.0,Eastern
128371,0.0,20,120.0,Eastern
128372,0.0,20,120.0,Eastern
128373,5.183,20,69.0,Eastern
128374,3.933,20,69.0,Eastern
128375,3.933,20,69.0,Eastern
128376,0.0,20,138.0,Eastern
128377,3.811,20,69.0,Eastern
128378,3.811,20,69.0,Eastern
128379,0.0,20,138.0,Eastern
128380,0.0,20,138.0,Eastern
128381,29.493,20,345.0,Eastern
128382,0.0,20,120.0,Eastern
128383,0.0,20,120.0,Eastern
128384,0.0,20,138.0,Eastern
128385,2.521,20,69.0,Eastern
128386,2.521,20,69.0,Eastern
128387,2.521,20,69.0,Eastern
128388,2.521,20,69.0,Eastern
128389,0.0,20,241.5,Eastern
128390,0.0,20,178.5445205479452,Eastern
128392,0.0,20,120.0,Eastern
128394,0.0,20,120.0,Eastern
128396,0.0,20,120.0,Eastern
128398,0.0,20,120.0,Eastern
128399,0.0,20,232.5,Eastern
128400,0.0,20,120.0,Eastern
128402,30.421,20,69.0,Eastern
128403,30.421,20,69.0,Eastern
128404,0.0,20,138.0,Eastern
128405,0.0,20,172.91602379235763,Eastern
128407,0.0,20,120.0,Eastern
128408,0.0,20,139.92857142857142,Eastern
128410,0.0,20,120.0,Eastern
128427,0.0,20,120.0,Eastern
128428,0.0,20,120.0,Eastern
128429,0.0,20,120.0,Eastern
128430,0.0,20,120.0,Eastern
128431,0.0,20,120.0,Eastern
128432,0.0,20,120.0,Eastern
128433,0.0,20,175.0,Eastern
128434,0.0,20,120.0,Eastern
128435,0.0,20,230.0,Eastern
128436,0.0,20,230.0,Eastern
128437,0.0,20,230.0,Eastern
128438,0.0,20,219.0,Eastern
128440,0.0,20,230.0,Eastern
128442,0.0,20,230.0,Eastern
128444,0.0,20,120.0,Eastern
128445,0.0,20,120.0,Eastern
128446,0.0,20,120.0,Eastern
128447,0.0,20,120.0,Eastern
128448,0.0,20,120.0,Eastern
128449,0.0,20,120.0,Eastern
128450,0.0,20,120.0,Eastern
128451,0.0,20,230.0,Eastern
128452,0.0,20,120.0,Eastern
128453,0.0,20,120.0,Eastern
128456,0.0,20,120.0,Eastern
128457,0.0,20,120.0,Eastern
128459,0.0,20,120.0,Eastern
128460,0.0,20,175.90296073113979,Eastern
128461,0.0,20,120.0,Eastern
128462,0.0,20,120.0,Eastern
128463,0.0,20,120.0,Eastern
128464,0.0,20,120.0,Eastern
128465,0.0,20,120.0,Eastern
128466,0.0,20,232.5,Eastern
128467,0.0,20,120.0,Eastern
128468,0.0,20,175.0,Eastern
128470,0.0,20,138.0,Eastern
128471,0.0,20,138.0,Eastern
128472,0.0,20,138.0,Eastern
128473,29.493,20,129.0,Eastern
128474,29.493,20,138.0,Eastern
128475,0.0,20,138.0,Eastern
128476,0.0,20,129.0,Eastern
128478,0.0,20,138.0,Eastern
128479,0.0,20,138.0,Eastern
128480,0.0,20,138.0,Eastern
128482,0.0,20,173.4078947368421,Eastern
128483,0.0,20,138.0,Eastern
128484,0.0,20,146.17105263157896,Eastern
128487,29.493,20,129.0,Eastern
128488,0.0,20,138.0,Eastern
128489,16.601,20,189.0046994320439,Eastern
128491,0.0,20,120.0,Eastern
128492,3.933,20,69.0,Eastern
128493,3.933,20,103.5,Eastern
128495,3.811,20,103.5,Eastern
128496,0.0,20,138.0,Eastern
128497,3.811,20,69.0,Eastern
128498,0.0,20,138.0,Eastern
128499,0.0,20,241.5,Eastern
128500,0.0,20,129.0,Eastern
128501,0.0,20,120.0,Eastern
128502,0.0,20,120.0,Eastern
128503,16.601,20,229.93343776515653,Eastern
128505,0.0,20,120.0,Eastern
128506,0.0,20,183.46952796355473,Eastern
128507,0.0,20,345.0,Eastern
128508,0.0,20,120.0,Eastern
128509,0.0,20,120.0,Eastern
128510,0.0,20,232.5,Eastern
128512,0.0,20,345.0,Eastern
128513,0.0,20,120.0,Eastern
128514,0.0,20,232.5,Eastern
128515,0.0,20,120.0,Eastern
128516,0.0,20,120.0,Eastern
128517,0.0,20,120.0,Eastern
128518,0.0,20,345.0,Eastern
128519,0.0,20,120.0,Eastern
128520,0.0,20,345.0,Eastern
128522,29.181,20,69.0,Eastern
128523,29.181,20,69.0,Eastern
128524,29.181,20,103.5,Eastern
128526,0.0,20,208.99860144607715,Eastern
128527,0.0,20,190.47619202651416,Eastern
128528,0.0,20,194.95087088534044,Eastern
128529,0.0,20,120.0,Eastern
128531,0.0,20,138.0,Eastern
128533,0.0,20,345.0,Eastern
128534,29.493,20,138.0,Eastern
128535,0.0,20,186.42328499529302,Eastern
128536,0.0,20,345.0,Eastern
128537,0.0,20,120.0,Eastern
128538,0.0,20,120.0,Eastern
128539,0.0,20,120.0,Eastern
128541,16.601,20,180.45914174480978,Eastern
128542,0.0,20,180.45914174480978,Eastern
128543,0.0,20,138.0,Eastern
128544,1.548,20,103.5,Eastern
128545,0.0,20,149.5,Eastern
128546,0.0,20,138.0,Eastern
128547,0.0,20,149.5,Eastern
128548,0.0,20,138.0,Eastern
128549,0.0,20,138.0,Eastern
128551,0.0,20,149.5,Eastern
128552,0.0,20,144.57142857142858,Eastern
128553,0.0,20,142.98522167487684,Eastern
128554,0.0,20,139.15283251231526,Eastern
128555,0.0,20,138.0,Eastern
128556,0.0,20,160.5,Eastern
128557,17.17,20,138.0,Eastern
128558,0.0,20,178.4784000453943,Eastern
128559,0.0,20,138.0,Eastern
128560,17.17,20,138.0,Eastern
128561,0.0,20,138.0,Eastern
128562,0.0,20,185.68828125,Eastern
128563,0.0,20,123.9857142857143,Eastern
128564,17.17,20,138.0,Eastern
128565,17.17,20,138.0,Eastern
128566,5.111,20,69.0,Eastern
128567,0.0,20,138.0,Eastern
128568,2.521,20,69.0,Eastern
128569,0.0,20,345.0,Eastern
128570,0.0,20,194.40254237288136,Eastern
128571,0.0,20,143.44736842105263,Eastern
128572,0.0,20,138.6052631578947,Eastern
128573,0.0,20,143.21679197994987,Eastern
128574,2.521,20,69.0,Eastern
128575,2.521,20,69.0,Eastern
128576,0.0,20,138.0,Eastern
128577,0.0,20,138.0,Eastern
128578,0.0,20,138.0,Eastern
128580,30.657,20,155.44928000151316,Eastern
128581,0.0,20,138.0,Eastern
128582,30.657,20,138.0,Eastern
128588,0.0,20,157.349263322884,Eastern
128589,0.0,20,138.0,Eastern
128590,0.0,20,138.0,Eastern
128591,0.0,20,138.0,Eastern
128594,30.657,20,138.0,Eastern
128595,0.0,20,152.70394008276506,Eastern
128596,0.0,20,138.0,Eastern
128597,0.0,20,140.8173558897243,Eastern
128598,0.0,20,138.0,Eastern
128599,0.0,20,138.0,Eastern
128600,0.0,20,140.8173558897243,Eastern
128602,0.0,20,138.0,Eastern
128603,0.0,20,138.0,Eastern
128604,0.0,20,138.0,Eastern
128606,0.0,20,138.0,Eastern
128607,0.0,20,138.0,Eastern
128608,0.0,20,138.0,Eastern
128609,0.0,20,211.8,Eastern
128610,0.0,20,138.0,Eastern
128613,0.0,20,153.40412770575387,Eastern
128614,0.0,20,192.65675675675675,Eastern
128615,0.0,20,144.27270557345744,Eastern
128616,0.0,20,167.96996484652422,Eastern
128617,0.0,20,169.9655410935728,Eastern
128618,0.0,20,160.14422560812497,Eastern
128619,0.0,20,138.0,Eastern
128620,0.0,20,138.0,Eastern
128622,0.0,20,138.0,Eastern
128623,0.0,20,120.0,Eastern
128624,0.0,20,138.0,Eastern
128625,0.0,20,241.5,Eastern
128626,0.0,20,141.6108671635413,Eastern
128627,0.0,20,139.4923873519354,Eastern
128628,0.0,20,189.1859765625,Eastern
128629,0.0,20,138.0,Eastern
128630,0.0,20,138.0,Eastern
128631,0.0,20,138.0,Eastern
128632,0.0,20,138.0,Eastern
128633,0.0,20,138.0,Eastern
128634,0.0,20,138.0,Eastern
128635,0.0,20,138.0,Eastern
128636,0.0,20,138.0,Eastern
128638,0.0,20,138.0,Eastern
128639,0.0,20,138.0,Eastern
128640,0.0,20,138.0,Eastern
128643,0.0,20,120.0,Eastern
128645,0.0,20,120.0,Eastern
128646,0.0,20,120.0,Eastern
128648,0.0,20,120.0,Eastern
128658,0.0,20,120.0,Eastern
128659,0.0,20,120.0,Eastern
128660,2.548,20,69.0,Eastern
128665,5.183,20,69.0,Eastern
128666,0.0,20,181.6685779802776,Eastern
128667,9.506,20,69.0,Eastern
128673,0.0,20,138.0,Eastern
128675,2.521,20,69.0,Eastern
128677,0.0,20,138.0,Eastern
128678,0.0,20,138.0,Eastern
128681,0.0,20,138.0,Eastern
128685,0.0,20,138.0,Eastern
128686,5.183,20,138.0,Eastern
128691,0.0,20,138.0,Eastern
128692,0.0,20,138.0,Eastern
128693,0.0,20,177.16436936263878,Eastern
128695,0.0,20,138.0,Eastern
128696,0.0,20,138.0,Eastern
128699,0.0,20,154.79659991585027,Eastern
128703,2.022,20,69.0,Eastern
128705,0.0,20,138.0,Eastern
128706,7.253,20,138.0,Eastern
128707,10.802,20,138.0,Eastern
128711,0.0,20,138.0,Eastern
128712,0.0,20,159.23076923076923,Eastern
128713,0.0,20,123.27685546875,Eastern
128714,0.0,20,138.0,Eastern
128715,0.0,20,148.7224340194311,Eastern
128717,1.548,20,103.5,Eastern
128721,0.0,20,138.0,Eastern
128723,21.639,20,103.5,Eastern
128724,2.022,20,103.5,Eastern
128725,0.0,20,145.51076555023923,Eastern
128726,0.0,20,138.0,Eastern
128727,0.0,20,138.0,Eastern
128728,0.0,20,138.0,Eastern
128729,0.0,20,138.0,Eastern
128730,95.997,20,69.0,Eastern
128731,0.0,20,129.375,Eastern
128732,0.0,20,129.375,Eastern
128733,0.0,20,138.0,Eastern
128734,0.0,20,138.0,Eastern
128736,0.0,20,345.0,Eastern
128737,0.0,20,138.0,Eastern
128738,0.0,20,345.0,Eastern
128739,0.0,20,241.5,Eastern
128740,0.0,20,138.0,Eastern
128742,0.0,20,138.0,Eastern
128745,0.0,20,138.0,Eastern
128748,0.0,20,196.9227849059938,Eastern
128749,0.0,20,138.0,Eastern
128751,0.0,20,138.0,Eastern
128754,0.0,20,138.0,Eastern
128755,0.0,20,138.0,Eastern
128756,95.997,20,69.0,Eastern
128757,0.0,20,138.0,Eastern
128758,0.0,20,345.0,Eastern
128760,0.0,20,138.0,Eastern
128761,2.022,20,103.5,Eastern
128762,0.0,20,138.0,Eastern
128763,0.0,20,-999999,Eastern
128766,0.0,20,138.0,Eastern
128769,0.0,20,138.0,Eastern
128770,7.253,20,138.0,Eastern
128771,0.0,20,138.0,Eastern
128772,0.0,20,138.0,Eastern
128773,0.0,20,138.0,Eastern
128774,0.0,20,142.5,Eastern
128775,0.0,20,157.35045760717145,Eastern
128778,0.0,20,138.0,Eastern
128779,0.0,20,189.58701723312316,Eastern
128780,0.0,20,183.9587419509617,Eastern
128782,0.0,20,138.0,Eastern
128784,0.0,20,138.0,Eastern
128785,0.0,20,198.05835181181658,Eastern
128786,0.0,20,138.0,Eastern
128787,0.0,20,138.0,Eastern
128788,0.0,20,138.0,Eastern
128789,0.0,20,138.0,Eastern
128793,7.885,20,69.0,Eastern
128794,7.885,20,103.5,Eastern
128795,0.0,20,138.0,Eastern
128796,3.865,20,69.0,Eastern
128798,0.0,20,138.0,Eastern
128799,7.885,20,69.0,Eastern
128800,7.885,20,69.0,Eastern
128801,3.865,20,69.0,Eastern
128802,3.811,20,69.0,Eastern
128803,3.811,20,69.0,Eastern
128804,3.811,20,69.0,Eastern
128805,0.0,20,138.0,Eastern
128806,2.022,20,138.0,Eastern
128807,3.811,20,69.0,Eastern
128808,4.243,20,69.0,Eastern
128810,0.0,20,138.0,Eastern
128811,2.044,20,69.0,Eastern
128812,7.885,20,103.5,Eastern
128814,7.885,20,69.0,Eastern
128815,7.885,20,103.5,Eastern
128818,1.477,20,69.0,Eastern
128819,9.063,20,103.5,Eastern
128820,9.063,20,69.0,Eastern
128821,9.063,20,69.0,Eastern
128822,4.232,20,103.5,Eastern
128823,3.202,20,138.0,Eastern
128826,1.477,20,69.0,Eastern
128827,9.063,20,103.5,Eastern
128828,9.063,20,69.0,Eastern
128829,3.202,20,119.5,Eastern
128830,3.202,20,69.0,Eastern
128831,3.784,20,115.0,Eastern
128832,0.0,20,118.13636363636364,Eastern
128833,3.784,20,103.9878787878788,Eastern
128834,1.477,20,69.0,Eastern
128835,0.0,20,115.04878787878788,Eastern
128836,0.0,20,138.0,Eastern
128837,0.0,20,120.0,Eastern
128838,0.0,20,120.0,Eastern
128840,0.0,20,120.0,Eastern
128841,0.0,20,120.0,Eastern
128844,0.0,20,138.0,Eastern
128848,47.361,20,138.0,Eastern
128851,0.0,20,138.0,Eastern
128854,0.0,20,138.0,Eastern
128855,0.0,20,345.0,Eastern
128856,0.0,20,138.0,Eastern
128858,0.0,20,138.0,Eastern
128859,0.0,20,138.0,Eastern
128860,0.0,20,138.0,Eastern
128862,3.865,20,103.5,Eastern
128863,0.0,20,138.0,Eastern
128864,0.0,20,138.0,Eastern
128865,0.0,20,138.0,Eastern
128867,17.703,20,69.0,Eastern
128869,2.763,20,136.62,Eastern
128870,2.763,20,138.0,Eastern
128871,0.0,20,-999999,Eastern
128872,0.0,20,138.0,Eastern
128874,11.58,20,69.0,Eastern
128875,11.58,20,69.0,Eastern
128878,3.865,20,69.0,Eastern
128879,5.183,20,69.0,Eastern
128880,0.0,20,138.0,Eastern
128881,3.781,20,92.0,Eastern
128882,0.0,20,128.35483870967744,Eastern
128883,3.781,20,69.0,Eastern
128884,33.422,20,138.0,Eastern
128885,12.661,20,138.0,Eastern
128886,0.0,20,-999999.0,Eastern
128888,12.661,20,138.0,Eastern
128889,12.661,20,138.0,Eastern
128890,12.661,20,165.6,Eastern
128891,0.0,20,120.0,Eastern
128892,0.0,20,120.0,Eastern
128894,0.0,20,230.0,Eastern
128895,0.0,20,120.0,Eastern
128897,0.0,20,120.0,Eastern
128898,0.0,20,120.0,Eastern
128901,0.0,20,167.80741135985588,Eastern
128902,0.0,20,120.0,Eastern
128903,0.0,20,120.0,Eastern
128904,0.0,20,120.0,Eastern
128905,0.0,20,120.0,Eastern
128906,0.0,20,120.0,Eastern
128907,0.0,20,120.0,Eastern
128908,0.0,20,120.0,Eastern
128909,0.0,20,120.0,Eastern
128910,0.0,20,120.0,Eastern
128911,0.0,20,120.0,Eastern
128912,0.0,20,-999999,Eastern
128915,7.573,20,138.0,Eastern
128917,11.64,20,241.5,Eastern
128918,4.654,20,137.89384615384614,Eastern
128920,0.0,20,138.0,Eastern
128921,0.0,20,138.0,Eastern
128922,19.368,52,107.41877213695395,Eastern
128923,0.0,52,147.85714285714286,Eastern
128924,0.0,52,138.0,Eastern
128929,0.0,20,138.0,Eastern
128930,0.0,20,138.0,Eastern
128933,0.0,20,189.15586324986512,Eastern
128937,0.0,20,120.0,Eastern
128938,12.684,7,69.0,Eastern
128939,12.684,7,69.0,Eastern
128940,12.684,7,69.0,Eastern
128941,6.809,34,69.0,Eastern
128942,6.809,34,115.0,Eastern
128943,6.809,34,115.0,Eastern
128944,6.741,34,115.0,Eastern
128945,0.0,52,138.0,Eastern
128946,0.0,52,138.0,Eastern
128953,0.0,20,-999999.0,Eastern
128954,0.0,20,345.0,Eastern
128955,0.0,20,345.0,Eastern
128960,10.933,20,138.0,Eastern
128961,10.933,20,138.0,Eastern
128963,61.14,20,69.0,Eastern
128966,0.0,20,185.65826612903226,Eastern
128967,0.0,20,138.0,Eastern
128968,23.831,20,69.0,Eastern
128969,23.831,20,69.0,Eastern
128970,23.831,20,69.0,Eastern
128971,0.0,20,-999999,Eastern
128972,0.0,20,124.65537606030296,Eastern
128974,2.521,20,69.0,Eastern
128977,2.548,20,69.0,Eastern
128978,2.022,20,69.0,Eastern
128979,0.0,20,138.0,Eastern
128980,3.811,20,69.0,Eastern
128981,3.865,20,89.125,Eastern
128982,3.865,20,69.0,Eastern
128983,4.059,51,69.0,Eastern
128985,50.782,15,69.0,Eastern
128986,0.0,15,155.11807539558563,Eastern
128987,0.0,15,155.12213207381706,Eastern
128989,0.0,20,138.0,Eastern
128990,0.0,20,138.0,Eastern
128991,29.181,20,69.0,Eastern
128992,0.0,20,188.67693006571596,Eastern
128998,0.0,20,120.0,Eastern
129003,0.0,38,158.1951219512195,Eastern
129004,0.0,7,138.0,Eastern
129005,0.0,7,138.0,Eastern
129006,0.0,7,138.0,Eastern
129008,13.812,34,115.0,Eastern
129009,13.812,34,115.0,Eastern
129010,13.812,34,69.0,Eastern
129013,6.741,34,115.0,Eastern
129014,6.741,34,115.0,Eastern
129016,6.741,34,115.0,Eastern
129017,0.0,52,138.0,Eastern
129018,0.0,52,138.0,Eastern
129019,0.0,52,138.0,Eastern
129020,0.0,52,138.0,Eastern
129021,0.0,52,138.0,Eastern
129022,0.0,52,138.0,Eastern
129023,0.0,52,138.0,Eastern
129024,47.748,34,115.0,Eastern
129025,47.748,34,115.0,Eastern
129026,0.0,34,118.83333333333333,Eastern
129027,0.0,52,138.0,Eastern
129028,3.542,52,138.0,Eastern
129029,0.0,52,138.0,Eastern
129030,0.0,52,138.0,Eastern
129031,0.0,52,138.0,Eastern
129032,0.0,52,138.0,Eastern
129033,0.0,52,138.0,Eastern
129034,0.0,52,138.0,Eastern
129037,0.0,34,141.83333333333334,Eastern
129038,24.82,34,115.0,Eastern
129041,24.82,34,115.0,Eastern
129042,24.82,34,115.0,Eastern
129043,24.82,34,115.0,Eastern
129044,0.0,7,138.0,Eastern
129045,0.0,7,138.0,Eastern
129046,0.0,20,138.0,Eastern
129047,0.0,15,207.0,Eastern
129048,0.0,15,138.0,Eastern
129049,0.0,15,138.0,Eastern
129050,16.776,34,69.0,Eastern
129051,13.812,34,69.0,Eastern
129052,0.0,20,138.0,Eastern
129053,3.933,20,69.0,Eastern
