UTC,12875,12876,12877,12879,12880,12881,12882,12883,12884,12885,12886,12893,12898,12899,12910,12911,12912,12913,12914,12918,12919,12922,12925,12926,12927,12928,12929,12933,12934,12935,12936,12937,12947,12948,12949,12950,12951,12952,12953,12954,12958,12959,12960,12961,12962,12963,12964,12965,12966,12967,12968,12969,12970,12971,12972,12973,12974,12975,12976,12979,12980,12981,12982,12983,12985,12986,12987,12988,12992,12993,12994,13000,13025,13034,13035,13040,13041,13042,13043,13054,13055,13056,13079,13080,13084,13085,13116,14020,14021,14022,14023,14024,14025,14026,14027,14028,14029,14030,14031,14032,14033,14034,14035,14036,14037,14038,14039,14040,14041,14042,14043,14044,14045,14046,14047,14048,14049
2021-01-01 00:00:00,92.458244,13.362082,30.703178,109.45981,78.87433,67.61939,26.744596,48.99956,59.93223,52.95487,25.543447,30.985306,61.903763,91.49762,65.686935,62.88277,13.693128,9.641589,2.2760475,112.29243,98.44275,36.132294,38.20194,106.68117,117.31965,17.522968,67.3532,52.686203,4.539233,36.086903,7.4492555,111.73883,82.050674,156.32791,23.288803,113.3695,90.385925,110.73855,76.66406,128.89737,139.0372,175.43433,175.43433,175.43433,100.631325,100.631325,100.631325,100.631325,50.965412,93.15521,121.73906,76.244736,159.88976,166.30042,46.255035,46.255035,119.55774,86.296776,77.802765,40.84645,43.18563,43.18563,40.121643,76.42218,120.89032,85.46995,74.63296,81.574066,66.10858,53.747578,156.46371,129.11081,136.94908,142.72047,206.53658,149.20815,118.98988,148.53381,141.32248,132.2848,71.57543,92.96597,29.495846,119.15585,177.07616,57.463696,86.64796,271.7333,166.95264,165.62761,131.45721,237.97977,151.33131,145.28485,173.07306,183.06415,188.23773,158.72673,170.9259,117.61037,154.52158,146.58846,157.73685,72.812485,157.55078,120.21328,105.507614,146.01584,91.2446,120.92033,85.08579,90.73125,89.238205,120.11582,70.131645,85.49206,95.743576
2021-01-01 01:00:00,92.36169,16.388601,26.850002,118.93101,78.79196,72.18042,40.468437,52.304653,31.853548,60.868755,29.36081,38.73104,71.15502,95.25531,39.86927,67.124306,14.531779,14.963419,3.5323482,113.24749,117.685265,42.45883,45.867615,106.27683,110.5161,19.298649,84.18764,52.389294,5.3340244,42.405495,6.6336527,99.50478,98.08905,173.98878,22.39422,119.340385,85.35831,109.72978,83.56325,133.60164,145.57869,175.76692,175.76692,175.76692,106.560455,106.560455,106.560455,106.560455,52.007584,89.57688,121.49312,76.73756,167.75041,165.96445,47.943172,47.943172,117.14723,86.46038,79.732,41.859303,48.028805,48.028805,42.05261,80.10021,123.70568,87.21769,76.26357,81.728714,64.697945,54.886723,157.03078,134.43695,134.0261,145.29477,205.36636,150.87325,118.10191,142.6609,146.80884,139.71208,69.04495,59.587532,14.058326,86.96134,132.7041,77.28851,90.58078,277.01968,172.11415,170.74817,131.31993,236.20383,152.40688,150.82994,139.80417,174.90024,186.5234,164.88875,169.36925,118.61065,149.97652,145.7579,157.139,107.186516,155.55846,113.52655,113.33458,144.1505,92.02064,116.13924,68.37816,94.19419,92.64416,112.94667,63.6178,89.25192,88.79038
2021-01-01 02:00:00,129.56332,20.16458,26.723707,133.70984,110.527954,82.07444,64.54132,59.474228,20.915018,72.08694,34.77204,58.53263,84.268974,103.34345,30.232986,76.325264,18.616014,9.130784,2.1554637,106.34408,103.3451,37.0273,42.54276,105.56214,66.26459,18.635805,85.661934,39.681847,4.651671,36.980785,4.239331,63.589962,86.13672,174.50099,24.178051,128.4946,96.03846,114.307144,98.95846,130.47273,152.95634,185.54013,185.54013,185.54013,118.02551,118.02551,118.02551,118.02551,55.142704,96.712204,129.57445,77.00208,168.56538,177.00388,46.82036,46.82036,121.29202,91.26785,117.86897,61.88121,52.603554,52.603554,44.31041,84.40078,120.866684,92.47534,75.75959,86.2731,68.32955,56.596848,158.55083,132.83844,134.69913,132.883,206.59735,148.04712,117.214645,145.62523,142.79091,136.53667,66.7816,37.72879,13.095093,71.09954,88.74337,56.423435,87.22861,272.7909,204.48444,202.86156,184.21326,234.42929,190.17856,194.26349,149.35846,167.95007,177.8447,160.37599,161.4887,111.38032,146.05472,146.63159,156.08229,80.25609,149.60152,127.73115,123.84241,141.90187,86.411194,118.552475,69.485695,121.3187,119.32232,107.69394,73.8133,89.58458,59.1067
2021-01-01 03:00:00,132.76389,19.11629,9.440781,125.28671,113.25829,75.35616,37.086975,54.605915,9.726501,66.47774,32.066376,58.820904,77.711876,80.792915,10.877261,70.07759,7.948629,22.051336,5.205561,132.80954,120.61386,44.44778,47.74131,104.68662,48.02815,18.674597,70.607285,18.675474,5.5838923,44.39194,6.410863,96.16294,100.53,200.18372,27.152988,131.37144,95.47631,117.38183,98.3095,138.76604,157.01659,193.64125,193.64125,193.64125,116.160065,116.160065,116.160065,116.160065,58.14948,108.61195,134.32019,69.50213,177.31036,183.48674,49.796425,49.796425,129.4063,95.25282,111.73688,58.66186,52.54109,52.54109,46.1438,87.89295,130.79861,97.51776,80.99032,90.039986,76.0178,62.59428,150.5433,120.134895,132.98734,106.243225,172.05862,122.61895,114.92705,145.4406,127.1305,120.30524,66.16091,48.73867,28.242926,54.50275,91.42567,73.33171,90.30938,171.90674,194.21469,192.67331,188.76382,229.8541,177.90706,189.24449,148.60591,126.28891,161.30101,142.78697,146.4665,139.09912,113.88228,122.11788,154.78775,101.602554,142.17213,126.98349,113.9051,141.22935,107.91602,118.40217,94.486336,118.1843,116.2395,119.900154,88.71317,87.01067,93.32565
2021-01-01 04:00:00,101.36664,18.239775,9.805977,122.0318,86.47391,71.63294,82.349724,51.907932,13.498147,64.288826,31.010525,67.12492,75.15305,63.473515,6.2357855,66.61518,13.895669,19.458582,4.593501,144.34482,129.80392,46.84759,50.184055,92.40644,68.94042,20.161345,34.034992,29.904486,5.885376,46.78874,6.710172,100.65258,108.18979,209.04909,27.375454,131.32635,99.28305,142.73677,91.01758,145.66882,164.59734,193.34966,193.34966,193.34966,113.939064,113.939064,113.939064,113.939064,59.271347,109.501816,133.35701,65.421295,182.95686,182.17102,52.2735,52.2735,143.36508,95.10939,77.3649,40.61657,52.003212,52.003212,46.49242,88.55699,139.71097,99.399155,86.10421,89.904396,75.80027,65.11486,147.23006,91.25807,116.265854,102.66823,170.68266,121.503235,108.3949,127.289955,116.396194,94.87447,63.043346,55.75642,33.39268,68.40677,124.89113,70.99652,110.76218,229.40327,193.69292,192.15567,144.12318,216.7898,189.05919,150.30464,158.06476,93.21209,138.11342,130.7307,125.41142,151.1807,86.98697,121.14129,136.6305,93.72907,128.68242,132.04645,119.82424,91.86731,117.28916,103.625854,101.823044,93.86614,92.32151,118.410706,84.79723,91.219986,86.69507
2021-01-01 05:00:00,144.66016,21.974136,23.348505,128.43419,123.40676,82.80706,110.74972,60.005116,29.31198,79.06638,38.138664,83.75495,92.42789,78.192314,24.234705,77.00657,24.481995,13.661077,3.22491,150.60248,140.30795,49.217426,54.440517,76.02641,70.45679,20.226404,10.331086,31.026407,6.183094,49.155598,6.9956326,104.93449,116.944756,216.34795,28.35288,132.8487,107.41282,145.59146,91.0733,148.42534,171.3126,193.40208,193.40208,193.40208,112.75537,112.75537,112.75537,112.75537,61.39309,113.41152,134.02715,56.63723,181.33998,183.08644,53.26268,53.26268,149.09953,95.13518,100.3768,52.69782,50.289234,50.289234,45.07212,85.85166,145.08672,102.95735,91.55872,89.92877,77.682526,68.2746,150.91948,73.06697,102.16959,102.04804,188.93008,129.53598,104.78831,110.062805,101.34775,67.76702,60.24292,61.1532,25.19204,79.77317,117.42738,72.57172,115.62374,233.62836,208.47304,206.81848,205.67793,209.57661,187.27745,173.94946,150.1269,56.540096,125.91359,113.828995,114.33359,157.73471,59.329414,134.09233,112.41128,80.66835,123.4774,142.85905,136.66194,100.79977,122.3739,89.60136,105.98924,108.63248,106.84485,120.10107,96.81055,97.88725,77.125626
2021-01-01 06:00:00,156.37053,25.055708,16.410545,146.7358,133.39665,92.65752,97.4652,67.14313,17.497992,87.769135,42.336548,82.84012,102.601326,63.1243,19.571947,86.167015,18.70975,19.620789,4.6317925,146.49132,139.70909,47.895226,55.00599,72.080666,83.948845,19.328142,19.032516,38.71548,6.016988,47.835052,7.7164626,115.74694,116.4456,216.6596,28.12667,132.76393,106.22133,142.83055,98.20214,148.01056,173.96953,193.06844,193.06844,193.06844,119.919426,119.919426,119.919426,119.919426,61.685978,112.50668,134.18239,57.653923,180.4765,183.29851,53.113834,53.113834,147.36324,94.971054,113.67627,59.68004,52.916763,52.916763,46.14345,87.89229,140.57635,103.44853,89.724754,89.77363,77.47188,67.134544,143.65068,64.85912,89.42726,108.48569,180.82822,127.69452,106.59697,101.32755,95.41617,60.37655,62.70128,72.727036,29.225212,94.6424,124.55918,94.381905,112.899254,241.00356,200.2648,198.6754,222.32776,213.19394,144.66277,189.50136,161.83777,51.89776,148.60379,107.16693,134.93701,153.42883,47.16582,128.34206,106.57717,111.17178,103.88744,141.27437,141.25275,110.64084,119.03332,82.49004,113.86225,118.34472,116.39728,119.21243,110.45562,91.31902,102.6066
2021-01-01 07:00:00,161.47227,23.257019,3.1928759,136.41599,137.74887,82.611084,65.72833,59.863102,7.8353844,77.36527,37.318115,78.69797,90.43931,32.260483,4.912918,76.82432,5.2104306,17.817038,4.205989,140.47232,129.28407,45.192535,51.22071,83.70997,74.68135,21.105982,22.778847,34.18298,5.6774545,45.13576,7.552153,113.282295,107.7565,214.27078,27.208982,129.93199,86.62723,144.15793,99.468376,148.77162,172.26991,188.40303,188.40303,188.40303,113.256035,113.256035,113.256035,113.256035,60.62613,108.83593,130.40523,45.271763,183.55309,178.13875,53.386944,53.386944,145.89612,92.676125,117.62381,61.7525,52.80546,52.80546,47.71628,90.88816,142.24353,101.67114,89.46897,87.6043,74.12319,66.07642,146.30362,77.98644,99.47521,113.056335,186.93515,129.60176,91.04436,116.446495,81.461235,58.83719,53.041912,64.350235,36.210957,83.816444,126.37357,93.98201,114.74185,248.87112,154.76727,153.53897,229.58144,182.08871,128.38548,194.93773,176.03458,6.277892,150.40968,91.49341,136.57683,147.1248,1.9321198,132.67644,123.77205,115.30205,94.00686,115.21422,121.36805,109.712074,114.14251,94.79827,93.93499,121.73977,119.73646,120.11758,86.20719,75.264786,101.52495
2021-01-01 08:00:00,163.98315,24.896635,6.3569803,143.48509,139.89084,86.27362,44.876545,62.517117,9.329576,83.82786,40.435425,81.33227,97.99401,28.535873,6.659234,80.2303,6.781428,19.057577,4.498838,142.8927,125.07161,44.981102,51.08385,98.89401,86.929245,22.617304,30.230848,37.158237,5.650892,44.92459,7.702978,115.54467,104.24547,213.6577,28.884459,132.69255,57.011818,139.34558,103.04805,159.88805,186.35957,189.90236,189.90236,189.90236,118.46787,118.46787,118.46787,118.46787,63.223812,115.537834,133.48576,48.28231,193.13228,182.3469,57.376095,57.376095,141.59167,93.41365,124.852554,65.54759,56.230072,56.230072,49.33032,93.96251,152.00531,106.02751,97.333084,88.30146,77.69348,70.69228,126.308495,80.68694,103.883125,93.51609,136.49619,101.72867,84.254,119.323364,71.656204,69.6558,49.688457,59.683,34.414238,79.579605,139.78835,90.03675,112.45384,266.87125,131.15019,130.10931,233.1514,168.508,116.19774,200.5835,183.42032,0.20072745,147.34094,80.480865,133.79031,149.6598,0.16796209,96.877594,146.2229,107.74236,108.346436,75.825714,121.923065,129.58673,116.10922,97.14031,80.30066,125.26558,123.20425,119.70505,75.28187,72.20293,111.62344
