plant_id,type,startup,shutdown,n,c2,c1,c0,interconnect
6106,2,0,0,3,0.0,55107.0,0.0,Eastern
6108,2,0,0,3,0.0,55003.0,0.0,Eastern
6110,2,0,0,3,0.0,0.0,0.0,Eastern
6112,2,0,0,3,2.82726144035665e-12,10.931646470301365,32.151352946221664,Eastern
6114,2,0,0,3,0.0,0.0,0.0,Eastern
6116,2,0,0,3,0.0,55113.0,0.0,Eastern
6119,2,0,0,3,0.0,55033.0,0.0,Eastern
6122,2,0,0,3,0.0,55017.0,0.0,Eastern
6128,2,0,0,3,0.0,55035.0,0.0,Eastern
6133,2,0,0,3,0.011101871157463,12.93273782295382,65.3499129929343,Eastern
6135,2,0,0,3,4.225749271160018e-22,15.180337364932155,52.37386227498244,Eastern
6137,2,0,0,3,0.0,55017.0,0.0,Eastern
6140,2,0,0,3,0.0,55017.0,0.0,Eastern
6143,2,0,0,3,0.0,55033.0,0.0,Eastern
6145,2,0,0,3,0.0,55095.0,0.0,Eastern
6153,2,0,0,3,0.0,55129.0,0.0,Eastern
6155,2,0,0,3,1.1060568012570384e-20,13.631292544028817,22.69733347405246,Eastern
6160,2,0,0,3,1.1060568012570384e-20,13.631292544028817,22.69733347405246,Eastern
6161,2,0,0,3,0.0,55017.0,0.0,Eastern
6167,2,0,0,3,0.0,55013.0,0.0,Eastern
6170,2,0,0,3,0.0,55013.0,0.0,Eastern
6173,2,0,0,3,0.0,55095.0,0.0,Eastern
6182,2,0,0,3,0.0,55013.0,0.0,Eastern
6187,2,0,0,3,0.0052040705994262,3.790435856521896,422.0469951144911,Eastern
6191,2,0,0,3,0.0052040705994262,3.790435856521896,422.0469951144911,Eastern
6193,2,0,0,3,1.158300244354116e-25,10.07294080327958,84.90629303208571,Eastern
6197,2,0,0,3,0.0,55079.0,0.0,Eastern
6200,2,0,0,3,0.0067014252487356,4.746562257628196,100.46083826053774,Eastern
6203,2,0,0,3,0.0,55083.0,0.0,Eastern
6206,2,0,0,3,0.0072909830864764,3.227711118623384,462.662198221958,Eastern
6208,2,0,0,3,0.0,55071.0,0.0,Eastern
6210,2,0,0,3,0.0,55071.0,0.0,Eastern
6211,2,0,0,3,0.0041212097384932,7.826906891994845,293.18915108615664,Eastern
6212,2,0,0,3,0.0,55021.0,0.0,Eastern
6216,2,0,0,3,0.0,55111.0,0.0,Eastern
6224,2,0,0,3,0.0,0.0,0.0,Eastern
6228,2,0,0,3,1.8061478327893082e-13,0.0021459866431027,301.98071345451854,Eastern
6229,2,0,0,3,0.0,55069.0,0.0,Eastern
6232,2,0,0,3,0.0,55075.0,0.0,Eastern
6234,2,0,0,3,0.0,55069.0,0.0,Eastern
6236,2,0,0,3,0.0,55085.0,0.0,Eastern
6239,2,0,0,3,0.0,55075.0,0.0,Eastern
6244,2,0,0,3,0.0,55075.0,0.0,Eastern
6246,2,0,0,3,0.0,55069.0,0.0,Eastern
6249,2,0,0,3,0.0,55075.0,0.0,Eastern
6252,2,0,0,3,3.718604205949577e-17,8.75135180968523,243.14694515264736,Eastern
6253,2,0,0,3,0.0,55075.0,0.0,Eastern
6255,2,0,0,3,0.0,55069.0,0.0,Eastern
6257,2,0,0,3,6.230491587017762e-23,11.8997439446311,59.489941793713,Eastern
6260,2,0,0,3,0.0,55073.0,0.0,Eastern
6263,2,0,0,3,4.955813533215649e-24,10.865169286084294,73.28403950563887,Eastern
6264,2,0,0,3,0.0011250797731279,6.863954309891894,480.4811906215696,Eastern
6265,2,0,0,3,4.955813533215649e-24,10.865169286084294,73.28403950563887,Eastern
6268,2,0,0,3,0.0,55001.0,0.0,Eastern
6273,2,0,0,3,0.0,55057.0,0.0,Eastern
6294,2,0,0,3,0.0,55005.0,0.0,Eastern
6295,2,0,0,3,0.0,55081.0,0.0,Eastern
6296,2,0,0,3,0.0,55081.0,0.0,Eastern
6298,2,0,0,3,0.0,55005.0,0.0,Eastern
6302,2,0,0,3,0.0,55005.0,0.0,Eastern
6306,2,0,0,3,0.0,55057.0,0.0,Eastern
6314,2,0,0,3,0.0,55087.0,0.0,Eastern
6315,2,0,0,3,0.0,55087.0,0.0,Eastern
6318,2,0,0,3,0.0,55087.0,0.0,Eastern
6320,2,0,0,3,0.0,55087.0,0.0,Eastern
6324,2,0,0,3,0.0,55123.0,0.0,Eastern
6325,2,0,0,3,0.0,0.0,0.0,Eastern
6327,2,0,0,3,0.0,55071.0,0.0,Eastern
6328,2,0,0,3,0.0,55057.0,0.0,Eastern
6332,2,0,0,3,0.0,55103.0,0.0,Eastern
6333,2,0,0,3,0.0,55107.0,0.0,Eastern
6336,2,0,0,3,0.0166944069566358,1.868215553259125,979.2015255907276,Eastern
6337,2,0,0,3,0.0,55083.0,0.0,Eastern
6339,2,0,0,3,0.0,55029.0,0.0,Eastern
6346,2,0,0,3,0.0023900535196501,9.63944784875972,68.32217345996129,Western
6350,2,0,0,3,1.016845695310621e-20,10.203375820916843,92.50475992618011,Western
6353,2,0,0,3,0.0,56025.0,0.0,Western
6355,2,0,0,3,0.0,56031.0,0.0,Western
6357,2,0,0,3,0.0,56031.0,0.0,Western
6359,2,0,0,3,0.0,56007.0,0.0,Western
6362,2,0,0,3,0.0,56007.0,0.0,Western
6365,2,0,0,3,0.0,56029.0,0.0,Western
6366,2,0,0,3,0.0,56023.0,0.0,Western
6367,2,0,0,3,0.0,48231.0,0.0,Texas
6370,2,0,0,3,0.0,0.0,0.0,Eastern
6373,2,0,0,3,0.0,55087.0,0.0,Eastern
6375,2,0,0,3,0.0,16043.0,0.0,Western
6377,2,0,0,3,0.0,41051.0,0.0,Western
6378,2,0,0,3,0.0,41005.0,0.0,Western
6379,2,0,0,3,0.0,49005.0,0.0,Western
6382,2,0,0,3,0.0040075768522206,5.307915410885597,252.41877402505145,Western
6384,2,0,0,3,0.0,24041.0,0.0,Eastern
6386,2,0,0,3,0.0,24041.0,0.0,Eastern
6390,2,0,0,3,0.0,24041.0,0.0,Eastern
6392,2,0,0,3,0.0,39145.0,0.0,Eastern
6395,2,0,0,3,0.0,49043.0,0.0,Western
6398,2,0,0,3,4.1942156608790756e-26,10.641577052060171,33.81199031920181,Texas
6400,2,0,0,3,0.0,22089.0,0.0,Eastern
6401,2,0,0,3,0.0,0.0,0.0,Eastern
6402,2,0,0,3,0.0,48299.0,0.0,Texas
6404,2,0,0,3,0.0,48299.0,0.0,Texas
6405,2,0,0,3,0.0,48355.0,0.0,Texas
6406,2,0,0,3,0.0,48355.0,0.0,Texas
6407,2,0,0,3,0.0,48355.0,0.0,Texas
6409,2,0,0,3,0.0,0.0,0.0,Eastern
6411,2,0,0,3,0.0,40143.0,0.0,Eastern
6413,2,0,0,3,0.0,40143.0,0.0,Eastern
6414,2,0,0,3,7.1156215691461085e-25,8.5251118710972,1096.855666571136,Western
6417,2,0,0,3,0.0,34011.0,0.0,Eastern
6419,2,0,0,3,0.0,26021.0,0.0,Eastern
6421,2,0,0,3,0.0,1069.0,0.0,Eastern
6423,2,0,0,3,1.2659740781182669e-23,10.030291720974615,-575.9463618550822,Eastern
6427,2,0,0,3,0.0,54073.0,0.0,Eastern
6429,2,0,0,3,0.0,39105.0,0.0,Eastern
6431,2,0,0,3,0.0,4013.0,0.0,Western
6434,2,0,0,3,0.0004144178419481,9.390400611185177,318.46405313882497,Eastern
6436,2,0,0,3,0.0,24009.0,0.0,Eastern
6438,2,0,0,3,0.0012783991228507,13.54697280427962,-87.05162890161606,Eastern
6441,2,0,0,3,0.0,37019.0,0.0,Eastern
6443,2,0,0,3,0.0067477560166455,3.335128279136906,416.45951226889474,Eastern
6444,2,0,0,3,0.0044927450965398,7.279190899096533,165.1502595586005,Eastern
6445,2,0,0,3,0.0019741101129865,7.194573410993666,443.7382527057492,Eastern
6446,2,0,0,3,5.578338383405379e-24,9.310093151894476,521.605127082188,Eastern
6447,2,0,0,3,0.0004632642223843,7.415722480064489,667.3464440724488,Eastern
6448,2,0,0,3,0.0040820157942713,4.056324170051048,492.7455783540741,Eastern
6452,2,0,0,3,0.0,17197.0,0.0,Eastern
6454,2,0,0,3,0.0,0.0,0.0,Eastern
6456,2,0,0,3,0.0,17099.0,0.0,Eastern
6458,2,0,0,3,0.0003448001805688,9.16285704950214,221.6795035668776,Eastern
6462,2,0,0,3,2.855073660950729e-22,9.63362829089867,124.46401543039222,Eastern
6465,2,0,0,3,2.855073660950729e-22,9.63362829089867,124.46401543039222,Eastern
6470,2,0,0,3,2.855073660950729e-22,9.63362829089867,124.46401543039222,Eastern
6472,2,0,0,3,0.0,26147.0,0.0,Eastern
6473,2,0,0,3,0.0,0.0,0.0,Eastern
6476,2,0,0,3,0.0,45091.0,0.0,Eastern
6478,2,0,0,3,0.0,37119.0,0.0,Eastern
6480,2,0,0,3,0.0,42007.0,0.0,Eastern
6482,2,0,0,3,7.092298270817946e-22,8.894255564745436,243.22521176197552,Eastern
6486,2,0,0,3,0.01088621598288,0.6863899002474546,896.8926092694513,Eastern
6488,2,0,0,3,0.01088621598288,0.6863899002474546,896.8926092694513,Eastern
6489,2,0,0,3,0.01088621598288,0.6863899002474546,896.8926092694513,Eastern
6493,2,0,0,3,0.0101612614861443,2.8065500053164185,444.6322597283393,Eastern
6495,2,0,0,3,0.0101612614861443,2.8065500053164185,444.6322597283393,Eastern
6504,2,0,0,3,0.0,12111.0,0.0,Eastern
6506,2,0,0,3,4.4250026868524215e-21,10.90108303915294,161.5814484141764,Eastern
6512,2,0,0,3,4.4250026868524215e-21,10.90108303915294,161.5814484141764,Eastern
6520,2,0,0,3,0.0,13001.0,0.0,Eastern
6522,2,0,0,3,3.2184582714139245e-05,9.223367697268504,476.9604814737273,Eastern
6524,2,0,0,3,3.2184582714139245e-05,9.223367697268504,476.9604814737273,Eastern
6525,2,0,0,3,2.608925351042761e-20,9.623010588588574,457.4455158393684,Eastern
6526,2,0,0,3,2.608925351042761e-20,9.623010588588574,457.4455158393684,Eastern
6532,2,0,0,3,0.0,27109.0,0.0,Eastern
6534,2,0,0,3,0.0,6065.0,0.0,Western
6538,2,0,0,3,9.11522847904162e-16,15.57108153650444,40.36967827911212,Eastern
6541,2,0,0,3,5.5151212945186064e-18,9.28978745960248,204.5297882318692,Eastern
6542,2,0,0,3,0.0015134375255095,11.25293825964588,190.0268774987752,Eastern
6543,2,0,0,3,1.2731311291214112e-22,8.38285421742997,285.55936793879783,Eastern
6545,2,0,0,3,1.009911368771102e-20,9.6722845563952,126.29985059318427,Eastern
6548,2,0,0,3,4.246596024985751e-25,8.340001542119703,262.0834050346938,Eastern
6549,2,0,0,3,8.58927556066291e-22,10.885056939465002,26.3026728420622,Eastern
6556,2,0,0,3,0.0,28021.0,0.0,Eastern
6557,2,0,0,3,0.0,28059.0,0.0,Eastern
6559,2,0,0,3,0.0,28059.0,0.0,Eastern
6561,2,0,0,3,0.0,28059.0,0.0,Eastern
6565,2,0,0,3,0.0,29095.0,0.0,Eastern
6569,2,0,0,3,0.0,29095.0,0.0,Eastern
6570,2,0,0,3,2.9852537140902054e-23,9.71805964137474,385.47807207843454,Eastern
6574,2,0,0,3,0.0005996152449446,8.480503561612954,296.4415602795068,Eastern
6576,2,0,0,3,5.244347297909286e-26,9.67480803837168,162.6108964750006,Eastern
6580,2,0,0,3,5.244347297909286e-26,9.67480803837168,162.6108964750006,Eastern
6581,2,0,0,3,5.244347297909286e-26,9.67480803837168,162.6108964750006,Eastern
6584,2,0,0,3,5.244347297909286e-26,9.67480803837168,162.6108964750006,Eastern
6585,2,0,0,3,0.0,0.0,0.0,Eastern
6589,2,0,0,3,0.0013988784817508,9.513633671819212,353.4145177661466,Eastern
6591,2,0,0,3,0.0013988784817508,9.513633671819212,353.4145177661466,Eastern
6593,2,0,0,3,0.0013988784817508,9.513633671819212,353.4145177661466,Eastern
6595,2,0,0,3,0.0,55017.0,0.0,Eastern
6599,2,0,0,3,0.0,13141.0,0.0,Eastern
6601,2,0,0,3,0.0,13141.0,0.0,Eastern
6605,2,0,0,3,0.0,4019.0,0.0,Western
6609,2,0,0,3,0.0181414778859838,10.568719595725536,39.78168889055924,Eastern
6610,2,0,0,3,0.0181414778859838,10.568719595725536,39.78168889055924,Eastern
6612,2,0,0,3,2.1940285955473805e-05,9.906756728401758,178.30885042568943,Eastern
6615,2,0,0,3,0.0,46027.0,0.0,Eastern
6617,2,0,0,3,0.0,0.0,0.0,Eastern
6620,2,0,0,3,1.9702172677158347e-21,9.927686275461308,63.5575529423042,Eastern
6622,2,0,0,3,0.0001781217156521,8.689086151886396,379.732810961144,Eastern
6624,2,0,0,3,0.0026899384231172,8.14110420824177,567.4429170805159,Eastern
6626,2,0,0,3,0.0,6079.0,0.0,Western
6629,2,0,0,3,0.0,6019.0,0.0,Western
6631,2,0,0,3,0.0048498267192014,8.525872656842406,298.8995652435576,Western
6632,2,0,0,3,0.0,42079.0,0.0,Eastern
6634,2,0,0,3,0.0,42091.0,0.0,Eastern
6636,2,0,0,3,0.0028173536858946,6.7199180984582805,571.8735888416794,Western
6637,2,0,0,3,0.0,36075.0,0.0,Eastern
6638,2,0,0,3,0.0,8123.0,0.0,Western
6639,2,0,0,3,0.0,8123.0,0.0,Western
6642,2,0,0,3,0.0,8123.0,0.0,Western
6644,2,0,0,3,2.2351143126425225e-24,8.95773768061169,304.8003900251502,Eastern
6654,2,0,0,3,0.0,53073.0,0.0,Western
6656,2,0,0,3,0.0,36117.0,0.0,Eastern
6657,2,0,0,3,1.0823570117123557e-17,9.406581740997732,138.54826706882378,Eastern
6658,2,0,0,3,1.0823570117123557e-17,9.406581740997732,138.54826706882378,Eastern
6666,2,0,0,3,0.0,25027.0,0.0,Eastern
6671,2,0,0,3,0.0,45039.0,0.0,Eastern
6679,2,0,0,3,0.0,45039.0,0.0,Eastern
6680,2,0,0,3,0.0,48465.0,0.0,Texas
6682,2,0,0,3,0.0,13213.0,0.0,Eastern
6684,2,0,0,3,0.0,13213.0,0.0,Eastern
6686,2,0,0,3,0.0,1001.0,0.0,Eastern
6690,2,0,0,3,0.0,13105.0,0.0,Eastern
6694,2,0,0,3,0.0,13105.0,0.0,Eastern
6698,2,0,0,3,0.0,13285.0,0.0,Eastern
6702,2,0,0,3,1.060354560272362e-18,9.783918229828034,168.34151321427493,Eastern
6704,2,0,0,3,1.060354560272362e-18,9.783918229828034,168.34151321427493,Eastern
6706,2,0,0,3,0.0002033959817791,9.101516352216873,261.2303304775001,Eastern
6707,2,0,0,3,0.0023790021232153,8.496560399217278,401.3005461416896,Eastern
6709,2,0,0,3,0.0,29173.0,0.0,Eastern
6710,2,0,0,3,0.0,29173.0,0.0,Eastern
6711,2,0,0,3,0.0,29015.0,0.0,Eastern
6718,2,0,0,3,0.0,5047.0,0.0,Eastern
6724,2,0,0,3,0.0,48425.0,0.0,Texas
6726,2,0,0,3,2.803772366675878e-19,9.540445411683976,451.2759332715906,Texas
6729,2,0,0,3,0.0,39123.0,0.0,Eastern
6732,2,0,0,3,0.0,47065.0,0.0,Eastern
6736,2,0,0,3,0.0,47065.0,0.0,Eastern
6738,2,0,0,3,0.0,29027.0,0.0,Eastern
6739,2,0,0,3,1.7113019942023445e-15,8.849595291252724,148.28773335774707,Eastern
6741,2,0,0,3,2.694295257214474e-26,10.255342660292184,179.37614880276942,Eastern
6742,2,0,0,3,2.694295257214474e-26,10.255342660292184,179.37614880276942,Eastern
6745,2,0,0,3,0.0,6109.0,0.0,Western
6747,2,0,0,3,5.3264019344639295e-19,9.469936435892944,268.17636624081393,Western
6748,2,0,0,3,0.0,53025.0,0.0,Western
6775,2,0,0,3,0.0,53025.0,0.0,Western
6781,2,0,0,3,2.770840445858829e-17,9.372469154897884,236.9719492659308,Western
6784,2,0,0,3,9.28742358334413e-22,8.81215766845989,591.9967043793722,Eastern
6786,2,0,0,3,0.0,51017.0,0.0,Eastern
6792,2,0,0,3,0.0,51109.0,0.0,Eastern
6794,2,0,0,3,0.0,51109.0,0.0,Eastern
6795,2,0,0,3,0.0,21125.0,0.0,Eastern
6796,2,0,0,3,0.0,30053.0,0.0,Western
6801,2,0,0,3,0.0,41029.0,0.0,Western
6804,2,0,0,3,0.0,53075.0,0.0,Western
6809,2,0,0,3,0.003422424959432,8.93314751216439,165.23589969841268,Western
6811,2,0,0,3,0.0018142143908698,8.267460954262798,454.6320054542364,Texas
6812,2,0,0,3,0.0,48149.0,0.0,Texas
6820,2,0,0,3,0.0,1111.0,0.0,Eastern
6822,2,0,0,3,0.0,13115.0,0.0,Eastern
6825,2,0,0,3,4.948090483979341e-21,9.25859377698711,207.8228811472101,Eastern
6826,2,0,0,3,0.0028264379120468,8.37413294184475,348.99432245172585,Eastern
6827,2,0,0,3,0.0022416922614203,6.558967776135103,813.2896699232645,Eastern
6828,2,0,0,3,0.0079146762613191,6.540309836302151,283.60702845950584,Eastern
6831,2,0,0,3,0.0032167755244522,6.521811525789441,544.4989468495853,Eastern
6833,2,0,0,3,5.351971654317463e-22,8.566582690347127,152.96568180019986,Eastern
6835,2,0,0,3,5.351971654317463e-22,8.566582690347127,152.96568180019986,Eastern
6837,2,0,0,3,0.0,6037.0,0.0,Western
6839,2,0,0,3,0.0,53007.0,0.0,Western
6858,2,0,0,3,1.2839881693442626e-17,9.613385511937803,172.61853071054043,Western
6862,2,0,0,3,0.0,56031.0,0.0,Western
6865,2,0,0,3,0.0,8067.0,0.0,Western
6867,2,0,0,3,0.0,8113.0,0.0,Western
6868,2,0,0,3,0.0,8065.0,0.0,Western
6870,2,0,0,3,0.0,53063.0,0.0,Western
6871,2,0,0,3,0.0,6001.0,0.0,Western
6874,2,0,0,3,0.0017706398778889,7.45348644167349,600.4955501921872,Eastern
6878,2,0,0,3,0.0049078317215723,3.1986466848354245,605.0165436347912,Eastern
6882,2,0,0,3,0.0,31185.0,0.0,Eastern
6885,2,0,0,3,0.0,55109.0,0.0,Eastern
6888,2,0,0,3,0.0,17149.0,0.0,Eastern
6889,2,0,0,3,0.0493821889313422,5.1105814163937895,115.1283299565226,Texas
6890,2,0,0,3,0.0493821889313422,5.1105814163937895,115.1283299565226,Texas
6892,2,0,0,3,0.0015007515875737,8.979637465122819,454.7178923791333,Western
6893,2,0,0,3,4.413605920710869e-19,9.905861522687127,52.39647135783285,Eastern
6897,2,0,0,3,0.0,0.0,0.0,Eastern
6898,2,0,0,3,0.0,48321.0,0.0,Texas
6900,2,0,0,3,1.1342300559327115e-20,9.31154980302566,192.74593628840248,Eastern
6904,2,0,0,3,1.1342300559327115e-20,9.31154980302566,192.74593628840248,Eastern
6905,2,0,0,3,0.0008363327349313,9.217791611719754,421.2185215518314,Eastern
6906,2,0,0,3,1.036114006298114e-05,9.98372620978773,247.1742577312611,Eastern
6910,2,0,0,3,1.495295953126776e-23,12.996134291553394,39.75284229650891,Eastern
6916,2,0,0,3,1.495295953126776e-23,12.996134291553394,39.75284229650891,Eastern
6917,2,0,0,3,6.04431536467581e-25,8.5517333385812,1062.0336338193947,Eastern
6920,2,0,0,3,0.0,29213.0,0.0,Eastern
7038,2,0,0,3,0.0,26139.0,0.0,Eastern
7039,2,0,0,3,0.0,27085.0,0.0,Eastern
7040,2,0,0,3,0.0,27085.0,0.0,Eastern
7041,2,0,0,3,0.0,27085.0,0.0,Eastern
7042,2,0,0,3,0.0,16081.0,0.0,Western
7046,2,0,0,3,0.0,26033.0,0.0,Eastern
7048,2,0,0,3,3.0826084484923986e-22,12.998342691985602,99.32167240587052,Eastern
7051,2,0,0,3,0.0093408024127638,15.52602245587617,6.07791854869427,Eastern
7052,2,0,0,3,0.0,0.0,0.0,Eastern
7054,2,0,0,3,0.0,25013.0,0.0,Eastern
7057,2,0,0,3,0.0,25013.0,0.0,Eastern
7059,2,0,0,3,0.0,25011.0,0.0,Eastern
7064,2,0,0,3,0.0,51001.0,0.0,Eastern
7066,2,0,0,3,0.0,24039.0,0.0,Eastern
7068,2,0,0,3,0.0,56023.0,0.0,Western
7071,2,0,0,3,0.0,56023.0,0.0,Western
7074,2,0,0,3,0.0,16039.0,0.0,Western
7076,2,0,0,3,0.0,16045.0,0.0,Western
7078,2,0,0,3,0.0,16001.0,0.0,Western
7081,2,0,0,3,0.0,16067.0,0.0,Western
7085,2,0,0,3,0.0,30049.0,0.0,Western
7088,2,0,0,3,0.0,35051.0,0.0,Western
7091,2,0,0,3,0.0,41029.0,0.0,Western
7092,2,0,0,3,0.0,49051.0,0.0,Western
7094,2,0,0,3,0.0,49009.0,0.0,Western
7097,2,0,0,3,0.0,53005.0,0.0,Western
7099,2,0,0,3,0.0,53077.0,0.0,Western
7100,2,0,0,3,0.0,56029.0,0.0,Western
7101,2,0,0,3,0.0,56025.0,0.0,Western
7103,2,0,0,3,0.0,48427.0,0.0,Texas
7106,2,0,0,3,0.0,48241.0,0.0,Eastern
7108,2,0,0,3,0.0981125998619752,4.693964090427065,92.44387591625843,Texas
7110,2,0,0,3,0.0,40089.0,0.0,Eastern
7112,2,0,0,3,0.0,48181.0,0.0,Texas
7115,2,0,0,3,0.0,47041.0,0.0,Eastern
7117,2,0,0,3,0.0,47043.0,0.0,Eastern
7120,2,0,0,3,0.0,40061.0,0.0,Eastern
7123,2,0,0,3,0.0,41019.0,0.0,Western
7124,2,0,0,3,0.0,30057.0,0.0,Western
7128,2,0,0,3,0.0,53007.0,0.0,Western
7130,2,0,0,3,0.0,53033.0,0.0,Western
7132,2,0,0,3,0.0,53073.0,0.0,Western
7136,2,0,0,3,0.0,53073.0,0.0,Western
7140,2,0,0,3,0.0,53051.0,0.0,Western
7146,2,0,0,3,0.0,37113.0,0.0,Eastern
7147,2,0,0,3,0.0,1077.0,0.0,Eastern
7168,2,0,0,3,0.0,6037.0,0.0,Western
7174,2,0,0,3,0.0,50001.0,0.0,Eastern
7177,2,0,0,3,0.0,36115.0,0.0,Eastern
7179,2,0,0,3,0.0,30029.0,0.0,Western
7182,2,0,0,3,0.0,22125.0,0.0,Eastern
7183,2,0,0,3,0.0,19169.0,0.0,Eastern
7185,2,0,0,3,5.032334980938338e-18,9.451558211215255,316.7326969761052,Eastern
7199,2,0,0,3,0.0,50007.0,0.0,Eastern
7200,2,0,0,3,0.0,6037.0,0.0,Western
7205,2,0,0,3,0.0,6037.0,0.0,Western
7207,2,0,0,3,0.0,0.0,0.0,Western
7213,2,0,0,3,5.243759628089333e-22,10.657474971835557,278.94200471511493,Western
7216,2,0,0,3,0.003908405939621,7.584062811043738,167.54790750844953,Eastern
7242,2,0,0,3,0.0,16021.0,0.0,Western
7252,2,0,0,3,0.0,32031.0,0.0,Western
7256,2,0,0,3,5.1992692535540754e-18,8.503358771599924,249.50074274329776,Western
7257,2,0,0,3,0.0,8089.0,0.0,Western
7262,2,0,0,3,0.0,45077.0,0.0,Eastern
7264,2,0,0,3,0.0,6061.0,0.0,Western
7270,2,0,0,3,0.0,50001.0,0.0,Eastern
7273,2,0,0,3,0.0,50001.0,0.0,Eastern
7275,2,0,0,3,0.0,50023.0,0.0,Eastern
7276,2,0,0,3,0.0,32001.0,0.0,Western
7284,2,0,0,3,0.0,36091.0,0.0,Eastern
7286,2,0,0,3,0.0,50003.0,0.0,Eastern
7287,2,0,0,3,0.0,32031.0,0.0,Western
7288,2,0,0,3,0.0,32031.0,0.0,Western
7290,2,0,0,3,0.0,49035.0,0.0,Western
7292,2,0,0,3,0.0,54037.0,0.0,Eastern
7295,2,0,0,3,0.0,54003.0,0.0,Eastern
7297,2,0,0,3,0.0,54037.0,0.0,Eastern
7300,2,0,0,3,0.0,41043.0,0.0,Western
7302,2,0,0,3,0.0,19017.0,0.0,Eastern
7307,2,0,0,3,0.0,19017.0,0.0,Eastern
7314,2,0,0,3,0.0,22079.0,0.0,Eastern
7326,2,0,0,3,0.0,54039.0,0.0,Eastern
7329,2,0,0,3,0.0,54039.0,0.0,Eastern
7332,2,0,0,3,0.0,54079.0,0.0,Eastern
7337,2,0,0,3,0.0,24047.0,0.0,Eastern
7352,2,0,0,3,0.0065862212357974,3.828041512545902,333.96620436200226,Eastern
7358,2,0,0,3,0.0048178234804847,6.354609423314868,89.51858758161445,Eastern
7359,2,0,0,3,0.0048178234804847,6.354609423314868,89.51858758161445,Eastern
7367,2,0,0,3,0.0,48351.0,0.0,Eastern
7369,2,0,0,3,0.0,6017.0,0.0,Western
7376,2,0,0,3,0.0,30055.0,0.0,Eastern
7381,2,0,0,3,0.0,31027.0,0.0,Eastern
7384,2,0,0,3,0.0,9009.0,0.0,Eastern
7385,2,0,0,3,0.0,42051.0,0.0,Eastern
7393,2,0,0,3,9.780382759356628e-15,9.590114249947035,152.84335271718757,Eastern
7395,2,0,0,3,0.0,5063.0,0.0,Eastern
7398,2,0,0,3,0.0,6065.0,0.0,Western
7399,2,0,0,3,0.0,6037.0,0.0,Western
7401,2,0,0,3,0.0,6037.0,0.0,Western
7402,2,0,0,3,0.0,6059.0,0.0,Western
7403,2,0,0,3,0.0,29007.0,0.0,Eastern
7404,2,0,0,3,2.2566635264255108e-11,0.0011063319941555,890.955112660584,Eastern
7405,2,0,0,3,0.0,29051.0,0.0,Eastern
7406,2,0,0,3,0.0010454600259955,8.534632452241304,378.6828727518224,Eastern
7412,2,0,0,3,0.0,0.0,0.0,Western
7418,2,0,0,3,0.0,0.0,0.0,Western
7442,2,0,0,3,0.0,18173.0,0.0,Eastern
7446,2,0,0,3,0.0,27115.0,0.0,Eastern
7447,2,0,0,3,0.0039672486924502,6.583485439297345,367.1282828310743,Western
7448,2,0,0,3,0.0039672486924502,6.583485439297345,367.1282828310743,Western
7453,2,0,0,3,0.0,29201.0,0.0,Eastern
7454,2,0,0,3,0.0016454097042942,9.779305400486408,434.9219735336883,Eastern
7455,2,0,0,3,0.0,34011.0,0.0,Eastern
7456,2,0,0,3,0.0,45015.0,0.0,Eastern
7459,2,0,0,3,0.0,20015.0,0.0,Eastern
7468,2,0,0,3,0.0062528962990944,5.56302061396433,1134.652836750853,Eastern
7469,2,0,0,3,0.0,27019.0,0.0,Eastern
7470,2,0,0,3,0.0,20189.0,0.0,Eastern
7473,2,0,0,3,0.0,20189.0,0.0,Eastern
7477,2,0,0,3,0.0,16019.0,0.0,Western
7478,2,0,0,3,0.2222137599235224,10.641837559550444,-26.75376465823104,Eastern
7480,2,0,0,3,1.3543570820625937e-21,6.271934952180587,164.861393587072,Western
7481,2,0,0,3,0.0,20133.0,0.0,Eastern
7483,2,0,0,3,0.0,20133.0,0.0,Eastern
7486,2,0,0,3,0.0,49049.0,0.0,Western
7494,2,0,0,3,9.846373636673045e-19,12.70526343805101,4.165634153651054,Eastern
7496,2,0,0,3,9.846373636673045e-19,12.70526343805101,4.165634153651054,Eastern
7500,2,0,0,3,0.0,49005.0,0.0,Western
7503,2,0,0,3,0.0,5033.0,0.0,Eastern
7509,2,0,0,3,0.0,50023.0,0.0,Eastern
7512,2,0,0,3,0.0,50023.0,0.0,Eastern
7522,2,0,0,3,0.0,19143.0,0.0,Eastern
7524,2,0,0,3,0.0,1129.0,0.0,Eastern
7528,2,0,0,3,0.0,6091.0,0.0,Western
7530,2,0,0,3,0.0,6071.0,0.0,Western
7533,2,0,0,3,0.0,16083.0,0.0,Western
7537,2,0,0,3,0.0032193117650416,4.454664851880482,392.9409156015666,Western
7539,2,0,0,3,0.0032193117650416,4.454664851880482,392.9409156015666,Western
7540,2,0,0,3,0.0032193117650416,4.454664851880482,392.9409156015666,Western
7544,2,0,0,3,0.0,49051.0,0.0,Western
7554,2,0,0,3,0.0,53025.0,0.0,Western
7555,2,0,0,3,0.0,26103.0,0.0,Eastern
7557,2,0,0,3,0.0,26103.0,0.0,Eastern
7559,2,0,0,3,0.0,26103.0,0.0,Eastern
7560,2,0,0,3,0.0,26041.0,0.0,Eastern
7561,2,0,0,3,0.0,45073.0,0.0,Eastern
