UTC Time,3,4,5,11,25,31,32,36,40,45,46,49,52
2016-01-01 00:00:00,8183.390209270071,29565.073312726294,7297.927594077887,4239.74074946049,1766.7557061340942,2681.0343747530724,3910.0,6735.530073788871,2071.750678223445,606.1565774229991,3693.787883888258,14957.12807869317,2121.05660123094
2016-01-01 01:00:00,9104.457278505306,30335.31627607272,7933.677506649792,4599.0990302001255,1893.956134094152,2925.873424439013,4220.0,7123.501057661983,2071.382752781289,677.6373058926922,3996.260081288892,16112.732845010478,2268.4570690218648
2016-01-01 02:00:00,9650.763718901066,32013.14711368172,7889.695864898757,4729.235967909087,1900.98787446505,2988.366579417839,4593.0,7689.841057574316,2024.4300662472187,706.2295972805698,4063.620056727149,17131.541620442684,2261.93044430124
2016-01-01 03:00:00,9545.615970853109,35328.428161478194,7675.51124430367,4580.7473875925125,1861.179029957204,2943.3925724307337,4607.0,7625.4739667428275,1982.6277397916815,685.5001860243586,3830.450910979337,16985.565619340334,2222.643679605922
2016-01-01 04:00:00,9381.517472154474,35509.81864843611,7475.835802833064,4585.795944880917,1816.5057061340945,2907.2921657045235,4523.0,7366.6680297236035,1941.7083448343585,664.0559674834508,3974.238550857153,16497.960841796114,2213.1764753389434
2016-01-01 05:00:00,9219.325946907124,34517.42814929802,7224.739509454095,4461.973878741049,1792.5178316690442,2850.938442805452,4420.0,7140.160720267956,1892.2676104539664,638.3229052343611,3822.678606121077,15945.834936169604,2148.666368279149
2016-01-01 06:00:00,8980.003090061591,33308.98192080271,6935.945952326852,4342.144506867215,1734.148002853067,2765.393899533612,4299.0,6829.107021711525,1857.8570406306765,609.7306138464837,3755.3186306828193,15433.385772877758,2113.968191878054
2016-01-01 07:00:00,8806.674761066133,31930.094482250253,6724.337015794696,4203.071357661758,1673.5199714693294,2683.7202758498274,4189.0,6487.757789424727,1822.2912517206703,586.141973451485,3614.1217590910887,14795.128168101572,2088.969456206576
2016-01-01 08:00:00,8702.330015620904,30558.691940606444,6535.04917376323,4126.287846900089,1633.2610556348077,2605.017715623565,4129.0,6321.24932637149,1784.851807226867,566.1273694799709,3535.1033263654413,14661.715334913317,2078.6419954451817
2016-01-01 09:00:00,8703.05640812469,29496.913730941957,6373.307227354176,4011.568787197681,1599.858416547789,2544.736641729317,4028.0,6086.282461248666,1759.2851454854078,548.9719946472443,3347.9203176956707,14083.804645906854,2025.3444131072167
2016-01-01 10:00:00,8684.859410727415,28672.72909872558,6278.749901540209,3993.526496974288,1581.7574893009985,2499.6191647452138,3949.0,5985.987559411439,1747.2894547738051,533.2462343839119,3347.9203176956707,13924.427397430634,2006.901738921184
2016-01-01 11:00:00,8761.739023429081,27771.933247640864,6241.377196321329,4008.055736770169,1575.80242510699,2471.101405029208,3906.0,5942.023023717789,1747.4428792386798,526.0981615369426,3388.7249182015366,13895.876515675436,2009.2069365658845
2016-01-01 12:00:00,8926.821105677946,27124.55908991437,6287.528564447192,4001.3097074689294,1569.1615549215408,2489.00502242038,3880.0,5970.776332369012,1767.732416214855,522.5241251134579,3292.2187995448035,14014.691039583768,2010.7549117503816
2016-01-01 13:00:00,9228.01810307522,26826.98974258188,6385.255616635986,4127.577216884867,1604.6776034236805,2538.317018853315,3880.0,6101.78830582359,1788.1576433902296,531.1018125298211,3454.141817425229,14325.936708989284,2042.63298823548
2016-01-01 14:00:00,9582.258877671888,26942.11146410121,6512.546922696157,4219.9184483653735,1641.6875891583456,2594.250893297713,3953.0,6362.266835533097,1820.588816107504,543.2535363696691,3461.9141222834887,14872.463889510673,2014.0907283516565
2016-01-01 15:00:00,9753.319071321055,27503.929019146814,6564.259080664691,4325.108947705282,1689.506419400856,2605.081587840448,4006.0,6634.091970701935,1826.3039445827535,538.9646926614873,3480.6971923576184,15529.218604713513,2013.1887653092936
2016-01-01 16:00:00,9552.472291518936,28017.45161382987,6602.783154009434,4441.557246307246,1723.8423680456492,2644.0351185138525,3904.0,6924.130413721707,1834.991385939868,551.8312237860322,3625.132524306957,15987.518213037476,2039.584466741663
2016-01-01 17:00:00,9049.702121815755,28188.04007031225,6610.9196279150365,4445.731571282444,1745.762838801712,2699.7181826055685,3824.0,7117.872747029141,1828.3950670407592,575.419864181031,3584.3279238010905,16335.829720448086,2027.51550041024
2016-01-01 18:00:00,8568.811564814241,28314.04832400079,6587.192575726242,4408.399848381819,1750.1223252496436,2724.13026634328,3800.0,7199.721764596581,1808.2137346134016,595.4344681525453,3549.3525519389186,16462.29076530054,2007.8718448054728
2016-01-01 19:00:00,8154.806092664317,28521.41062606041,6542.786618038139,4367.800228003392,1733.3477175463622,2716.5325050183883,3782.0,7133.571160147892,1771.59101054686,606.1565774229991,3619.950987734784,16295.051023873631,2007.081638595394
2016-01-01 20:00:00,7797.762315464923,28569.679343716125,6422.077924098308,4205.328245793935,1707.6747503566337,2700.254611249077,3728.0,6970.766523914177,1735.9385871088457,610.4454211311806,3402.9741437750145,15858.619608233605,1956.879460112208
2016-01-01 21:00:00,7493.614567416967,28085.760538016228,6316.099746375978,4197.611168413688,1669.058131241084,2664.305623009271,3660.0,6725.374345594706,1725.974958077208,606.871384707696,3605.054070089785,15303.709161848978,1931.3328384195563
2016-01-01 22:00:00,7331.483235818783,27627.291196062008,6254.254578530545,4062.112923087725,1641.0592011412268,2633.6098031983893,3629.0,6535.452464740298,1716.8805573195918,605.4417701383021,3443.778744280881,14832.415594051525,1894.6352981057928
