,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,s.heat.stderr.wk,s.dark.stderr.wk,n.heat.wk,s.cool.db.stderr.wk,s.cool.wb.stderr.wk,n.cool.wk,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,r2.heat.wk,r2.cool.wk,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,s.heat.stderr.wknd,s.dark.stderr.wknd,n.heat.wknd,s.cool.db.stderr.wknd,s.cool.wb.stderr.wknd,n.cool.wknd,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw,r2.heat.wknd,r2.cool.wknd
0,11.457031437371652,18.3,317.3378480690872,-4.046348015092399,0.0,-402.0796549062255,23.391735729789247,0.1670799324939809,1.2635144473766846,0.0,50.0,0.5910780671563503,1.281609296234934,130.0,0.040902836680191595,0.05067677987036439,0.05667952475435151,0.1760465370765697,0.9337870866805051,11.666403208226397,18.3,334.07357309295713,-5.750067486131515,0.0,-366.8687874286636,22.469022035776835,4.240020674075216,1.406019945051384,0.0,20.0,0.7038773517509862,1.5180391512505351,60.0,0.033760976112246134,0.05025480322979684,0.055440477975868915,0.4816396259175951,0.9529498435545226
1,10.752594740289869,18.3,312.0457863633562,-5.106747351367774,0.0,-377.3427490796695,22.439945996598624,0.36945143398219393,1.2723025143657865,0.0,50.0,0.5514252305834644,1.1082338630230721,123.0,0.04504521309056,0.048530423971586516,0.056079335776806745,0.25129223703680814,0.9409131382862465,10.784382538963449,18.3,301.04710760114307,-3.8774002748300376,0.0,-356.2565868266736,21.187605847061278,2.4209219138110747,1.8486081711626179,0.0,20.0,0.6557957359932824,1.3231743310946773,57.0,0.046382060248602794,0.04335274722843053,0.05082489614731475,0.19640635114393967,0.9561653638563536
2,10.344639630290057,18.3,289.19667276754507,-3.8256484773441737,0.0,-345.6777214284065,20.935895151858894,-0.04191572617899286,1.197660010341504,0.0,50.0,0.625896129153452,1.1574768123397432,116.0,0.04969872890726841,0.05119463826705374,0.04006888579008001,0.17530528214638885,0.9216082332656748,10.170466684015363,18.3,302.095257402569,-6.195606896036189,0.0,-307.31774514071463,20.387313948851684,3.695817024008509,1.570889060156997,0.0,20.0,0.7845316727924104,1.5378758574888527,50.0,0.041125815343193,0.04930455161902914,0.05181050664061237,0.463571092807159,0.9399376153541849
3,10.0,18.3,292.87285881347464,-5.199250263359816,0.0,-297.24158870239853,20.31724261506904,-1.8258324169678293,1.0702196004380111,0.0,53.0,0.7447112065488148,1.299449462784398,98.0,0.046698334319254256,0.05018438813284684,0.04606715486484557,0.31636566043403413,0.8949019466862997,10.0,18.3,287.4581305857657,-4.914309618581591,0.0,-283.364880825923,19.398363127339618,2.1537227727581616,1.5153090152538542,0.0,24.0,0.7707902845223281,1.441465720211287,43.0,0.044498542467755066,0.03645481725098187,0.035752663592953815,0.3234463106941279,0.9428102024010377
4,10.0,18.3,293.91183700190436,-5.699504678999238,0.0,-267.13348449320847,19.28406514855362,-2.269999400924849,0.9231904259389371,0.0,61.0,0.7413264439397529,1.2362283307368815,95.0,0.04574096776648154,0.0494593762414896,0.04653300143113351,0.39247049225628994,0.8855116196144686,10.0,18.3,294.3414645422011,-6.287094422899962,0.0,-266.737992552765,19.010718226654912,3.191118707683959,1.3169585871829668,0.0,27.0,0.8884093037703323,1.4071998550016,39.0,0.04217943378630323,0.03528517056607157,0.05147126032386007,0.47688455839590227,0.9312364697964313
5,10.0,18.3,304.3797904319148,-5.792047120662257,0.0,-257.4864956783917,18.110056218767138,-0.01591594260689355,0.9669430468950058,0.0,62.0,0.7267556229763857,1.2009951401744132,95.0,0.04650902825315507,0.04751935827698008,0.03679310645149508,0.37422313674682195,0.8836054833351613,10.0,18.3,299.0638162771984,-6.20535629547976,0.0,-256.82238338510206,17.942904223416164,3.3769058145624324,1.231736169067202,0.0,27.0,0.9075579532825893,1.3853934194517707,39.0,0.03729893495392323,0.03929979960593305,0.04465039909224037,0.5037750440598663,0.922996442900052
6,10.0,18.3,317.49497826460725,-6.231133635096638,13.599218996868252,-254.29309077609255,18.023138748688872,0.15421137886016378,1.0338723357093555,22.245914758054973,62.0,0.6495240073348189,1.0285396900860018,95.0,0.04636854547810862,0.04068016541012233,0.03979037918226401,0.38312825809621986,0.9044164814369102,10.0,18.3,282.9569011300265,-6.861142185546594,36.35467574076789,-237.1767799408734,18.01699253653031,2.26946707170263,1.4407019649733237,19.671661899819853,26.0,0.9875269037623867,1.4974160826589449,39.0,0.03868195422509945,0.04016987880973906,0.060487488446778225,0.5107459922766359,0.9102232360078047
7,10.0,18.3,363.6715106368161,-6.750611386699818,11.739674025764682,-264.65266332956,17.388814780001745,2.1931089719098784,1.267671969580151,25.31826134903868,59.0,0.7910266077896395,1.20625053246633,97.0,0.049372360127368835,0.047870183706318584,0.03673653691563638,0.3389667385258188,0.8582791254796234,10.0,18.3,328.496001673073,-8.05558631582717,52.27759863405382,-257.85442070591216,17.59150933802436,4.441595155986299,1.5921293121713713,25.909065394670478,27.0,1.320891469471993,2.0992360785052653,42.0,0.045847892999236056,0.060647395822697306,0.07620921811376397,0.5382310370470476,0.8371952244140468
8,10.601635998717258,18.3,387.34948465710534,-6.560438892589302,0.0,-283.15357864383833,16.970239336867635,4.18817797724633,1.72599928731547,0.0,50.0,0.5486806740117721,0.9925590344159619,117.0,0.04770955697382007,0.04596724926249825,0.041347026402854516,0.23135100539190112,0.9120937855664165,10.336711800033786,18.3,345.85759328466884,-6.707828095787663,0.0,-284.68349166426503,16.82490600185251,4.140703496047374,2.401142741094965,0.0,20.0,1.1346957704747294,2.0242771259718806,50.0,0.04794213248493413,0.06587091608616996,0.06081036945753315,0.3024388954408703,0.849524960845102
9,13.310292363443986,19.203741521224476,386.4558965953801,-4.361414370929805,0.0,-339.97454687058666,17.703557741330663,8.206143171075633,1.8225653080625435,0.0,50.0,0.45962702638612035,0.9641841799073176,157.0,0.04280025026822437,0.04787904062041869,0.03242568330540267,0.10658596797359987,0.933761746017548,12.810778777779928,18.3,404.1360028764723,-10.085676246077027,0.0,-296.2907164616272,17.78363610938804,5.874858254667571,2.7707361910565416,0.0,20.0,0.784913699470362,1.5867404196000894,73.0,0.04606877885985418,0.064775734787338,0.09956367081749076,0.4240021441673859,0.9110286857987331
