,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,s.heat.stderr.wk,s.dark.stderr.wk,n.heat.wk,s.cool.db.stderr.wk,s.cool.wb.stderr.wk,n.cool.wk,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,r2.heat.wk,r2.cool.wk,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,s.heat.stderr.wknd,s.dark.stderr.wknd,n.heat.wknd,s.cool.db.stderr.wknd,s.cool.wb.stderr.wknd,n.cool.wknd,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw,r2.heat.wknd,r2.cool.wknd
0,10.0,18.3,94.04971943559423,-4.171018069433712,0.0,-18.147785594539137,2.2988413187247794,1.1562409673966232,0.5382514687877072,0.0,87.0,0.11270789322431661,0.1967668995733852,95.0,0.10361366545827652,0.045577275847408866,0.07458872800216569,0.4139955559459356,0.8396962154507346,10.0,18.3,90.11299629783814,-3.4259389904723028,0.0,-26.759572002241825,2.244191902519881,0.8230228743428518,0.6086315050138069,0.0,39.0,0.12131243212921372,0.23426886521893656,40.0,0.08610361002460562,0.03203260205073065,0.08760816183526673,0.4613069738116927,0.9240657728027473
1,10.0,18.3,90.9521753597465,-4.3149321348251775,0.0,-10.979095680615174,2.1007333421489114,1.0411007565970782,0.39621874309364463,0.0,91.0,0.11335969511438272,0.18258282272465468,92.0,0.09197572040640811,0.04626751128461192,0.10371343278158004,0.5712871195249176,0.8250207896873685,10.0,18.3,85.76330347051622,-3.390953471406539,0.0,-15.799300755916125,1.8328675611513527,0.7176357004260456,0.4285803684552761,0.0,43.0,0.11631910887511557,0.23872877191060612,40.0,0.08079014294834874,0.03673720031696222,0.06987388914871093,0.6042497364576855,0.897001067655004
2,10.0,18.3,87.09116935896989,-3.9653998436128663,0.0,-10.516282690729021,1.940588487521723,1.0469615229964118,0.34797063974822395,0.0,97.0,0.12967268332572043,0.17797861221584627,86.0,0.09204777623300602,0.046652403213371774,0.06924964872363112,0.577522408710201,0.7848166812705665,10.0,18.3,85.13661951197791,-3.5247847065501876,0.0,-9.084687672451548,1.6202505572688874,0.8803157688844734,0.3859057572784764,0.0,49.0,0.145939224303123,0.2664489268656206,37.0,0.09005443920569053,0.03830557614161277,0.0735989118313642,0.639643068276122,0.8395728892105709
3,10.0,18.3,87.12081755905987,-4.26310240525552,0.0,-0.5363454663419631,1.8006674908450107,1.1362204528033224,0.27691374222744436,0.0,120.0,0.13478102818261453,0.1880178742046547,74.0,0.09808221834401215,0.04057656289548902,0.08967970083421067,0.6676128724106873,0.7967006470293134,10.0,18.3,86.8308489302553,-4.1219296314315645,0.0,4.212242454894522,1.4656334043179815,1.0449681953339525,0.3623273308512052,0.0,57.0,0.18916457003345158,0.30956336447747224,33.0,0.09902361609234576,0.04239108575525298,0.06946620495521143,0.7017665291573758,0.7562937910474758
4,10.0,18.3,89.91070796932927,-4.4341188695637515,0.0,-2.0426302270877414,1.8552085026311294,1.00636570096046,0.2739201258530388,0.0,122.0,0.14893570569365658,0.187384425872332,70.0,0.09690336066424175,0.0422221839197809,0.095266556837377,0.6858963614853282,0.7680010672140641,10.0,18.3,89.57870367206972,-4.267215001903088,0.0,6.494149987187679,1.3318244169237818,0.828935027618666,0.4182622537169,0.0,58.0,0.23121896417522708,0.3169949233288091,30.0,0.10600076933906215,0.04521734912101451,0.05789710566495325,0.6501877017736271,0.6526552827132506
5,10.0,18.3,75.02861583989659,-4.449554414022699,20.10536445727428,18.30945426187241,1.0017357161562994,0.8488101456850246,0.269005327116968,13.128117671944786,121.0,0.2575652128834215,0.3224566078031737,71.0,0.08691716270585086,0.08495554627255751,0.07331249045396056,0.7228359712546442,0.2915238467769017,10.0,18.3,54.871227653035035,-4.212840633264269,37.8432988643827,21.574703786736265,0.8145662843732273,0.44925987630878983,0.3142250763508744,15.043090210295619,58.0,0.6415114607242679,0.8895617880374201,31.0,0.08348806885926513,0.15888853133428105,0.13951947640470427,0.7923300110526321,0.07608014923040529
6,10.0,18.3,96.52526867657298,-4.60515959462747,7.471823752034661,0.35596883228729226,1.681390513096063,0.730943972352257,0.2873438973463661,4.1984854412912895,121.0,0.1451407936261814,0.18008749148808495,73.0,0.08564412395254041,0.041304353542478106,0.07251576235662667,0.7579187621671352,0.7228196976900644,10.0,18.3,89.22441867095066,-4.572820193820249,13.433900808678402,5.88670018868952,1.5293412404638789,0.5938121326304704,0.41341313325546214,6.2489966194753475,57.0,0.2840756045519574,0.3719650369826821,31.0,0.09658822009293479,0.05925814510592422,0.12572294815738497,0.7239976690297076,0.5761022634796135
7,10.0,18.3,110.18991515012016,-4.639461232075135,20.94890565871894,-3.1374523207742566,1.3332770426544194,0.987360176730649,0.32987093487497643,11.518010193153415,114.0,0.13667816601178046,0.1935359712517978,80.0,0.08963607109761285,0.040856530726946116,0.0811989279042362,0.7082884965438632,0.647810697949063,10.0,18.3,106.61541119854385,-4.81943400712184,20.096130987956368,7.531429293383291,1.0052782051877833,0.9255620457703806,0.428118655148423,13.404068056117055,52.0,0.1527217739631858,0.2518430755907152,35.0,0.0850716715062114,0.033067819589162974,0.09783757089410591,0.7341905883059586,0.7193893698928318
8,10.0,18.3,120.33818810521532,-4.364572582125852,0.0,-13.929336069196525,1.1712056834761817,1.263423131484937,0.48495902059576373,0.0,81.0,0.10903290225515842,0.22869186875584246,95.0,0.08876852294158033,0.05061291023027155,0.1062667257632037,0.5062432875791818,0.5936405189213796,10.0,18.3,114.9139217235873,-4.097784485002637,0.0,-19.071968931026465,1.2064126185404696,0.8334789650248998,0.566597068259052,0.0,40.0,0.13390283603971617,0.28450134618711187,41.0,0.07406130337667471,0.045266510145497395,0.154066783829618,0.5792073870308012,0.7027831663512769
9,10.0,25.25774509130727,107.73235629165696,-2.76275290414405,0.0,-33.40143619383582,1.3224235209077033,1.739992265855708,0.515374052812884,0.0,73.0,0.09376412411004321,0.2557343047326078,111.0,0.09980974330551416,0.30043447471328094,0.13098890997076643,0.28812662413210544,0.6950777282278573,10.0,21.779579269817447,107.76192412807526,-3.178959755916744,0.0,-25.75670067949665,1.1826078162671751,0.7962414250633774,0.4619029290468998,0.0,32.0,0.14075224954980922,0.4180015048371052,48.0,0.05922203762872255,0.18747251972281406,0.12707806409632297,0.612233811594002,0.6566176960523166
