,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,s.heat.stderr.wk,s.dark.stderr.wk,n.heat.wk,s.cool.db.stderr.wk,s.cool.wb.stderr.wk,n.cool.wk,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,r2.heat.wk,r2.cool.wk,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,s.heat.stderr.wknd,s.dark.stderr.wknd,n.heat.wknd,s.cool.db.stderr.wknd,s.cool.wb.stderr.wknd,n.cool.wknd,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw,r2.heat.wknd,r2.cool.wknd
0,10.65627163248875,18.3,11597.238287034075,-155.28125816334193,0.0,-8162.362352757023,571.7860098048493,134.55886282214686,29.586746980832128,0.0,50.0,39.7351765681716,41.64066306324029,74.0,0.02885366667893857,0.033580209751763436,0.030553541710604572,0.3646175798868583,0.80886122586472,10.0,18.3,11401.430213713658,-152.35889882101674,0.0,-7431.034115365028,538.318030060538,121.76090431296234,55.04572449721107,0.0,20.0,47.94377422075467,72.98434980837615,32.0,0.022078339796651008,0.031130267869656402,0.03320017321755372,0.29854788065237137,0.8345284666863659
1,10.246835351318431,18.3,10782.692496674492,-125.0666831334768,0.0,-6010.541196174624,447.6347688440968,122.84219000584454,23.614223823392283,0.0,50.0,36.41090748727384,36.26053069743432,66.0,0.025215807474009786,0.02916493948132267,0.029297488763533535,0.36883792581013486,0.7971418964790925,10.0,18.3,10365.961944747962,-92.94457706486719,0.0,-7311.347649922396,495.71508233257754,127.16364168622687,48.43040196748402,0.0,20.0,43.900620666874005,62.38020690133424,30.0,0.024418377006641324,0.027858083069411333,0.031217989972384765,0.1698598959723594,0.8521051198575675
2,10.0,18.3,10227.109330935811,-106.32979614485882,0.0,-5326.158080809677,409.87790160835027,72.64030943470294,19.60743884597233,0.0,53.0,41.02060997438112,36.56604696309781,54.0,0.02448357169952399,0.026600380875295794,0.029085263371840246,0.3657362133520691,0.7490921561969728,10.0,18.3,9895.14033131122,-81.47485223957338,0.0,-5338.6619710135765,394.3940954093949,143.65477383260642,29.41794267107287,0.0,23.0,67.01889877997162,98.91631650459205,20.0,0.02257847969616124,0.024050271685920853,0.031979350934093556,0.2675393067562546,0.7470511903551954
3,10.0,17.5862607982617,10129.094029908269,-131.13428152097572,0.0,-3953.5082666554426,356.36984322509613,53.55340409412973,16.432535508521482,0.0,66.0,33.39409218146958,64.82962033724009,50.0,0.02633548479701186,0.022635712672033015,0.026689681638822908,0.49875853468628406,0.7599652573103647,10.0,17.759919425047375,9666.452011120784,-84.49199061742092,0.0,-5829.274830112705,431.78110362030856,-12.562828009647319,26.265401162116575,0.0,30.0,57.963018902869266,79.77931878707659,20.0,0.024520584423311984,0.02089221169254086,0.028780373231535997,0.2698475698163868,0.8059883995234838
4,10.0,17.628171205403454,10032.883538752576,-125.8796573927404,0.0,-3661.567322168742,334.06103101515805,29.597816657983202,15.615713082961129,0.0,69.0,28.238057731180614,50.235842836542695,50.0,0.026262824715961378,0.019770373517734915,0.025890960896267707,0.4923517888802117,0.8006905669291156,10.0,17.59509360183393,9746.461840087683,-121.30037909655685,0.0,-5236.752920793742,419.5895226428667,-65.72541310077685,23.7891262696209,0.0,33.0,52.93408377502218,76.73822741059985,20.0,0.024255379425560813,0.018903752785489086,0.026198709818801416,0.456136915203988,0.7938190174663952
5,10.0,17.600700908092897,10346.981782140585,-132.90827650087576,0.0,-3151.0597483402953,296.8951340095522,48.84069768152693,15.304624671977152,0.0,71.0,25.68594004856282,45.39955676772972,50.0,0.02543885713902937,0.018007735087823974,0.024413059707901873,0.5222108426133119,0.8052178153164256,10.0,17.729225024317792,9904.90272593671,-136.5711224147184,0.0,-3791.0324110476363,334.9519943726484,-3.0105465600485104,23.6297253632508,0.0,34.0,53.91013522576916,79.07715011511154,20.0,0.024227841060876942,0.02077348663916794,0.027446697585167178,0.5107344014006261,0.7211870256731792
6,10.0,17.649373022069778,11095.419705282486,-139.25637300993122,0.0,-3470.9951243870737,306.6928517523901,37.99610846700347,18.372977223343568,0.0,70.0,29.532282262431533,47.866727727834814,50.0,0.027780509506092697,0.01911494779487821,0.022055319518400233,0.4579405453740589,0.7724114387669083,10.0,17.834362844132094,10133.841863516263,-144.09111311931503,104.55940804360353,-3853.812582694723,330.0879066788168,31.122555256989017,26.842606946237783,272.40834049586147,36.0,58.219614249835786,87.7491154681544,20.0,0.029589122523961557,0.02489378576976673,0.032295118219900096,0.46695679644461674,0.6757228489842915
7,10.0,18.14330025360845,12213.198940105387,-157.09856841317028,0.0,-2957.1005690335896,265.18920831048274,131.74494977104118,22.54282869725262,0.0,65.0,50.31729990501596,74.89723230443137,50.0,0.028408581167057523,0.02920065829247009,0.03141355800967968,0.43530917182642914,0.5630451822554884,10.0,18.057315126404728,10703.097206966486,-163.4453786777736,0.0,-4625.972737089183,357.3517262938313,5.961448121558419,38.063930079306246,0.0,34.0,91.12632970149205,118.0565011042283,20.0,0.038037275098916926,0.03352599621555365,0.04219353291849131,0.36555997167618837,0.5157939293988527
8,10.057725634636336,18.3,12742.16610891021,-152.40805718841887,0.0,-4015.6708629924415,291.225642033323,162.89914010663404,38.956976156940414,0.0,50.0,31.920620624430864,59.161231105087964,71.0,0.03251308527298314,0.03345426237622512,0.02966385399442196,0.24177113573169284,0.6066204442375553,10.0,18.3,10846.546560048258,-148.65747908506137,0.0,-5031.55606636568,327.9616029841249,105.54789203777202,71.06929943768927,0.0,22.0,47.80541003779533,83.37639288781722,31.0,0.035813932593843266,0.038224107326779416,0.050698129218429776,0.17949782812173243,0.6434757620358778
9,12.297773527415615,18.3,12106.119662180825,-58.065221764926065,0.0,-5930.7358869428535,328.98068343728795,165.4809791746962,42.907316249958136,0.0,50.0,17.930799645714316,22.462467926317935,105.0,0.0337643515158727,0.027732344781992255,0.03551732550239736,0.0367508079697485,0.8231915649802546,10.863287638103316,18.3,11571.731171879854,-196.18515678655353,0.0,-3818.0487676985613,274.85980776469927,105.33300115232757,131.55334267715799,0.0,20.0,38.80283356993212,45.98886101239353,42.0,0.0473638125147314,0.045637757030226496,0.05541383562605391,0.10996694219378556,0.6504252474733518
10,13.535848199307264,18.354956944254003,11950.278031107928,-53.64042480423697,0.0,-6312.971855395284,343.9382546397938,272.18140022569287,52.290373712566584,0.0,50.0,15.271256679758277,22.632460726002005,126.0,0.04012650059658682,0.029558853822378633,0.03906922877800635,0.021452678338522935,0.8625258048085553,12.155484502258354,18.3,11436.767174371354,-163.46972811535466,0.0,-4281.418074194148,276.76240522781313,230.23559453801613,146.83926148190847,0.0,20.0,28.5062415801769,40.801496100929626,57.0,0.04938672335409502,0.048204481445774994,0.06699505339337032,0.06441694713033796,0.7670512525157485
11,14.559240364111345,18.3,12223.265732047581,-85.4975439195893,0.0,-6694.566863490463,370.11665419322094,278.0833380022443,57.55894901989597,0.0,50.0,16.913009944933275,26.32472328862713,142.0,0.04873971332934976,0.03559608137857191,0.03840389982408302,0.04394632903275075,0.8512956604507474,13.01269436622776,18.3,12134.313791089502,-228.1127793690698,0.0,-4318.759173911195,302.6907771827161,301.6979885847111,141.56618827404367,0.0,20.0,25.887707104182304,41.74948188574963,72.0,0.05255477217187375,0.056952802672447636,0.0776387050539631,0.1260630350423657,0.7884671627340555
12,15.377719663338038,19.158619030819946,12038.024841790946,-71.63165967259926,0.0,-8200.514880861187,428.0326712311176,314.2686073909217,58.60801641832684,0.0,50.0,17.134694690997673,28.946165592761048,153.0,0.055566271026927065,0.03984162987744897,0.040634099725679704,0.03018179576028035,0.8689783807918434,13.716828719639922,18.3,11594.588088208635,-173.69150010173644,0.0,-6634.603422456896,380.37007272801736,366.0362483222243,138.21839290663675,0.0,20.0,26.124060339403098,43.3377181161463,75.0,0.0592620265586747,0.057129150149160486,0.07511394635820846,0.08065502932322366,0.838677173495643
13,16.175108693082038,19.113383267347988,12448.29993357388,-110.60519031461266,0.0,-9379.45309244324,490.72699276984963,322.9695569887434,55.711208898641225,0.0,50.0,17.141196707492014,29.368474137793793,163.0,0.058228536341253134,0.04364156340796137,0.03965022776576006,0.07588414316692138,0.8905324576107347,13.683822806409545,18.3,12293.126597374281,-225.58493075399963,0.0,-8149.546941689068,454.1645788071662,379.24276117234206,116.24811573798672,0.0,20.0,29.054862736276263,47.54782378726528,77.0,0.05450141602541736,0.06279698515861709,0.07635317645963387,0.1730116053042403,0.8515495372029921
14,16.40466314423329,19.141031670198306,12310.567061675354,-101.20370892056461,0.0,-10766.18572993185,562.4663244611993,378.6498348211012,49.84660200405089,0.0,50.0,17.852863123516595,38.0547701561262,168.0,0.05881928486296518,0.05116968819123323,0.04007588380935584,0.07908599476408285,0.887863464008169,14.202931009794975,18.52604784272572,12158.7246831442,-217.37388213583017,0.0,-10266.651595753308,554.173868215747,447.84891714701513,99.66410817078665,0.0,20.0,29.862770301696862,63.60028330631409,79.0,0.05891848207273287,0.0678808097867815,0.06856647735999899,0.20903610637298797,0.8614525480317606
15,16.169702045290922,19.981412983247466,11647.068253150126,-47.85362136706394,0.0,-12427.159509670983,621.9359722002636,357.2486950277623,44.865211718141325,0.0,50.0,19.11671520872158,37.100641048984755,166.0,0.05064936743269306,0.052485247643114276,0.047921727765112915,0.023152386164968064,0.9030516601683037,14.128218932228426,18.335556840343425,12668.466867494171,-260.7935629296653,0.0,-10949.304047513222,597.1623410651837,390.28371316185155,88.33919068766826,0.0,20.0,32.120429875479324,61.78261606634412,79.0,0.047902131960613256,0.07359723589333571,0.08124112601686738,0.3262310990842704,0.8686440262625654
16,15.592688157394855,20.044565589408187,11466.807027744946,-27.054230923004695,0.0,-13911.181092430721,694.0126005914327,339.171911396736,43.21480660432075,0.0,50.0,20.45385165248877,38.944484236853995,162.0,0.04664372219589754,0.05495067871740786,0.04691241315362517,0.008099017193724078,0.9097516761789617,13.532746546435137,19.015573293210764,12164.707796113824,-201.00948223883518,0.0,-12577.182515768633,661.4148478110378,393.758241326784,92.59309325801652,0.0,20.0,32.66219475618914,62.8538348957039,77.0,0.048458283223727375,0.0705293579626854,0.07326033300884804,0.20749415715468245,0.8871129365162815
17,14.618644517038343,19.211777836098086,11410.874558015576,-46.10908603505169,986.0459359340298,-14673.416997168899,763.7719487677082,307.8486073041282,36.418786222792505,181.14464231479005,50.0,21.62181243235637,38.7982952778716,152.0,0.03255938928790211,0.05177071419369353,0.035955165345205986,0.39326118660250453,0.919786138869832,12.939582529809435,18.49698186445794,10835.05671843572,-113.87554615899228,1155.2034626295429,-12657.601314880441,684.3063050844039,397.0323175181485,81.54225137433741,319.8138953745225,20.0,32.10665029349694,64.49851322874692,77.0,0.034572670625840914,0.0661053669544571,0.05205227290176369,0.5172686489283798,0.8976156751075024
18,14.023667673017297,18.74404024276494,10542.860620719035,0.0,1888.1976039065466,-15091.398677084395,805.1305098381638,394.45641332963896,45.881498785183844,345.19242469941605,50.0,22.618708540182112,38.122249871477045,139.0,0.0368658267522795,0.04692593100454865,0.04361309373985031,0.40646296629593637,0.9311373626323903,11.796453939626337,19.47487087553977,12402.373243209924,-115.95852742890588,0.0,-13816.72735358306,709.4643883332095,274.0982274687585,125.40843292540393,0.0,20.0,42.619113731619656,81.90523872673054,68.0,0.04996361016782376,0.0671986598619193,0.08556945671095095,0.04534464527572113,0.853476789809289
19,12.70804775863633,19.232651909581957,13598.91391132982,-88.77061830773576,0.0,-15445.392731018528,803.0818008682116,172.77861148527538,44.432983056838395,0.0,50.0,23.358163347237696,40.182120006245164,125.0,0.030113803782978274,0.0404044796209899,0.05522379388955682,0.07677076342887812,0.9174668365701794,10.907317495663408,19.978610849768614,12067.376591300075,-38.95655348717173,0.0,-15202.268436753624,760.9272011487071,159.96677231299012,90.718023084345,0.0,20.0,41.4644288961949,78.96923431403887,60.0,0.03191052918208106,0.054930148822374944,0.06710244721966097,0.010140860124635442,0.8862680621423845
20,12.19587444284908,18.3,13404.927844582297,-81.8737704032923,0.0,-14175.822971673602,802.2853148817917,162.04465371289132,38.75631651497257,0.0,50.0,25.036643343606652,34.34895067857567,108.0,0.027161351524627318,0.03436389303961213,0.033654111910560766,0.08506548226733879,0.9219404200247823,10.384245952619073,18.855649583271052,12085.097391755246,-42.09141782192944,0.0,-16210.620033396168,859.7221730180229,117.18049201547174,78.15904778192322,0.0,20.0,58.31918317556881,82.60117281584914,44.0,0.028216518389615614,0.03832007921510057,0.04551882606470007,0.01585675806160436,0.9028768893429252
21,11.75260347090406,18.3,13430.33752003417,-110.98656433602176,0.0,-12711.351252547389,769.6823960042345,200.77529113775824,38.072415918924875,0.0,50.0,26.28937141164504,31.781244226341478,93.0,0.0280783442120548,0.028596449400073477,0.020894398337369818,0.15041335033889924,0.921602690772162,10.170565483801903,18.3,12207.569993225574,-74.25719018445704,0.0,-13942.175845337304,786.1665672743862,231.77890146625282,65.38786465811214,0.0,20.0,48.781293877899365,66.04033579907555,40.0,0.02619814647919318,0.02909907600683024,0.032665129487263245,0.06685865577351757,0.924029214902492
22,11.35483711870751,18.3,13134.27653315417,-134.21468115391136,0.0,-11292.757695102733,713.6075934827672,229.1694520914278,34.81572729216425,0.0,50.0,24.56279318470469,32.97800536594619,87.0,0.026650988570099687,0.0233912046045992,0.021230207832175493,0.23641093774634114,0.9236888956055519,10.095982628447793,18.3,12043.559204605823,-103.78641810780118,0.0,-11749.677493488438,704.135596982867,223.63977716390073,57.87190076855916,0.0,20.0,45.00655020785747,57.31028410005205,39.0,0.025342326262102394,0.025854453474060766,0.02648651521064721,0.15159245048577707,0.9290823463624327
23,10.899232795030866,18.3,12399.963180394949,-139.59094349683238,0.0,-9417.2159115979,627.9621097933544,166.42167174157285,28.973538537489187,0.0,50.0,26.315526951149643,30.856135178031977,79.0,0.024616635770428844,0.023657609736901012,0.01995524315727266,0.3259557155943823,0.9063324015339441,10.119081406384407,18.3,11190.980559548118,-70.79205327414434,0.0,-9733.57970398297,585.4422978534693,263.2809346541105,44.603133839027564,0.0,20.0,40.07896897811472,60.83037541655456,37.0,0.019726475925082292,0.023402018596641018,0.03297386080420973,0.12276677262184932,0.9209493517504552
