,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
0,15.521081629040191,18.3,4555.476241710046,-140.54242759276352,0.0,-2837.977159029412,165.66309293060013,-8.400367353008873,178.98946828528537,130.85583681771874,263.983876885686,14.555931292798801,18.3,4794.3648895080205,-161.6344612005803,0.0,-2620.2820540649627,164.177069405411,-8.287895186028758,129.93792891242612,110.31568060444772,203.17964226902913
1,15.441903306171218,18.3,4464.105939210335,-140.68820754534775,0.0,-2806.3492836340165,164.13676888950351,-29.92336120892132,182.35257143344512,120.46479383474568,246.57358273202516,13.900878135577564,18.3,4824.611635635237,-174.03995951373076,0.0,-2448.708302527528,159.92706138351843,-13.103385536111768,128.30740421798973,101.98141980718205,206.77187043071845
2,15.109792779195226,18.3,4401.797150847546,-139.8491354115104,0.0,-2695.1522011770962,157.75023448849117,-33.774234399783296,183.61528377319843,114.56981246611828,234.2718524324305,13.877864423038348,18.3,4703.089039675832,-170.52492656372283,0.0,-2396.4963574079043,155.8249846958386,-11.466597987601515,144.96972318660428,97.03352457746553,232.29605508631056
3,14.731469468546951,18.3,4460.530482610971,-148.5910344709633,0.0,-2443.3645669893913,150.41546991071667,-29.923082437955596,210.9227505424087,117.79687869643118,259.86009063524324,13.92042261381242,18.3,4712.736305901387,-176.6967171810157,0.0,-2168.8178616145124,148.16600774749958,-4.194532293634885,154.31278172544518,90.96139762114117,259.0651626882296
4,13.930623410388632,18.3,4245.717874810487,-136.75185249752766,0.0,-2454.7772453649586,153.29684358918414,-49.52354512273752,232.04531664806356,107.05279047058144,243.30601187929125,12.745685752855378,18.3,4498.99431264304,-171.22543619377998,0.0,-1843.6030988098628,139.76733665827012,-4.9416829925628285,138.51825183003,98.97535323131378,202.36198738568572
5,13.491883062710286,18.3,4560.8820347297915,-151.49582185382505,0.0,-2450.79442086208,159.33462622846497,-70.92673013149027,245.3812079647796,122.27587746244858,273.2424277252521,11.962551140922123,18.3,4711.930273115683,-193.07061822998,0.0,-1705.8747475996922,144.8139719019682,-12.909120484410243,184.8410908149393,102.83419722657223,269.1340976130319
6,13.70575645417193,18.3,5033.5840981471065,-159.29375798819956,0.0,-2054.256225658851,136.38546113094748,-54.41052834401825,255.78999757769122,134.2759570439909,268.21266092406825,12.208751506118821,18.3,4949.090919400296,-204.2874457213067,0.0,-1445.4624663589886,133.16181519089056,-11.539381870891317,218.05140098486117,113.30002867619123,302.80186166055
7,13.702485814325541,18.3,5125.206699641833,-158.30861643036786,0.0,-1850.6840818055416,123.60117225867026,-26.751518683542805,228.5031379170418,116.4012924627329,258.6461597238344,12.09515644589194,18.3,5077.16208343011,-209.38421858010554,0.0,-1247.7655973128058,123.54989083213005,-1.1448428852858228,234.1716110874046,109.2132768481502,323.3971649011093
8,14.367547093959562,18.3,4952.363142796139,-143.85188221799388,0.0,-2397.4983198860054,145.1507422217347,-32.16605071931432,189.63177798924687,112.57470835896454,226.8215916146816,12.844253068930211,18.3,5044.193580843653,-192.28390932402834,0.0,-1601.2620355862916,132.46346788306133,5.090500722884865,252.2795272994218,111.35393349225318,303.9582431792562
9,15.713617379304928,18.634345102282253,4971.203505662805,-129.26086127222308,0.0,-2823.8556519485974,151.54037539010395,9.948365355232848,190.88174351433824,132.56658625393538,212.1654093071635,14.43136551708414,18.3,4952.100119079509,-149.15640996362322,0.0,-2606.090469308819,151.76273739331162,-8.716696697203528,264.080505838117,115.41056134916509,245.78375840682511
10,16.906770977426053,20.572494402032447,4867.038408750277,-112.76199438185373,0.0,-3260.4885961137093,158.48776197949002,39.594385802046155,173.2525536041607,249.89366720599838,182.99447238465808,16.56290424138822,19.526789884349924,4751.791102685212,-118.47845466812984,0.0,-2856.4299932493764,146.2826204494939,25.55984390451016,206.03043175863058,172.32072584592566,215.56728357851622
11,18.355905630610543,21.060480456691646,4764.074727357747,-102.2389745484597,0.0,-3501.986616470792,166.2823706074611,44.59126539140935,160.54072118059048,266.82913557231075,272.09209385198,18.255075876713292,20.032314288472683,4702.061026264142,-110.12417299381744,0.0,-3103.916147456009,154.94545975859188,43.615094336201174,164.39885310668083,213.5602410441014,357.09767181677626
12,19.291261744564956,20.90963057683682,4692.738878253509,-97.52446246117984,0.0,-3484.9770771097587,166.66851498420692,56.93902319485358,152.5438769677061,252.61673416518377,298.107229244409,19.57628990949274,21.075196346127864,4534.139027591913,-95.47109550655045,0.0,-3481.5766082226282,165.19782549320337,42.10237201608922,156.6670867266045,259.33973773972997,251.48581315273933
13,20.14919176283371,21.19157844756069,4614.2961513997325,-91.31352387377288,0.0,-3683.22737150563,173.8061834619779,56.12475631109203,153.41632138408477,256.4649382144062,243.3412423674945,20.59849099907542,21.273374383887543,4377.419012490903,-84.29307465089758,0.0,-3599.9524613387985,169.22338677334628,54.13906657342852,166.98548912021923,249.51718906592095,197.56241329183663
14,20.978708086490755,21.3409533623122,4554.105694523345,-87.01484097443179,0.0,-3804.982898173158,178.29488840422192,62.87852818256938,163.08074018941724,256.78936047683084,133.5634074317254,21.406637713302374,21.11479773663071,4274.098482351903,-77.05435729047922,0.0,-3528.264834929963,167.0991538227715,68.04623802548247,163.83660770418092,233.84968147768885,
15,22.060037241519414,21.472415937693697,4580.586326177679,-87.84290732339606,0.0,-3863.3947732846955,179.92361849244494,62.201193770963016,167.91336078332452,271.4342652330769,,21.826113195860636,21.254048010173445,4179.2340374025,-69.84466635091006,0.0,-3566.927260651818,167.82343104449916,74.6430208042041,174.02944662474528,226.22960012828955,
16,21.68057029953032,21.180290036929364,4697.343549343295,-95.5286325187106,0.0,-3820.1271640883724,180.3623631889698,60.93252153634269,168.732251898202,273.14941698113273,,20.820686922186916,21.199302257475782,4431.719146282975,-88.33173144669493,0.0,-3727.4152399155155,175.82726047509743,53.2897234012323,139.03210934900855,262.1902960540543,209.43737650614958
17,20.887820642693583,20.911882815173566,4953.34339705676,-111.17738671431485,147.12139505158217,-3771.2558426829146,180.34032975483723,57.94738768715994,166.12120078758176,286.9704534804297,,20.287071720334875,21.068474436583223,4726.176361426816,-110.95298988017093,403.2389037447304,-3910.5905005965196,185.61336808545494,37.8122505850237,125.4805924151701,303.1670962523847,227.29597322659993
18,19.64925648163659,20.577321333694073,5171.380284135283,-126.00041862102672,176.92013884084946,-3597.0453214548925,174.8062958789955,52.499738401595806,154.6991568516811,287.3333951513633,293.6888688477062,19.09982428494781,20.476102025568515,4690.869610800418,-116.47406233172057,353.9908803489815,-3787.1244450348686,184.95338811585745,29.336000685429607,124.8034699345906,269.6815019722207,261.80967491178745
19,18.74570882878947,19.52601952715422,5280.870223575162,-137.56865572050256,184.68472767360524,-3180.3768015260825,162.87891124472313,56.96196241545043,163.83601912212916,205.2096789865685,323.596690632273,18.29990276951725,19.437548533300372,4717.37637695109,-126.07761200142977,417.2983639190732,-3410.936333494712,175.4818169406035,35.64579948845984,122.71274914775606,205.27253045192347,311.9619724322523
20,17.82512796785373,18.489362943217486,5480.844980033141,-145.60517755184873,0.0,-2825.674240347019,152.82702000198282,43.03982857027906,178.34388722773886,162.2043229004573,482.58868830859274,17.00701396632676,18.3,5081.082562038828,-131.7807370366933,0.0,-2752.3341253913313,150.89965247546886,35.4333466999324,123.94247729756451,153.8714558817969,269.99709431519057
21,16.59131331823913,18.3,5261.099491888974,-142.52572150584197,0.0,-2971.288705621624,163.49493663188645,32.92103681581412,199.50519272415934,133.33670003557168,308.8875957467502,15.19789146347596,18.3,5044.281523284479,-142.17399509071325,0.0,-2864.2619018038476,162.94778316710955,36.8922435208777,143.3489442079079,124.61977498460386,257.2256027183501
22,16.174071591413817,18.3,5109.84442864879,-147.9011516718044,0.0,-3000.504149931142,171.14297928656063,4.185693146075892,168.64250148587394,124.32237534059644,341.35431614695983,14.569059081611101,18.3,4718.462744766503,-129.52150516889895,0.0,-2932.228584497002,167.39518042268372,10.233559845518709,133.87869638059982,110.37400169746775,160.02812982578155
23,15.893707630097444,18.3,4845.692996145025,-145.71737982050035,0.0,-2985.27850020631,171.59014601975682,-10.407109791214399,151.66252916671354,127.04492374104242,314.23746818848537,14.237294505713937,18.3,4288.5884671008935,-112.09833279082994,0.0,-2970.1114544458605,166.76578427357617,15.051101525161924,157.7436493915479,96.34016186580574,124.95978803805816
