,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
0,12.021951466327899,18.3,2556.483845447361,-46.37345905118452,0.0,-1536.2875669373816,108.91547808706017,38.34656166346966,47.62550151469502,57.69810302468742,45.92771791695096,11.72110059314482,18.3,2463.2609458367924,-34.3267361165709,0.0,-1766.45080520229,113.81776175189064,37.68150499116731,34.57726865238142,76.7404731911495,55.92855115043009
1,11.596345424940585,18.3,2369.037165469821,-39.425198425934205,0.0,-1463.2506432456012,102.96279733818659,22.414976166100104,42.71639303347952,46.93026803893684,41.87181435807453,11.301667154837622,18.3,2195.797327983986,-20.382169080998796,0.0,-1684.335136384054,104.61756843230758,26.144102520151193,38.46235306595604,77.1917034421833,72.66171030803547
2,11.330337550555667,18.210098321308095,2230.119666217701,-34.61673153113921,0.0,-1192.7316544248276,87.47127075674184,22.548325638468352,38.54488626514716,45.50668353362605,46.50006364660424,10.882020626158992,17.971910408099394,2194.4450073095227,-31.59326954498755,0.0,-1404.618102598433,90.80360408930159,69.65359961796175,30.157841280590183,56.118351731791634,54.66025373299153
3,11.041380025203306,17.550313589913078,2224.342911087356,-40.55514980006883,0.0,-906.9057540504434,75.93678653720157,12.723121065103669,41.04094080069344,36.455654007105416,39.261724129085785,10.407034516185819,17.784545617894008,2150.0558967524344,-33.17547305718188,0.0,-1231.9686646477958,89.66949356916189,1.916832824559255,29.64708642996668,65.17270321584317,46.2865721309265
4,10.667526290236697,17.638746003758204,2209.893701227458,-41.3498589421493,0.0,-893.9841252022245,74.9347725071277,11.971009709030787,41.26675883181559,37.71295480698509,38.70953643356087,10.282956244647664,17.685776348862767,2112.563101688317,-33.06469015428161,0.0,-1030.714612373257,78.52664885943939,-0.7820765339547977,33.3847507848699,65.4386678167584,48.134684949865
5,10.753769840533579,17.854438248212663,2336.17556392923,-49.1675306918897,0.0,-773.8442619638063,70.48816475618254,9.55660911533239,45.04665671700848,40.258421967273755,41.1609506687077,10.563299033742737,17.812379952737082,2225.126074887048,-44.400794803904446,0.0,-829.6369799261963,71.84087858160754,-9.348430215377851,42.733611471461906,68.53896060574311,40.71635390582979
6,10.689686210260083,17.973484179022897,2587.512791421357,-58.84966960183688,0.0,-838.2375796844497,75.6550165704505,8.087857658637756,55.9064350355273,42.85388351620776,48.130729397970086,10.629013295412305,17.967298401300155,2302.578806285979,-45.87934735231318,0.0,-757.1309828922847,64.13588911569074,17.062508603317493,48.98928269593218,65.60777376409435,52.57206926094339
7,10.835136746813513,18.180454453376022,2864.1236435079,-59.93993563868536,0.0,-1369.6583115880783,96.47466546345997,2.983444896193778,79.01392361187725,79.01803260991643,84.99116089092252,10.61942128838178,18.3,2436.9936471836354,-49.84454996463915,0.0,-1070.0724044409776,75.30983498401068,37.06513333641453,60.47096762813821,73.16013734733147,98.17413318838196
8,11.961949650484952,18.3,2893.2683022952206,-56.14721741791849,0.0,-1287.651352314337,82.8278336544923,7.986766510709506,94.45594758514268,109.89037533868542,116.66360643967366,11.628483259808707,18.3,2371.790585054759,-45.96557815969733,0.0,-594.8665958733213,46.620150474944225,43.12619517418489,105.03290179862356,84.898838122552,139.62253499080066
9,13.800710269472876,18.3,2550.2648090146754,-34.45225502811965,0.0,-1186.6817387608269,67.79880012758319,55.626870986094524,142.79494408962339,106.66720608404363,119.1304058593442,12.924069101433473,18.3,2025.5994191777245,-23.67704455774321,0.0,-632.4993382681492,39.58875156820276,43.23395721892147,151.1432590259952,93.25962442585019,163.48813135322808
