,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
0,10.0,16.000123095189988,545.9708969472578,-6.937799931173098,0.0,-37.83573282072263,4.9997278480478675,2.8910214081903893,21.70383431683422,13.389956345212143,11.622964691215817,10.0,15.553944874061433,545.3421675413531,-7.188857268457432,0.0,-57.49521033451088,5.925551352978521,4.130369256838345,20.2042139952998,10.921599990062399,14.741468076924678
1,10.0,14.74386081469404,538.9580528945021,-7.30938279242521,0.0,-38.64360434980116,5.477577491140314,-2.9362482030902557,22.380565439367956,13.60874718427558,18.42001619606858,10.0,14.449101048803245,533.98403228633,-7.3213458844393,0.0,-106.66840050722153,9.456745828290817,-3.5888609274100216,21.720945840094863,11.574814843787204,18.308855167692094
2,10.0,14.348099154430939,536.2328586154016,-7.3813161112277585,0.0,-13.027890792093174,3.424080743873863,2.0578092292234933,21.531232908653568,15.33562059394596,16.515955755846544,10.0,14.209473186962569,532.5683600636308,-7.372605177463143,0.0,-69.79427675541982,7.2732628246186435,-4.478205674818318,18.51447749969074,12.949809284052023,15.567557752381452
3,10.0,14.217384892973081,533.676020215943,-7.140633898338183,0.0,-24.380593513257637,4.006313628206799,0.25308683041789787,22.233785232802607,15.580109142588626,15.616922397729152,10.0,14.226759134982565,526.7559517223978,-7.325016423888964,0.0,-44.06749714460089,6.242086046237496,-8.617307876262641,19.285522124265867,11.427122748180945,15.650122904672134
4,10.0,13.335204649630194,528.1960544905348,-7.211724093492941,0.0,-21.049243494113362,3.344758926327853,5.33109058467979,24.339309190983254,15.886663798840566,18.038313008630546,10.0,13.338483919151946,523.2633490613936,-7.369903852487097,0.0,-11.984753196273715,3.2213761044960054,0.26923295358154353,20.545773511034852,17.614425316931797,15.81434009425304
5,10.0,13.20578412740195,481.45114445539724,-6.482133727612838,56.62688070382527,-26.300673741564403,4.11939277199489,-1.1266801461263711,22.37248178537702,20.522303972082508,22.45672124067248,10.0,13.268717670746918,480.9752529866197,-7.0079475854757565,46.576531369986185,-19.758766844620844,3.362576916831997,7.73516679128231,19.50548317838183,17.53116105041419,12.701824478625284
6,10.0,15.14249293149701,518.2549967450985,-5.804957106321412,42.540751690842974,-12.231646208857946,3.63516332268338,-2.9638748689846266,19.82667940708616,17.660083221797187,19.444410277544577,10.0,14.660101271345953,515.6320170106067,-7.006653806607095,24.113340613463315,-74.28676956689397,7.153356839011339,-1.4364645389335309,17.405754552464135,15.989501893174284,13.651706917847719
7,10.0,15.481417201201007,561.2686354963627,-6.199256916429881,72.72875535694577,-56.35573176503355,4.746547019777575,-2.366127308620121,19.337748775528365,8.215650283387522,11.365540491274322,10.0,14.949352862926112,537.4195582941159,-7.2701720988462535,24.752420947513254,-49.091635736129206,5.334199603966084,0.05427802915811459,18.118685575877716,16.54798405345232,15.997563021675221
8,10.0,16.146687168998646,584.4423273024859,-6.871354387523599,0.0,-32.713201378509595,3.933819931589784,0.5979435191179324,23.895545788463963,11.175245932783282,17.14894951861199,10.0,15.700830209168224,555.5393525249884,-7.276342927932235,0.0,-37.714443040735105,4.466036467580802,5.002278766946838,20.514595367135048,13.779539354755386,16.397024634282676
9,10.0,16.62502794353703,590.6803902417328,-6.94794402350513,0.0,-28.812004131390182,3.748056600526971,0.6446047976239897,23.914835873854877,14.007766301449495,17.412333216705942,10.0,16.05238225513577,572.6191082674966,-7.815399395675141,0.0,-50.387679621298126,5.13606366584679,5.521548016244706,21.455932994022273,14.330015145543282,16.345187541556058
10,10.0,18.3,595.220704407679,-6.435658521238724,0.0,-77.97576438564113,5.6745342621004555,2.351489694707094,23.937795435951543,12.181169572562075,16.945971910547254,10.0,18.3,590.4660968567166,-6.714958973941041,0.0,-48.05303170947832,4.0052947625147235,3.6290332418712477,22.014919825218293,12.594873238084775,20.393685498148763
11,10.0,18.3,595.9104908007125,-6.061301419260875,0.0,-86.15148488195264,5.886494984782279,4.481976430823332,24.316079264558457,13.244865959193142,17.281006170533303,10.0,18.3,589.56683606179,-7.138505404406763,0.0,-41.180192478847545,4.229405306229227,3.9828682244436315,21.94773889142545,12.965717222696082,17.047981944759563
12,10.0,18.3,597.9848538172607,-6.193072455767369,0.0,-117.51457069550528,7.210225385028887,2.6569490716853656,25.260053482685613,14.198890019770783,18.200918212347528,10.0,18.3,594.1417384998975,-7.414315741424271,0.0,-46.939411377239836,4.544466167995924,4.1296774068325295,22.534325742436245,15.002071121359947,19.717751925743503
