,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
10,10.0,18.3,737.397932663519,-8.129082279321274,0.0,-533.01552596039,32.91174624495164,19.184233436487396,19.76311310820403,29.862172044543495,21.753733124865324,10.0,18.3,666.9881073549277,-9.879968527568673,0.0,-676.301585546216,38.82612149483372,9.970145313402861,25.450621549246865,27.82163964315663,33.01773902774078
11,10.0,18.3,745.8622952274027,-7.397277885010901,0.0,-541.6566717025078,32.725020527508946,19.626204255808535,20.00072099652525,35.82831207305884,19.16087647161011,10.0,18.3,685.3904013885196,-9.340289571065613,0.0,-647.7925599351393,36.37260446875227,15.470622316411971,27.543019433905243,36.18037285310242,30.23380545821532
12,10.0,18.3,745.7867935529775,-7.460884937309715,0.0,-587.128486444086,34.6395023390835,17.826257816549635,19.88327627496624,40.64782983274794,19.973672749895474,10.0,18.3,694.8237225871909,-9.78394354134961,0.0,-688.5081654629656,38.27232499883087,18.900521408671974,26.29997495651694,40.972924403707914,35.17064483549087
13,10.0,18.3,743.4538145603202,-7.426987799086836,0.0,-644.7379349568199,37.1508350138745,15.887619056480384,21.89104516919278,45.595228538156,22.87972644370308,10.0,18.3,698.9887187000711,-10.051701447283031,0.0,-655.9805574286079,37.5262573532812,22.85199196768805,24.91394142357964,44.030904179249056,28.956123059574548
14,10.0,18.3,744.3785171696634,-8.076337102036188,0.0,-696.2309133715585,39.74407809700553,14.5333274578275,21.058472353110208,48.98455900495368,26.647176310164422,10.0,18.3,700.9517439888564,-10.142533594167967,0.0,-693.6225206052918,39.57037399118442,26.766987201661024,24.039717224571408,47.359839851213536,25.155466706937567
15,10.0,18.3,745.254606528785,-8.616916872748419,0.0,-747.8106365773151,42.5246967693646,15.160706362423737,20.299072264171865,52.010946938157794,28.673692737370782,10.0,18.3,704.0787485656725,-10.91285673568588,0.0,-702.8146277847327,40.73754749554388,25.48999559788743,23.714554120070787,47.60524455603686,26.490363427965647
16,10.0,18.3,753.0619135247935,-8.411490073009785,0.0,-796.0259974907297,44.349483557723545,12.484771269517633,20.023491274285657,52.95990060602731,26.85640618771555,10.0,18.3,709.9257471293901,-11.816501439790335,0.0,-751.5064743464154,43.24741182805327,21.961476641440782,21.91014828546279,47.13913031006501,29.836393527383137
17,10.0,18.3,746.1971410779746,-7.668641071445143,31.134898448316658,-819.4747165079646,45.47581495519635,10.945214459868177,18.797690490418788,45.53986638759314,27.731607301743303,10.0,18.3,701.2402025457692,-10.789719255187999,25.949057161161303,-781.5691263085288,44.76231276618942,22.312024984743303,20.797932835152523,45.152577202054665,29.989518043374932
18,10.0,18.3,741.2476977322701,-7.710236507152909,63.28128436377308,-791.5395697107483,45.8380232121867,16.894924819733703,19.039734618467662,52.33030783860531,23.621197730750627,10.0,18.3,695.3457481629886,-10.823394556605454,61.951086624849296,-908.5173178058055,50.81979573504455,15.425778846740974,22.09245565485135,44.56582411656722,36.74718087434065
19,10.0,18.3,724.3227325602477,-9.691904319251268,86.94428876776233,-823.9745784543007,48.803356480495694,17.882928748333928,20.37932180963099,53.22293453829908,27.49707248629149,10.0,18.3,673.6317812604364,-10.899831002721642,85.7793449620758,-1020.8285005089554,56.19389319637049,11.640084714499698,23.389459490391857,47.64995609501472,46.03167206178763
20,10.0,18.3,795.5639480331527,-10.047181009304207,0.0,-692.4805916823897,41.92254541826789,16.606303590770963,18.47514116865677,49.79113071691903,20.89739821942989,10.0,18.3,747.6344348525114,-10.969566439760154,0.0,-829.9721235883658,47.6778286080874,11.126857598675262,23.283725870326347,38.89835355613623,26.153284824924356
21,10.0,18.3,770.2307820868675,-9.48269364750422,0.0,-744.834429660847,45.037995098334406,16.382219799691427,16.674632350492022,43.33039764150823,19.177789594800764,10.0,18.3,732.0568172081336,-10.58826051795586,0.0,-821.3482211123438,48.7363882578038,9.692887311680867,20.137506684644546,36.444130051678904,26.091574395542157
22,10.0,18.3,730.3509379254438,-9.008152198003511,0.0,-782.0220920858612,47.38258787587333,9.022889117522212,15.464510902256329,38.908404438163664,16.110444716346862,10.0,18.3,702.8794121518147,-10.059485739977788,0.0,-793.3489843873616,48.52753143748159,6.477351796594078,18.533399932205153,39.544182583104536,20.981654412515777
23,10.0,18.3,676.5361548485236,-8.473846475007967,0.0,-776.877189850301,48.12694739101992,1.1605277407034038,15.504465454828564,38.31459527266991,16.142762807028472,10.0,18.3,663.06660788078,-9.621472354107803,0.0,-801.1106333727356,49.66908972537857,1.3566352577146772,18.02339476822548,39.34621709275138,24.738109950568518
