,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,s.heat.stderr.wk,s.dark.stderr.wk,n.heat.wk,s.cool.db.stderr.wk,s.cool.wb.stderr.wk,n.cool.wk,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,r2.heat.wk,r2.cool.wk,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,s.heat.stderr.wknd,s.dark.stderr.wknd,n.heat.wknd,s.cool.db.stderr.wknd,s.cool.wb.stderr.wknd,n.cool.wknd,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw,r2.heat.wknd,r2.cool.wknd
0,10.0,18.3,305.7112006054294,-6.518897117626582,0.0,-364.93634251710415,24.087899566001127,2.1913675377493087,0.3509787974237997,0.0,118.0,1.8927694651456162,3.307020900495061,68.0,0.05317387828367171,0.06719905146838256,0.06497923472206006,0.7483589644123645,0.7279095051167357,10.0,18.3,310.4147529786059,-5.88925227869248,0.0,-349.98206930049713,21.76166820862992,10.50532093555298,0.5099046963066172,0.0,54.0,2.675657023804544,5.099217637782835,23.0,0.04553216092620569,0.05488712097873045,0.08814505264674775,0.7195190605739291,0.8557669866536297
1,10.0,18.3,284.1947389708028,-6.667486252591599,0.0,-307.9994667468114,21.66694760088292,0.12601004552439043,0.3091837958105651,0.0,121.0,1.878625104435839,3.416492057117958,66.0,0.052476307110854825,0.06761679835523215,0.0599568429643704,0.7962470186532159,0.6991384358526852,10.0,18.3,288.4862947837053,-5.527408479435237,0.0,-327.50031243603723,20.52770091182686,8.727490380077978,0.4746374269520357,0.0,55.0,3.327501077689385,6.556454266204147,22.0,0.048149744500699004,0.06773384719007314,0.08056675046549629,0.7190096385434372,0.8016099947873603
2,10.0,18.3,276.2005476553468,-6.724971617307096,0.0,-264.9343249273824,19.47279131289783,-1.265361386649361,0.2907670036057173,0.0,124.0,1.8266216966088824,3.2948128854498666,65.0,0.05189602431520327,0.06452445935248358,0.061393157033510365,0.814285482872063,0.667417109267789,10.0,18.3,277.81643562636884,-5.886092263311436,0.0,-335.3867494588608,21.23502939145292,5.008742401745511,0.45775563830609955,0.0,54.0,2.895341921788206,5.277000414831439,21.0,0.05014120307507259,0.06002835580818303,0.07290209960811862,0.7607472204456399,0.8458960787673724
3,10.0,18.3,271.59089183444166,-6.628994287439006,0.0,-241.73664144696943,17.792606825890697,0.5322325095734959,0.2938861273707518,0.0,125.0,2.065868614645683,3.879198538972046,61.0,0.05313996077929594,0.07284966556341133,0.0616748040712466,0.8053145339315774,0.5752042000920519,10.0,18.3,271.4556233753383,-5.759422370899154,0.0,-316.4404667594977,19.949076974174428,5.87587830234466,0.42102179847173454,0.0,56.0,2.286376146660824,4.322639464946089,22.0,0.05024584749053248,0.05404030608642987,0.07681553180400585,0.7760565218656303,0.8889541897282559
4,10.0,18.3,269.0989934359251,-6.674411271332147,0.0,-242.2438382892184,17.899618117872407,-1.2358664986954642,0.2936966493527004,0.0,127.0,2.0177730272031833,4.110052773007281,58.0,0.05674847940490996,0.06722470651439325,0.0640407844533328,0.805128882647284,0.6005678559095491,10.0,18.3,267.556664136335,-6.162124448866304,0.0,-289.1885602173495,19.675302093370195,-1.7448959958433399,0.4007474722034227,0.0,57.0,2.11604623335861,4.371044790626188,21.0,0.05227015773956324,0.04100071676538021,0.062444246906039585,0.811281345055309,0.8829885899802137
5,10.0,18.3,271.44650712148086,-6.871610883548904,0.0,-198.96643852702027,15.997617849282186,-0.19001600953828834,0.27879420641748387,0.0,130.0,2.003257186784715,4.185503115023125,57.0,0.05731892418745667,0.06206210317740065,0.06487543487690313,0.8259698363736115,0.5712512461195174,10.0,18.20456651703809,265.6187382218874,-6.267147615700225,0.0,-276.9338243026597,18.986820070668433,-0.09444294186642388,0.40842778603930097,0.0,56.0,2.2638217796131657,5.205418867098396,20.0,0.051811791818870856,0.046801981359653265,0.06723927351384389,0.8134429829149314,0.8683011542718108
6,10.0,18.3,276.2445162066496,-6.616400934345816,20.211248711085773,-198.44971504797405,15.942749266743,-4.12816865248678,0.286329852460413,6.162645131002766,129.0,1.663040148795344,3.1580639651358076,56.0,0.048846863036929526,0.05036859365200943,0.046785408600625966,0.8406531739906795,0.6344592527929924,10.0,17.890333071060546,237.7724504568776,-5.844935780840638,40.576855117804456,-281.1044899142928,19.588665178320603,-4.411791696401166,0.4087583867154037,9.666969284025399,57.0,2.100357612419769,4.840211973186143,20.0,0.04686023486076583,0.05630736842210465,0.07490410248935278,0.8489932701037766,0.8643419455062173
7,10.0,18.3,329.1025746421103,-7.028008479534569,0.8161551064244366,-184.524612669399,14.053190336823096,2.6616692708618217,0.32993051484763497,9.20141767650551,127.0,1.3751777742456899,2.5469940751647147,58.0,0.051503406125168176,0.03847482964613779,0.06598998256791497,0.7955136796411232,0.682658189861804,10.0,17.992891472047333,285.3721750614511,-6.4575534922020115,9.350177138198127,-234.06672801264125,15.802261888382981,1.204974055950217,0.4587664975385103,12.335273347956813,57.0,1.5436915171735899,3.8427759811123905,20.0,0.0536165784705479,0.03681529693205752,0.061716517748775665,0.7986899640983893,0.896705054392918
8,10.0,18.3,350.30483965753024,-7.151427485793429,0.0,-162.84777839776592,12.595826194795116,7.760300619277995,0.33634550067419827,0.0,124.0,1.3573272953185715,2.3521208162411242,60.0,0.04947716602671329,0.037885825649826406,0.06079054032947686,0.7874856559857036,0.6696132373687401,10.0,18.3,309.09978297701423,-6.855712410826216,0.0,-237.56584268874153,15.556657839659339,4.614627714898342,0.4700530906148036,0.0,57.0,1.2910719151169556,2.444551190396516,26.0,0.05457209199551528,0.035876813590121626,0.05881778522762943,0.794562622091664,0.928775034919846
9,10.0,18.3,357.13834948154664,-6.7679179997847685,0.0,-157.06270525191175,11.84569686985633,12.08861549915033,0.35461475165816847,0.0,119.0,1.2294981351415677,2.3010821773285572,68.0,0.049050254838327284,0.043907883442099595,0.06163506355850234,0.7568818542662619,0.6885824324585297,10.0,18.3,334.69960675650367,-6.802421834039911,0.0,-276.6694144685213,16.82736567783583,6.54511787380755,0.48324001540748546,0.0,54.0,1.3286991460505708,2.380353177431705,31.0,0.0480806551754688,0.03913452782893286,0.06390633118223812,0.7921274794614951,0.9353142701163442
10,10.0,18.3,361.3556684059619,-6.511800158593008,0.0,-192.81192059837454,13.442014231563526,13.433795727577042,0.42687089856623783,0.0,112.0,1.0960271680753528,2.1020289564076458,76.0,0.05459848689293228,0.05101871255986215,0.06998796980570288,0.6790258980738849,0.7611641608347292,10.0,18.3,351.6812476219154,-7.131540641552964,0.0,-282.3794331639581,17.090502121712078,9.842714162574486,0.5848671348416111,0.0,52.0,1.3903197771662745,2.4523752940299652,39.0,0.050120755019135495,0.04159941209685905,0.06106759041892277,0.7483389226193943,0.9283257488747598
