,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
0,10.725126349692065,18.3,268.342284879422,-1.598501834845356,0.0,-200.67602183531372,13.42715202697945,-0.6815385338787681,8.472859402171913,17.173708193858303,10.761071535661639,10.0,18.3,267.77232422816456,-3.2589706564406664,0.0,-152.62123366730958,12.05430468755104,5.633943071518463,6.789505819162879,17.828506660842134,12.429850317142904
1,10.091493427301765,18.3,257.94061974989273,-1.8365543894620349,0.0,-173.95898353629934,12.266359997439102,-1.0205694111648094,8.710550065125256,14.89096310345622,11.500525347209688,10.0,18.3,250.11459439775166,-2.424970292859408,0.0,-104.25170663891133,9.391825254122658,4.418477420954383,6.969872865266374,16.54355443452252,11.994041963989678
2,10.0,18.3,247.2705220343711,-1.2460014052767026,0.0,-157.2285137794894,11.372182162418875,-1.3413966131513213,8.308247155281041,12.957379756314023,11.239564296175026,10.0,18.3,239.85469366213056,-1.9421016376117297,0.0,-99.75135890502874,8.833439653339795,3.912137803788969,6.91651408945776,14.922763778275597,12.62041584670079
3,10.0,18.3,245.25758740301916,-1.4498719518974479,0.0,-125.97253703636267,10.000459408206178,-1.3441306012467502,8.02804472000258,9.608046238917424,11.102269157676112,10.0,18.3,240.30028557537509,-2.908867734139525,0.0,-81.00335909599622,8.386709951845798,5.626868107269509,7.659499133225687,11.528138204290995,12.947530266819514
4,10.0,18.3,245.28323388998234,-1.4558105821701017,0.0,-118.79355184726515,9.650950603244906,-1.9529112616078823,7.842219685352102,8.88903154742597,11.700022625992384,10.0,18.3,230.89575030504858,-1.7200978383913668,0.0,-96.9202221571483,8.24235941260335,5.932971125468185,9.072886005912727,11.072460376616222,11.731390876697796
5,10.0,18.3,252.8990480746437,-1.5662604757328882,0.0,-87.66291582894134,7.960034809985102,-1.7136224456972935,8.057818150540532,7.915155081092707,10.91055200828076,10.0,18.3,234.51257913514843,-1.9158836890890645,0.0,-72.63850153045844,6.924808877945646,5.0061623344054595,8.746414184819558,12.09693640647798,11.754103827647924
6,10.0,18.3,268.56834624688304,-1.5736046623474615,0.0,-77.39848498616776,7.228596089539205,-1.949816154162678,8.083145870855843,8.806271973319832,10.319585795169328,10.0,18.3,233.533079645201,-1.2250091646119976,4.709621839807927,-80.91297263852584,6.616445746163896,6.370343333941861,11.342162250002591,12.779534328212392,11.85199520863309
7,10.0,18.3,294.0138987052088,-1.5969854425439374,0.0,-80.54232320915415,6.903551162166725,-1.4655044645771305,8.699457150754386,10.709112126819761,10.946346009191922,10.0,18.3,244.30499517698146,-0.8864239459466196,0.0,-107.83332710374803,6.832502719314201,9.689143214147434,13.973368650390046,13.939755762955997,16.362204154852808
8,10.0,18.3,308.72480220756205,-2.0000330532148727,0.0,-88.7186339101753,7.025372767667338,-0.3901076388826322,9.43637905982273,10.90330102943682,10.449954292615551,10.0,18.3,264.2528378907435,-3.454582786898192,0.0,-62.51429220998904,6.170707436931989,5.627128986729671,12.19519707150449,19.458610525688186,16.535831299097687
9,10.552306309607891,18.3,296.37543665604284,-0.3038137761126619,0.0,-153.97228383679996,8.812673678914306,0.6376496918080334,8.86574396956593,11.434581267492215,10.248034897252294,10.0,18.3,253.62223781143362,-0.9625182925819264,0.0,-113.3976645152008,6.720403198273623,4.943145292559869,13.602974361797433,19.68973114152514,17.565078858538016
10,12.03622573892838,18.48758114829858,287.7,0.0,0.0,-184.3848849417364,9.973445604521682,1.093105967349768,9.432,12.782003284875136,10.022640189638297,11.35881270781227,18.3,265.2209736279351,-2.2162250390157547,0.0,-140.41038497468503,8.192952615625712,3.9674014752863207,12.15211421187335,20.25785467305801,16.703976493001075
11,13.184694566234054,18.818706802453104,281.62,0.0,0.0,-204.70773148405542,10.877885161448544,0.6495781939793617,9.909600000000001,13.907664010036369,9.420336769681542,12.600900203036828,19.490728746785916,249.05882445053183,-0.5712338208870753,0.0,-176.93973247486633,9.078148630232427,1.5102941546144593,14.274194192088908,21.64985821001151,15.7006453358606
12,14.077773528966961,19.33822056747126,285.2561563301958,-0.826756491496165,0.0,-245.05295001099137,12.671949270409808,1.9132291263618588,11.561724751938335,15.711117637796924,10.636022247035074,13.347193036122356,19.830531644015384,259.63180646441253,-1.6436101625556705,0.0,-215.78342064667928,10.881373455854883,3.9568210293410435,14.767814644026595,21.519018500861335,13.266279718894593
13,15.103759760029888,19.56650997282012,292.3772897799173,-1.4202136614966936,0.0,-265.32470959919993,13.560144858115372,1.735363460416932,13.726238181956791,18.3839941150833,11.98616043827702,13.909021268663352,19.55713478572361,283.83355181654355,-3.6983155983257636,0.0,-237.89029559242775,12.163862355035963,4.539241613071952,15.182222087192525,23.315593209343806,13.309224274136858
14,15.67476517228276,20.126203269427933,291.7363790587028,-1.32288587321357,0.0,-291.72238335688337,14.494655522038522,3.9137274726179894,13.251976447534217,20.18973667487093,12.441120274841774,14.443223623757579,19.158078079471984,317.1260441094832,-6.437582417673461,0.0,-266.06353708583435,13.88779897347445,7.740628989231528,13.225523316495842,25.508042046113417,18.310570748341465
15,15.795375997407096,20.50466692385932,286.8687063588616,-0.9293419147023604,0.0,-312.1998304985667,15.22579379893704,6.315130122299066,13.248411515678322,20.833885573110706,10.72584778845734,15.014957300842905,20.24381069119364,297.16878185941425,-4.700077133472533,0.0,-290.50301006733287,14.35021372698896,10.292244873908405,13.880158041454177,26.0235657802993,11.229180991806873
16,15.632428246588441,20.942168957225874,283.88575859872805,-0.5491518814664529,0.0,-339.0519822696717,16.189917241245702,6.383739089290751,13.028967860454713,21.12387401931996,11.567240947672936,14.20745444004989,21.24462921380297,273.62103744639523,-2.396100241280055,0.0,-318.0682545973485,14.971701854447739,10.242288433916908,13.364110940873655,25.558180694164278,12.909561635062603
17,14.848857829843649,20.629451789200786,267.9573254469253,0.0,21.472427459732256,-353.94844874181985,17.157433574027724,5.039083703147664,10.824094818174647,22.29606173681325,8.837905420260837,13.533227704829628,21.454204180869684,237.95455497470797,0.0,22.353981918676805,-339.522692541166,15.825461978399185,7.781426124677305,12.292611769709229,23.624241302924197,12.75015350406434
18,14.312317252890722,21.81892545768981,297.74,0.0,0.0,-380.53140665619776,17.44042837462851,2.260871576684409,13.9504,22.41889083432503,19.308389273952653,12.857095036336762,22.59670727610106,269.45,0.0,0.0,-365.01965818485303,16.153665829486073,3.415938483518733,12.95,25.553491834926675,17.998686568046036
19,13.000033822777542,21.60568846156174,306.0562617943866,-0.09863408631931783,0.0,-389.76689330893487,18.040012656961224,0.23247548562730458,9.347388841566275,19.010227921618895,18.03170290031931,11.757064178688935,22.073792995864732,277.65,0.0,0.0,-359.27635442047017,16.27614948132278,0.6547844561398518,9.979999999999995,23.322512493010972,17.99757236681227
20,12.58089542022294,18.882783186784422,306.58227635274994,-0.6015158078619343,0.0,-347.0684615135966,18.380153925428797,-0.2208508773231164,9.478478129636523,16.991117627116115,13.03850797528422,10.83455935004791,19.20058164883631,280.37515056021266,-0.5659147670821806,0.0,-309.5844038934652,16.12369924805003,1.3047309803839455,9.486722158441566,20.727843874265712,14.884189201887223
21,11.72601107249478,18.3,302.4470080955474,-0.7081790876552322,0.0,-318.48834196087006,18.122802009661168,0.5567198865247098,9.279583219188929,14.002324890846118,9.5507751563158,10.610934509995571,18.3,281.09064116178376,-1.062070139871165,0.0,-279.1754858661819,15.796995723022665,2.4982364126904555,9.475848651135347,17.615567909143028,10.469353127370871
22,11.499823809692415,18.3,292.2785979761332,-0.4980030240287026,0.0,-302.1577191110189,17.648724448132608,1.6751112224354203,8.645229381744308,12.971565854834804,9.59612081359595,10.48067761429018,18.3,278.8764643772856,-1.7063873633110462,0.0,-265.1540157564457,15.569600730613878,4.627130389285512,8.642269014869465,14.005409464177866,10.962924246841553
23,10.94210484947909,18.3,279.2226625165853,-0.8226538056795544,0.0,-263.3994007779475,16.03558299522619,1.6884379560839322,7.039024368135329,11.660312281664122,9.566103839609696,10.078799072589067,18.3,264.7865646378362,-1.4074320041846307,0.0,-233.91857021456576,13.99156599941476,4.313657696068997,8.07242140273172,11.812420391691742,10.31634225677691
