,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
0,11.553173076400446,18.3,12080.928572104542,-282.64734429466944,0.0,-8903.401495506256,571.4154426416034,-112.90564148539636,332.9805274744278,387.6423152111709,502.5807430834958,10.574642261157939,18.3,11918.041549772568,-260.4908803201401,0.0,-8641.795643563495,547.3220861131547,38.50824697477704,388.2386939213649,384.61393902764866,363.2463991446083
1,11.310851545818693,18.3,11918.3283429533,-293.16372479320194,0.0,-8304.220022706926,544.9852044052805,-79.55587067121634,336.7452929663578,370.7236824834684,516.4181048819111,10.04428296844008,18.3,11603.026825632442,-257.47104750534186,0.0,-7895.933817879084,513.2927281452137,12.427227856262322,408.93148104418634,392.15169277449894,326.7788937767881
2,11.201782218296367,18.3,11875.926764069798,-304.09730189530575,0.0,-7619.408697895692,515.1072993812726,-58.21741256015974,309.54956228787233,350.5475426119194,563.4797134275318,10.0,18.3,11497.81187354741,-257.71952962693837,0.0,-7767.213604217454,498.5804705401745,21.219723172059137,364.85423275830425,380.9552654089291,338.6767712028326
3,10.799420596739926,18.3,11814.638044403311,-297.8179891113968,0.0,-7588.834653039228,506.315505536391,-29.68653996203916,340.718808819236,330.12056452572926,545.7500688784612,10.0,18.3,11414.435913947564,-258.5447617734106,0.0,-7193.280476142311,470.62178219529017,30.861321740576617,360.3590474196208,351.1763626716722,320.6306327840953
4,10.627656063117717,18.3,11620.376344742137,-256.2433182186593,0.0,-8027.477305171356,506.2492725631102,6.5744491883556355,418.3600016113221,331.44721998661083,461.9176928345524,10.0,18.3,11132.740365660544,-238.48983687162234,0.0,-6937.9941506859195,454.0078480191437,52.2720655561456,425.3504542971762,339.2125067795223,247.38907479647105
5,10.449261306085214,18.3,12413.847936082117,-282.8603441463575,0.0,-7954.380359501219,517.959167245157,14.258983794114368,453.06348890957383,353.86759709479395,489.41705722720775,10.0,18.3,11627.357471916754,-284.91556783433,0.0,-7044.9385201828745,481.3794586772179,78.35874389786785,449.5689279262194,367.57080390363484,445.4858515954181
6,10.496464465874219,18.3,13392.192695713333,-291.13954835024333,0.0,-7132.243173866211,467.5019464294742,58.82224351159802,466.3793699143544,316.53972764849846,484.55327888018144,10.0,18.3,12099.488131843915,-303.765908575106,0.0,-6300.773565889315,450.44735632141493,24.71058881283855,510.22621755130524,362.4387522681451,464.65839686573895
7,10.294125126232425,18.3,13649.867589718055,-283.5083709392579,0.0,-6781.234108631646,445.740363150264,69.67161018839413,422.7601749145586,302.39375664058645,433.33561095445395,10.0,18.3,12285.131003638342,-312.41621128747465,462.81567865948955,-6131.314358016726,467.7214722092682,-278.49740720602983,523.2630667602016,400.3220231435142,455.27477703014404
8,11.059646464780009,18.3,13715.447654952126,-271.19121874129087,0.0,-7674.360269424415,478.5295937507916,65.64382127568057,337.74837823340334,287.9590920879141,469.1173842261741,10.0,18.3,12865.255741267414,-303.91404854565906,0.0,-7059.011812918094,490.74953595659514,-230.4222702927748,499.2127279121009,368.6004491441092,421.84537609119695
9,12.462370468184954,18.3,14247.437666992188,-263.75740397942155,0.0,-9019.130008421984,511.1030007872663,106.88086721844006,342.3285404400049,359.06768196760476,442.61377702576897,11.58943637333401,18.3,13608.990446476666,-285.14067269146125,0.0,-9448.461868953531,537.7058474227441,-5.976055398851502,579.1527894899133,384.39182259761367,473.0475493594534
