,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,s.heat.stderr.wk,s.dark.stderr.wk,n.heat.wk,s.cool.db.stderr.wk,s.cool.wb.stderr.wk,n.cool.wk,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,r2.heat.wk,r2.cool.wk,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,s.heat.stderr.wknd,s.dark.stderr.wknd,n.heat.wknd,s.cool.db.stderr.wknd,s.cool.wb.stderr.wknd,n.cool.wknd,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw,r2.heat.wknd,r2.cool.wknd
0,10.0,16.717601047606966,833.8736828986882,-15.589157503484232,0.0,-320.4233047791196,31.816196056424623,4.928805740194632,0.697429809427597,0.0,143.0,6.002057023615419,9.78368853167971,50.0,0.058360648335384235,0.06141127868162732,0.06232393224863099,0.7799024851172788,0.41243723586732195,10.0,16.041662503832722,814.1948095549453,-15.542774585657117,0.0,-520.7355301985816,43.25610989563954,-6.123703793590231,0.8748957538039565,0.0,65.0,4.540559411476433,15.265005836781159,20.0,0.04878744477618875,0.0398115917696582,0.07006332044058587,0.8335998550463414,0.878796570808315
1,10.0,16.061368352717217,789.2830123556347,-15.229508024791324,0.0,-257.6196916789977,27.654710586467882,10.559429062341472,0.6318537737429459,0.0,153.0,5.554205435176049,10.52322693204462,50.0,0.06025052227453596,0.0673017645262641,0.06678204267008658,0.7937016895327247,0.40872849697806257,10.0,15.636300740424916,764.7907883630642,-15.785407506444958,0.0,-422.65781552542,39.36250949711223,-5.674944196691108,0.8359790291684812,0.0,68.0,4.927322258180602,17.62931961955048,20.0,0.05197782324294723,0.04658365894663295,0.07928846733750267,0.8438055847503634,0.8321716218630009
2,10.0,15.686425621465203,764.8819798784239,-15.178030400160758,0.0,-222.18593605270453,25.304515392385017,6.889975795795433,0.61818623428724,0.0,154.0,5.05925707678065,9.75857287489635,50.0,0.06147724069037483,0.067616549759623,0.06792261236602506,0.7986291626151811,0.396741855761227,10.0,15.2134038917809,733.1972255699471,-16.11356356269131,0.0,-413.8961707969725,39.321336157743474,-12.583816354588066,0.773954214543565,0.0,67.0,5.042123350169772,18.642085304394044,20.0,0.0509595126929001,0.04929751357921362,0.08722217948879625,0.8695993100995173,0.8197006376837908
3,10.0,15.237579740745147,752.4396862725258,-14.798012592497908,0.0,-216.4480193125129,24.067139184238965,5.33286993667557,0.6099354427605939,0.0,155.0,4.557152777897601,8.93015369162372,50.0,0.06311866975388387,0.06649810509508833,0.07002948749548599,0.7936964034902368,0.41395806741482244,10.0,15.365709063951776,719.3185406975739,-15.655988075179017,0.0,-428.49867805881803,38.199645643338826,-5.060583741726369,0.7822933088083837,0.0,69.0,4.911327980829303,13.653024607662195,20.0,0.05559056249363612,0.0516247000962999,0.08761892227194648,0.8566899231963365,0.8382825671563391
4,10.0,14.693416439780613,749.1269859646552,-14.777174461657518,0.0,-203.90196032785943,22.790873392264402,5.497147736323274,0.5992841707121885,0.0,160.0,4.1958420175112625,10.424579233467778,50.0,0.06462618408396306,0.07041067216545571,0.07379548698765111,0.7937388117594623,0.4303292137228978,10.0,14.648546221091458,713.0789012958653,-15.413355271451554,0.0,-382.9680736181524,35.08436784363185,-2.2119124520510454,0.8017801559710643,0.0,70.0,5.263517642545563,15.890933331687943,20.0,0.05933019660378456,0.05779505646077494,0.08438080249517381,0.8445923827247879,0.8044398398980495
5,10.0,14.244851624641788,658.0285718536286,-14.124483686338682,111.84092445841264,-118.33384094924193,17.783963778084356,8.09559754027828,0.6074168905447035,42.7119852344043,164.0,4.042994209794912,9.953164673473179,50.0,0.06233746215359252,0.057907267736388456,0.07316966448492983,0.7971482021681839,0.38394141811826943,10.0,14.636722910916141,600.9747354487968,-15.661454899352263,117.04981319117499,-305.38854734826,31.503029071395435,7.514674026393429,0.850793469161682,82.26702568289492,72.0,4.604752934766308,14.064822919754528,20.0,0.058202769815621905,0.04870448615391117,0.11530560821373471,0.8546845693193273,0.8302125341795253
6,10.0,15.403727477737023,775.5339579234668,-13.727367634325645,73.10372745117583,-307.15489344472275,29.04910198107921,-11.026306194065723,0.6071926132192568,15.1600855446246,159.0,5.082462964455285,11.173300481925402,50.0,0.05543039176846459,0.060336225976824434,0.05767017758879901,0.8130470304652595,0.47154443167221793,10.0,15.364552723939545,690.7236239012452,-15.605301782659645,64.04137741721054,-435.0098871915667,38.62736277793381,-12.556168202891119,0.8953256167426945,21.961287502038786,70.0,4.134547144189891,12.38003108292408,20.0,0.05437962885689561,0.04143708960654013,0.10250316109444525,0.8663147103214932,0.8716845734964405
7,10.0,15.6232861420062,924.2205896522644,-13.759096400651485,79.53089278166023,-202.07146649134808,19.15000332641756,4.932578250030939,0.684690402381001,32.4443146129916,158.0,4.364688653407692,8.21252956195221,50.0,0.0592808883104833,0.0429501909218845,0.043286262912918254,0.7472636362385932,0.43351617464245684,10.0,15.383650076628022,776.0281700399994,-16.604844537145294,39.81835065376694,-425.052993349135,35.039874749319885,-3.46065031310453,0.9636752738159939,41.519628737042225,69.0,4.625354753653712,14.632539738586086,20.0,0.061414286014963536,0.04886703107298526,0.09176908100961745,0.8286925725946639,0.8259635344001091
8,10.0,16.57202621254464,987.6367698361976,-13.692584205746208,0.0,-242.45579043533772,20.841353946432765,15.132135685351116,0.6918610598538305,0.0,154.0,4.610992522390945,7.604573150514174,50.0,0.05764684765348344,0.03988210362671893,0.043528675469735455,0.7204245527516204,0.510862189991584,10.0,16.11919049549864,838.0210258689488,-16.169588122122263,0.0,-394.70902245462133,30.689018391788505,17.21436808569737,1.0128388074752757,0.0,67.0,4.7281744899985405,8.554658418992068,20.0,0.05858477002440362,0.03688380283208744,0.08360419775630291,0.7967918987612455,0.8856448617787454
9,10.0,17.525650240907375,1007.94970913674,-15.024936997553198,0.0,-244.65215135935648,22.394261065986,24.183407522174186,0.7493254282649798,0.0,147.0,4.672553498938367,6.561452626652594,50.0,0.05650888045356693,0.03927694851218784,0.041007871646431354,0.7349438953836444,0.5824586447891371,10.0,16.891598634893953,899.0427514464524,-17.149856794728137,0.0,-384.4307160211662,29.93587054304719,27.6309151824668,1.1385320699583876,0.0,65.0,4.913024882065345,7.923771813692651,20.0,0.05475054074221619,0.03801412116258511,0.07525768296137762,0.7826821031379494,0.8772030289650501
10,10.0,18.3,1026.981668002653,-15.38532115529786,0.0,-282.85833100280905,24.58642396639424,24.557885423068214,0.8166694493714866,0.0,131.0,4.063248810591597,4.452346338921516,55.0,0.05265816112523191,0.039719639169436924,0.04046133055756737,0.7334225291767493,0.6224952265976333,10.0,18.3,942.451599169673,-17.587506973287237,0.0,-406.7552565222847,31.477975448656252,31.292548249087695,1.1328471761805743,0.0,63.0,4.778336398233019,6.5116487029434715,24.0,0.04953236050704236,0.04219920212466243,0.0673121175411281,0.7980313824247917,0.8761006725685888
11,10.0,18.3,1035.8759337832735,-14.382488403103736,0.0,-404.2525991430175,28.585874514741946,23.89598168673104,0.9038486668568807,0.0,119.0,3.0532934463053016,4.038046634290282,68.0,0.05085887908225622,0.046537236333425935,0.04338783739513776,0.6839610497938501,0.6900021269913286,10.0,18.3,956.240700853838,-17.792825047772457,0.0,-257.45000585728485,24.928987919065655,37.421662789678315,1.2412999209456903,0.0,59.0,4.6851989226632496,7.203382482826631,34.0,0.04917342392793009,0.05393872968583376,0.06765445513967128,0.7828276029477312,0.7761853222791562
12,10.0,18.3,1034.5079754481212,-14.864564194371791,0.0,-461.29276155071,31.4581786631022,27.34848703150166,0.9648545331225195,0.0,119.0,2.8609723427126097,3.9588038041158957,73.0,0.05213184943664939,0.04565135677062216,0.048876222015830896,0.6698136187179361,0.7558125640356703,10.0,18.3,964.1628905640264,-17.922736421366324,0.0,-239.17317114439356,23.75760723781524,40.0948084571978,1.4475862833821207,0.0,56.0,5.027568402554101,8.08245836235539,35.0,0.05003846072081386,0.06224057513972647,0.06766590903062487,0.7394980069329162,0.7494244114785045
