,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,s.heat.stderr.wk,s.dark.stderr.wk,n.heat.wk,s.cool.db.stderr.wk,s.cool.wb.stderr.wk,n.cool.wk,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,r2.heat.wk,r2.cool.wk,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,s.heat.stderr.wknd,s.dark.stderr.wknd,n.heat.wknd,s.cool.db.stderr.wknd,s.cool.wb.stderr.wknd,n.cool.wknd,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw,r2.heat.wknd,r2.cool.wknd
0,10.0,18.3,1705.988257905266,-57.07277991977192,0.0,-642.1247216748721,54.3399959270036,7.688879004472909,3.351894250853735,0.0,52.0,1.521528828134666,4.574987163319942,140.0,0.0395593061475762,0.036390093475787505,0.059899545441134336,0.8529063526200436,0.9054615760483838,10.0,18.3,1688.867241506779,-54.28915766666306,0.0,-788.6729945109179,57.80851099544631,14.994142593408625,5.492467747539579,0.0,28.0,2.326304872046418,6.4064176695782455,55.0,0.03713632945598578,0.030395331114205316,0.05587831830283378,0.7898127713135382,0.922345061094808
1,10.0,18.3,1672.5429586663618,-56.54705208098838,0.0,-643.8966672392306,53.26435985714781,8.5898028367696,3.559304614469407,0.0,54.0,1.8435271763121162,5.079013767064378,132.0,0.042559421859763254,0.03826805398592194,0.06062745591255759,0.8291722307798197,0.8681457625028056,10.0,18.3,1655.7589037672017,-57.51407664415818,0.0,-733.0388307419014,57.92987667747044,11.624854832330627,5.937589485144992,0.0,29.0,2.760901460761654,7.193018943760275,54.0,0.04281398590189968,0.034352914395025115,0.07380254881673533,0.7765400666135277,0.8968228953786451
2,10.0,18.3,1657.3290048050405,-56.222515984847746,0.0,-616.7863686909742,51.49765201685237,5.8777356707606,3.109578864171787,0.0,59.0,1.7828234534706677,4.894058364348925,132.0,0.04413890054195848,0.03753953888485715,0.05989259506892627,0.8515245566375338,0.8680126753912428,10.0,18.3,1627.1969716063568,-57.74109851723499,0.0,-713.2725496832802,57.039329127849086,12.694491782730893,5.956183545276119,0.0,29.0,2.886794578625034,7.149429085431591,53.0,0.045295342105137935,0.0344320006582249,0.07149428411116526,0.7768220158793273,0.8865790763245126
3,10.0,18.3,1658.4715359232457,-56.74131013880145,0.0,-611.001364396396,51.571250233101594,1.7586797800201452,3.07941009953241,0.0,60.0,1.9795824154153594,5.315933101939966,130.0,0.04408861596344882,0.03927762320190381,0.05617752569188994,0.8540949027054069,0.8469591129800499,10.0,18.3,1614.8192304341726,-57.893191162030895,0.0,-648.2335157568594,54.54976343470637,9.020013392651279,5.61376164557443,0.0,34.0,3.177362508477231,7.743128286769967,52.0,0.052656373943447916,0.035545056006273223,0.08142696739282293,0.7687064741095,0.857516200313515
4,10.0,18.3,1635.0012999877815,-52.38718116374792,0.0,-718.0455007229878,54.251730658831704,2.5723408300243022,3.0446387553829317,0.0,62.0,2.165165243064365,5.472891837806599,128.0,0.05224539780486017,0.03971207054302989,0.06013614072817587,0.8314886825792837,0.842226799384706,10.0,18.3,1582.3374074627534,-58.70984414771274,0.0,-509.30057359662214,50.23247574744502,4.856103969901824,4.5860466944728815,0.0,36.0,3.2930742628712273,7.727125971052782,51.0,0.04243952172327519,0.03492279906319348,0.09341535903897161,0.8281849047764158,0.8292411780712301
5,10.0,18.3,1748.2860717669323,-58.74670908579027,0.0,-677.65971992866,56.85280176580963,-5.828956394774227,2.933926476656681,0.0,72.0,3.035272867678638,7.405034035066751,119.0,0.05730280432617659,0.04228121921405204,0.07575341728793991,0.8513579744029643,0.7731714987115941,10.0,18.3,1648.8489340287892,-63.861479089466755,0.0,-430.39641655175876,50.02288401176875,-4.646810340691488,4.915271649646939,0.0,38.0,3.8320567737994398,8.439783140732782,50.0,0.04679618130255087,0.03332339033060494,0.10855640176978612,0.8242222375172136,0.7946682438711918
6,10.0,18.3,1911.9059635947742,-60.58217029425866,0.0,-578.6942787201154,50.26897263374317,0.6672601405567633,2.9507767654801036,0.0,72.0,2.9994164688036062,7.835325884343048,122.0,0.05268293291175483,0.04191709131562367,0.071842021826643,0.8575842864189265,0.735815688641812,10.0,18.3,1610.7979484960051,-66.90669478140914,132.62275781980784,-380.38873650461323,47.403966455916475,11.047769983085118,5.491978071028683,147.08736615624557,38.0,3.878072826277001,8.87168418626282,50.0,0.04706286363046238,0.031418266069501,0.10233961877231537,0.8093629652039963,0.7917197621823905
7,10.0,18.3,1949.0223682498836,-58.910169161767286,0.0,-546.1091505813469,48.21717593261506,-0.6850551649830692,2.641488306517017,0.0,71.0,2.661971965192443,6.953566642075868,124.0,0.04447335066142593,0.036020135400254595,0.06464449814472763,0.8781723923870343,0.7701416336411938,10.0,18.3,1775.8648763990698,-62.495026684471014,0.0,-408.7337754417465,43.82063548415109,3.118804957205384,5.251320565736442,0.0,40.0,4.04825723009708,8.791761247839874,49.0,0.05000654098102467,0.030779533107944908,0.08215182626211273,0.7884535065494466,0.7409039932393195
8,10.0,18.3,1944.5441253613803,-57.173339899712154,0.0,-621.6681520013221,51.760313296013024,0.2960938233436412,2.654737482660612,0.0,66.0,2.5419115127509655,6.751875744385904,125.0,0.03936655012348196,0.034240361493097685,0.059363807790224016,0.8787451908568902,0.8069841283713496,10.0,18.3,1844.6540271220065,-61.95625052779345,0.0,-510.7844460643064,47.68053784196892,-1.3119575825518268,5.14319312333407,0.0,40.0,3.606904671095858,9.449571720914584,51.0,0.04337792546146571,0.0322387892131154,0.08036638103754909,0.7924772136223421,0.7980197310677408
9,10.0,18.3,1963.4625106913147,-48.82077348451773,0.0,-832.6796672725737,53.2569336003559,16.265829054016706,3.595118904111863,0.0,50.0,2.1771940738657216,5.898224353876605,133.0,0.035515094884316874,0.035730605464400066,0.050322242869455615,0.7934678078690399,0.8545818638406828,10.0,18.3,1906.925563202997,-56.04894319844253,0.0,-471.99517249830933,40.72583870632266,10.38614406776891,6.366779012327858,0.0,31.0,2.6618358605717876,9.530762184440382,59.0,0.04248338498777176,0.035692670965171064,0.04317403320809036,0.7276966114741935,0.827214213875345
