,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,s.heat.stderr.wk,s.dark.stderr.wk,n.heat.wk,s.cool.db.stderr.wk,s.cool.wb.stderr.wk,n.cool.wk,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,r2.heat.wk,r2.cool.wk,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,s.heat.stderr.wknd,s.dark.stderr.wknd,n.heat.wknd,s.cool.db.stderr.wknd,s.cool.wb.stderr.wknd,n.cool.wknd,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw,r2.heat.wknd,r2.cool.wknd
0,10.0,18.3,10749.512854261366,-129.82625653272046,0.0,-4414.40943247866,421.32733655064817,312.66054541286,58.02703317901396,0.0,52.0,67.32662240211894,102.12021264781218,53.0,0.06100649892635811,0.04179125916017085,0.06200832775534673,0.09100320428888853,0.5071399009608213,10.0,18.3,11811.194176304072,-259.8247284970954,0.0,906.9415197484986,217.17972450404392,339.7306946622003,84.93590787362233,0.0,26.0,120.38972518971158,160.44943033309448,21.0,0.053167453916827506,0.03867143362211056,0.08150244224777145,0.2805302016960357,0.30644117570250595
1,10.0,18.082204617585443,9804.347908143198,-55.88362107458329,0.0,-5328.889540945025,413.64592730248773,290.15248229367637,46.19237687699626,0.0,58.0,62.469297860592754,86.10121983015935,50.0,0.05814308387091516,0.03642468602981006,0.060524085467548665,0.025470382909072664,0.5472187594385698,10.0,18.0378832831258,11315.149080361578,-270.3310222529519,0.0,1649.4515218222386,177.1443259512527,272.70249925683373,68.04141459501434,0.0,30.0,106.68648899203359,125.88139941251548,20.0,0.055213673296738514,0.03621259295602976,0.09091456668825756,0.36051186620490305,0.31693664618586037
2,10.0,17.41432627824919,9652.682494509352,-79.01998369678881,0.0,-4653.0611358602255,399.3431012010056,147.68784668661692,38.23732421134453,0.0,67.0,64.67642731923318,68.81196726858296,50.0,0.05684660108136953,0.036160737478671066,0.059373858060512284,0.0616523051718908,0.49157780852736666,10.0,17.264234894249913,10500.60785163493,-202.89385450790658,0.0,1166.3764547288984,151.31968563723117,190.61073780204066,71.28125179602056,0.0,31.0,94.0879677606094,97.5292504046236,20.0,0.05665307989821684,0.032027740686965,0.08108332403773295,0.21836897723182058,0.30337465212429304
3,10.0,16.339233402123625,9533.560042762223,-86.77009113430773,0.0,-2545.799994242233,293.2932475202749,114.91922652031403,32.99306873802495,0.0,79.0,55.92216926064044,71.34740871838883,50.0,0.05823254342187984,0.03212582941573097,0.05950097458485556,0.08242266208492377,0.38013736670479026,10.0,16.41465093034303,9880.48488497635,-141.23492589703972,0.0,-359.52497625957676,190.29228985069068,197.44781812363615,62.222353591225875,0.0,39.0,95.41249372119545,74.21318205599988,20.0,0.06320338093652998,0.025137316325637853,0.06721687425195426,0.12222815747734306,0.43905479836352634
4,10.0,16.103845865803173,9539.539768496206,-92.7130993003403,0.0,-2303.3395564812317,280.0908765682873,107.3889825000796,29.180596400246927,0.0,91.0,54.03247925745629,63.2269662359805,50.0,0.057321316259032445,0.030930932496138496,0.05532597015327801,0.10186931772090602,0.3883449475238495,10.0,16.06909382807629,9656.772376245162,-131.70541557108163,0.0,124.83497391151104,152.04165489675688,193.6621325533572,59.413108395395845,0.0,45.0,100.68319814863634,73.5645796042598,20.0,0.06921008727499911,0.023695805812352914,0.062149258279242246,0.10256035431974342,0.4076985405157343
5,10.0,16.026661724550063,9827.297385331203,-97.50937803398534,0.0,-1514.5511752732934,236.863793432165,-13.864981658868935,29.349532397588796,0.0,92.0,45.869215541107984,75.68982446113988,50.0,0.054926217348094324,0.02638119040482327,0.05196618976588018,0.10924602851013365,0.3658014265307482,10.0,15.913301426212312,9837.171093243956,-142.54204988149223,0.0,-369.60798424223776,176.47891783200006,137.40104316215977,58.343273649664276,0.0,45.0,85.46055813082252,102.79134177508442,20.0,0.0653443519175325,0.020888929508535135,0.057613053235227425,0.12189414115814967,0.2992244429222678
6,10.0,15.957794387650246,10554.673709422566,-118.46011055253933,0.0,-1658.9749143117363,246.62147749779814,26.686011476228828,31.329285829548244,0.0,95.0,41.771951686514114,68.38556744331089,50.0,0.0553480848752084,0.023020432667422285,0.05127635966906837,0.133246532588851,0.4258440772853709,10.0,15.944621989981725,10422.277385174977,-195.58246558491868,0.0,244.77427625144537,155.75632075392753,206.9466906315841,64.73384094076977,0.0,45.0,87.39417221318388,64.05750411169394,20.0,0.06855265333926791,0.020938886686992567,0.06743945493582569,0.17511456193464947,0.5117760177718473
7,10.0,16.1872845039128,11169.56837713454,-96.1204124581374,526.7662170198514,-2347.032881806549,269.80652137357606,64.22523734731124,44.20193559988891,1118.2157035540265,93.0,45.440646746219315,76.30937970688885,50.0,0.071390888991662,0.023084569297400236,0.0505351617313231,0.06053784461444489,0.43288476245971086,10.0,16.052276890648077,10714.392683923365,-183.4961286241027,0.0,25.1724258558761,150.33652624360892,226.6690949973001,72.2403563163471,0.0,44.0,114.18805092021982,80.5135239717634,20.0,0.07289207460055545,0.02633937056395404,0.06684830478320405,0.13316263653157945,0.4023474068192511
8,10.0,17.934816037925,11169.394317434082,-14.325871405667137,0.0,-2006.3037284041432,190.24960996174778,146.32134887322044,59.190250572514294,0.0,68.0,40.3240501227523,80.88270791472998,50.0,0.0778702508835852,0.024978554215553252,0.0667818217710629,0.0008867731049108096,0.34243669142217115,10.0,18.152265799191593,10156.725733120002,-80.5310094923525,0.0,1698.522928090836,28.127421038358165,176.31347455914857,79.68371633471881,0.0,35.0,135.8564370978182,80.31240332813117,20.0,0.07004754281733418,0.033258554543912945,0.07088165110667849,0.030021694814505562,0.22429468089352322
9,10.079193146217692,18.3,10881.56,0.0,0.0,-3590.8573163288575,253.8779319964592,251.89515325448033,99.78473192849744,0.0,50.0,31.07215672615095,66.5843058311468,72.0,0.09337441184643781,0.028677723734548202,0.06839717931219323,0.06159750772093897,0.5377737424971334,10.0,18.3,9937.386311904267,-55.32226463801783,0.0,-2076.33304795248,201.7632333003387,223.18123284887704,174.85464555358945,0.0,22.0,68.36514968182244,87.3112623110359,32.0,0.09263286684084848,0.04306017376731796,0.08337209643649679,0.004980205620232825,0.3215500223260034
