State,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
MT,17896299.920111284,39120480.713484205,357297618.56203544,173240959.59242836,197291979.9447782,408602357.6887176,156278221.87442186,0.0
NC,124997610.98482592,103887124.06058605,1967083196.7401397,953834996.4833814,1086180511.258585,2249538750.2811103,860381515.9563097,0.0
ND,44632935.11644349,56678144.50990614,245704034.5228341,119127080.4777573,135672435.46184868,280984932.4323193,107468360.83476645,0.0
NE,24593819.102011513,62344627.42515222,413169339.18361515,200320915.42759827,228143142.27304336,472496754.3942591,180715923.99969447,0.0
NH,22834496.208132494,6967614.177736973,286187624.7067987,138770948.81432033,158026576.19217592,327281607.7209907,125175459.0848529,0.0
NJ,52861964.66857845,25624377.62672988,906056632.2640402,439343975.44166136,500304745.9147845,1036158260.5977908,396299648.0555742,0.0
NM,79322933.0756855,88702558.90163279,497240027.3816617,241094076.80367187,274565136.77515876,568639243.5052671,217487560.193472,0.0
NV,19171722.91824258,30311176.654159587,352464499.06914073,170897551.1416705,194623236.3973108,403075245.507741,154164266.22171974,0.0
NY,72369600.66232078,59563576.0734416,836915362.6538695,405817594.00376916,462126442.1611825,957088923.0931578,366057983.4212593,0.0
OH,96399556.49251337,191511011.97964457,1523014514.1901553,738564742.5680424,840975383.5201569,1741705792.2872348,666150547.4092029,0.0
OK,142502751.63842386,122667581.9819343,838480604.4181631,406558616.16528475,462990756.3555814,958878914.7178733,366742601.8602301,0.0
OR,108361170.84795852,71057599.80094099,579722617.2873273,281407983.12555933,320109841.46174514,662965681.6215394,253564611.0160442,0.0
PA,124403178.95500593,105313625.8514671,1308382794.7762184,634430650.3447566,722460493.5169578,1496254861.5132613,572272882.9831918,0.0
RI,1747005.6991135597,506540.2903659565,15537817.581178922,7534210.08491568,8579644.617295608,17768909.203022253,6796078.1004887605,0.0
SC,59744597.29354387,61458313.169857085,1029875939.3375041,499384934.3048801,568675069.8579131,1177756913.058481,450456911.7374177,0.0
SD,18605031.8243973,34481556.280248836,250047499.71676195,121232965.0177252,138070802.67770812,285952080.31171,109368146.8339698,0.0
TN,46925848.07849289,114138161.86334528,1232857636.7956033,597732938.7666703,680757237.4900286,1409884945.8658211,539238964.8306473,0.0
TX,347334405.9258782,485166992.65655804,2926375201.2293143,1418927338.2391245,1615880749.8446023,3346576488.742069,1279965749.5510283,0.0
UT,102851331.8679536,42190428.443034925,301508188.33347523,146190640.9622399,166486269.02489796,344802064.7641734,131876511.64026101,0.0
VA,35340334.68486469,81291668.53875814,1191538600.5093985,577774859.0960265,657941671.4201186,1362632886.4704905,521166460.63860756,0.0
VT,25053564.035256904,5987481.139499429,212572184.33617842,103075189.71893302,117377732.59327221,243095648.58921915,92976839.19845252,0.0
WA,58277033.148987204,44516845.01044836,693698731.1474926,336734077.6566987,383044898.073691,793307762.0589979,303416571.4437833,0.0
WI,119620213.07449903,90302362.6864245,1237132748.1035032,599930349.3909305,683117710.0468464,1414773958.5698185,541108866.454378,0.0
WV,47584549.27828215,35627775.93821869,431747359.30369705,209353494.36445525,238401491.22324324,493742418.56914836,188841757.23906654,0.0
WY,15242389.129366659,41915428.46817863,269545168.8935993,130692904.98090102,148836984.33141023,308249441.89882916,117896222.98369347,0.0
DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
