State,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
MI,3223611.0130263497,4613410.845578295,175969112.43542114,97413281.97367828,80120827.58197874,3957371.5499516646,1037.2333997035503,0.0
MN,3021750.023528777,2743686.350037027,150811440.96940935,76448914.50379407,68666241.1895825,3391600.305404194,888.9438534658099,0.0
MO,4711037.070942279,8220866.338733847,149743218.84584773,75907414.32800972,68179866.96287239,3367577.045250843,882.6473186354799,0.0
MS,3761953.1309263078,5814243.794983376,129191769.91631022,65213577.638259046,58822548.061862625,2905395.2613744764,761.5087353814029,0.0
MT,890492.4337525574,2016977.3571990598,48223886.16452966,25025495.38834966,21956908.3960301,1084507.5594281233,284.25116233616535,0.0
NC,6219689.39479239,5356221.935752095,265494062.66295874,142091672.3641999,120882601.29213664,5970699.223828103,1564.9297965499895,0.0
ND,2220866.3910856373,2922217.008574065,33162279.173330873,16810529.950358123,15099179.780227015,745786.8942117107,195.47193534228845,0.0
NE,1223750.7152419775,3214370.0579885594,55764802.55392123,28268137.9831814,25390377.264770694,1254095.313704003,328.7003834151945,0.0
NH,1136209.5065831568,359236.89519874554,38626284.480480105,20613861.14875054,17587006.278547756,868666.9838200131,227.67900296065596,0.0
NJ,2630330.2794879843,1321144.0279571349,122289009.78028408,65369896.408825524,55679639.17675924,2750159.036620824,720.8210730969897,0.0
NM,3946987.4802211747,4573334.723071067,67111688.49488865,34827206.691785194,30556749.233309098,1509275.5745642653,395.5835370863627,0.0
NV,953955.5258297496,1562786.445014894,47571567.78305561,24686978.69163181,21659900.085704267,1069837.5634545742,280.40613297634496,0.0
NY,3601000.3247137084,3070984.3555814493,112957123.5664482,60381513.26471937,51430720.50321276,2540294.133422992,665.8151469981372,0.0
OH,4796694.068432707,9873942.440693952,205558825.56776476,113793605.93501584,93593375.5267026,4622814.975224045,1211.64718359859,0.0
OK,7090718.34342365,6324506.519538741,113168381.60172339,59320819.34083849,51526908.850938156,2545045.1080852463,667.0603850402656,0.0
OR,5391885.6514157625,3663594.2923372188,78244233.67759748,61583501.72807618,35625528.37193117,1759635.6942896598,461.20332407253323,0.0
PA,6190111.3687592,5429769.646816383,176590326.3540345,94396801.16229905,80403673.81471783,3971342.0091873785,1040.8950793678362,0.0
RI,86928.32394002235,26116.251067051682,2097114.3064320092,1119176.3253256718,954841.0614717671,47162.02927088905,12.36124314841252,0.0
SC,2972799.5219677067,3168673.3857675325,139000702.98331454,74392783.58466354,63288671.65436243,3125988.510212465,819.3265779963248,0.0
SD,925757.8462201705,1777803.2628896863,33748509.69909495,17107700.291385125,15366097.504877478,758970.6395392417,198.92741603554506,0.0
TN,2334958.223088532,5884745.889416871,166396816.4048033,83993985.93581633,75762447.84519184,3742099.9975733007,980.8103822247892,0.0
TX,17282827.279362585,25014284.610039186,394968164.72260153,207035170.1886949,179833698.55289942,8882443.852686107,2328.1027112832126,0.0
UT,5117724.515047239,2175258.0057329494,40694076.30082652,21117945.8935548,18528496.491340823,915169.5742980717,239.86740614892048,0.0
VA,1758480.8470823495,4191243.3533847355,160820052.95618787,86070438.05440277,73223280.9513425,3616684.1387352473,947.9386854439003,0.0
VT,1246626.9179396734,308703.10550303874,28690526.619445488,15311401.030991152,13063137.668496704,645221.6038360146,169.11361222000502,0.0
WA,2899775.781160506,2295203.6059481404,93627407.32065587,73691099.38867953,42629669.933714144,2105588.1071577724,551.8780036686975,0.0
WI,5952118.32290605,4655817.5543409055,166973822.24673042,92433653.85907055,76025165.08596855,3755076.357439694,984.2115068576682,0.0
WV,2367734.1844400163,1836900.1618627713,58272248.299157955,31187142.681079872,26532047.032953393,1310485.3050223892,343.4802901452402,0.0
WY,758437.903510996,2161079.531634457,36380078.86320968,18879222.89615687,16564282.196472716,818152.0337272681,214.4389539131529,0.0
DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
