bus_id,lat,lon,County,BA
1,43.9761,-70.2211,Androscoggin__ME,ISNE
2,43.9761,-70.2211,Androscoggin__ME,ISNE
3,43.9761,-70.2211,Androscoggin__ME,ISNE
4,43.9761,-70.2211,Androscoggin__ME,ISNE
5,43.9761,-70.2211,Androscoggin__ME,ISNE
6,43.9761,-70.2211,Androscoggin__ME,ISNE
7,44.101,-70.3053,Androscoggin__ME,ISNE
8,44.101,-70.3053,Androscoggin__ME,ISNE
9,44.101,-70.3053,Androscoggin__ME,ISNE
10,44.1799,-70.186,Androscoggin__ME,ISNE
11,44.1433,-70.2241,Androscoggin__ME,ISNE
12,44.0207,-70.1805,Androscoggin__ME,ISNE
13,44.2482,-70.1988,Androscoggin__ME,ISNE
14,44.2482,-70.1988,Androscoggin__ME,ISNE
15,44.2301,-70.1222,Androscoggin__ME,ISNE
16,44.2567,-70.0894,Androscoggin__ME,ISNE
17,44.3398,-70.0998,Kennebec__ME,ISNE
18,44.3398,-70.0998,Kennebec__ME,ISNE
19,44.0989,-70.155,Androscoggin__ME,ISNE
20,44.0989,-70.155,Androscoggin__ME,ISNE
21,44.0775,-70.139,Androscoggin__ME,ISNE
22,44.0775,-70.139,Androscoggin__ME,ISNE
23,44.0775,-70.139,Androscoggin__ME,ISNE
24,44.1273,-70.0823,Androscoggin__ME,ISNE
25,44.1273,-70.0823,Androscoggin__ME,ISNE
26,44.1273,-70.0823,Androscoggin__ME,ISNE
27,44.1654,-70.2236,Androscoggin__ME,ISNE
28,44.1654,-70.2236,Androscoggin__ME,ISNE
29,44.1654,-70.2236,Androscoggin__ME,ISNE
30,43.95,-70.1035,Androscoggin__ME,ISNE
31,44.025,-70.1141,Androscoggin__ME,ISNE
32,44.025,-70.1141,Androscoggin__ME,ISNE
33,44.0392,-70.1505,Androscoggin__ME,ISNE
34,44.0392,-70.1505,Androscoggin__ME,ISNE
35,43.9856,-70.1025,Androscoggin__ME,ISNE
36,43.9856,-70.1025,Androscoggin__ME,ISNE
37,44.0498,-70.0378,Androscoggin__ME,ISNE
38,44.4496,-70.1311,Androscoggin__ME,ISNE
39,44.4377,-70.2147,Androscoggin__ME,ISNE
40,44.4377,-70.2147,Androscoggin__ME,ISNE
41,44.0905,-70.4246,Androscoggin__ME,ISNE
42,44.143,-70.4718,Oxford__ME,ISNE
43,44.1425,-70.3839,Androscoggin__ME,ISNE
44,44.0427,-70.3883,Androscoggin__ME,ISNE
45,44.009,-70.3499,Androscoggin__ME,ISNE
46,44.1665,-70.1235,Androscoggin__ME,ISNE
47,44.1392,-69.9854,Kennebec__ME,ISNE
48,44.2722,-70.2349,Androscoggin__ME,ISNE
49,44.2722,-70.2349,Androscoggin__ME,ISNE
50,44.2722,-70.2349,Androscoggin__ME,ISNE
51,44.2792,-70.1724,Androscoggin__ME,ISNE
52,46.2679,-68.8943,Piscataquis__ME,ISNE
53,46.2679,-68.8943,Piscataquis__ME,ISNE
54,46.2901,-69.0327,Piscataquis__ME,ISNE
55,46.2901,-69.0327,Piscataquis__ME,ISNE
56,46.5134,-67.9299,Aroostook__ME,ISNE
57,46.8782,-67.976,Aroostook__ME,ISNE
58,46.9917,-68.0172,Aroostook__ME,ISNE
59,46.9917,-68.0172,Aroostook__ME,ISNE
60,46.9917,-68.0172,Aroostook__ME,ISNE
61,46.8955,-68.0743,Aroostook__ME,ISNE
62,45.6987,-67.9293,Aroostook__ME,ISNE
63,45.5818,-67.8406,Washington__ME,ISNE
64,47.0238,-68.7954,Aroostook__ME,ISNE
65,47.0238,-68.7954,Aroostook__ME,ISNE
66,46.9679,-68.6624,Aroostook__ME,ISNE
67,46.7217,-67.8312,Aroostook__ME,ISNE
68,46.8159,-67.9343,Aroostook__ME,ISNE
69,46.8103,-67.8251,Aroostook__ME,ISNE
70,46.8103,-67.8251,Aroostook__ME,ISNE
71,47.1612,-68.6172,Aroostook__ME,ISNE
72,47.1612,-68.6172,Aroostook__ME,ISNE
73,47.1612,-68.6172,Aroostook__ME,ISNE
74,47.2351,-68.6359,Aroostook__ME,ISNE
75,47.2351,-68.6359,Aroostook__ME,ISNE
76,47.2223,-68.5069,Aroostook__ME,ISNE
77,46.2065,-67.8508,Aroostook__ME,ISNE
78,46.1341,-67.8768,Aroostook__ME,ISNE
79,46.1341,-67.8768,Aroostook__ME,ISNE
80,46.1827,-67.8594,Aroostook__ME,ISNE
81,46.1827,-67.8594,Aroostook__ME,ISNE
82,46.1827,-67.8594,Aroostook__ME,ISNE
83,46.0481,-68.2161,Aroostook__ME,ISNE
84,46.0481,-68.2161,Aroostook__ME,ISNE
85,45.9189,-68.3359,Aroostook__ME,ISNE
86,45.9189,-68.3359,Aroostook__ME,ISNE
87,46.9742,-67.8909,Aroostook__ME,ISNE
88,47.0574,-67.7927,Aroostook__ME,ISNE
89,46.9462,-67.793,Aroostook__ME,ISNE
90,47.3572,-68.3545,,ISNE
91,47.3572,-68.3545,,ISNE
92,47.2688,-68.3246,Aroostook__ME,ISNE
93,47.2688,-68.3246,Aroostook__ME,ISNE
94,47.2688,-68.3246,Aroostook__ME,ISNE
95,47.3546,-68.233,Aroostook__ME,ISNE
96,46.7493,-68.25,Aroostook__ME,ISNE
97,46.7493,-68.25,Aroostook__ME,ISNE
98,46.7493,-68.25,Aroostook__ME,ISNE
99,46.7493,-68.25,Aroostook__ME,ISNE
100,46.7493,-68.25,Aroostook__ME,ISNE
101,46.6668,-68.1473,Aroostook__ME,ISNE
102,46.6668,-68.1473,Aroostook__ME,ISNE
103,46.7307,-68.3261,Aroostook__ME,ISNE
104,46.5688,-67.8406,Aroostook__ME,ISNE
105,45.5947,-68.2843,Aroostook__ME,ISNE
106,46.33,-67.951,Aroostook__ME,ISNE
107,46.33,-67.951,Aroostook__ME,ISNE
108,46.1391,-68.0504,Aroostook__ME,ISNE
109,45.825,-67.9098,Aroostook__ME,ISNE
110,45.825,-67.9098,Aroostook__ME,ISNE
111,46.1276,-68.6097,Penobscot__ME,ISNE
112,46.8598,-68.8672,Aroostook__ME,ISNE
113,46.6373,-67.9218,Aroostook__ME,ISNE
114,46.6383,-67.9563,Aroostook__ME,ISNE
115,46.7015,-67.9516,Aroostook__ME,ISNE
116,46.7015,-67.9516,Aroostook__ME,ISNE
117,47.1583,-68.3403,Aroostook__ME,ISNE
118,47.2082,-68.2279,Aroostook__ME,ISNE
119,47.1408,-69.1818,Aroostook__ME,ISNE
120,47.1408,-69.1818,Aroostook__ME,ISNE
121,45.811,-68.3401,Aroostook__ME,ISNE
122,45.811,-68.3401,Aroostook__ME,ISNE
123,46.2093,-68.2087,Aroostook__ME,ISNE
124,46.2093,-68.2087,Aroostook__ME,ISNE
125,47.1891,-67.9831,Aroostook__ME,ISNE
126,47.1769,-68.0578,Aroostook__ME,ISNE
127,47.1769,-68.0578,Aroostook__ME,ISNE
128,47.0944,-68.0736,Aroostook__ME,ISNE
129,46.8216,-68.1984,Aroostook__ME,ISNE
130,44.0782,-70.6971,Cumberland__ME,ISNE
131,44.0348,-70.7537,Cumberland__ME,ISNE
132,44.0348,-70.7537,Cumberland__ME,ISNE
133,44.0348,-70.7537,Cumberland__ME,ISNE
134,44.0625,-70.6637,Cumberland__ME,ISNE
135,43.9609,-69.9372,Sagadahoc__ME,ISNE
136,43.9093,-70.0083,Cumberland__ME,ISNE
137,43.928,-69.9694,Sagadahoc__ME,ISNE
138,43.8874,-69.9594,Cumberland__ME,ISNE
139,43.5616,-70.2744,Cumberland__ME,ISNE
140,43.6347,-70.2046,Cumberland__ME,ISNE
141,43.9361,-70.4876,Cumberland__ME,ISNE
142,43.8899,-70.4872,Cumberland__ME,ISNE
143,43.8279,-70.2734,Cumberland__ME,ISNE
144,43.8279,-70.2734,Cumberland__ME,ISNE
145,43.8345,-70.2465,Cumberland__ME,ISNE
146,43.7254,-70.2728,Cumberland__ME,ISNE
147,43.7826,-70.3009,Cumberland__ME,ISNE
148,43.7067,-70.2652,Cumberland__ME,ISNE
149,43.8528,-70.0865,Cumberland__ME,ISNE
150,43.8569,-70.1464,Cumberland__ME,ISNE
151,43.7812,-70.063,Cumberland__ME,ISNE
152,43.7812,-70.063,Cumberland__ME,ISNE
153,43.7238,-70.4998,Cumberland__ME,ISNE
154,43.7238,-70.4998,Cumberland__ME,ISNE
155,43.8102,-70.417,Cumberland__ME,ISNE
156,43.6855,-70.4985,Cumberland__ME,ISNE
157,43.6855,-70.4985,Cumberland__ME,ISNE
158,43.7105,-70.4484,Cumberland__ME,ISNE
159,43.8433,-70.3461,Cumberland__ME,ISNE
160,43.8694,-70.3761,Cumberland__ME,ISNE
161,43.7883,-69.9007,Cumberland__ME,ISNE
162,43.8575,-69.9314,Cumberland__ME,ISNE
163,43.7536,-69.9695,Cumberland__ME,ISNE
164,43.7536,-69.9695,Cumberland__ME,ISNE
165,44.05,-70.8657,Oxford__ME,ISNE
166,44.114,-70.8559,Oxford__ME,ISNE
167,44.1939,-70.7475,Oxford__ME,ISNE
168,44.0087,-70.6828,Cumberland__ME,ISNE
169,43.9335,-70.6507,Cumberland__ME,ISNE
170,43.9376,-70.3062,Cumberland__ME,ISNE
171,44.069,-70.2935,Androscoggin__ME,ISNE
172,44.069,-70.2935,Androscoggin__ME,ISNE
173,43.8682,-70.2913,Cumberland__ME,ISNE
174,43.5804,-70.234,Cumberland__ME,ISNE
175,43.6585,-70.2197,Cumberland__ME,ISNE
176,43.6585,-70.2197,Cumberland__ME,ISNE
177,43.6822,-70.2284,Cumberland__ME,ISNE
178,43.5999,-70.362,Cumberland__ME,ISNE
179,43.6282,-70.2635,Cumberland__ME,ISNE
180,43.7491,-70.3692,Cumberland__ME,ISNE
181,43.7448,-70.3161,Cumberland__ME,ISNE
182,43.7448,-70.3161,Cumberland__ME,ISNE
183,43.7448,-70.3161,Cumberland__ME,ISNE
184,43.6599,-70.181,Cumberland__ME,ISNE
185,43.6646,-70.231,Cumberland__ME,ISNE
186,43.6646,-70.231,Cumberland__ME,ISNE
187,43.6646,-70.231,Cumberland__ME,ISNE
188,43.6636,-70.2802,Cumberland__ME,ISNE
189,43.881,-70.4244,Cumberland__ME,ISNE
190,43.9239,-70.4406,Cumberland__ME,ISNE
191,43.9239,-70.4406,Cumberland__ME,ISNE
192,43.9239,-70.4406,Cumberland__ME,ISNE
193,43.9239,-70.4406,Cumberland__ME,ISNE
194,43.9239,-70.4406,Cumberland__ME,ISNE
195,43.5667,-70.3753,Cumberland__ME,ISNE
196,43.5306,-70.4481,York__ME,ISNE
197,43.5306,-70.4481,York__ME,ISNE
198,43.5306,-70.4481,York__ME,ISNE
199,43.5306,-70.4481,York__ME,ISNE
200,43.5306,-70.4481,York__ME,ISNE
201,43.5256,-70.4818,York__ME,ISNE
202,43.6519,-70.3887,Cumberland__ME,ISNE
203,43.954,-70.7248,Cumberland__ME,ISNE
204,43.8881,-70.7987,Oxford__ME,ISNE
205,43.7933,-70.6743,Cumberland__ME,ISNE
206,43.7933,-70.6743,Cumberland__ME,ISNE
207,43.6416,-70.298,Cumberland__ME,ISNE
208,43.5688,-70.3,Cumberland__ME,ISNE
209,43.5688,-70.3,Cumberland__ME,ISNE
210,43.6773,-70.318,Cumberland__ME,ISNE
211,43.6838,-70.3715,Cumberland__ME,ISNE
212,43.6838,-70.3715,Cumberland__ME,ISNE
213,43.789,-70.5102,Cumberland__ME,ISNE
214,43.678,-70.6496,York__ME,ISNE
215,43.7081,-70.641,Cumberland__ME,ISNE
216,43.7211,-70.3169,Cumberland__ME,ISNE
217,43.6953,-70.3373,Cumberland__ME,ISNE
218,43.7071,-70.4124,Cumberland__ME,ISNE
219,43.7018,-70.3644,Cumberland__ME,ISNE
220,43.7018,-70.3644,Cumberland__ME,ISNE
221,43.7672,-70.4021,Cumberland__ME,ISNE
222,43.7862,-70.4287,Cumberland__ME,ISNE
223,43.7528,-70.4439,Cumberland__ME,ISNE
224,43.7528,-70.4439,Cumberland__ME,ISNE
225,43.7528,-70.4439,Cumberland__ME,ISNE
226,43.8137,-70.3664,Cumberland__ME,ISNE
227,43.8137,-70.3664,Cumberland__ME,ISNE
228,43.7359,-70.1718,Cumberland__ME,ISNE
229,43.7762,-70.2203,Cumberland__ME,ISNE
230,43.883,-70.1775,Cumberland__ME,ISNE
231,43.883,-70.1775,Cumberland__ME,ISNE
232,43.883,-70.1775,Cumberland__ME,ISNE
233,43.883,-70.1775,Cumberland__ME,ISNE
234,43.883,-70.1775,Cumberland__ME,ISNE
235,44.4761,-70.3805,Oxford__ME,ISNE
236,44.5638,-70.324,Oxford__ME,ISNE
237,44.5732,-70.403,Oxford__ME,ISNE
238,44.5732,-70.403,Oxford__ME,ISNE
239,45.3434,-70.5882,Franklin__ME,ISNE
240,45.3434,-70.5882,Franklin__ME,ISNE
241,44.6588,-70.1753,Franklin__ME,ISNE
242,44.6588,-70.1753,Franklin__ME,ISNE
243,44.6588,-70.1753,Franklin__ME,ISNE
244,44.6788,-70.1086,Franklin__ME,ISNE
245,44.6788,-70.1086,Franklin__ME,ISNE
246,44.6233,-70.0833,Franklin__ME,ISNE
247,44.4872,-70.2177,Franklin__ME,ISNE
248,44.5104,-70.1161,Franklin__ME,ISNE
249,44.5104,-70.1161,Franklin__ME,ISNE
250,44.6081,-70.1726,Franklin__ME,ISNE
251,45.0775,-70.1951,Franklin__ME,ISNE
252,44.8424,-70.4549,Franklin__ME,ISNE
253,44.8424,-70.4549,Franklin__ME,ISNE
254,45.0516,-70.6049,Franklin__ME,ISNE
255,45.0516,-70.6049,Franklin__ME,ISNE
256,44.9351,-70.5605,Franklin__ME,ISNE
257,45.018,-70.3048,Franklin__ME,ISNE
258,44.9884,-70.4195,Franklin__ME,ISNE
259,44.6348,-70.3253,Franklin__ME,ISNE
260,44.6634,-70.346,Franklin__ME,ISNE
261,44.6634,-70.346,Franklin__ME,ISNE
262,44.5835,-70.2545,Franklin__ME,ISNE
263,44.5835,-70.2545,Franklin__ME,ISNE
264,44.4761,-68.4145,Hancock__ME,ISNE
265,44.4151,-68.3174,Hancock__ME,ISNE
266,44.4151,-68.3174,Hancock__ME,ISNE
267,44.4753,-68.5441,Hancock__ME,ISNE
268,44.4753,-68.5441,Hancock__ME,ISNE
269,44.3494,-68.6363,Hancock__ME,ISNE
270,44.3494,-68.6363,Hancock__ME,ISNE
271,44.436,-68.4923,Hancock__ME,ISNE
272,44.1615,-68.4725,Hancock__ME,ISNE
273,44.1615,-68.4725,Hancock__ME,ISNE
274,44.3157,-68.8026,Hancock__ME,ISNE
275,44.3157,-68.8026,Hancock__ME,ISNE
276,44.579,-68.7197,Hancock__ME,ISNE
277,44.5257,-68.8076,Waldo__ME,ISNE
278,44.5983,-68.6646,Hancock__ME,ISNE
279,44.8013,-67.9249,Washington__ME,ISNE
280,44.8013,-67.9249,Washington__ME,ISNE
281,44.6656,-68.3538,Hancock__ME,ISNE
282,44.6656,-68.3538,Hancock__ME,ISNE
283,44.6398,-68.395,Hancock__ME,ISNE
284,44.6481,-68.3799,Hancock__ME,ISNE
285,44.6481,-68.3799,Hancock__ME,ISNE
286,44.6481,-68.3799,Hancock__ME,ISNE
287,44.6025,-68.193,Hancock__ME,ISNE
288,44.6025,-68.193,Hancock__ME,ISNE
289,44.6644,-68.1719,Hancock__ME,ISNE
290,44.6644,-68.1719,Hancock__ME,ISNE
291,44.4356,-68.114,Hancock__ME,ISNE
292,44.512,-68.2323,Hancock__ME,ISNE
293,44.7753,-68.6762,Penobscot__ME,ISNE
294,44.7753,-68.6762,Penobscot__ME,ISNE
295,44.7351,-68.7152,Penobscot__ME,ISNE
296,44.7351,-68.7152,Penobscot__ME,ISNE
297,44.761,-68.6065,Penobscot__ME,ISNE
298,44.761,-68.6065,Penobscot__ME,ISNE
299,44.3214,-68.2969,Hancock__ME,ISNE
300,44.2582,-68.3514,Hancock__ME,ISNE
301,44.2582,-68.3514,Hancock__ME,ISNE
302,44.2582,-68.3514,Hancock__ME,ISNE
303,44.476,-68.6297,Hancock__ME,ISNE
304,44.3005,-68.3653,Hancock__ME,ISNE
305,44.1143,-68.3342,Hancock__ME,ISNE
306,44.1143,-68.3342,Hancock__ME,ISNE
307,44.2197,-68.5637,Hancock__ME,ISNE
308,44.124,-68.6124,Hancock__ME,ISNE
309,44.538,-68.1581,Hancock__ME,ISNE
310,44.5516,-69.4616,Kennebec__ME,ISNE
311,44.4046,-69.6627,Kennebec__ME,ISNE
312,44.4046,-69.6627,Kennebec__ME,ISNE
313,44.4046,-69.6627,Kennebec__ME,ISNE
314,44.4046,-69.6627,Kennebec__ME,ISNE
315,44.4046,-69.6627,Kennebec__ME,ISNE
316,44.4175,-69.718,Kennebec__ME,ISNE
317,44.4502,-69.7496,Kennebec__ME,ISNE
318,44.4502,-69.7496,Kennebec__ME,ISNE
319,44.4502,-69.7496,Kennebec__ME,ISNE
320,44.2974,-69.8184,Kennebec__ME,ISNE
321,44.2974,-69.8184,Kennebec__ME,ISNE
322,44.2974,-69.8184,Kennebec__ME,ISNE
323,44.2974,-69.8184,Kennebec__ME,ISNE
324,44.2974,-69.8184,Kennebec__ME,ISNE
325,44.2974,-69.8184,Kennebec__ME,ISNE
326,44.2974,-69.8184,Kennebec__ME,ISNE
327,44.4002,-69.8624,Kennebec__ME,ISNE
328,44.5496,-69.7358,Kennebec__ME,ISNE
329,44.6859,-69.541,Kennebec__ME,ISNE
330,44.3495,-69.8211,Kennebec__ME,ISNE
331,44.2292,-69.8187,Kennebec__ME,ISNE
332,44.1883,-69.8022,Kennebec__ME,ISNE
333,44.1883,-69.8022,Kennebec__ME,ISNE
334,44.1883,-69.8022,Kennebec__ME,ISNE
335,44.2735,-69.7246,Kennebec__ME,ISNE
336,44.1898,-69.9615,Kennebec__ME,ISNE
337,44.1898,-69.9615,Kennebec__ME,ISNE
338,44.1712,-69.844,Kennebec__ME,ISNE
339,44.1501,-69.9293,Kennebec__ME,ISNE
340,44.1501,-69.9293,Kennebec__ME,ISNE
341,44.2071,-70.032,Kennebec__ME,ISNE
342,44.4623,-69.8745,Kennebec__ME,ISNE
343,44.5381,-69.9439,Kennebec__ME,ISNE
344,44.6036,-69.9332,Franklin__ME,ISNE
345,44.6036,-69.9332,Franklin__ME,ISNE
346,44.5789,-69.8735,Kennebec__ME,ISNE
347,44.5789,-69.8735,Kennebec__ME,ISNE
348,44.5789,-69.8735,Kennebec__ME,ISNE
349,44.5369,-69.8545,Kennebec__ME,ISNE
350,44.4026,-69.9736,Kennebec__ME,ISNE
351,44.4026,-69.9736,Kennebec__ME,ISNE
352,44.4215,-69.5366,Kennebec__ME,ISNE
353,44.3633,-69.4068,Waldo__ME,ISNE
354,44.3756,-69.4917,Kennebec__ME,ISNE
355,44.3756,-69.4917,Kennebec__ME,ISNE
356,44.3756,-69.4917,Kennebec__ME,ISNE
357,44.5958,-69.3892,Waldo__ME,ISNE
358,44.4684,-69.6058,Kennebec__ME,ISNE
359,44.4684,-69.6058,Kennebec__ME,ISNE
360,44.5016,-69.7311,Kennebec__ME,ISNE
361,44.5928,-69.5487,Kennebec__ME,ISNE
362,44.5928,-69.5487,Kennebec__ME,ISNE
363,44.5928,-69.5487,Kennebec__ME,ISNE
364,44.5265,-69.5992,Kennebec__ME,ISNE
365,44.5265,-69.5992,Kennebec__ME,ISNE
366,44.5265,-69.5992,Kennebec__ME,ISNE
367,44.5892,-69.6202,Somerset__ME,ISNE
368,44.5892,-69.6202,Somerset__ME,ISNE
369,44.558,-69.6305,Kennebec__ME,ISNE
370,44.558,-69.6305,Kennebec__ME,ISNE
371,44.3068,-69.5218,Kennebec__ME,ISNE
372,44.2724,-69.9625,Kennebec__ME,ISNE
373,44.3509,-69.9943,Kennebec__ME,ISNE
374,44.3509,-69.9943,Kennebec__ME,ISNE
375,44.3509,-69.9943,Kennebec__ME,ISNE
376,44.3509,-69.9943,Kennebec__ME,ISNE
377,44.3509,-69.9943,Kennebec__ME,ISNE
378,44.3509,-69.9943,Kennebec__ME,ISNE
379,44.2939,-69.9556,Kennebec__ME,ISNE
380,44.2939,-69.9556,Kennebec__ME,ISNE
381,44.3126,-69.1212,Waldo__ME,ISNE
382,44.2524,-68.967,Waldo__ME,ISNE
383,44.2524,-68.967,Waldo__ME,ISNE
384,44.0691,-68.8257,Knox__ME,ISNE
385,44.0691,-68.8257,Knox__ME,ISNE
386,44.0231,-69.0634,Knox__ME,ISNE
387,44.053,-69.1689,Knox__ME,ISNE
388,44.1634,-69.1693,Knox__ME,ISNE
389,44.1987,-69.1425,Knox__ME,ISNE
390,44.1987,-69.1425,Knox__ME,ISNE
391,44.1219,-69.143,Knox__ME,ISNE
392,44.1219,-69.143,Knox__ME,ISNE
393,44.1219,-69.143,Knox__ME,ISNE
394,43.9513,-69.2847,Knox__ME,ISNE
395,43.9513,-69.2847,Knox__ME,ISNE
396,44.0166,-69.2545,Knox__ME,ISNE
397,44.0166,-69.2545,Knox__ME,ISNE
398,44.0166,-69.2545,Knox__ME,ISNE
399,44.2719,-69.3106,Knox__ME,ISNE
400,44.2913,-69.2443,Knox__ME,ISNE
401,44.2913,-69.2443,Knox__ME,ISNE
402,44.2913,-69.2443,Knox__ME,ISNE
403,44.3524,-69.2935,Waldo__ME,ISNE
404,44.1194,-69.1867,Knox__ME,ISNE
405,44.1602,-69.2822,Knox__ME,ISNE
406,44.1602,-69.2822,Knox__ME,ISNE
407,44.1602,-69.2822,Knox__ME,ISNE
408,44.1602,-69.2822,Knox__ME,ISNE
409,44.1602,-69.2822,Knox__ME,ISNE
410,44.1602,-69.2822,Knox__ME,ISNE
411,44.0888,-69.2458,Knox__ME,ISNE
412,44.0888,-69.2458,Knox__ME,ISNE
413,43.8256,-69.5995,Lincoln__ME,ISNE
414,43.8767,-69.5508,Lincoln__ME,ISNE
415,43.8767,-69.5508,Lincoln__ME,ISNE
416,43.8767,-69.5508,Lincoln__ME,ISNE
417,43.8304,-69.709,Sagadahoc__ME,ISNE
418,43.8304,-69.709,Sagadahoc__ME,ISNE
419,43.9345,-69.5127,Lincoln__ME,ISNE
420,43.9345,-69.5127,Lincoln__ME,ISNE
421,44.089,-69.5206,Lincoln__ME,ISNE
422,43.9522,-69.5949,Lincoln__ME,ISNE
423,44.2193,-69.5647,Lincoln__ME,ISNE
424,44.2193,-69.5647,Lincoln__ME,ISNE
425,44.2894,-69.4723,Lincoln__ME,ISNE
426,44.2401,-69.4567,Lincoln__ME,ISNE
427,44.0531,-69.6274,Lincoln__ME,ISNE
428,44.0531,-69.6274,Lincoln__ME,ISNE
429,44.0153,-69.5188,Lincoln__ME,ISNE
430,44.0756,-69.4096,Lincoln__ME,ISNE
431,44.2161,-69.413,Lincoln__ME,ISNE
432,44.1506,-69.3932,Lincoln__ME,ISNE
433,44.1506,-69.3932,Lincoln__ME,ISNE
434,44.1506,-69.3932,Lincoln__ME,ISNE
435,44.1506,-69.3932,Lincoln__ME,ISNE
436,44.1506,-69.3932,Lincoln__ME,ISNE
437,44.1632,-69.6024,Lincoln__ME,ISNE
438,44.1632,-69.6024,Lincoln__ME,ISNE
439,44.2712,-69.599,Kennebec__ME,ISNE
440,44.0197,-69.7791,Sagadahoc__ME,ISNE
441,43.9257,-69.7147,Sagadahoc__ME,ISNE
442,43.9257,-69.7147,Sagadahoc__ME,ISNE
443,44.6509,-70.8598,Oxford__ME,ISNE
444,44.3483,-70.8469,Oxford__ME,ISNE
445,44.2957,-70.7829,Oxford__ME,ISNE
446,44.2957,-70.7829,Oxford__ME,ISNE
447,44.2957,-70.7829,Oxford__ME,ISNE
448,44.2957,-70.7829,Oxford__ME,ISNE
449,44.2957,-70.7829,Oxford__ME,ISNE
450,44.3931,-70.9424,Oxford__ME,ISNE
451,44.3931,-70.9424,Oxford__ME,ISNE
452,43.9684,-70.8215,Oxford__ME,ISNE
453,44.3856,-70.6035,Oxford__ME,ISNE
454,44.4068,-70.3085,Oxford__ME,ISNE
455,44.4068,-70.3085,Oxford__ME,ISNE
456,44.2851,-70.3156,Oxford__ME,ISNE
457,44.939,-70.9723,Oxford__ME,ISNE
458,44.939,-70.9723,Oxford__ME,ISNE
459,44.0035,-70.9117,Oxford__ME,ISNE
460,44.0331,-70.9328,Oxford__ME,ISNE
461,44.1003,-70.9653,Oxford__ME,ISNE
462,43.9182,-70.8867,Oxford__ME,ISNE
463,43.9182,-70.8867,Oxford__ME,ISNE
464,43.8516,-70.866,Oxford__ME,ISNE
465,43.8516,-70.866,Oxford__ME,ISNE
466,44.2491,-70.8697,Oxford__ME,ISNE
467,44.1576,-70.6247,Cumberland__ME,ISNE
468,44.2517,-70.4549,Oxford__ME,ISNE
469,44.1986,-70.562,Oxford__ME,ISNE
470,44.1986,-70.562,Oxford__ME,ISNE
471,44.2179,-70.4257,Oxford__ME,ISNE
472,44.1876,-70.642,Oxford__ME,ISNE
473,44.1876,-70.642,Oxford__ME,ISNE
474,44.1876,-70.642,Oxford__ME,ISNE
475,44.1625,-70.4352,Oxford__ME,ISNE
476,44.1625,-70.4352,Oxford__ME,ISNE
477,44.1625,-70.4352,Oxford__ME,ISNE
478,43.7901,-71.0265,Carroll__NH,ISNE
479,43.7901,-71.0265,Carroll__NH,ISNE
480,44.4893,-70.5799,Oxford__ME,ISNE
481,44.6,-70.602,Oxford__ME,ISNE
482,44.281,-70.5901,Oxford__ME,ISNE
483,44.281,-70.5901,Oxford__ME,ISNE
484,44.3127,-70.4861,Oxford__ME,ISNE
485,44.3127,-70.4861,Oxford__ME,ISNE
486,44.3127,-70.4861,Oxford__ME,ISNE
487,44.4374,-70.459,Oxford__ME,ISNE
488,44.3263,-70.6032,Oxford__ME,ISNE
489,44.8388,-68.8018,Penobscot__ME,ISNE
490,44.8388,-68.8018,Penobscot__ME,ISNE
491,44.8388,-68.8018,Penobscot__ME,ISNE
492,44.7862,-68.8054,Penobscot__ME,ISNE
493,44.7862,-68.8054,Penobscot__ME,ISNE
494,44.7862,-68.8054,Penobscot__ME,ISNE
495,44.8534,-68.9483,Penobscot__ME,ISNE
496,44.8534,-68.9483,Penobscot__ME,ISNE
497,44.8534,-68.9483,Penobscot__ME,ISNE
498,44.8534,-68.9483,Penobscot__ME,ISNE
499,44.8534,-68.9483,Penobscot__ME,ISNE
500,44.8495,-68.8693,Penobscot__ME,ISNE
501,44.8495,-68.8693,Penobscot__ME,ISNE
502,44.8495,-68.8693,Penobscot__ME,ISNE
503,44.8495,-68.8693,Penobscot__ME,ISNE
504,44.8495,-68.8693,Penobscot__ME,ISNE
505,44.8495,-68.8693,Penobscot__ME,ISNE
506,44.8316,-68.7305,Penobscot__ME,ISNE
507,44.6919,-68.7055,Hancock__ME,ISNE
508,44.6919,-68.7055,Hancock__ME,ISNE
509,44.8053,-68.7905,Penobscot__ME,ISNE
510,44.8102,-69.0461,Penobscot__ME,ISNE
511,44.7574,-69.026,Penobscot__ME,ISNE
512,45.0676,-69.1185,Penobscot__ME,ISNE
513,45.0676,-69.1185,Penobscot__ME,ISNE
514,45.0628,-68.9701,Penobscot__ME,ISNE
515,45.0628,-68.9701,Penobscot__ME,ISNE
516,44.9113,-69.2723,Penobscot__ME,ISNE
517,44.9113,-69.2723,Penobscot__ME,ISNE
518,45.0167,-68.9998,Penobscot__ME,ISNE
519,45.0167,-68.9998,Penobscot__ME,ISNE
520,44.9392,-68.9942,Penobscot__ME,ISNE
521,44.9392,-68.9942,Penobscot__ME,ISNE
522,44.9392,-68.9942,Penobscot__ME,ISNE
523,45.0566,-69.337,Penobscot__ME,ISNE
524,45.0566,-69.337,Penobscot__ME,ISNE
525,44.9727,-69.2832,Penobscot__ME,ISNE
526,44.9727,-69.2832,Penobscot__ME,ISNE
527,44.9727,-69.2832,Penobscot__ME,ISNE
528,44.9727,-69.2832,Penobscot__ME,ISNE
