,0
pop,8834212.0
res_area_m2,665501565.4380882
com_area_m2,207758373.85000512
ind_area_m2_gbs,33393722.341984626
frac_elec_res_heat,0.1369095233230785
frac_elec_res_cool,0.7613330309834234
frac_elec_com_heat,0.1618631808984264
frac_elec_dhw_res,0.38246126166386635
frac_elec_dhw_com,0.41671324849520874
frac_elec_other_res,0.423137505913232
frac_elec_cook_com,0.2217558537409787
hdd65,6354.448174438196
cdd65,579.5355331069711
mrae_avg_%,0.04007410172443326
mrae_max_%,0.3294473373705282
rss_avg_%,0.05315511892092924
avg_profile_load_mw,6054.505763649885
avg_actual_load_mw,6097.453310502283
max_profile_load_mw,10786.949436965311
max_actual_load_mw,11336.0
