puma,state,frac_hp_res,frac_hp_com
puma_1207103,FL,0.4255050836357371,0.32555178518864897
puma_1207104,FL,0.4113902817240314,0.31475262170821056
puma_1207105,FL,0.40862091294589703,0.3126337916771711
puma_1207300,FL,0.5432387757573987,0.41562923695387766
puma_1207301,FL,0.5308570924608926,0.406156073751276
puma_1208101,FL,0.4448620938675871,0.3403617357139133
puma_1208102,FL,0.4620078960424613,0.3534799021499697
puma_1208103,FL,0.40090825542469544,0.3067328764563195
puma_1208301,FL,0.49895972783704867,0.3817515615715923
puma_1208302,FL,0.44358451729886705,0.3393842683494621
puma_1208303,FL,0.45720578574321685,0.3498058318727503
puma_1208500,FL,0.4219800327132843,0.3228547865749548
puma_1208601,FL,0.27319518133588155,0.20902025007290218
puma_1208602,FL,0.2878909381259021,0.2202638991894073
puma_1208603,FL,0.285740290006552,0.21861844920186635
puma_1208604,FL,0.2666910891279121,0.20404400205432693
puma_1208605,FL,0.28046855303127094,0.21458506993249676
puma_1208606,FL,0.2900411361211744,0.22190900478929526
puma_1208607,FL,0.27640740511561207,0.21147790622352042
puma_1208608,FL,0.2820403471104511,0.21578764162459926
puma_1208609,FL,0.2842062013388417,0.21744472572917972
puma_1208610,FL,0.2884933311312824,0.22072478702795212
puma_1208611,FL,0.2696114761482829,0.20627837537790716
puma_1208612,FL,0.24369804767926528,0.18645214245405092
puma_1208613,FL,0.284987543046756,0.2180425263140291
puma_1208614,FL,0.24850015741514722,0.19012621230024454
puma_1208615,FL,0.2764115586531705,0.2114810840740773
puma_1208616,FL,0.2535584321940477,0.19399627272390685
puma_1208617,FL,0.26764108313230717,0.20477083765733956
puma_1208618,FL,0.2935179023473799,0.22456906102635252
puma_1208619,FL,0.3017423850394309,0.23086157109408761
puma_1208620,FL,0.2750893479774702,0.21046946738035474
puma_1208621,FL,0.3119115440040944,0.23864194313224513
puma_1208622,FL,0.3368063428933454,0.2576888277218688
puma_1208623,FL,0.31919539556805276,0.24421478108622302
puma_1208624,FL,0.3138540770310695,0.2401281653162814
puma_1208700,FL,0.22865526208101916,0.17494298335335384
puma_1208900,FL,0.5632502950819853,0.43093994907226324
puma_1209100,FL,0.4635414664895267,0.3546532291346647
puma_1209300,FL,0.46097997273263924,0.35269344322992524
puma_1209501,FL,0.5169351534342429,0.39550446868774325
puma_1209502,FL,0.4804805883531194,0.36761326551096696
puma_1209503,FL,0.4295214230980288,0.328624666176816
puma_1209504,FL,0.47195153009903273,0.3610877262227621
puma_1209505,FL,0.46899990818609616,0.3588294552410197
puma_1209506,FL,0.46769888007644655,0.35783404522133677
puma_1209507,FL,0.46699585110928626,0.35729616131794656
puma_1209508,FL,0.47172625300298515,0.36091536785713746
puma_1209509,FL,0.46889153648508186,0.35874654060125166
puma_1209510,FL,0.4628879187306771,0.3541532030532332
puma_1209701,FL,0.4756992724542094,0.36395510492416283
puma_1209702,FL,0.48553804336535517,0.37148269873530443
puma_1209901,FL,0.3413862624229284,0.2611929009661558
puma_1209902,FL,0.334725204677325,0.2560965594094418
puma_1209903,FL,0.31623239740479875,0.2419478061929599
puma_1209904,FL,0.3277886837768011,0.25078946238754796
puma_1209905,FL,0.31918432902406674,0.2442063141294484
puma_1209906,FL,0.32096297612980434,0.24556714802488833
puma_1209907,FL,0.31273198636706817,0.23926965943031678
puma_1209908,FL,0.3004570486701461,0.22987816674551168
puma_1209909,FL,0.3118853684362348,0.23862191633780072
puma_1209910,FL,0.3163077025030035,0.24200542174233217
puma_1209911,FL,0.3509332132149864,0.2684972246816472
puma_1210101,FL,0.5119343688067339,0.3916783936878422
puma_1210102,FL,0.5387734853750196,0.41221286588975736
puma_1210103,FL,0.5362858046090236,0.4103095539306393
puma_1210104,FL,0.4513564247309701,0.3453305153771664
puma_1210301,FL,0.5280857638716718,0.4040357442786967
puma_1210302,FL,0.5069972915250456,0.3879010608556829
puma_1210303,FL,0.4718306125230419,0.3609952127975683
puma_1210304,FL,0.4877764743791631,0.3731953109709567
puma_1210305,FL,0.47770602080965535,0.3654904579308947
puma_1210306,FL,0.45773527205315867,0.3502109391677364
puma_1210307,FL,0.4506456756493481,0.34478672485328793
puma_1210308,FL,0.4584077458338076,0.35072544545262546
puma_1210501,FL,0.46978595979826165,0.3594308593497658
puma_1210502,FL,0.4660371197420719,0.3565626408028775
puma_1210503,FL,0.46983739072341413,0.359470208890209
puma_1210504,FL,0.4641694762738027,0.3551337162410467
puma_1210700,FL,0.5048600766083351,0.38626588854347016
puma_1210900,FL,0.5210859649795436,0.3986802335857982
puma_1211101,FL,0.45111537266855445,0.34514608766464117
puma_1211102,FL,0.4246820204971435,0.32492206374841937
puma_1211300,FL,0.5431029224358799,0.415525296265399
puma_1211501,FL,0.4582469691160812,0.35060243599989366
puma_1211502,FL,0.4573157676405456,0.34988997846556624
puma_1211503,FL,0.45261162520948833,0.3462908629082927
puma_1211701,FL,0.4926285678406675,0.37690762311256015
puma_1211702,FL,0.4668292913438423,0.3571687272846853
puma_1211703,FL,0.4440094473851529,0.3397093802070895
puma_1211704,FL,0.48242872922465396,0.36910377822848356
puma_1212100,FL,0.5126770076363192,0.39224658289643183
puma_1212701,FL,0.49867465240562403,0.38153345180232534
puma_1212702,FL,0.5138609724306609,0.39315242836625575
puma_1212703,FL,0.499711406478513,0.38232666709448276
puma_1212704,FL,0.5016753369064567,0.3838292603216667
puma_1300100,GA,0.38954020657252414,0.2980352398351215
puma_1300200,GA,0.3922408657513086,0.30010150049956996
puma_1300300,GA,0.42835455428074987,0.3277319007524872
puma_1300401,GA,0.2924133818010623,0.2237239979484715
puma_1300402,GA,0.31305657357830774,0.23951799946227492
puma_1300500,GA,0.42494845584472507,0.3251259120839114
puma_1300600,GA,0.40319982829890344,0.3084861472603106
puma_1300700,GA,0.39940634730181107,0.3055837741555515
puma_1300800,GA,0.394250372377365,0.30163896384518096
puma_1300900,GA,0.37950542940362736,0.29035768262853995
puma_1301001,GA,0.08662986376236487,0.06628007016393417
puma_1301002,GA,0.017612521090495856,0.013475250715434907
puma_1301003,GA,0.08560746465370812,0.06549783778223266
puma_1301004,GA,0.07925414752154175,0.06063694701079117
puma_1301005,GA,0.058181642742176055,0.044514480292645785
puma_1301006,GA,0.11940294570254177,0.09135458922865157
puma_1301007,GA,0.11538135756191055,0.08827769250326065
puma_1301008,GA,0.07895489627937301,0.06040799140049497
puma_1301100,GA,0.3872519705872221,0.296284522067938
puma_1301200,GA,0.4272117121692162,0.32685751803907864
puma_1301300,GA,0.4169307146892735,0.3189915789191113
puma_1301400,GA,0.2758633339167323,0.2110616401038501
puma_1301500,GA,0.41840068005617925,0.3201162419790039
puma_1301600,GA,0.34584145381220455,0.26460154534178354
puma_1301700,GA,0.24134735719813302,0.18465364106831028
puma_1301800,GA,0.36182891822674795,0.27683347342199005
puma_1301900,GA,0.11531585052232424,0.0882275733989305
puma_1302001,GA,0.043235245732755015,0.0330790676132504
puma_1302002,GA,0.07437153638040207,0.056901285947007565
puma_1302003,GA,0.06977771062635037,0.05338657312078573
puma_1302004,GA,0.07984082102038105,0.06108580793446819
puma_1302100,GA,0.09433870102100088,0.07217806252123853
puma_1302200,GA,0.14436551555390517,0.11045332503826803
puma_1302300,GA,0.1268298340590778,0.09703686390844586
puma_1302400,GA,0.049169269488924125,0.03761915914556801
puma_1302500,GA,0.11478851325658457,0.08782411032678301
puma_1302600,GA,0.38446468719661175,0.29415198565759354
puma_1302700,GA,0.4605168236701617,0.35233909022711346
puma_1302800,GA,0.13936254243615254,0.10662557563556174
puma_1302900,GA,0.13497178123556366,0.10326622647109335
puma_1303001,GA,0.06922131992291565,0.05296088141055318
puma_1303002,GA,0.01608132089668941,0.012303737199507957
puma_1303003,GA,0.010075896996120562,0.007709017778203806
puma_1303004,GA,0.06708132172502258,0.05132357962399923
puma_1303005,GA,0.001112857744664885,0.0008514418261259028
puma_1303101,GA,0.06838685664921722,0.0523224377846729
puma_1303102,GA,0.014559721292571897,0.011139569046144925
puma_1303200,GA,0.13544987986002446,0.10363201730809002
puma_1303300,GA,0.05146128578746956,0.039372769211274576
puma_1303400,GA,0.33243501387941576,0.25434434602502964
puma_1303500,GA,0.3328642844256251,0.25467277874656913
puma_1303600,GA,0.33951462004792377,0.2597609168610279
puma_1303700,GA,0.3310300047005398,0.2532693806157301
puma_1303800,GA,0.17229839404687994,0.1318246289511264
puma_1303900,GA,0.15184090380473106,0.11617270674163209
puma_1304000,GA,0.26619460747481644,0.20366414645519362
puma_1304001,GA,0.061985574965895844,0.047424849577983735
puma_1304002,GA,0.07667804172400053,0.058665981507727234
puma_1304003,GA,0.06399075920278846,0.04895900588552945
puma_1304004,GA,0.04994636580663623,0.038213711603867835
puma_1304005,GA,0.016213104549411415,0.012404564204994585
puma_1304006,GA,0.06812881195248267,0.052125009093662696
puma_1304100,GA,0.28590445616898075,0.21874405190157933
puma_1304200,GA,0.31168061169865985,0.23846525799455046
puma_1304300,GA,0.1181796047986721,0.09041861729678623
puma_1304400,GA,0.08148055684713817,0.06234036151365775
puma_1304500,GA,0.07918978136204989,0.0605877007880451
puma_1304600,GA,0.1060765890342702,0.08115866121212413
puma_1305001,GA,0.09061917862270547,0.069332274765972
puma_1305002,GA,0.09565091008708732,0.07318202703408293
puma_1306001,GA,0.11762479707046834,0.0899941367128884
puma_1306002,GA,0.06416738657823032,0.04909414259622855
puma_1600100,ID,0.04620163655763986,0.12354669375027964
puma_1600200,ID,0.03633695127795175,0.0971677742574162
puma_1600300,ID,0.05388601859757692,0.1440953163810783
puma_1600400,ID,0.012065686169593644,0.03226456344727195
puma_1600500,ID,0.013086844896907772,0.03499521963077119
puma_1600600,ID,0.018647172849061203,0.049863959914435985
puma_1600701,ID,0.010268511477404589,0.027458781491158133
puma_1600702,ID,0.029638400258999966,0.07925533883369285
puma_1600800,ID,0.006804622615613525,0.01819607894903488
puma_1600900,ID,0.06754966460885534,0.18063294610684832
puma_1601000,ID,0.10865284058671519,0.29054596809179756
puma_1601100,ID,0.04377558217906747,0.11705923963256518
puma_1601200,ID,0.061277179011332276,0.16385984205882564
puma_1601300,ID,0.016060210671522655,0.04294622609145388
puma_1700104,IL,0.007962572090955076,0.029441295406551087
puma_1700105,IL,0.006980654444743514,0.025810693742064003
puma_1700202,IL,0.02188559865758972,0.08092113551590226
puma_1700300,IL,0.034380302261718,0.12711980795797695
puma_1700401,IL,0.04091874494185078,0.15129544118875893
puma_1700501,IL,0.04594396475014962,0.16987599269510423
puma_1700600,IL,0.055586451722990024,0.2055287069410061
puma_1700700,IL,0.029339932194162355,0.1084832389671844
puma_1700800,IL,0.046292913088671186,0.17116621537675614
puma_1700900,IL,0.23634750478270247,0.5578989150568934
puma_1701001,IL,0.037347802655473154,0.13809202330668882
puma_1701104,IL,0.032969570072933156,0.1219036814808648
puma_1701105,IL,0.025236522944910137,0.09331104554761838
puma_1701204,IL,0.018876517415479625,0.06979517662481624
puma_1701205,IL,0.0,0.0
puma_1701300,IL,0.03465058430148771,0.12811916511104868
puma_1701500,IL,0.03439829404827954,0.1271863318772582
puma_1701602,IL,0.018088416367685652,0.06688120416801785
puma_1701701,IL,0.047704780481271955,0.17638653922508318
puma_1701900,IL,0.027289775713184323,0.10090286645731494
puma_1702000,IL,0.03455170613230236,0.12775356699086943
puma_1702100,IL,0.10175277429694535,0.36103388410688486
puma_1702200,IL,0.03963039704301082,0.14653182578372628
puma_1702300,IL,0.007344968729950921,0.02715773140390215
puma_1702400,IL,0.0,0.0
puma_1702501,IL,0.015582661826503525,0.05761627584830436
puma_1702601,IL,0.024518213189591374,0.09065512363467648
puma_1702700,IL,0.015107733160260352,0.0558602458871078
puma_1702801,IL,0.0034916972245274663,0.012910412399822588
puma_1702901,IL,0.0,0.0
puma_1703005,IL,0.01261961337916386,0.046660521395400424
puma_1703007,IL,0.0,0.0
puma_1703008,IL,0.0,0.0
puma_1703009,IL,0.0,0.0
puma_1703102,IL,0.0,0.0
puma_1703105,IL,0.0,0.0
puma_1703106,IL,0.0,0.0
puma_1703107,IL,0.0,0.0
puma_1703108,IL,0.0,0.0
puma_1703202,IL,0.0005430312130592757,0.00200783643476417
puma_1703203,IL,0.005977306304231827,0.022100853672424505
puma_1703204,IL,0.0,0.0
puma_1703205,IL,0.01170440714272182,0.04327658253026721
puma_1703207,IL,0.013976238003420294,0.051676587292487246
puma_1703208,IL,0.0,0.0
puma_1703209,IL,0.006207555522692197,0.02295219105190262
puma_1703306,IL,0.0,0.0
puma_1703307,IL,0.013206612349552315,0.048830926874074705
puma_1703308,IL,0.0,0.0
puma_1703309,IL,0.011058218370875277,0.040887325101509844
puma_1703310,IL,0.0,0.0
puma_1703401,IL,0.012452915020891301,0.04604416080818961
puma_1703407,IL,0.0051038033450234435,0.018871111025602714
puma_1703408,IL,0.0,0.0
puma_1703409,IL,0.0,0.0
puma_1703410,IL,0.0,0.0
puma_1703411,IL,0.0,0.0
puma_1703412,IL,0.0,0.0
puma_1703413,IL,0.0,0.0
puma_1703414,IL,0.0,0.0
puma_1703415,IL,0.01045195301235207,0.03864568291464464
puma_1703416,IL,0.012275436077864,0.04538793943519323
puma_1703417,IL,0.0,0.0
puma_1703418,IL,0.0,0.0
puma_1703419,IL,0.04134031925410975,0.15285419553612978
puma_1703420,IL,0.004001988637788106,0.014797194719608268
puma_1703421,IL,0.00846529720029387,0.03130010161681409
puma_1703422,IL,0.0,0.0
puma_1703501,IL,0.04327636305957784,0.16001264094117132
puma_1703502,IL,0.04507381761644616,0.1666586580803724
puma_1703503,IL,0.0,0.0
puma_1703504,IL,0.0,0.0
puma_1703520,IL,0.0,0.0
puma_1703521,IL,0.0,0.0
puma_1703522,IL,0.0,0.0
puma_1703523,IL,0.0,0.0
puma_1703524,IL,0.015492167878910237,0.05728167805588684
puma_1703525,IL,0.21276552191002002,0.4949985926775933
puma_1703526,IL,0.0,0.0
puma_1703527,IL,0.0,0.0
puma_1703528,IL,0.0,0.0
puma_1703529,IL,0.0187792177494157,0.06943541495750265
puma_1703530,IL,0.0,0.0
puma_1703531,IL,0.0,0.0
puma_1703532,IL,0.0,0.0
puma_1703601,IL,0.0,0.0
puma_1703602,IL,0.0,0.0
puma_1703700,IL,0.0,0.0
puma_1800101,IN,0.0,0.0
puma_1800102,IN,0.0,0.0
puma_1800103,IN,0.0,0.0
puma_1800104,IN,0.0,0.0
puma_1800200,IN,0.0,0.0
puma_1800300,IN,0.0,0.0
puma_1800401,IN,0.00445159382917284,0.016459592133995657
puma_1800402,IN,0.0033789626508602096,0.012493580772057545
puma_1800500,IN,0.00493963940815284,0.018264121361295623
puma_1800600,IN,0.026691619646671917,0.09869120805695752
puma_1800700,IN,0.002577895760889379,0.009531667626576746
puma_1800800,IN,0.017089274718065307,0.06318691743209291
puma_1800900,IN,0.0619783401517031,0.22916246162301682
puma_1801001,IN,0.040682269548636664,0.15042108277435845
puma_1801002,IN,0.05559504967551521,0.2055604975304405
puma_1801003,IN,0.029198295348270304,0.10795954233088055
puma_1801100,IN,0.02955751374819109,0.10928773815840089
puma_1801200,IN,0.09811826411774231,0.339647789467714
puma_1801300,IN,0.034589745561632856,0.12789421627645492
puma_1801400,IN,0.06980374516682923,0.2580965871913042
puma_1801500,IN,0.07986105804401167,0.2952831038131867
puma_1801600,IN,0.09623662722356438,0.34319454884939016
puma_1801700,IN,0.17272562454988688,0.44232509406105636
puma_1801801,IN,0.11865417878379184,0.3610059821755585
puma_1801802,IN,0.12288297332279137,0.36619936188726676
puma_1801803,IN,0.12972423446242087,0.37223335509873234
puma_1801900,IN,0.05821791900185931,0.21525845313669442
puma_1802000,IN,0.06329089509307337,0.23401558161047747
puma_1802100,IN,0.12518425283574922,0.3699471223178779
puma_1802200,IN,0.14024485981815174,0.3955773955773956
puma_1802301,IN,0.22044142154510607,0.4941080387352701
puma_1802302,IN,0.06616614177179911,0.24464669249627113
puma_1802303,IN,0.14602943050769485,0.39107491337767336
puma_1802304,IN,0.1518277084519993,0.413317739090421
puma_1802305,IN,0.06047692841428191,0.2236110511009705
puma_1802306,IN,0.12454861697287127,0.36767246250464153
puma_1802307,IN,0.19500706692021802,0.45572554473806215
puma_1802400,IN,0.06590574615232477,0.24368388999125842
puma_1802500,IN,0.07698162362552086,0.2846365089252263
puma_1802600,IN,0.050023676759512345,0.18496056650734524
puma_1802700,IN,0.09744870575518283,0.3571877454831108
puma_1802800,IN,0.18758011931904978,0.458021717244355
puma_1802900,IN,0.17269380973801368,0.44097085364588734
puma_1803000,IN,0.26383800043592176,0.5733133713857959
puma_1803100,IN,0.1641582670033078,0.4358568191318505
puma_1803200,IN,0.11497843822111793,0.3984461246849549
puma_1803300,IN,0.0567195058363872,0.2097181297158438
puma_1803400,IN,0.07081506497293777,0.2618359021792287
puma_1803500,IN,0.14352100843041776,0.44458297427623256
puma_1803600,IN,0.11308533412618194,0.40734538706976536
puma_1900100,IA,0.054948012562978044,0.136506811288909
puma_1900200,IA,0.011456133959482305,0.028460361777691873
puma_1900400,IA,0.005161921147090131,0.012823710322669981
puma_1900500,IA,0.04484820081084075,0.11141594753251133
puma_1900600,IA,0.01728603995522041,0.04294354033997706
puma_1900700,IA,0.008075148075164008,0.02006101154546776
puma_1900800,IA,0.010627343235278568,0.026401405070982806
puma_1900900,IA,0.01785612567355308,0.04435979872569659
puma_1901000,IA,0.00916951534939435,0.022779737483242107
puma_1901100,IA,0.035116962834062876,0.08724072800876652
puma_1901200,IA,0.024575648997911783,0.06105304493434423
puma_1901300,IA,0.03145160987581523,0.07813492743035087
puma_1901400,IA,0.02647928767703894,0.06578223592439221
puma_1901500,IA,0.05213687066001124,0.12952311889758159
puma_1901600,IA,0.03617990059902364,0.08988137392343086
puma_1901700,IA,0.04937602181728657,0.12266436906492716
puma_1901800,IA,0.03264270959698387,0.08109396484189484
puma_1901900,IA,0.046854821238604245,0.11640097507554091
puma_1902000,IA,0.05679236032654894,0.14108870643615087
puma_1902100,IA,0.022119977813184904,0.054952444978760395
puma_1902200,IA,0.02011022804312768,0.04995964324121452
puma_1902300,IA,0.030613120845207547,0.07605187731570301
puma_2000100,KS,0.013064856099850778,0.03245689448904108
puma_2000200,KS,0.013216944038510968,0.032834725070596885
puma_2000300,KS,0.09726417889567245,0.24163245028134014
puma_2000400,KS,0.021597086715145906,0.05365343172759229
puma_2000500,KS,0.036687950764103625,0.09114351798970416
puma_2000601,KS,0.036060076759742564,0.08958369672904813
puma_2000602,KS,0.020969417401139875,0.052094118977187395
puma_2000603,KS,0.04101640136196738,0.10189664556203885
puma_2000604,KS,0.0451084482500776,0.11206247770565653
puma_2000700,KS,0.03632901462040082,0.09025181643130749
puma_2000801,KS,0.02543937362381063,0.06319878759206134
puma_2000802,KS,0.018955819456713104,0.04709175725761544
puma_2000900,KS,0.028682114726089485,0.07125469766160612
puma_2001000,KS,0.030638318386740068,0.07611447532219108
puma_2001100,KS,0.016206394000593195,0.04026138643280499
puma_2001200,KS,0.01754095197564432,0.043576815784241746
puma_2001301,KS,0.04046900013651663,0.10053674204057339
puma_2001302,KS,0.022958697201110885,0.057036067367845694
puma_2001303,KS,0.019988359672990622,0.04965688683878196
puma_2001304,KS,0.023858022988433796,0.05927025364340268
puma_2001400,KS,0.061070142697559594,0.15171595942706279
puma_2001500,KS,0.0418795844300697,0.10404104283300794
puma_2100100,KY,0.1818020838887291,0.08837628038573712
puma_2100200,KY,0.26702843412256116,0.12980588153996858
puma_2100300,KY,0.2976821713608296,0.14470704889236255
puma_2100400,KY,0.2982725411894232,0.1449940350939894
puma_2100500,KY,0.2766899742477843,0.13450247775493476
puma_2100600,KY,0.41858745713646595,0.20348062952065232
puma_2100700,KY,0.5256650131427528,0.2555323767295728
puma_2100800,KY,0.46942730780938463,0.22819452059237844
puma_2100900,KY,0.41483832064052706,0.2016581270988853
puma_2101000,KY,0.4303142420722741,0.20918116722265423
puma_2101100,KY,0.44455991813708495,0.2161061695947869
puma_2101200,KY,0.41732808319423126,0.2028684320020719
puma_2101300,KY,0.4109317073158104,0.19975907320929884
puma_2101400,KY,0.28266364752876577,0.13740635549670985
puma_2101500,KY,0.06542854626596589,0.031805639552356386
puma_2101600,KY,0.23259116967590163,0.11306549400778564
puma_2101701,KY,0.08337681023672497,0.04053051649099397
puma_2101702,KY,0.0952204928114569,0.04628787960606588
puma_2101703,KY,0.15083546830208203,0.07332301893160634
puma_2101704,KY,0.15095565844502304,0.07338144487230489
puma_2101705,KY,0.166781472853775,0.08107457237449855
puma_2101706,KY,0.09732321597584165,0.04731003979243089
puma_2101800,KY,0.2684528608971288,0.13049831331701678
puma_2101901,KY,0.25046992909256216,0.1217565839081797
puma_2101902,KY,0.36552763429933854,0.17768758204853682
puma_2102000,KY,0.3282032043808541,0.15954370705460297
puma_2102100,KY,0.3932624203110516,0.19116981048388165
puma_2102200,KY,0.46939312466364447,0.22817790373514676
puma_2102300,KY,0.37460465810472554,0.1821000375261312
puma_2102400,KY,0.18922543434881875,0.0919848644439045
puma_2102500,KY,0.23456609752272645,0.11402553128238263
puma_2102600,KY,0.2355162298472641,0.11448740255976736
puma_2102700,KY,0.34036527108143555,0.16545584069911318
puma_2102800,KY,0.28325990318083233,0.13769620287118145
puma_2200100,LA,0.20781671720293712,0.12686216867284256
puma_2200101,LA,0.21845142670130477,0.13335415030130385
puma_2200200,LA,0.22373488679013495,0.13657945004613078
puma_2200300,LA,0.2853706234199475,0.1742051200203636
puma_2200400,LA,0.31776269272211655,0.19397892943657785
puma_2200500,LA,0.27818670445473875,0.16981968100581896
puma_2200600,LA,0.2334901127243915,0.1425345490129999
puma_2200700,LA,0.3274039288078491,0.1998644430515798
puma_2200800,LA,0.32288245664513027,0.19710430049963937
puma_2200900,LA,0.27489696804428343,0.16781145423268198
puma_2201000,LA,0.25304683436398406,0.15447299242949883
puma_2201100,LA,0.3150379874510967,0.19231562715595157
puma_2201200,LA,0.396669931444538,0.2421480255663025
puma_2201201,LA,0.3336841619534987,0.20369822508486138
puma_2201300,LA,0.31610184615758696,0.19296506202569333
puma_2201400,LA,0.21678153319380275,0.13233476016433263
puma_2201500,LA,0.26116166121764245,0.15942670619668545
puma_2201501,LA,0.26701237033840014,0.16299828435133648
puma_2201502,LA,0.22170567349848205,0.1353407123625427
puma_2201600,LA,0.2343069343221843,0.14303317954046427
puma_2201700,LA,0.30220251499383166,0.1844801849750462
puma_2201800,LA,0.3276249330916477,0.19999935559906895
puma_2201900,LA,0.1735019715934036,0.10591465730766544
puma_2202000,LA,0.25599516786111276,0.15627280904892543
puma_2202100,LA,0.2207666090727053,0.1347674584338839
puma_2202200,LA,0.14789484124979865,0.09028272868998076
puma_2202201,LA,0.2027039999814059,0.12374109928408372
puma_2202300,LA,0.08311867190091878,0.050739974706943296
puma_2202301,LA,0.03924225359758349,0.023955519373052337
puma_2202302,LA,0.11740610780662102,0.07167081480380053
puma_2202400,LA,0.15801102606804024,0.09645817579553863
puma_2202401,LA,0.1476094528013745,0.09010851268864768
puma_2202402,LA,0.10529639583801353,0.0642784146975048
puma_2202500,LA,0.12182114757586111,0.07436598546880384
puma_2300100,ME,0.0,0.0
puma_2300200,ME,0.0,0.0
puma_2300300,ME,0.0,0.0
puma_2300400,ME,0.0,0.0
puma_2300500,ME,0.0,0.0
puma_2300600,ME,0.0,0.0
puma_2300700,ME,0.0,0.0
puma_2300800,ME,0.0,0.0
puma_2300900,ME,0.0,0.0
puma_2301000,ME,0.0,0.0
puma_2400100,MD,0.04026882888384881,0.030809477100903364
puma_2400200,MD,0.23214334633001066,0.1776116989523423
puma_2400301,MD,0.2170558756816458,0.1660683515460365
puma_2400302,MD,0.209309440922402,0.16014159353137053
puma_2400400,MD,0.2675210851012853,0.20467902777134594
puma_2400501,MD,0.20749819711796338,0.15875582006678918
puma_2400502,MD,0.20295268803729624,0.1552780740827501
puma_2400503,MD,0.17460992446255538,0.13359316916905062
puma_2400504,MD,0.1635411782196051,0.12512452745882036
puma_2400505,MD,0.19110837614935208,0.14621605102416702
puma_2400506,MD,0.05032826026210301,0.03850589711824183
puma_2400507,MD,0.14603682410027757,0.11173203474538489
puma_2400601,MD,0.1606276953612387,0.12289543647463441
puma_2400602,MD,0.26508886585403535,0.2028181491394228
puma_2400700,MD,0.2717666309008992,0.2079272733677433
puma_2400801,MD,0.05210145558744179,0.03986255988410055
puma_2400802,MD,0.05343546616968343,0.04088320462657582
puma_2400803,MD,0.025931456184656084,0.019840025837818204
puma_2400804,MD,0.1885973530398051,0.1442948799561786
puma_2400805,MD,0.10004826813110158,0.07654642341005674
puma_2400901,MD,0.2505650062291854,0.19170601767368695
puma_2400902,MD,0.2986713400854998,0.22851193014831042
puma_2401001,MD,0.12667025228559675,0.09691476870150632
puma_2401002,MD,0.28126892553257477,0.215197430881017
puma_2401003,MD,0.13394970477120155,0.10248424094290813
puma_2401004,MD,0.1192954534870042,0.09127234747876899
puma_2401005,MD,0.1352670215059313,0.10349211330717178
puma_2401006,MD,0.18701172113039102,0.14308172101022404
puma_2401007,MD,0.1284717387152326,0.09829307684802695
puma_2401101,MD,0.07852524165843416,0.06007926482532453
puma_2401102,MD,0.20016820579633882,0.15314768081782307
puma_2401103,MD,0.09851510331293584,0.07537340676997924
puma_2401104,MD,0.15399778778073042,0.1178229277515237
puma_2401105,MD,0.12767159712224094,0.09768089256628727
puma_2401106,MD,0.13641747822543246,0.10437232191858406
puma_2401107,MD,0.14462036440350504,0.11064830860281585
puma_2401201,MD,0.2444256227864935,0.1870088064849318
puma_2401202,MD,0.25353106008955684,0.19397533046534385
puma_2401203,MD,0.2656564957223999,0.2032524398778401
puma_2401204,MD,0.3041151548341782,0.2326769652508892
puma_2401300,MD,0.3261790985772952,0.2495579769006179
puma_2401400,MD,0.2575831592220586,0.19707557099613998
puma_2401500,MD,0.263589975930409,0.20167135604762612
puma_2401600,MD,0.21778536957815972,0.16662648363288515
puma_2500100,MA,0.0,0.0
puma_2500200,MA,0.009837023600669053,0.08486687088015463
puma_2500300,MA,0.18532908232834971,0.27658356030449055
puma_2500301,MA,0.014045899689757696,0.12117807212388876
puma_2500302,MA,0.0037885634881271286,0.03268504188058319
puma_2500303,MA,0.007636182662098504,0.06587957438238862
puma_2500304,MA,0.010577193374042972,0.09125253133359151
puma_2500400,MA,0.0,0.0
puma_2500501,MA,0.0,0.0
puma_2500502,MA,0.020556223339309582,0.17734453252731391
puma_2500503,MA,0.004427498540471753,0.03819732087770261
puma_2500504,MA,0.035624490406761765,0.23848928858417823
puma_2500505,MA,0.0,0.0
puma_2500506,MA,0.035397998581650714,0.23783495249279385
puma_2500507,MA,0.004758674495450423,0.04105447240551587
puma_2500508,MA,0.011964702742335505,0.1032229792235283
puma_2500701,MA,0.005065989222729191,0.043705766164510544
puma_2500702,MA,0.0,0.0
puma_2500703,MA,0.004882392309694051,0.042121822062608776
puma_2500704,MA,0.010192472036462046,0.08793342817731768
puma_2501000,MA,0.0,0.0
puma_2501300,MA,0.0,0.0
puma_2501400,MA,0.0,0.0
puma_2501600,MA,0.01294301061793461,0.11166312652111746
puma_2501900,MA,0.026576776347102368,0.21512473828027964
puma_2501901,MA,0.031081896839256384,0.22916631227992584
puma_2501902,MA,0.011131768445573481,0.09603701217856288
puma_2502400,MA,0.0,0.0
puma_2502800,MA,0.0073495516425033745,0.06340672500053164
puma_2503301,MA,0.2040884392106827,0.3121544978103238
puma_2503302,MA,0.26367585486076545,0.41122224014626013
puma_2503303,MA,0.02728271861535806,0.21377749029754203
puma_2503304,MA,0.19254582348590174,0.29449883356927803
puma_2503305,MA,0.0052877367585915415,0.04561884681349289
puma_2503306,MA,0.024384511830600995,0.20487575021080304
puma_2503400,MA,0.009637778197313897,0.08314792268947872
puma_2503500,MA,0.0,0.0
puma_2503601,MA,0.0,0.0
