plant_id,bus_id,distance,plant_Pmax,bus_capacity,true_load
819,300270,8804.302574214631,1.4,786.0,93.43851584406174
821,203692,31.447583954418658,8.0,1400.0,9.853497075207601
825,203921,1603.2412653893762,53.2,872.0,7.9630840836552865
827,206534,17.452325029198107,5.0,2100.0,0.0
828,201514,5706.508722457039,300.0,939.0,4.904297076896529
830,203839,244.6220477086349,380.8,10597.0,0.0
831,203839,244.6220477086349,370.6,10597.0,0.0
833,203839,244.6220477086349,255.0,10597.0,0.0
834,201403,244.6220477086349,1635.3,12057.282663874568,9.672987331121133
837,203744,5025.34944181866,26.6,2897.0,36.090274057725836
838,201514,5025.34944181866,1.2,939.0,4.904297076896529
840,206539,10.33473701500158,1.5,86.0,0.0
842,204060,11773.392497658406,1.2,786.0,0.0
843,201513,11773.392497658406,14.4,1400.0,11.066774011828588
845,203866,8030.760296805056,59.3,478.0,26.064349764286384
846,301524,20279.48072971732,3.0,10500.0,112.56742310978392
847,304071,16653.586388212654,2.9,3597.0,157.48232415685226
848,309620,9691.25252297916,7.9,939.0,45.04817531532713
849,310611,13493.969047734498,1.9,786.0,238.23916750245243
850,300961,3509.87100485934,3.1,786.0,140.50715851906946
851,305771,4601.514374135804,5.9,258.0,0.0
852,305086,3012.782205877679,4.1,86.0,174.15780677153373
853,310824,5291.513485520904,4.4,1486.0,0.0
856,203949,223.60611558448144,207.3,3500.0,0.0
858,206317,77.23219892414721,61.1,1400.0,0.0
861,201502,44.09366349573708,5.6,1400.0,19.796799993244292
864,201502,3869.838306424077,1.0,1400.0,19.796799993244292
872,201257,114.39490966053548,15.0,3500.0,5.922512235727312
881,201315,31.45151079110872,5.6,786.0,8.852161927663262
888,201313,56.22492145400624,6.0,1725.0,2.2083256751672886
890,301699,2927.818938923708,78.0,797.0,2.922461716680833
893,201457,2927.818938923708,5.4,172.0,3.849078423654737
896,203987,47369.4174310066,86.4,939.0,0.0
898,201251,90.68558171581344,45.0,1878.0,11.687332385777589
901,203987,29800.00315156498,173.2,939.0,0.0
903,201492,15.821020351542446,4.5,700.0,31.89274896389423
904,202261,14444.798474468813,26.0,1178.0,4.316068806365998
906,205131,0.0,8.1,239.0,0.0
907,201493,116.47637810948528,86.0,4200.0,17.989008377094738
909,201493,116.47637810948528,8.5,4200.0,17.989008377094738
910,201494,39.17130045972248,38.2,939.0,17.989008377094738
911,203746,76383.87907788384,5.6,478.0,42.758357887785664
912,203746,70010.4452273199,9.9,478.0,42.758357887785664
913,203682,679.3864797288858,465.4,4997.0,2.2801703494305596
915,201518,80.32739668996676,113.8,2800.0,3.2806074385466064
919,302223,9647.88009734147,7.2,1572.0,8.54722489474203
927,307578,10.203157635611465,10.0,700.0,0.0
928,309794,964.5497379284574,110.0,1793.0,0.0
929,310102,14374.783502438537,10.8,700.0,0.0
932,136536,92.06839525766388,46.0,478.0,0.0
935,136471,24364.49771111061,34.8,939.0,74.42545759129587
936,136535,5965.232082632789,7.2,4986.0,55.53304146967586
947,140837,2319.9424296693765,222.6,956.0,81.41422129767629
954,136508,119.38959308587926,489.9,939.0,0.0
960,201464,102.4895057423957,50.7,786.0,19.044928452346262
961,201464,102.4895057423957,7.2,786.0,19.044928452346262
963,136544,7825.364235739907,70.0,478.0,45.426499721791245
973,133286,7411.873868797221,2.0,956.0,15.278691260287616
976,133287,9821.644647446614,8.0,239.0,71.18508595387908
978,132846,87.8579820810898,9.0,478.0,9.46385410870651
981,135683,41.21039609791301,32.2,478.0,71.23338040075373
982,136472,103.52668587958658,18.5,1656.0,0.0
983,136472,103.52668587958658,353.0,1656.0,0.0
985,136472,103.52668587958658,414.9,1656.0,0.0
990,151739,1285.4777558135029,929.0,7194.0,0.0
992,151739,1285.4777558135029,310.0,7194.0,0.0
993,151739,1285.4777558135029,310.0,7194.0,0.0
994,135683,2629.977000416214,34.8,478.0,71.23338040075373
995,135916,105.59263199622062,2162.9,5379.0,16.11177046887542
997,140830,154.5487282192192,400.0,4593.0,0.0
998,140830,154.5487282192192,30.0,4593.0,0.0
999,135998,81.54255190125168,3.2,172.0,8.273373368011702
1000,133285,1505.4143711314578,19.0,239.0,25.99727224837219
1001,133285,296.4347098539003,1.4,239.0,25.99727224837219
1002,306673,43495.09873250416,30.0,939.0,11.31097577587471
1004,300726,31702.37857172388,5.699999999999999,2294.0,15.049683806308781
1007,304663,8905.20499998473,2.4,881.0,22.00498070118587
1008,139876,2077.05347652216,59.5,478.0,51.926592242269535
1016,128223,402.5921936504649,28.0,3310.0,4.81312636223915
1017,128223,402.5921936504649,445.5,3310.0,4.81312636223915
1019,157014,48.33835132461661,113.6,344.0,20.542345289698503
1020,123267,167.10400785809148,1370.0,6279.0,39.224048060170645
1036,125265,60.26864363140039,124.0,258.0,28.22244381543774
1051,108426,202.6507002340429,888.0,3188.0,33.856662489378216
1054,108426,202.6507002340429,464.0,3188.0,33.856662489378216
1058,151847,1593.944688421676,500.0,764.0,81.00234265650327
1059,150782,202.6581028710096,872.2,5891.0,0.0
1060,150782,202.6581028710096,1505.6,5891.0,0.0
1069,148716,216.49479323844776,1637.2,6397.0,26.35113803712813
1071,148716,216.49479323844776,472.0,6397.0,26.35113803712813
1072,148716,216.49479323844776,752.0,6397.0,26.35113803712813
1076,200361,22058.72073661124,16.8,700.0,27.491282808636367
1077,147808,61.31548864393727,33.7,1658.0,25.367120193269095
1078,147808,61.31548864393727,33.7,1658.0,25.367120193269095
1079,136606,1231.2615375514556,16.4,717.0,11.94151696842097
