plant_id,bus_id,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin,type,interconnect,GenFuelCost,GenIOB,GenIOC,GenIOD,distance
1264,111818,2.0,0.0,0.0,0.0,0.0,0.0,1,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,46.59513716773485
1265,111521,1.4,0.0,0.0,0.0,0.0,0.0,1,16.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,111.31452596075432
1272,110325,3.0,0.0,0.0,0.0,0.0,0.0,1,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,8657.96498300818
1274,113431,2.3,0.0,0.0,0.0,0.0,0.0,1,29.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,404.442446686527
1278,113432,5.7,0.0,0.0,0.0,0.0,0.0,1,60.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,163.70332439658003
1282,113528,21.9,0.0,0.0,0.0,0.0,0.0,1,45.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,12414.321497231747
1284,154624,12.2,0.0,0.0,0.0,0.0,0.0,1,72.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,81.45778378275536
1290,154624,8.3,0.0,0.0,0.0,0.0,0.0,1,16.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,3511.678693452927
1292,133858,13.0,0.0,0.0,0.0,0.0,0.0,1,44.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,38.32843457383717
1296,116413,60.0,0.0,0.0,0.0,0.0,0.0,1,807.4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,127.07656918095827
1298,133858,9.5,0.0,0.0,0.0,0.0,0.0,1,22.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,3658.8154674101024
1301,151752,14.0,0.0,0.0,0.0,0.0,0.0,1,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,33.17830094884178
1302,113494,0.1,0.0,0.0,0.0,0.0,0.0,1,17.599999999999998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,215.75271886636003
1310,309096,2.5,0.0,0.0,0.0,0.0,0.0,1,23.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,1843.9749521522772
1311,302314,0.0,0.0,0.0,0.0,0.0,0.0,1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,1399.2565613391796
1312,111900,0.8,0.0,0.0,0.0,0.0,0.0,1,17.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,440.6798849180194
1316,111900,1.0,0.0,0.0,0.0,0.0,0.0,1,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,88.33286082410253
1317,111900,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,88.33286082410253
1318,110768,25.0,0.0,0.0,0.0,0.0,0.0,1,335.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,179.06749997915347
1323,109918,1.0,0.0,0.0,0.0,0.0,0.0,1,23.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,223.2628077666897
1325,109921,0.6,0.0,0.0,0.0,0.0,0.0,1,15.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,51.27393426681726
1327,152064,6.6,0.0,0.0,0.0,0.0,0.0,1,131.2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,2763.021053165828
1332,150133,2.0,0.0,0.0,0.0,0.0,0.0,1,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,5567.0433844563895
1333,109005,40.0,0.0,0.0,0.0,0.0,0.0,1,168.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,153.3911319103898
1337,118662,5.0,0.0,0.0,0.0,0.0,0.0,1,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,43.839457472335965
1366,306312,0.0,0.0,0.0,0.0,0.0,0.0,1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,16006.0841868975
1367,132857,5.0,0.0,0.0,0.0,0.0,0.0,1,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,26.411944503122022
1368,133381,0.2,0.0,0.0,0.0,0.0,0.0,1,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,3695.285581932109
1374,204692,23.4,0.0,0.0,0.0,0.0,0.0,1,46.8,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,21.016925028047076
1375,303386,1.0,0.0,0.0,0.0,0.0,0.0,1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Texas,0.0,0.0,0.0,0.0,27870.936288893747
1388,304049,0.5,0.0,0.0,0.0,0.0,0.0,1,2.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Texas,0.0,0.0,0.0,0.0,7019.060791787287
1389,136747,0.2,0.0,0.0,0.0,0.0,0.0,1,28.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,1584.488195110146
1391,124324,1.0,0.0,0.0,0.0,0.0,0.0,1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,5664.162767549775
1393,201582,0.0,0.0,0.0,0.0,0.0,0.0,1,92.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,385.726464995451
1396,201301,0.0,0.0,0.0,0.0,0.0,0.0,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,14504.04666227964
1399,204652,0.0,0.0,0.0,0.0,0.0,0.0,1,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,461.8423935287548
1404,204653,0.0,0.0,0.0,0.0,0.0,0.0,1,82.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,29.943484381278594
1409,204836,0.0,0.0,0.0,0.0,0.0,0.0,1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,7616.803921371167
1410,201300,0.0,0.0,0.0,0.0,0.0,0.0,1,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,2651.277314786639
1411,201300,0.0,0.0,0.0,0.0,0.0,0.0,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,153.36156096897193
1417,206494,0.0,0.0,0.0,0.0,0.0,0.0,1,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,32.28156832186073
1418,204904,0.0,0.0,0.0,0.0,0.0,0.0,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,20055.29662953524
1421,201305,0.0,0.0,0.0,0.0,0.0,0.0,1,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,20055.29662953524
1423,204655,0.0,0.0,0.0,0.0,0.0,0.0,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,63.17454176404213
1425,201300,0.0,0.0,0.0,0.0,0.0,0.0,1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,2849.4792156101653
1426,204720,0.0,0.0,0.0,0.0,0.0,0.0,1,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,75.260172393661
1429,204787,0.0,0.0,0.0,0.0,0.0,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,55.84814038672822
1432,201591,0.0,0.0,0.0,0.0,0.0,0.0,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,9734.62966415783
1435,205052,0.0,0.0,0.0,0.0,0.0,0.0,1,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,46.99379984126398
1437,203646,20.0,0.0,0.0,0.0,0.0,0.0,1,265.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,113.55289664801978
1441,201465,0.3,0.0,0.0,0.0,0.0,0.0,1,11.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,54.07091038900065
1447,303556,0.1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,8161.372936087871
1448,204919,220.0,0.0,0.0,0.0,0.0,0.0,1,465.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,1179.2263450961916
1451,204701,8.0,0.0,0.0,0.0,0.0,0.0,1,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,1.0748381605754302
1452,204648,3.0,0.0,0.0,0.0,0.0,0.0,1,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,134.29830750556135
1453,204649,8.0,0.0,0.0,0.0,0.0,0.0,1,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,91.19876842744748
1454,309249,0.5,0.0,0.0,0.0,0.0,0.0,1,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,6816.647533920758
1457,201259,0.0,0.0,0.0,0.0,0.0,0.0,1,176.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,6816.647533920758
1461,200942,14.0,0.0,0.0,0.0,0.0,0.0,1,42.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,104.35221048120458
1464,122061,175.0,0.0,0.0,0.0,0.0,0.0,1,644.3,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,144.53717932776806
1466,122488,0.0,0.0,0.0,0.0,0.0,0.0,1,1005.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,131.49605975935154
1468,121882,58.0,0.0,0.0,0.0,0.0,0.0,1,446.4,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,81.86725468075598
1470,121882,58.0,0.0,0.0,0.0,0.0,0.0,1,194.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,81.86725468075598
1472,124335,150.0,0.0,0.0,0.0,0.0,0.0,1,2018.6,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,nuclear,Eastern,0.0,0.0,0.0,0.0,167.06005862073
1474,134643,95.0,0.0,0.0,0.0,0.0,0.0,1,360.4,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,75.03659704823077
1475,153366,220.0,0.0,0.0,0.0,0.0,0.0,1,1319.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,143.70400310263352
1477,122866,325.0,0.0,0.0,0.0,0.0,0.0,1,1785.6,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,288.9097763644509
1479,146219,132.0,0.0,0.0,0.0,0.0,0.0,1,2018.6,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,nuclear,Eastern,0.0,0.0,0.0,0.0,336.6975281179544
1485,124710,130.0,0.0,0.0,0.0,0.0,0.0,1,681.7,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,285.5053505045399
1487,134653,180.0,0.0,0.0,0.0,0.0,0.0,1,598.4,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,2715.006614457313
1496,153835,47.0,0.0,0.0,0.0,0.0,0.0,1,1099.8,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,114.78204981030134
1502,153331,250.0,0.0,0.0,0.0,0.0,0.0,1,1259.6,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,265.9594172539734
1505,122599,0.0,0.0,0.0,0.0,0.0,0.0,1,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,148.92629215073413
1506,123334,0.0,0.0,0.0,0.0,0.0,0.0,1,306.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,98.99123342782796
1508,121961,2.5,0.0,0.0,0.0,0.0,0.0,1,72.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,101.61416350347608
1512,121961,0.1,0.0,0.0,0.0,0.0,0.0,1,3.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,101.61416350347608
1517,173317,0.2,0.0,0.0,0.0,0.0,0.0,1,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,2764.66602281984
1519,300583,4.0,0.0,0.0,0.0,0.0,0.0,1,19.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,78018.64321935979
1520,121702,67.0,0.0,0.0,0.0,0.0,0.0,1,586.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,105.1668471568954
1524,201377,4.0,0.0,0.0,0.0,0.0,0.0,1,9.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,142.60038449630272
1525,201503,0.1,0.0,0.0,0.0,0.0,0.0,1,2.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,25.59626769388716
1545,160083,0.5,0.0,0.0,0.0,0.0,0.0,1,13.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,1551.2935737107532
1553,156915,1.0,0.0,0.0,0.0,0.0,0.0,1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,1822.8517999498388
1556,123144,0.5,0.0,0.0,0.0,0.0,0.0,1,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,6810.667684363262
1557,123144,0.5,0.0,0.0,0.0,0.0,0.0,1,6.300000000000001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,6810.667684363262
1573,121973,1.0,0.0,0.0,0.0,0.0,0.0,1,24.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,13366.473086760236
1574,121973,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wind,Eastern,0.0,0.0,0.0,0.0,13366.473086760236
1576,121973,0.0,0.0,0.0,0.0,0.0,0.0,1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,13366.473086760236
1583,121973,1.0,0.0,0.0,0.0,0.0,0.0,1,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,13366.473086760236
1597,124267,0.5,0.0,0.0,0.0,0.0,0.0,1,16.900000000000002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,28836.024761972963
1606,137724,0.2,0.0,0.0,0.0,0.0,0.0,1,18.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,8151.136171975741
1613,137724,1.0,0.0,0.0,0.0,0.0,0.0,1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,8151.136171975741
1614,137724,0.2,0.0,0.0,0.0,0.0,0.0,1,7.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,8151.136171975741
1618,143162,0.0,0.0,0.0,0.0,0.0,0.0,1,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,24123.290094934888
1629,122085,0.6,0.0,0.0,0.0,0.0,0.0,1,14.400000000000002,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,1785.8855468019822
1637,158164,1.0,0.0,0.0,0.0,0.0,0.0,1,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,47.95992160225117
1643,157538,0.5,0.0,0.0,0.0,0.0,0.0,1,2.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,2612.545468089173
1644,157538,0.5,0.0,0.0,0.0,0.0,0.0,1,14.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,2612.545468089173
1651,157538,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,2612.545468089173
1656,157538,1.8,0.0,0.0,0.0,0.0,0.0,1,5.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,575.3564444144685
1660,122708,75.0,0.0,0.0,0.0,0.0,0.0,1,617.8000000000001,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,66.20726215667125
1664,122709,1.7,0.0,0.0,0.0,0.0,0.0,1,5.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,62.463519386558936
1667,122102,1.7,0.0,0.0,0.0,0.0,0.0,1,17.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,37.19202405179109
1672,122162,0.5,0.0,0.0,0.0,0.0,0.0,1,6.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,21197.37787366166
