hour_utc,base_load_mw,heat_load_mw,cool_load_mw,total_load_mw
0,1849.0707004041205,68.58348773969038,0.0,1917.6541881438109
1,2015.316986183646,16.50419968835176,0.0,2031.8211858719976
2,2088.773046933536,33.18713669115205,0.0,2121.960183624688
3,2012.4325393296863,152.88045533942682,0.0,2165.3129946691133
4,1926.131210511771,196.91898235387873,0.0,2123.05019286565
5,1842.0725868094405,239.44429513762455,0.0,2081.516881947065
6,1715.4932011830963,273.4509347692346,0.0,1988.944135952331
7,1569.486766386297,278.28207024296523,0.0,1847.7688366292623
8,1437.789329990587,278.9346787761611,0.0,1716.724008766748
9,1269.8856801236045,363.53592416027794,0.0,1633.4216042838825
10,1226.4699437850245,329.4254248743985,0.0,1555.895368659423
11,1160.7254393149178,345.2978822882756,0.0,1506.0233216031934
12,1129.1723524642837,390.23407008714645,0.0,1519.40642255143
13,1156.271952001813,390.95008463369726,0.0,1547.2220366355102
14,1165.4352529791856,457.7579216970487,0.0,1623.1931746762343
15,1160.0251753777954,567.465943631458,0.0,1727.4911190092535
16,1235.1213822882182,576.0228251141561,0.0,1811.1442074023744
17,1435.4631549289454,438.4673231096739,0.0,1873.9304780386192
18,1702.52851924488,184.25864442354307,0.0,1886.787163668423
19,1687.2695628283739,203.4184460158727,0.0,1890.6880088442465
20,1511.662441473772,338.40406386753284,0.0,1850.066505341305
21,1576.3175125293837,246.52152194994312,0.0,1822.839034479327
22,1373.2442766362817,376.1740343679,0.0,1749.4183110041818
23,1417.1079365244848,335.6230513052284,0.0,1752.7309878297133
24,1425.9024797103693,364.33949785894384,0.0,1790.2419775693131
25,1961.40401283001,-0.0,0.0,1961.40401283001
26,2026.0,-0.0,0.0,2026.0
27,2058.05,-0.0,0.0,2058.05
28,2029.05,-0.0,0.0,2029.05
29,1943.4922398370243,64.18570740846093,0.0,2007.6779472454853
30,1815.5014778615541,127.0660287639406,0.0,1942.5675066254946
31,1624.7423939556256,219.26449737482986,0.0,1844.0068913304556
32,1413.9975782650672,364.3378575811407,0.0,1778.335435846208
33,1316.9186548816485,378.02140304433823,0.0,1694.9400579259868
34,1222.508345586099,441.1676490772054,0.0,1663.6759946633044
35,1185.6289052963339,455.7150254870019,0.0,1641.3439307833357
36,1207.0665391108735,441.72622926837636,0.0,1648.7927683792498
37,1248.1163423264834,466.26611971538534,0.0,1714.3824620418686
38,1361.5338722395732,493.6571217899902,0.0,1855.1909940295634
39,1548.8510297850225,509.3483758456326,0.0,2058.1994056306553
40,1667.7821040914282,492.91575756127054,0.0,2160.6978616526985
41,1688.303725623453,484.04775592164265,0.0,2172.3514815450953
42,1769.5097287810459,334.83276301875554,0.0,2104.3424917998013
43,1844.4316024332622,186.54251337877338,0.0,2030.9741158120355
44,1852.7005546714065,128.45509866677168,0.0,1981.1556533381781
45,1853.9184237362401,80.59073808311425,0.0,1934.5091618193544
46,1778.2155119565418,144.9631513805621,0.0,1923.178663337104
47,1818.5440938344825,97.55998261601832,0.0,1916.1040764505008
48,1844.754754906016,79.81667056195334,0.0,1924.5714254679692
49,2015.1793241955752,20.551380182717214,0.0,2035.7307043782923
50,2088.773046933536,43.17111191460597,0.0,2131.9441588481423
51,2012.4325393296863,200.3247882366297,0.0,2212.757327566316
52,1926.131210511771,283.62314668067137,0.0,2209.7543571924425
53,1842.0725868094405,350.1554662528664,0.0,2192.228053062307
54,1715.4932011830963,386.69029985039447,0.0,2102.1835010334908
55,1569.486766386297,385.4735083579924,0.0,1954.9602747442893
56,1413.9975782650672,374.89887280508844,0.0,1788.8964510701558
57,1316.9186548816485,370.9102950919574,0.0,1687.8289499736059
58,1222.508345586099,439.0108099572609,0.0,1661.5191555433598
59,1185.6289052963339,440.03499514427745,0.0,1625.6639004406113
60,1207.0665391108735,427.76113796341417,0.0,1634.8276770742877
61,1248.1163423264834,450.10323836385027,0.0,1698.2195806903337
62,1361.5338722395732,482.78393931910296,0.0,1844.317811558676
63,1548.8510297850225,505.1755133792504,0.0,2054.026543164273
64,1667.7821040914282,480.21358837676615,0.0,2147.995692468194
65,1688.303725623453,453.3921766663127,0.0,2141.6959022897654
66,1769.5097287810459,309.3573844635977,0.0,2078.8671132446434
67,1844.4316024332622,172.57780896482873,0.0,2017.009411398091
68,1852.7005546714065,123.0234458246478,0.0,1975.7240004960543
69,1853.9184237362401,76.22516299170655,0.0,1930.1435867279467
70,1778.2155119565418,134.72385655787994,0.0,1912.9393685144219
71,1818.5440938344825,92.81303568101764,0.0,1911.3571295155002
72,1843.201447958464,78.24649346259083,0.0,1921.447941421055
73,2015.1354644633227,19.96589812045167,0.0,2035.1013625837743
74,2088.773046933536,39.119384968407715,0.0,2127.892431901944
75,2012.4325393296863,175.21189864229922,0.0,2187.6444379719856
76,1926.131210511771,241.5243049760192,0.0,2167.65551548779
77,1842.0725868094405,305.3281418510976,0.0,2147.4007286605383
78,1715.4932011830963,345.77327776428336,0.0,2061.2664789473797
79,1569.486766386297,350.24971321969394,0.0,1919.736479605991
80,1413.9975782650672,344.8994702746981,0.0,1758.8970485397654
81,1316.9186548816485,363.8014055528869,0.0,1680.7200604345353
82,1222.508345586099,382.4927014586699,0.0,1605.001047044769
83,1185.6289052963339,395.2986814216049,0.0,1580.9275867179388
84,1207.0665391108735,389.7780620194776,0.0,1596.844601130351
85,1248.1163423264834,413.6422612103304,0.0,1661.7586035368138
86,1361.5338722395732,442.3394086055247,0.0,1803.8732808450977
87,1548.8510297850225,474.78829140921397,0.0,2023.6393211942366
88,1667.7821040914282,471.5955394556324,0.0,2139.3776435470604
89,1688.303725623453,469.31593116279396,0.0,2157.619656786247
90,1769.5097287810459,329.891522862652,0.0,2099.401251643698
91,1844.4316024332622,168.21391668211,0.0,2012.6455191153723
92,1852.7005546714065,112.58592215643063,0.0,1965.286476827837
93,1853.9184237362401,65.64848794587738,0.0,1919.5669116821175
94,1778.2155119565418,116.7880484313629,0.0,1895.0035603879048
95,1818.5440938344825,77.35679947134648,0.0,1895.900893305829
96,1841.5877764354746,64.42995417597899,0.0,1906.0177306114535
97,2014.924678249123,15.807780869136442,0.0,2030.7324591182594
98,2088.773046933536,35.1142473817302,0.0,2123.8872943152664
99,2012.4325393296863,157.11999102274237,0.0,2169.5525303524287
100,1926.131210511771,248.62187533644558,0.0,2174.753085848217
101,1842.0725868094405,302.61149578177657,0.0,2144.6840825912172
102,1715.4932011830963,355.0472018703749,0.0,2070.540403053471
103,1569.486766386297,348.4614640877268,0.0,1917.9482304740238
104,1437.789329990587,339.5731074947705,0.0,1777.3624374853575
105,1269.8856801236045,412.89510048108133,0.0,1682.7807806046858
106,1226.4699437850245,363.10045567829394,0.0,1589.5703994633184
107,1160.7254393149178,385.5605083155732,0.0,1546.2859476304911
108,1129.1723524642837,379.3461241726257,0.0,1508.5184766369093
109,1156.271952001813,365.9524670692231,0.0,1522.224419071036
110,1165.7454614350108,399.1891467763065,0.0,1564.9346082113173
111,1160.0251753777954,453.0944663193076,0.0,1613.1196416971031
112,1235.1213822882182,452.0398891125922,0.0,1687.1612714008104
113,1435.4631549289454,354.7044073541024,0.0,1790.1675622830478
114,1702.52851924488,164.03754765854904,0.0,1866.5660669034291
115,1687.2695628283739,195.11313511043713,0.0,1882.382697938811
116,1511.662441473772,380.4359433928999,0.0,1892.098384866672
117,1576.3175125293837,292.84069039707316,0.0,1869.1582029264569
118,1373.2442766362817,526.6251230986851,0.0,1899.869399734967
119,1417.1079365244848,440.0326952483312,0.0,1857.140631772816
120,1417.4612858382152,434.6243735697597,0.0,1852.0856594079748
121,1960.4526933401025,-0.0,0.0,1960.4526933401025
122,2026.0,-0.0,0.0,2026.0
123,2058.05,-0.0,0.0,2058.05
124,2029.05,-0.0,0.0,2029.05
125,1943.4922398370243,40.61546406292383,0.0,1984.107703899948
126,1815.5014778615541,79.76519133832534,0.0,1895.2666691998795
127,1624.7423939556256,130.1743857815758,0.0,1754.9167797372015
128,1437.789329990587,213.88544126587615,0.0,1651.6747712564631
129,1269.8856801236045,278.9437433121848,0.0,1548.8294234357893
130,1226.4699437850245,261.69261113909204,0.0,1488.1625549241166
131,1160.7254393149178,283.6465821046293,0.0,1444.372021419547
132,1129.1723524642837,275.01626179217016,0.0,1404.1886142564538
133,1156.271952001813,268.6794833274016,0.0,1424.9514353292145
134,1165.8019918328255,315.5735840363512,0.0,1481.3755758691766
135,1160.0251753777954,368.52565644668977,0.0,1528.5508318244852
136,1235.1213822882182,387.74184110911375,0.0,1622.863223397332
137,1435.4631549289454,325.58734991748906,0.0,1761.0505048464345
138,1702.52851924488,160.64068877057,0.0,1863.16920801545
139,1687.2695628283739,194.71890639326338,0.0,1881.9884692216372
140,1511.662441473772,364.8098581762084,0.0,1876.4722996499804
141,1576.3175125293837,304.25648954786595,0.0,1880.5740020772496
142,1373.2442766362817,541.6572353424475,0.0,1914.901511978729
143,1417.1079365244848,470.00062455058793,0.0,1887.1085610750727
144,1415.1162495771061,464.20634441803156,0.0,1879.3225939951376
145,1959.5374873749959,-0.0,0.0,1959.5374873749959
146,2026.0,-0.0,0.0,2026.0
147,2058.05,-0.0,0.0,2058.05
148,2029.05,-0.0,0.0,2029.05
149,1943.4922398370243,38.545681134086834,0.14976942623504963,1982.1876903973462
150,1815.5014778615541,69.62270552260529,0.7289862595303858,1885.8531696436896
151,1624.7423939556256,106.79717615393936,2.9878930851945107,1734.5274631947593
152,1413.9975782650672,156.29225773399614,13.686149916459012,1583.9759859155224
153,1316.9186548816485,147.8138034839262,19.56724080051902,1484.299699166094
154,1222.508345586099,166.72976590832965,20.251147062381794,1409.4892585568105
155,1185.6289052963339,184.46940914200096,9.012216559794595,1379.1105309981294
156,1207.0665391108735,158.63941306404553,7.606343128835791,1373.3122953037548
157,1248.1163423264834,159.55041302559582,8.873205432726088,1416.5399607848053
158,1361.5338722395732,176.68985794888505,3.504243069858677,1541.7279732583168
159,1548.8510297850225,178.5273176051792,5.9248616925230655,1733.3032090827248
160,1667.7821040914282,209.02608207580792,2.1044748213029294,1878.912660988539
161,1688.303725623453,231.7054263141444,1.0510640375498421,1921.0602159751472
162,1769.5097287810459,191.7497970062838,0.0,1961.2595257873297
163,1844.4316024332622,114.43793437871086,0.0,1958.8695368119731
164,1852.7005546714065,84.52174276436162,0.0,1937.222297435768
165,1853.9184237362401,56.818095330374106,0.0,1910.7365190666142
166,1778.2155119565418,95.95147052687739,0.02222385979238623,1874.1892063432115
167,1818.5440938344825,63.64442581767102,0.11073315473589965,1882.2992528068894
168,1836.2545987888245,55.6917774567597,0.09473098073013773,1892.0411072263144
169,2013.7074383987854,13.42805718470106,0.0,2027.1354955834863
170,2088.773046933536,25.30077802401847,0.026870359799709916,2114.1006953173546
171,2012.4325393296863,104.99904023074048,0.08246327845166958,2117.514042838878
172,1926.131210511771,119.1773169848564,0.947064942223911,2046.2555924388514
173,1842.0725868094405,124.0536847732086,2.3712812483518335,1968.497552831001
174,1715.4932011830963,138.53051758281757,12.465190041812146,1866.488908807726
175,1569.486766386297,147.6762733121759,9.713032836162952,1726.8760725346358
176,1413.9975782650672,158.41963628490444,12.306974307553846,1584.7241888575256
177,1316.9186548816485,180.15737059856744,1.700445002213565,1498.7764704824297
178,1222.508345586099,211.94965740161626,0.015750068339128207,1434.4737530560544
179,1185.6289052963339,218.55615229944362,0.0,1404.1850575957774
180,1207.0665391108735,206.01393956233176,0.0,1413.080478673205
181,1248.1163423264834,217.76391482103466,0.0,1465.880257147518
182,1361.5338722395732,223.7305196291254,0.0,1585.2643918686986
183,1548.8510297850225,224.60930724555107,0.0,1773.4603370305736
184,1667.7821040914282,226.8422255143417,0.13641229023244525,1894.7607418960024
185,1688.303725623453,223.39283943873673,1.723146780089686,1913.4197118422794
186,1769.5097287810459,175.12831926811026,0.052106511132530495,1944.6901545602886
187,1844.4316024332622,105.50070891327816,0.008111759807022643,1949.9404231063475
188,1852.7005546714065,79.27276148381263,0.0008017437128629243,1931.974117898932
189,1853.9184237362401,56.61005493858452,0.0,1910.5284786748246
190,1778.2155119565418,98.38477312654335,0.00335804616930611,1876.6036431292546
191,1818.5440938344825,68.93587220259225,0.0,1887.4799660370747
192,1834.7870244141106,55.417946200090235,0.07993268340219205,1890.284903297603
193,2013.04447733377,12.087065728157551,0.4445605856260704,2025.5761036475535
194,2088.773046933536,23.60242379570163,0.33380213731827574,2112.709272866556
195,2012.4325393296863,101.14324074522659,0.20771806223262343,2113.7834981371457
196,1926.131210511771,112.98270933338527,1.7603096854560918,2040.8742295306124
197,1842.0725868094405,104.74223890148616,7.089401092719575,1953.9042268036462
198,1715.4932011830963,104.4565635830645,40.570315647153215,1860.520080413314
199,1569.486766386297,96.22139935065692,62.938291580119966,1728.6464573170738
200,1413.9975782650672,88.73535711803571,101.35341457305952,1604.0863499561624
201,1316.9186548816485,82.67344450154046,121.15400457896202,1520.746103962151
202,1222.508345586099,78.26213332131478,170.70991112970145,1471.4803900371153
203,1185.6289052963339,98.09195485503503,131.88447041150866,1415.6053305628775
204,1207.0665391108735,88.25635901453465,107.85811713008115,1403.1810152554892
205,1248.1163423264834,88.65346449145093,105.33039215696517,1442.1001989748995
206,1361.5338722395732,88.7882559404473,101.7182889555234,1552.0404171355437
207,1548.8510297850225,103.18965898239648,65.33556111802545,1717.3762498854444
208,1667.7821040914282,126.46802374709101,42.11474895772082,1836.36487679624
209,1688.303725623453,136.79666737434766,32.91912274887995,1858.0195157466806
210,1769.5097287810459,113.20517778462765,7.953411966505626,1890.6683185321792
211,1844.4316024332622,76.31184137615992,3.9559113636408214,1924.699355173063
212,1852.7005546714065,60.128892568099275,3.2078628155408673,1916.0373100550466
213,1853.9184237362401,43.70195047130956,2.6327589897431585,1900.253133197293
214,1778.2155119565418,75.78820826826616,3.262696186056256,1857.2664164108642
215,1818.5440938344825,61.35181814243548,0.7914601891016433,1880.6873721660195
216,1833.7112570156853,55.41640367390047,0.1546859770693157,1889.282346666655
217,2012.1617169660542,12.569533192939934,0.4796658128472967,2025.2109159718414
