hour_utc,base_load_mw,heat_load_mw,cool_load_mw,total_load_mw
0,5343.404866807214,1440.5878934027112,0.0,6783.992760209925
1,4880.694457982226,1911.6027890123091,0.0,6792.297246994534
2,4598.112890264412,2474.7892650381823,0.0,7072.902155302594
3,4199.522896937557,2963.2284693212255,0.0,7162.751366258783
4,3822.8628270112886,3005.577467387122,0.0,6828.4402943984105
5,3406.309501125116,3194.9111343404916,0.0,6601.220635465608
6,2920.7936442145383,3425.1603690695465,0.0,6345.954013284085
7,2561.6417692295436,3690.335535966781,0.0,6251.977305196325
8,2146.541136584512,4048.8144865154054,0.0,6195.3556230999175
9,1945.102361483876,4277.403413083766,0.0,6222.505774567642
10,2366.221450567249,3416.6413297547087,0.0,5782.862780321958
11,2048.923496010262,3848.563098249214,0.0,5897.486594259476
12,2140.5711568034485,4067.6478563715395,0.0,6208.2190131749885
13,2484.8259324845767,3989.6943097916533,0.0,6474.52024227623
14,3105.31462385352,3716.8939377812135,0.0,6822.208561634734
15,2385.8146517983314,4547.735386532418,0.0,6933.550038330749
16,4254.520775808713,2953.524601921674,0.0,7208.0453777303865
17,4537.720544199453,2459.9881693051266,0.0,6997.7087135045795
18,4642.447138672084,2173.0931325883207,0.0,6815.540271260405
19,4685.965034004965,1939.5314043158876,0.0,6625.496438320853
20,4644.42851018412,1922.291602287508,0.0,6566.7201124716275
21,4575.576842880266,2049.9477113315097,0.0,6625.5245542117755
22,4611.898173916774,2183.2158280155168,0.0,6795.11400193229
23,4805.014726318376,2453.3933843817795,0.0,7258.408110700156
24,4812.129188506247,2761.411130777664,0.0,7573.540319283911
25,4666.042812613347,2992.658194579265,0.0,7658.701007192612
26,4452.913643228245,3066.0222825200135,0.0,7518.935925748258
27,3386.9565247791825,3771.7718602022182,0.0,7158.728384981401
28,2869.5705723535657,4029.0102456707828,0.0,6898.580818024348
29,2521.4143630218095,4035.8978039642516,0.0,6557.312166986061
30,2845.4317871470203,3585.8563036299256,0.0,6431.288090776946
31,2557.232038385474,3783.8934379581806,0.0,6341.125476343655
32,2461.792107779599,3907.2557159949392,0.0,6369.047823774538
33,2262.604714610632,4069.834857504783,0.0,6332.439572115415
34,2356.9211101807177,4187.734137026145,0.0,6544.655247206862
35,2747.21915142931,4403.169463954051,0.0,7150.388615383361
36,3283.9995593037247,4640.412971163416,0.0,7924.412530467141
37,3679.243978707307,4451.239223910411,0.0,8130.483202617718
38,3663.2028286304358,4352.8292472699895,0.0,8016.032075900425
39,4137.753572267982,4212.127993975489,0.0,8349.881566243472
40,4633.991889179227,3739.446197498459,0.0,8373.438086677685
41,4839.857811147622,3445.914121816462,0.0,8285.771932964084
42,4828.942057991904,3370.817869818259,0.0,8199.759927810162
43,4759.464595447794,3329.131596171967,0.0,8088.596191619761
44,4664.041658842991,3343.992406701641,0.0,8008.034065544632
45,4670.344903669102,3469.080915914047,0.0,8139.425819583149
46,4719.227847927381,3525.6599891575556,0.0,8244.887837084936
47,5066.832909414476,3581.01147234624,0.0,8647.844381760715
48,5341.168158583439,3611.590130915704,0.0,8952.758289499143
49,4880.694457982226,3921.454499708261,0.0,8802.148957690486
50,4598.112890264412,3933.9039098579597,0.0,8532.016800122372
51,4199.522896937557,3626.9308600431455,0.0,7826.453756980702
52,3822.8628270112886,3578.380962482695,0.0,7401.243789493983
53,3406.309501125116,3612.3955862581083,0.0,7018.705087383225
54,2845.4317871470203,3841.51672377013,0.0,6686.94851091715
55,2557.232038385474,4010.446176803632,0.0,6567.678215189106
56,2461.792107779599,4043.9214525901193,0.0,6505.713560369719
57,2262.604714610632,4272.854843378016,0.0,6535.459557988648
58,2356.9211101807177,4294.640175089898,0.0,6651.561285270615
59,2747.21915142931,4435.471024092773,0.0,7182.690175522083
60,3283.9995593037247,4638.702235797948,0.0,7922.701795101672
61,3679.243978707307,4435.865983344088,0.0,8115.109962051395
62,3663.2028286304358,4315.738247956305,0.0,7978.941076586741
63,4137.753572267982,3994.7199759576056,0.0,8132.473548225587
64,4633.991889179227,3398.617323506616,0.0,8032.609212685842
65,4839.857811147622,2792.46399252694,0.0,7632.321803674562
66,4828.942057991904,2427.273934153145,0.0,7256.215992145049
67,4759.464595447794,2146.459141626525,0.0,6905.9237370743185
68,4664.041658842991,1985.896615788484,0.0,6649.938274631475
69,4670.344903669102,1711.7617299933881,0.0,6382.10663366249
70,4719.227847927381,1826.821318829198,0.0,6546.049166756578
71,5057.764653519989,1871.3197345379301,0.0,6929.08438805792
72,5339.978716892334,2414.3362705735435,0.0,7754.3149874658775
73,4880.694457982226,3044.1590484425874,0.0,7924.8535064248135
74,4598.112890264412,3428.0186821932098,0.0,8026.131572457622
75,4199.522896937557,3804.916028495723,0.0,8004.43892543328
76,3822.8628270112886,3907.7446836494996,0.0,7730.607510660788
77,3406.309501125116,3803.0687940122425,0.0,7209.378295137359
78,2845.4317871470203,4232.191730549313,0.0,7077.623517696334
79,2557.232038385474,4341.374026364261,0.0,6898.606064749735
80,2461.792107779599,4366.720048487384,0.0,6828.512156266983
81,2262.604714610632,4351.605113942488,0.0,6614.20982855312
82,2356.9211101807177,4468.8463747411515,0.0,6825.767484921869
83,2747.21915142931,4617.346710876486,0.0,7364.565862305796
84,3283.9995593037247,4873.156456293877,0.0,8157.156015597602
85,3679.243978707307,4827.768015460409,0.0,8507.011994167715
86,3663.2028286304358,4686.046181049912,0.0,8349.249009680349
87,4137.753572267982,3430.903174759661,0.0,7568.656747027643
88,4633.991889179227,1987.7654462240491,0.0,6621.757335403276
