hour_utc,base_load_mw,heat_load_mw,cool_load_mw,total_load_mw
0,1150.791241345636,316.9328464689671,0.0,1467.724087814603
1,1063.1928892080082,408.28414563565025,0.0,1471.4770348436584
2,1026.8686661748634,436.56940293066435,0.0,1463.4380691055278
3,962.659038704363,496.3196617865404,0.0,1458.9787004909033
4,902.13509559044,508.2887596482023,0.0,1410.4238552386423
5,833.136197870444,544.4514960741964,0.0,1377.5876939446403
6,695.3756562068459,650.4989171282514,0.0,1345.8745733350972
7,603.2513011791089,742.3341687921917,0.0,1345.5854699713004
8,570.5348687409557,760.0513569288792,0.0,1330.586225669835
9,555.3738321690059,754.1404494539703,0.0,1309.5142816229763
10,507.9472595596085,798.2370983983669,0.0,1306.1843579579754
11,480.1838666915464,874.3548034480374,0.0,1354.5386701395837
12,519.0281918160247,898.1915461219525,0.0,1417.2197379379772
13,632.205888073252,827.4822978709692,0.0,1459.6881859442212
14,710.854642463388,790.7324203670705,0.0,1501.5870628304585
15,881.2299026714968,610.5014103167234,0.0,1491.7313129882202
16,947.1730437969816,495.06080092760806,0.0,1442.2338447245897
17,1012.3073779745807,403.6490379643817,0.0,1415.9564159389624
18,1020.9991393693598,355.3677910249476,0.0,1376.3669303943075
19,1041.4952306924433,317.0424828852314,0.0,1358.5377135776748
20,1013.0019421534317,310.1317472147539,0.0,1323.1336893681855
21,1043.43591922025,303.15640068356953,0.0,1346.5923199038195
22,1002.9831677814097,340.9714245583124,0.0,1343.9545923397222
23,998.425620680672,405.41728964120597,0.0,1403.842910321878
24,1041.1534712034804,440.57731026587686,0.0,1481.7307814693572
25,1000.3947464600973,470.8607904421102,0.0,1471.2555369022075
26,918.6815522300955,526.144771150972,0.0,1444.8263233810676
27,868.522491739821,546.7330592086772,0.0,1415.2555509484982
28,760.1734713462829,594.5671865106776,0.0,1354.7406578569605
29,706.445451502095,574.1252487376466,0.0,1280.5707002397417
30,661.5563853734411,604.0258532008602,0.0,1265.5822385743013
31,637.7319055842727,604.7151128051562,0.0,1242.4470183894289
32,628.4569622823246,610.6678641023026,0.0,1239.1248263846273
33,620.1055603831794,634.9179628909334,0.0,1255.023523274113
34,676.3158846911927,622.6373562862856,0.0,1298.9532409774783
35,673.2212954969691,728.8218097697908,0.0,1402.04310526676
36,803.2522472098424,763.5006028755137,0.0,1566.752850085356
37,870.9662725895419,739.6518223631473,0.0,1610.6180949526893
38,898.2720051966485,715.3012941422796,0.0,1613.573299338928
39,1070.0423559246397,609.2851932898949,0.0,1679.3275492145344
40,1090.3556169878857,581.745769134455,0.0,1672.1013861223407
41,1097.380449226751,570.1406287250003,0.0,1667.521077951751
42,1110.4794093493879,538.267048161364,0.0,1648.746457510752
43,1118.8710651276,509.9723186062577,0.0,1628.8433837338578
44,1110.5291434256724,524.5386399171797,0.0,1635.0677833428522
45,1097.295226051303,531.5776023484136,0.0,1628.8728283997166
46,1100.38096914028,526.7910053784777,0.0,1627.171974518758
47,1139.9801999733013,561.7224854131618,0.0,1701.7026853864631
48,1150.791241345636,587.8870270896007,0.0,1738.6782684352368
49,1063.1928892080082,637.3694009643528,0.0,1700.562290172361
50,1026.8686661748634,618.3787229325366,0.0,1645.2473891074
51,962.659038704363,604.4675669993754,0.0,1567.1266057037383
52,902.13509559044,583.9576903588368,0.0,1486.0927859492767
53,833.136197870444,581.705472240716,0.0,1414.84167011116
54,661.5563853734411,678.1867068932474,0.0,1339.7430922666886
55,637.7319055842727,682.4071856429266,0.0,1320.1390912271993
56,628.4569622823246,680.1000425835796,0.0,1308.5570048659042
57,620.1055603831794,684.4637671378493,0.0,1304.5693275210288
58,676.3158846911927,636.6410396672755,0.0,1312.9569243584683
59,673.2212954969691,724.5889088916564,0.0,1397.8102043886256
60,803.2522472098424,752.0231390724086,0.0,1555.275386282251
61,870.9662725895419,753.4199602677104,0.0,1624.3862328572523
62,898.2720051966485,726.2958633119523,0.0,1624.567868508601
63,1070.0423559246397,621.9424996652181,0.0,1691.9848555898577
64,1090.3556169878857,602.9638063796153,0.0,1693.319423367501
65,1097.380449226751,591.2782978270408,0.0,1688.6587470537916
66,1110.4794093493879,562.525460544037,0.0,1673.0048698934247
67,1118.8710651276,519.9166586094673,0.0,1638.7877237370674
68,1110.5291434256724,514.6409328084375,0.0,1625.1700762341097
69,1097.295226051303,516.8018613923199,0.0,1614.097087443623
70,1100.38096914028,533.8023129069963,0.0,1634.1832820472764
71,1138.2839294856817,574.7972258414779,0.0,1713.0811553271596
72,1150.791241345636,622.5742324880764,0.0,1773.3654738337125
73,1063.1928892080082,710.4465524195755,0.0,1773.6394416275837
74,1026.8686661748634,728.0311764856289,0.0,1754.8998426604921
75,962.659038704363,737.3116950760192,0.0,1699.970733780382
76,902.13509559044,713.6323691294186,0.0,1615.7674647198587
77,833.136197870444,709.5131441703104,0.0,1542.6493420407544
78,661.5563853734411,844.5076717435829,0.0,1506.064057117024
79,637.7319055842727,841.0496856043557,0.0,1478.7815911886282
80,628.4569622823246,851.78879197853,0.0,1480.2457542608545
81,620.1055603831794,872.393440689827,0.0,1492.4990010730064
82,676.3158846911927,809.1149757943841,0.0,1485.4308604855769
83,673.2212954969691,911.8455031584082,0.0,1585.0667986553772
84,803.2522472098424,942.6161847194436,0.0,1745.868431929286
85,870.9662725895419,911.8727064211898,0.0,1782.8389790107317
86,898.2720051966485,870.8734503151729,0.0,1769.1454555118214
87,1070.0423559246397,648.6701914469189,0.0,1718.7125473715587
88,1090.3556169878857,543.3453060076766,0.0,1633.7009229955625
89,1097.380449226751,456.67947835814573,0.0,1554.0599275848967
90,1110.4794093493879,364.09430501384224,0.0,1474.57371436323
91,1118.8710651276,284.6591614163526,0.0,1403.5302265439527
92,1110.5291434256724,237.12344965736816,0.0,1347.6525930830405
93,1097.295226051303,200.6681218111483,0.0,1297.9633478624512
94,1100.38096914028,208.6256408361356,0.0,1309.0066099764156
95,1137.056740349779,231.8094135054046,0.0,1368.8661538551835
96,1150.791241345636,323.5681259118515,0.0,1474.3593672574875
97,1063.1928892080082,473.8093237529895,0.0,1537.0022129609977
98,1026.8686661748634,557.7328880777898,0.0,1584.6015542526532
99,962.659038704363,620.2580907371122,0.0,1582.917129441475
100,902.13509559044,618.4645392945276,0.0,1520.5996348849676
101,833.136197870444,630.0038299600031,0.0,1463.1400278304473
102,695.3756562068459,689.219188085556,0.0,1384.5948442924018
103,603.2513011791089,761.6136897687956,0.0,1364.8649909479045
104,570.5348687409557,806.9789804268572,0.0,1377.513849167813
105,555.3738321690059,858.6317079923242,0.0,1414.0055401613301
106,507.9472595596085,930.161954621177,0.0,1438.1092141807853
107,480.1838666915464,1001.2129344604518,0.0,1481.3968011519983
108,519.0281918160247,1041.7111251997,0.0,1560.7393170157247
109,632.205888073252,982.7953270815078,0.0,1615.0012151547598
110,710.854642463388,925.0161822886934,0.0,1635.8708247520813
111,881.2299026714968,614.5538254885394,0.0,1495.7837281600362
112,947.1730437969816,351.31179938338255,5.140971469459562,1303.6258146498237
113,1012.3073779745807,133.8267479215356,19.61377637637334,1165.7479022724897
114,1020.9991393693598,22.435228440432446,0.0,1043.4343678097923
115,1041.4952306924433,0.0,38.02258287042332,1079.5178135628666
116,1013.0019421534317,0.0,82.22162039975183,1095.2235625531835
117,1043.43591922025,0.0,112.15662931680663,1155.5925485370567
118,1002.9831677814097,0.0,146.08420902127637,1149.067376802686
119,998.425620680672,0.0,111.7668473263384,1110.1924680070103
120,1041.1534712034804,140.19551629606582,29.75066993244698,1211.0996574319931
121,1000.3947464600973,232.0248158120254,22.28803474917471,1254.7075970212975
122,918.6815522300955,335.0406298291576,21.64742055543697,1275.3696026146902
123,868.522491739821,403.95394044381067,4.069233827938945,1276.5456660115706
124,760.1734713462829,456.2246962350446,1.7200957907326033,1218.11826337206
125,706.445451502095,469.0613124480996,0.0,1175.5067639501947
126,695.3756562068459,461.6863343695007,0.0,1157.0619905763465
127,603.2513011791089,542.3115092232101,0.0,1145.562810402319
128,570.5348687409557,570.2966999670297,0.0,1140.8315687079853
129,555.3738321690059,629.114302916374,0.0,1184.4881350853798
130,507.9472595596085,706.2686996596004,0.0,1214.2159592192088
131,480.1838666915464,786.5681980238796,0.0,1266.752064715426
132,519.0281918160247,827.009879572077,0.0,1346.0380713881018
133,632.205888073252,781.4231583012222,0.0,1413.6290463744742
134,710.854642463388,740.063793769178,0.0,1450.918436232566
135,881.2299026714968,475.4306996051759,0.0,1356.6606022766728
136,947.1730437969816,245.7977663794963,33.11203999291698,1226.082850169395
137,1012.3073779745807,83.43387297203759,46.16713061668191,1141.9083815633003
138,1020.9991393693598,0.0,51.39156854578039,1072.3907079151402
139,1041.4952306924433,0.0,89.54768471934881,1131.0429154117921
140,1013.0019421534317,0.0,126.94039220395007,1139.9423343573817
141,1043.43591922025,0.0,126.23775322159281,1169.6736724418429
142,1002.9831677814097,0.0,152.77351878244485,1155.7566865638546
143,998.425620680672,0.0,144.78858646974072,1143.2142071504127
144,1041.1534712034804,44.28908159718666,77.97973700269091,1163.422289803358
145,1000.3947464600973,64.18534078520288,97.8229191662974,1162.4030064115975
146,918.6815522300955,85.39444828972213,181.59986140604286,1185.6758619258605
147,868.522491739821,116.12927023405959,168.86667685247753,1153.518438826358
148,760.1734713462829,136.33864914309032,190.94301130228283,1087.4551317916562
149,706.445451502095,148.78636001852297,161.23730242406066,1016.4691139446786
150,661.5563853734411,171.5935543692638,148.23598025815338,981.3859200008583
151,637.7319055842727,157.34521319140237,152.03537156532602,947.112490341001
152,628.4569622823246,143.4480367034241,160.33663607008543,932.2416350558342
153,620.1055603831794,151.38737664402962,154.47081269846734,925.9637497256763
154,676.3158846911927,127.8978827941807,138.91017259167194,943.1239400770453
155,673.2212954969691,143.05702254239444,176.4659757300472,992.7442937694107
156,803.2522472098424,142.74032470881136,175.55576106060687,1121.5483329792605
157,870.9662725895419,126.15803044807132,184.5003102347882,1181.6246132724013
158,898.2720051966485,99.4908179555861,203.59780589726464,1201.3606290494993
159,1070.0423559246397,58.82703625841074,107.67763166442421,1236.5470238474745
160,1090.3556169878857,20.80615494770687,118.14041211890337,1229.302184054496
161,1097.380449226751,0.0,160.73776716022417,1258.118216386975
162,1110.4794093493879,0.0,195.86110766971797,1306.3405170191058
163,1118.8710651276,0.0,222.53860509585024,1341.4096702234503
164,1110.5291434256724,0.0,242.47790642765153,1353.007049853324
165,1097.295226051303,0.0,238.76614572510948,1336.0613717764124
166,1100.38096914028,0.0,242.23041388068282,1342.6113830209629
167,1132.6733350529446,0.0,260.205721941717,1392.8790569946616
168,1150.791241345636,0.0,215.7932979430791,1366.5845392887152
169,1063.1928892080082,0.0,213.78803118037615,1276.9809203883842
170,1026.8686661748634,2.022099523508312,210.97755767675704,1239.8683233751287
171,962.659038704363,52.97458775653026,191.97284375073644,1207.6064702116296
172,902.13509559044,73.303365731322,171.35657731096435,1146.7950386327263
173,833.136197870444,120.53358647743686,113.3697864451135,1067.0395707929943
174,661.5563853734411,167.66492054099842,151.82857063287452,981.049876547314
175,637.7319055842727,180.92376523042296,130.52620579089955,949.1818766055952
176,628.4569622823246,221.46794614524376,93.11309560707987,943.0380040346483
177,620.1055603831794,251.32084525941815,73.22768080840896,944.6540864510065
178,676.3158846911927,280.6460283668794,35.3712351311226,992.3331481891946
179,673.2212954969691,315.72166889998374,43.23844381582176,1032.1814082127746
180,803.2522472098424,321.4702788124158,44.60639778784754,1169.3289238101056
181,870.9662725895419,310.93319992818726,44.343102503112,1226.242575020841
182,898.2720051966485,294.87722992378957,46.76558348597926,1239.9148186064174
183,1070.0423559246397,137.96924828131662,63.529685589480046,1271.5412897954363
184,1090.3556169878857,86.65050103268649,63.76853744802207,1240.7746554685941
185,1097.380449226751,0.5657389564862066,76.6610596442306,1174.6072478274677
186,1110.4794093493879,0.0,102.69744753247505,1213.176856881863
187,1118.8710651276,0.0,130.281884447827,1249.152949575427
