"state","id","lat","lon","a.land.m2","pop.2010","h.units.2010","res.area.m2","com.area.m2","ind.area.m2","res.area.natgas.m2","res.area.fok.m2","res.area.othergas.m2","res.area.elec.m2","res.area.other.m2","frac.natgas.res","frac.fok.res","frac.othergas.res","frac.elec.res","frac.other.res","frac.natgas.com","frac.fok.com","frac.othergas.com","frac.elec.com","frac.other.com","hdd65","cdd65","acpen","frac.ff.res","frac.ff.com","acpen.res","acpen.com","t.min","t.max","tadj.rcp26","tadj.rcp45","nerc.subregion","hd_183C_10yr","hd_167C_10yr","hd_183C_2010","hd_167C_2010","res.area.adj.m2","htg.slope.res.btu.m2.degC.adj"
"NM",35001000107,35.1250667,-106.4853156,3139529,2715,1310,177179.196500872,12546.74154017,414.533366338061,156708.293319497,0,2400.03692471301,18070.8662566627,0,0.884462151394422,0,0.0135458167330677,0.10199203187251,0,0.884462151394422,0,0.0135458167330677,0.10199203187251,0,4428,1035,0.944442723461533,0.89800796812749,0.89800796812749,0.944442723461533,1,-36,38.9,0.808018867924529,1.32605633802817,1,682934.7,590810.533333333,55898.05,47891.35,186487.344620098,5.03192025253456
"NM",35001000108,35.127072,-106.5067908,1289483,2683,1282,152096.767772101,38699.0393531471,709.965050260608,111371.403723834,0,0,40725.3640482676,0,0.73224043715847,0,0,0.26775956284153,0,0.73224043715847,0,0,0.26775956284153,0,4428,1035,0.944442723461533,0.73224043715847,0.73224043715847,0.944442723461533,1,-36,38.9,0.808018867924529,1.32605633802817,1,682934.7,590810.533333333,55898.05,47891.35,160087.204972617,5.03192025253456
"NM",35001000109,35.1270872,-106.5245256,1278738,2577,1061,149326.02822714,36401.3616902407,5646.64676841291,133718.081558172,0,0,15607.9466689674,0,0.895477386934673,0,0,0.104522613065327,0,0.895477386934673,0,0,0.104522613065327,0,4428,1035,0.944442723461533,0.895477386934673,0.895477386934673,0.944442723461533,1,-36,38.9,0.808018867924529,1.32605633802817,1,682934.7,590810.533333333,55898.05,47891.35,157170.904015292,5.03192025253456
"NM",35001000110,35.1198685,-106.5244847,1292566,3561,1828,203433.600069793,25734.4209897906,735.792061935514,140048.216166094,0,1962.75323563364,55303.4588157949,6119.17185226958,0.688422247446084,0,0.00964812712826334,0.271850170261067,0.0300794551645857,0.71850170261067,0,0.00964812712826334,0.271850170261067,0,4428,1035,0.944442723461533,0.698070374574347,0.728149829738933,0.944442723461533,1,-36,38.9,0.808018867924529,1.32605633802817,1,682934.7,590810.533333333,55898.05,47891.35,214121.029064131,5.03192025253456
"NM",35001000111,35.1198053,-106.5065755,1336897,2807,1180,178211.25648,13897.9230557112,966.191607638727,160610.144728889,0,0,17601.1117511111,0,0.901234567901235,0,0,0.0987654320987654,0,0.901234567901235,0,0,0.0987654320987654,0,4428,1035,0.944442723461533,0.901234567901235,0.901234567901235,0.944442723461533,1,-36,38.9,0.808018867924529,1.32605633802817,1,682934.7,590810.533333333,55898.05,47891.35,187573.624097583,5.03192025253456
"NM",35001000112,35.1069048,-106.4842176,2205218,2080,1019,142539.367709546,8613.78399025563,245.449827963878,115058.260799443,0,1962.93620786451,20233.3424502957,5284.82825194291,0.807203389830508,0,0.013771186440678,0.141949152542373,0.0370762711864407,0.844279661016949,0,0.013771186440678,0.141949152542373,0,4428,1035,0.944442723461533,0.820974576271186,0.858050847457627,0.944442723461533,1,-36,38.9,0.808018867924529,1.32605633802817,1,682934.7,590810.533333333,55898.05,47891.35,150027.704792363,5.03192025253456
"NM",35001000113,35.1125307,-106.5068667,1317112,3157,1432,174641.452985505,28116.5480864817,1600.4406914477,147963.734757466,0,1171.21689781635,25506.5013302228,0,0.847242921013413,0,0.00670640834575261,0.146050670640835,0,0.847242921013413,0,0.00670640834575261,0.146050670640835,0,4428,1035,0.944442723461533,0.853949329359166,0.853949329359166,0.944442723461533,1,-36,38.9,0.808018867924529,1.32605633802817,1,682934.7,590810.533333333,55898.05,47891.35,183816.280190108,5.03192025253456
"NM",35001000114,35.1125918,-106.5243728,1295741,3197,1387,182715.937126053,29990.1236542134,876.354373532909,153930.980789616,0,0,27277.1729092907,1507.78342714672,0.842460615153788,0,0,0.149287321830458,0.00825206301575394,0.850712678169542,0,0,0.149287321830458,0,4428,1035,0.944442723461533,0.842460615153788,0.850712678169542,0.944442723461533,1,-36,38.9,0.808018867924529,1.32605633802817,1,682934.7,590810.533333333,55898.05,47891.35,192314.959133719,5.03192025253456
"NM",35001000115,35.1052703,-106.5242249,1304450,3269,1577,173060.529910042,45262.4543635812,1828.4247181626,152589.739832307,5058.87341001481,1176.48218837554,11882.4701025929,2352.96437675107,0.881713120326309,0.0292318150917743,0.00679809653297077,0.0686607749830048,0.0135961930659415,0.894873017644612,0.0296681108394127,0.00679809653297077,0.0686607749830048,0,4428,1035,0.944442723461533,0.917743031951054,0.931339225016996,0.944442723461533,1,-36,38.9,0.808018867924529,1.32605633802817,1,682934.7,590810.533333333,55898.05,47891.35,182152.302972612,5.03192025253456
"NM",35001000116,35.105047,-106.5062932,1403330,2908,1291,177788.358825358,27398.0354223486,2348.40303304261,159564.35647315,0,1669.37426127097,15441.7119167565,1112.91617418065,0.897496087636933,0,0.00938967136150235,0.0868544600938967,0.00625978090766823,0.903755868544601,0,0.00938967136150235,0.0868544600938967,0,4428,1035,0.944442723461533,0.906885758998435,0.913145539906103,0.944442723461533,1,-36,38.9,0.808018867924529,1.32605633802817,1,682934.7,590810.533333333,55898.05,47891.35,187128.509421494,5.03192025253456
