"state","id","pop.2010","res.area.m2","com.area.m2","hdd65","cdd65"
"AZ",4001942600,1578,67272.6724412247,1147.16669797169,4689,1485
"AZ",4001942700,5628,260387.706427675,4698.19965627867,4712,1328
"AZ",4001944000,6043,265904.00516961,14438.1542221628,6413,283
"AZ",4001944100,5870,243032.596247642,19826.8093711278,5838,615
"AZ",4001944201,4010,146022.767272385,4059.39839318698,5191,922
"AZ",4001944202,4053,158620.798027034,0,5191,922
"AZ",4001944300,6958,307963.269255197,52434.3827707667,5191,922
"AZ",4001944901,4021,188335.740782733,30982.792104279,5837,545
"AZ",4001944902,4853,215235.907555814,1105.54614069684,5085,770
"AZ",4001945001,4497,181045.536345674,48672.0883236545,6413,283
"AZ",4001945002,3916,165263.824397729,17436.9718061415,6495,266
"AZ",4001945100,2221,94526.5210141928,7240.30557603086,5095,715
"AZ",4001970200,4990,385704.241033536,29142.3832088977,4825,772
"AZ",4001970300,3523,184596.203907963,36666.3216694294,5740,220
"AZ",4001970501,5081,270592.643450327,74235.2895830078,5740,220
"AZ",4001970502,4276,490102.459241999,39288.69641125,7861,9
"AZ",4003000100,1971,154070.399285888,13132.0303828028,2494,2035
"AZ",4003000201,3747,201471.849449198,14286.2579468592,2860,1653
"AZ",4003000202,3982,192303.721059092,79342.168751629,2860,1653
"AZ",4003000203,2740,200544.964457243,23997.9699792931,2957,1498
"AZ",4003000301,4212,233170.832978485,70505.6960369969,2767,1732
"AZ",4003000302,4851,260398.955519809,16196.901800609,2767,1732
"AZ",4003000303,3457,179718.611706109,12401.6266098585,2486,1946
"AZ",4003000400,2206,133986.993161994,32934.8711607324,2312,1818
"AZ",4003000500,5651,247869.673524797,41361.7340254762,2523,1814
"AZ",4003000600,2984,125804.092874821,45354.6136459977,2120,2046
"AZ",4003000700,5196,195024.56988319,10660.2523337495,2120,2046
"AZ",4003000800,5160,198453.341634458,33578.2248297902,2120,2046
"AZ",4003000901,3586,141320.200835059,42997.4771623447,2120,2046
"AZ",4003000902,2846,127635.772716692,39336.4474394639,2120,2046
"AZ",4003001000,1656,151728.784991991,25912.7946584361,3138,1030
"AZ",4003001100,3599,235277.885780113,50620.3578612237,3138,1030
"AZ",4003001200,3036,166654.856194756,27246.1391526192,3138,1030
"AZ",4003001300,5613,300144.271265457,38658.2559042884,2270,1779
"AZ",4003001401,4359,74632.8223275536,201112.69640348,2270,1779
"AZ",4003001402,1251,46785.8786587652,51978.1359534041,2270,1779
"AZ",4003001501,3636,198745.704961369,72281.1664274167,2280,1735
"AZ",4003001502,3812,204338.930703618,77825.8983166146,2280,1735
"AZ",4003001601,4825,268966.097078962,40934.1018953486,2280,1735
"AZ",4003001602,3441,171249.384268237,83505.7123222284,2280,1735
"AZ",4003001701,4274,243834.709829579,23039.0254107861,2280,1735
"AZ",4003001702,3978,183907.603946327,45985.4250544111,2280,1735
"AZ",4003001703,4511,273291.285140517,48239.0677856199,2280,1735
"AZ",4003001800,9219,646718.309024898,51234.819217176,2280,1735
"AZ",4003001900,7083,449851.391594927,22292.0846960511,2280,1735
"AZ",4003002001,4979,241492.158552781,30471.4544698208,2280,1735
"AZ",4003002002,4332,193246.034877893,15218.3539818118,2280,1735
"AZ",4003002100,5153,318697.836606355,30854.1215899044,2817,1224
"AZ",4005000100,3804,224355.087965159,22396.2287437626,8052,25
"AZ",4005000200,3788,210012.708576685,97272.5479278054,6943,117
"AZ",4005000300,7175,283491.585942868,113769.804837742,6943,117
"AZ",4005000400,5373,265027.567102515,87104.774520838,6943,117
"AZ",4005000500,4396,175774.783141344,78454.3879470651,5893,414
"AZ",4005000600,5461,489504.16361516,48691.1333957578,5893,414
"AZ",4005000700,3647,216094.045138013,27357.7155680207,6943,117
"AZ",4005000800,4122,157371.43126074,157515.523047085,6943,117
"AZ",4005000900,6905,389158.576323458,22476.7758243713,6943,117
"AZ",4005001000,8156,43299.1346524478,313138.894317398,6943,117
"AZ",4005001101,4797,281731.07911065,38374.4365336573,6943,117
"AZ",4005001102,6650,314530.85790962,126055.02535711,6943,117
"AZ",4005001200,2864,168955.701457418,164171.377998162,6943,117
"AZ",4005001301,5102,293590.336772423,42757.8814763757,7181,143
"AZ",4005001302,5536,311519.225750393,34013.9402155964,7181,143
"AZ",4005001500,3186,932085.462091464,39079.4780368102,6458,220
"AZ",4005001600,3150,331316.401299085,187404.569381079,3795,943
"AZ",4005001700,3417,213258.551950275,81996.7808436845,5531,322
"AZ",4005002000,2037,130076.88914583,28973.8570562474,7876,43
"AZ",4005002100,7247,307981.284669902,59332.1558054382,4072,1826
"AZ",4005002200,6457,549522.715610642,118276.623507906,7181,143
"AZ",4005002300,6674,493823.229821604,106497.634156306,5552,459
"AZ",4005942201,4073,152741.147056347,51518.2659156234,4072,1826
"AZ",4005942202,3813,146523.423874992,13176.7169773004,4072,1826
"AZ",4005944900,4631,160671.624821888,2282.81351374449,4285,1341
"AZ",4005945000,4180,162194.492091812,41282.4876078661,4285,1341
"AZ",4005945100,3679,152390.716670551,27255.6153844021,3836,1759
"AZ",4005945200,4101,138110.962150168,1709.044293182,4285,1341
"AZ",4007000100,2949,475617.563541087,26762.2069645629,3560,1148
"AZ",4007000200,2227,370146.609883055,102.193345858061,4220,883
"AZ",4007000301,5810,368040.492378137,133668.428911898,4220,883
"AZ",4007000302,2911,218236.302497774,22898.6480059672,4220,883
"AZ",4007000400,4481,362607.997533213,41000.9915722529,4220,883
"AZ",4007000500,5429,342634.413094397,59832.9024701106,4220,883
"AZ",4007000600,1640,141156.875352781,14238.0411641188,4552,643
