state,id,pop.2010,h.units.2010,res.area.m2,com.area.m2,hdd65,cdd65
MT,30111000702,7400,2870,376118.881707261,29908.0899475198,6339,651
MT,30111000704,3744,1438,211770.340184305,29721.6340349098,6781,637
MT,30111000705,3805,1545,189504.267517262,12658.503879638401,6781,637
MT,30111000706,4178,2045,200832.498528058,66858.0448832815,6339,651
MT,30111000800,4461,1823,204228.29169010898,58841.16249953,6339,651
MT,30111000901,3241,1466,181102.85934689897,120593.442038956,6857,537
MT,30111000902,5389,2015,234963.02723997302,43219.4229764134,6339,651
MT,30111001000,4772,2294,271023.98762547,83475.2385346084,6857,537
MT,30111001100,5315,2595,310196.752158648,109237.065032117,6781,637
MT,30111001200,2778,1328,154904.209687735,59612.628759329804,6781,637
MT,30111001300,6124,2688,379270.431741284,47468.9939751641,6781,637
MT,30111001401,9227,3705,511531.101432474,92173.00699937221,7511,342
MT,30111001402,5634,2043,293081.024975152,32836.765416712005,6781,637
MT,30111001501,4540,1737,240766.113847145,33573.0220114991,7276,465
MT,30111001502,4440,1986,227692.72121731102,33094.7570454503,7504,536
MT,30111001702,4287,1780,226341.91297039101,165594.836409355,6857,537
MT,30111001703,5275,2548,277451.76986644696,19717.7411668646,6857,537
MT,30111001704,4395,2197,237244.357811239,236097.37755944897,6857,537
MT,30111001801,5321,1944,375599.08757823205,21162.5690935126,6857,537
MT,30111001802,5952,2828,345851.736904175,68599.975157143,6857,537
MT,30111001803,2061,910,116703.96590814301,22349.777378910698,6857,537
MT,30111001804,3036,1282,168406.174575364,44103.4883747307,6857,537
MT,30111001901,4725,1986,262172.742223789,55128.4784188484,7511,342
MT,30111001902,3819,1634,190122.823843192,74057.2870229878,7511,342
MT,30111940000,7653,2980,400221.190057696,60949.5967331305,6339,651
