state,id,pop.2010,h.units.2010,res.area.m2,com.area.m2,hdd65,cdd65
SD,46027965700,5243,2401,273261.470787036,67417.2283079834,6698,954
SD,46027965800,2897,1378,190646.32328083602,38141.993207473904,7469,743
SD,46027965900,5724,1860,193457.483706607,163002.563305086,6698,954
SD,46029954100,3198,1267,174695.80933067598,29819.274965511402,8464,541
SD,46029954301,4209,2048,236151.25446083,54808.985571280595,8464,541
SD,46029954302,5080,2057,282475.604953931,60332.0715817058,8464,541
SD,46029954400,5245,2691,291341.602926364,171742.88096919,8464,541
SD,46029954501,2262,975,103707.292072691,125622.653495971,8523,514
SD,46029954502,4797,2351,295748.477183359,73627.3315327586,8523,514
SD,46029954600,2436,1008,139632.989588688,21121.041763509398,8523,514
SD,46031941000,1744,725,84481.46956410361,24286.7124139361,7838,641
SD,46031941100,2306,815,93326.4914877534,6023.09001841523,8492,561
SD,46033965100,5525,3173,424201.588905061,49100.650128000096,7011,474
SD,46033965200,2691,1455,178492.47721139,69913.7189540115,7817,262
SD,46035962600,2919,1209,170008.289349864,22129.9684360262,7159,881
SD,46035962700,5467,2677,293039.774874323,103959.710607853,7244,823
SD,46035962800,6111,2843,333156.422584403,116178.596585929,7159,881
SD,46035962900,5007,2123,242137.37815431398,148471.506423826,7159,881
SD,46037952700,1682,905,106799.84909995199,28259.9902139452,8300,567
SD,46037952800,2109,1115,127165.957865563,50717.2559725626,8474,561
SD,46037952900,1919,1610,186445.06837353,54101.712733132306,8180,611
SD,46039953600,2924,1526,201699.74495418102,43083.227687411,8585,507
SD,46039953700,1440,678,89934.7902373114,23825.170692789103,8585,507
SD,46041941500,2482,854,89681.1600634889,687.761209765152,7650,766
SD,46041941700,2819,1148,136409.71713873,33810.4823740484,7767,678
SD,46043969600,3002,1439,191272.58348637802,68886.117467954,6791,941
SD,46045962100,2411,1074,137805.218213012,52836.652710999406,8336,547
SD,46045962200,1660,892,111569.021875704,37256.4418473286,8624,494
SD,46047964100,2787,1940,232300.989443234,50767.4235695692,6523,672
SD,46047964200,4307,2251,232693.690081418,80663.4359788183,6523,672
SD,46049961100,2364,1136,139033.111491414,72828.5520095982,7981,668
SD,46051953100,5239,2591,310765.594563774,117565.079895641,8433,605
SD,46051953300,2117,935,128348.898988914,21264.2051595562,8433,605
SD,46053971100,2081,1159,133108.406740899,47464.9984244455,7293,757
SD,46053971200,2190,1344,155319.66513811302,36264.423264247096,7077,783
SD,46055960100,1937,1013,138507.841397079,44721.8507999389,7197,819
SD,46057955100,2752,1534,189613.990681454,71438.2572272514,8757,463
SD,46057955200,3151,1226,154320.409205687,49478.765627148205,8523,514
SD,46059975600,1556,805,109947.773031704,27926.003850177403,7802,681
SD,46059975700,1875,1010,125907.771708701,52035.457177393604,7802,681
SD,46061964100,3331,1177,165343.160434256,58537.4622360156,6967,931
SD,46063968700,1255,731,84402.41254885019,17690.4112686035,7929,514
SD,46065977700,5447,2534,315611.684686284,124077.86304192,7140,929
SD,46065977800,5419,2158,263185.11084617104,60377.5915034658,7290,868
SD,46065977900,3064,1574,166021.821158584,210984.28938376397,7290,868
SD,46065978000,3092,1357,176335.911030389,31461.3356846867,8112,674
SD,46067968600,3153,1485,183012.48313456,88243.86043621,6935,912
SD,46067968700,2276,1004,121987.082607231,55752.69378760231,6967,931
SD,46067968800,1914,862,113414.728220412,41770.9712524194,7137,884
SD,46069976700,1420,708,87155.6859488214,34193.9856605113,7680,739
SD,46071941200,1813,529,69092.7369253724,5955.3634783589005,6653,852
SD,46071961100,1218,664,80498.9072702506,31419.0650839119,7197,819
SD,46073974100,2071,1070,133885.636116295,51546.6940935024,7299,872
SD,46075091600,1006,589,77942.402070497,21851.352079711698,7064,883
SD,46077958100,3117,1719,223170.851608991,53921.575497226906,7941,610
SD,46077958200,2031,1001,134853.309384352,48081.8753384054,7897,647
SD,46079960100,2337,1047,143866.583929018,26356.9642506112,8051,593
SD,46079960200,6610,2910,338485.531327351,160415.772911813,8051,593
SD,46079960300,2253,1602,222578.218271938,25651.551306239904,7612,663
SD,46081966100,5957,3028,380852.38593551103,148586.333544468,7379,402
SD,46081966200,4057,2295,220479.628424429,131711.42597017,6300,851
SD,46081966301,4433,1676,210965.246659321,68349.8805237075,6300,851
SD,46081966302,4814,2338,271003.368809314,57722.1456865229,6300,851
SD,46081966600,4836,3419,443479.241351692,87627.26095859849,7797,309
SD,46083010101,4399,1554,211308.70561307302,39997.9178135528,7706,691
SD,46083010102,6734,3135,366240.50660903205,60527.8175818518,7706,691
SD,46083010103,5465,2045,272570.72929234104,5412.345278307151,7706,691
SD,46083010104,9364,3695,504127.953868527,55647.341015598606,7706,691
SD,46083010105,670,242,34802.9649827308,15052.243329569299,7706,691
SD,46083010106,1100,385,59808.7491652302,7112.74967888509,7706,691
SD,46083010107,4661,1713,244483.080151313,23514.2236196135,7706,691
SD,46083010108,1767,635,90598.4873895015,28001.255056165,7394,783
SD,46083010200,3583,1547,193416.22861967198,71048.7147275767,7394,783
SD,46083010300,4493,1827,251170.05380804898,44455.4047112063,7394,783
SD,46083010400,2592,1097,146336.032932304,42310.6451892243,7394,783
SD,46085940100,1480,431,50758.7835469008,16349.1697335951,7268,847
SD,46085972600,2275,1273,156430.321018474,52938.1957513709,7036,960
SD,46087964600,3213,1415,171109.839488333,72035.9025588229,7773,541
SD,46087964700,2405,1076,136828.708984203,34689.7161007903,7655,732
SD,46089963100,2459,1418,163759.999607914,78508.9208786184,8579,403
SD,46091950800,4656,2534,308855.316294635,97630.2243540253,8737,515
SD,46093020200,1192,155,20485.6781414392,48058.46257016,7152,636
SD,46093020301,7475,3119,417077.23392334796,55443.6983100074,6787,699
SD,46093020302,5519,2246,296215.39049975,74573.9204419512,6787,699
SD,46093020400,6868,3276,374034.33501638897,148924.035917423,6787,699
SD,46093020500,4380,2204,264197.294027581,46334.833690715,7797,528
SD,46095940300,2048,838,96961.7902895025,19171.1928361699,6826,938
SD,46097961600,2389,1308,159550.195937525,45788.1919079234,8035,591
