"state","id","lat","lon","a.land.m2","pop.2010","h.units.2010","res.area.m2","com.area.m2","ind.area.m2","res.area.natgas.m2","res.area.fok.m2","res.area.othergas.m2","res.area.elec.m2","res.area.other.m2","frac.natgas.res","frac.fok.res","frac.othergas.res","frac.elec.res","frac.other.res","frac.natgas.com","frac.fok.com","frac.othergas.com","frac.elec.com","frac.other.com","hdd65","cdd65","acpen","frac.ff.res","frac.ff.com","acpen.res","acpen.com","t.min","t.max","tadj.rcp26","tadj.rcp45","nerc.subregion","hd_183C_10yr","hd_167C_10yr","hd_183C_2010","hd_167C_2010","res.area.adj.m2","htg.slope.res.btu.m2.degC.adj"
"MD",24013507703,39.5706647,-77.0355758,7499850,2875,1322,165762.621678842,21958.934420624,656.824475148422,17043.586308604,13332.4828381821,3573.65519373954,131812.897338316,0,0.102819237147595,0.0804311774461028,0.021558872305141,0.795190713101161,0,0.102819237147595,0.0804311774461028,0.021558872305141,0.795190713101161,0,5021,1007,0.939346294861064,0.204809286898839,0.204809286898839,0.939346294861064,1,-24.4,41,0.899056603773584,1.35121126760563,19,663920.248809524,575739.325,64688.3,56472.1333333333,204182.696145412,4.70155244966649
"MD",24013507704,39.5860308,-77.0294394,5890664,6165,2221,372665.502492743,15359.2879566659,2037.27077716643,123700.714776039,20323.6561401391,0,224732.736165,1758.77793520435,0.331934976402727,0.054535920293655,0,0.603041426324069,0.00471945464079706,0.335988456440209,0.0552018948969696,0,0.603041426324069,0,5021,1007,0.939346294861064,0.386470896696382,0.391190351337179,0.939346294861064,1,-24.4,38,0.899056603773584,1.35121126760563,19,717962.25,626459.8,66657.05,58374.25,459041.044891155,4.70155244966649
"MD",24013507801,39.5555203,-77.0019156,6275477,5652,2473,308535.085581395,125784.116955134,12086.0353982551,103573.210736611,46517.9929114806,7067.65085671666,150091.203648092,1285.02742849394,0.335693461057893,0.150770512286547,0.0229071220324865,0.48646397334444,0.0041649312786339,0.338567548909416,0.152061355713658,0.0229071220324865,0.48646397334444,0,5021,1007,0.939346294861064,0.509371095376926,0.513536026655561,0.939346294861064,1,-24.4,38,0.899056603773584,1.35121126760563,19,717962.25,626459.8,66657.05,58374.25,380046.629278822,4.70155244966649
"MD",24013507802,39.5290772,-77.0032518,21493369,4411,1791,294300.659939748,71586.6239479109,4419.21174726205,76706.0230694024,107666.73079356,4522.35056645003,95491.1715761948,9914.38393414045,0.26063829787234,0.365839243498818,0.0153664302600473,0.324468085106383,0.0336879432624113,0.274653753512645,0.385511731120924,0.0153664302600473,0.324468085106383,0,5021,1007,0.939346294861064,0.641843971631205,0.675531914893616,0.939346294861064,1,-20,41,0.899056603773584,1.35121126760563,19,656816.307142857,569147.483333333,64688.3,56472.1333333333,362512.981607492,4.70155244966649
"MD",24013508101,39.6340147,-76.8340409,20875115,4760,1828,305659.373697733,35548.5116213894,5512.30894098588,77903.1681433288,95082.6877557223,2381.31955023276,109880.887817883,20411.3104305665,0.254869226488592,0.311074012242627,0.00779076238174736,0.359488035614914,0.0667779632721202,0.284942291560992,0.347778910442347,0.00779076238174736,0.359488035614914,0,5346,794,0.882982795729237,0.573734001112966,0.640511964385086,0.882982795729237,1,-24.4,38,0.880528301886793,1.32870422535211,19,717962.25,626459.8,66657.05,58374.25,376504.391590997,4.53404875963224
"MD",24013508102,39.5928108,-76.8388843,2464375,2955,1184,194463.526162441,16764.9110940075,975.48192,46033.854448165,4721.42096904257,6639.49823771611,134265.408807148,2803.34370036903,0.236722306525038,0.0242792109256449,0.0341426403641882,0.690440060698027,0.0144157814871017,0.249797085083107,0.0256202138546776,0.0341426403641882,0.690440060698027,0,5346,794,0.882982795729237,0.295144157814871,0.309559939301973,0.882982795729237,1,-24.4,38,0.880528301886793,1.32870422535211,19,717962.25,626459.8,66657.05,58374.25,239535.829438797,4.53404875963224
"MD",24013508200,39.5870108,-76.879326,57211138,7133,2659,460538.598041891,79671.1389393131,35863.9181510396,66744.7243538972,165193.192775896,32074.5480922895,165378.59478799,31147.5380318187,0.144927536231884,0.358695652173913,0.069645732689211,0.359098228663446,0.0676328502415459,0.164390226948876,0.406865811698467,0.069645732689211,0.359098228663446,0,5021,1007,0.939346294861064,0.573268921095008,0.640901771336554,0.939346294861064,1,-24.4,38,0.880528301886793,1.32870422535211,19,717962.25,626459.8,66657.05,58374.25,567281.16191,4.70155244966649
"MD",24013509001,39.4771273,-77.0584926,43794602,4470,1620,329713.818898063,45683.9561184599,6172.94255318698,3439.29574650274,110516.036654288,21323.633628317,173340.505623738,21094.3472452168,0.0104311543810848,0.33518776077886,0.064673157162726,0.525730180806676,0.0639777468706537,0.012362072294686,0.397234589735912,0.064673157162726,0.525730180806676,0,5021,1007,0.939346294861064,0.410292072322671,0.474269819193324,0.939346294861064,1,-18,41,0.899056603773584,1.35121126760563,19,651542.064047619,564192.344047619,64558.15,56344.1833333333,406134.120087939,4.70155244966649
"MD",24013509002,39.4374319,-77.0955096,25513683,2908,1032,194109.56704698,31392.6805285779,3094.13575370321,10627.8998486466,69582.6650467996,10828.4262608852,85223.7252014116,17846.8506892368,0.0547520661157025,0.358471074380165,0.0557851239669422,0.43904958677686,0.0919421487603306,0.0669344008264463,0.438230888429752,0.0557851239669422,0.43904958677686,0,5115,926,0.921950533588837,0.46900826446281,0.560950413223141,0.921950533588837,1,-18,41,0.899056603773584,1.35121126760563,19,651122.164047619,563810.244047619,64558.15,56344.1833333333,239099.830503765,4.65310522854889
"MD",24013510000,39.6289824,-77.2397116,56579586,1422,545,80302.0439168813,18203.7003304878,4719.66026502188,6339.63504606957,37225.0365525624,1462.99270293913,26496.4233976754,8777.9562176348,0.0789473684210526,0.463562753036437,0.0182186234817814,0.32995951417004,0.109311740890688,0.0948546739984288,0.556967188349749,0.0182186234817814,0.32995951417004,0,5396,859,0.904046182463672,0.560728744939271,0.670040485829959,0.904046182463672,1,-18.9,44.4,0.899056603773584,1.35121126760563,19,676950.460476191,587069.015238095,67173.7,58847.8,98914.2646688056,4.50827896116543
"MD",24013511000,39.5350362,-77.0998848,62930683,3671,1459,250676.186122032,35959.9798414449,20430.4930398354,0,93570.3736215878,23873.9224878125,118599.485907198,14632.4041054335,0,0.373271889400922,0.0952380952380952,0.473118279569892,0.0583717357910906,0,0.431643625192013,0.0952380952380952,0.473118279569892,0,5021,1007,0.939346294861064,0.468509984639017,0.526881720430108,0.939346294861064,1,-18,41,0.899056603773584,1.35121126760563,19,652931.152142857,565588.408333333,64558.15,56344.1833333333,308777.328829969,4.70155244966649
"MD",24013512000,39.5720446,-77.1715785,18638002,1551,664,94818.4226501561,17957.0426840364,24774.1748404028,7244.19188328866,35416.049207189,8371.06617624468,38474.7080023553,5312.40738107835,0.0764006791171477,0.373514431239389,0.0882852292020374,0.405772495755518,0.0560271646859083,0.0859147259506038,0.420027549091841,0.0882852292020374,0.405772495755518,0,5115,926,0.921950533588837,0.538200339558574,0.594227504244482,0.921950533588837,1,-18.3,41,0.899056603773584,1.35121126760563,19,655537.018809524,567697.808333333,64558.15,56344.1833333333,116795.2158628,4.65310522854889
