"state","id","lat","lon","a.land.m2","pop.2010","h.units.2010","res.area.m2","com.area.m2","ind.area.m2","res.area.natgas.m2","res.area.fok.m2","res.area.othergas.m2","res.area.elec.m2","res.area.other.m2","frac.natgas.res","frac.fok.res","frac.othergas.res","frac.elec.res","frac.other.res","frac.natgas.com","frac.fok.com","frac.othergas.com","frac.elec.com","frac.other.com","hdd65","cdd65","acpen","frac.ff.res","frac.ff.com","acpen.res","acpen.com","t.min","t.max","tadj.rcp26","tadj.rcp45","nerc.subregion","hd_183C_10yr","hd_167C_10yr","hd_183C_2010","hd_167C_2010","res.area.adj.m2","htg.slope.res.btu.m2.degC.adj"
"OK",40063484800,35.097645,-96.4447436,42628261,3713,1153,145911.095014491,40155.75889307,8911.44540659612,114049.209764966,0,4411.64564993421,24999.3253496272,2450.91424996345,0.781634938409854,0,0.0302351623740202,0.171332586786114,0.0167973124300112,0.798432250839865,0,0.0302351623740202,0.171332586786114,0,3568,1928,0.997023843201243,0.811870100783874,0.828667413213885,0.997023843201243,1,-18,44,0.854716981132075,1.31314084507042,21,464942.416666667,393160.333333333,48038.6,40983.8666666667,132374.237330356,6.66459339914291
"OK",40063484900,35.0930915,-96.3746946,17122812,2554,1288,198389.973550408,45742.3914357051,6487.97678783983,150271.530661442,0,0,44371.5149590872,3746.92792987848,0.757455268389662,0,0,0.223658051689861,0.0188866799204771,0.776341948310139,0,0,0.223658051689861,0,3568,1928,0.997023843201243,0.757455268389662,0.776341948310139,0.997023843201243,1,-18,44,0.854716981132075,1.31314084507042,21,464942.416666667,393160.333333333,48038.6,40983.8666666667,179984.40379134,6.66459339914291
"OK",40063485000,34.8779574,-96.2333547,691514191,2444,1230,184865.720236852,15198.5657513496,2952.55157183988,38575.8105736174,0,84792.2406328304,44725.5774766578,16772.0915537467,0.20866935483871,0,0.45866935483871,0.241935483870968,0.0907258064516129,0.299395161290323,0,0.45866935483871,0.241935483870968,0,3568,1928,0.997023843201243,0.66733870967742,0.758064516129033,0.997023843201243,1,-18,42,0.851377358490563,1.27853521126761,21,463215.590476191,391788.59047619,51801.25,44471.8,167714.858986219,6.66459339914291
"OK",40065968100,34.6134267,-99.2394809,776829959,2445,1124,179457.089421826,4126.00971957696,2450.78216175491,8663.44569622608,0,61528.144944626,91231.3873316869,16619.6713356174,0.0482758620689655,0,0.342857142857143,0.508374384236453,0.0926108374384236,0.140886699507389,0,0.342857142857143,0.508374384236453,0,3453,2153,0.998620117262892,0.391133004926109,0.483743842364532,0.998620117262892,1,-19,44.4,0.849547169811323,1.30477464788732,21,480630.446190476,410644.928095238,51116.7071428571,43878.7714285714,162808.012258289,6.73706741467161
"OK",40065968200,34.7438024,-99.3769877,132926100,1662,778,120732.703183091,17397.766707468,3523.62634318483,68663.1487297202,381.461937387334,16402.8633076554,33759.3814587791,1525.84774954934,0.568720379146919,0.00315955766192733,0.135860979462875,0.279620853080569,0.0126382306477093,0.581288785315912,0.00322938214064396,0.135860979462875,0.279620853080569,0,3453,2153,0.998620117262892,0.707740916271721,0.720379146919431,0.998620117262892,1,-18.8,45,0.849547169811323,1.30477464788732,21,448946.157380952,381306.237857143,47899.85,40906.2,109531.763181591,6.73706741467161
"OK",40065968300,34.5432821,-99.557004,1042645009,2043,1024,147601.002601585,18546.0481703843,4330.86118011838,86834.6945877778,0,14022.9941570324,42608.328400214,2157.38371646653,0.588306942752741,0,0.095006090133983,0.288672350791717,0.0146163215590743,0.602923264311815,0,0.095006090133983,0.288672350791717,0,3453,2153,0.998620117262892,0.683313032886724,0.697929354445798,0.998620117262892,1,-18.8,45,0.849547169811323,1.30477464788732,21,448775.857380952,381135.937857143,47743.75,40750.1,133907.364252459,6.73706741467161
"OK",40065968400,34.6736563,-99.356328,44792516,5795,2579,396393.11155232,130331.536526186,28149.250242703,318523.726374996,0,2529.39998255811,72629.9137848828,2710.07140988369,0.80355515041021,0,0.00638103919781222,0.183226982680036,0.00683682771194166,0.810391978122152,0,0.00638103919781222,0.183226982680036,0,3453,2153,0.998620117262892,0.809936189608022,0.816773017319964,0.998620117262892,1,-18.8,45,0.849547169811323,1.30477464788732,21,448773.757380952,381133.837857143,47743.05,40749.4,359617.86058513,6.73706741467161
"OK",40065968500,34.6621806,-99.2754334,58197948,4117,1705,248554.092046951,95143.4916896167,8882.64528303519,139748.613322744,0,3363.38419549324,102751.387172319,1681.69209774662,0.562246278755074,0,0.013531799729364,0.41339648173207,0.006765899864682,0.569012178619756,0,0.013531799729364,0.41339648173207,0,3453,2153,0.998620117262892,0.575778078484438,0.58254397834912,0.998620117262892,1,-19,44.4,0.849547169811323,1.30477464788732,21,480618.446190476,410632.928095238,51104.7071428571,43866.7714285714,225494.561375107,6.73706741467161
"OK",40065968600,34.6455249,-99.3307394,3484294,4669,2144,289707.164134242,56608.2378820333,2636.68118288515,217321.783501501,0,0,70728.964599955,1656.41603278583,0.750142938822184,0,0,0.244139508290452,0.00571755288736421,0.755860491709548,0,0,0.244139508290452,0,3453,2153,0.998620117262892,0.750142938822184,0.755860491709548,0.998620117262892,1,-18.8,45,0.849547169811323,1.30477464788732,21,448773.757380952,381133.837857143,47743.05,40749.4,262829.669653304,6.73706741467161
"OK",40065968700,34.6245843,-99.3493434,11404655,2037,981,125797.773621188,77257.4246631642,2645.1353669574,93106.9048183137,0,0,28966.592610142,0,0.740131578947368,0,0,0.230263157894737,0,0.740131578947368,0,0,0.230263157894737,0,3453,2153,0.998620117262892,0.740131578947368,0.740131578947368,0.998620117262892,1,-18.8,45,0.849547169811323,1.30477464788732,21,448773.757380952,381133.837857143,47743.05,40749.4,114126.923242593,6.73706741467161
