state,id,pop.2010,h.units.2010,res.area.m2,com.area.m2,hdd65,cdd65
TN,47009011501,1738,852,103068.302104945,27576.2231399854,3801,973
TN,47009011502,4065,1717,217387.72703250198,17015.284872278302,3686,1546
TN,47009011503,6789,2855,409465.893200666,40771.3356494237,3636,1526
TN,47009011602,9061,3711,506018.15590592206,65371.9663662058,3636,1526
TN,47009011603,4801,2025,279433.57014108397,33578.7818076698,3686,1546
TN,47009011604,3757,1569,211857.58013834103,26087.4523606296,3636,1526
TN,47009011605,3278,1566,239995.50350119398,23034.4722625246,3636,1526
TN,47009980100,2,1,115.33912601806101,31851.3426521808,3636,1526
TN,47009980200,25,16,1053.52048753546,1411.1971710967903,4359,754
TN,47011010100,4719,2117,250158.71134248,206285.99564550602,3646,1417
TN,47011010200,5082,2446,306968.356456279,106511.477211871,3646,1417
TN,47011010300,2570,1169,126011.452845648,68960.9960305579,3646,1417
TN,47011010400,2500,1270,125535.41637733599,27193.3699304675,3646,1417
TN,47011010500,3777,1227,140188.643729094,184001.904905803,3646,1417
TN,47011010600,3196,1531,183668.571073478,116952.10772525199,3646,1417
TN,47011010700,4818,2026,227106.129551684,129480.45467625,3646,1417
TN,47011010800,3327,1444,151888.48512729997,29739.6567601546,3646,1417
TN,47011010900,2880,1276,153485.484004521,28885.3197530643,3646,1417
TN,47011011000,6058,2443,314199.006034073,28194.5865648302,3646,1417
TN,47011011100,9732,3722,526204.10936227,66592.8980426343,3646,1417
TN,47011011201,6054,2394,360228.75168588205,116597.498035815,3646,1417
TN,47011011202,8917,3553,493102.59706829203,93862.2652555328,3646,1417
TN,47011011300,7259,3089,429158.353481731,53309.2512865229,3646,1417
TN,47011011401,7617,3154,446554.442936296,56972.7889251104,3646,1417
TN,47011011402,2938,1386,158087.897678746,67363.8088212226,3646,1417
TN,47011011500,7743,3170,433999.517662093,79429.86964409781,3646,1417
TN,47011011601,4986,1984,235566.435619322,31887.760495216,3646,1417
TN,47011011602,4790,1994,260157.68206067898,29853.6487911637,3646,1417
TN,47013950100,3274,1536,179765.896767978,20823.9375591642,4391,1057
TN,47013950200,2580,1227,136400.524656986,55268.3901351019,4391,1057
TN,47013950300,1896,846,95530.988995756,9471.743530281501,4391,1057
TN,47013950400,4804,2364,303935.825729404,37281.1536369759,4339,1048
TN,47013950500,5213,2390,278480.199402874,85107.1739251827,4339,1048
TN,47013950600,4684,2143,224687.864420121,108819.932575029,4339,1048
TN,47013950700,4702,2232,252540.00596011302,73730.4535885011,4391,1057
TN,47013950800,2374,1327,152150.099775785,19396.8539784467,4391,1057
TN,47013950900,2999,1870,222998.51293576,22336.863948324703,4339,1048
TN,47013951000,2604,1306,158383.145043967,13707.2860928827,4339,1048
TN,47013951100,5586,2725,365930.208493319,63660.8778345316,4339,1048
TN,47015960100,3859,1692,220498.862831999,46262.36914485731,3998,1336
TN,47015960200,6602,2939,356527.85604221706,90512.9228247342,3998,1336
TN,47015960300,3340,1406,168077.94937529997,15483.1278241856,3998,1336
TN,47017962000,4447,2106,252518.08553241898,45712.104252202196,3837,1628
TN,47017962100,6823,3163,402845.056755449,137968.54033127098,3837,1628
TN,47017962201,3183,1523,172590.066865111,66194.1601905116,3837,1628
TN,47017962202,4469,1837,253381.525469226,76320.9615405845,3837,1628
TN,47017962300,4672,2244,268805.464703453,43338.7110920045,3889,1642
TN,47017962400,2599,1213,143153.922360589,14974.3906377911,3897,1451
TN,47017962500,2329,1098,129481.380827585,14721.9728105503,3837,1628
TN,47017980100,0,0,0.0,2032.3468733110299,3889,1642
TN,47019070100,1995,1025,115871.64424128,108893.233212014,4387,1009
TN,47019070200,3890,1713,225393.733214626,93858.4541024841,4387,1009
TN,47019070300,5802,2696,290385.908583718,123782.98926583599,4387,1009
TN,47019070400,2260,1010,108836.188587317,7929.55301146871,4387,1009
TN,47019070500,4108,1921,218468.188156737,21515.4148933164,4387,1009
TN,47019070600,2639,1196,153589.53008319,14202.1807885623,4387,1009
TN,47019070700,3376,1564,208019.75290355898,13325.0830337032,4387,1009
TN,47019070800,2867,1476,174315.643268197,32736.801129724903,4387,1009
TN,47019070900,3399,1474,172594.891980519,46861.0370146676,4387,1009
TN,47019071000,2976,1449,165024.967505534,16841.3699493992,4387,1009
TN,47019071100,1709,784,90493.41364899141,12123.2894085985,4387,1009
TN,47019071200,3914,1858,218473.572510355,28650.9260037366,4387,1009
TN,47019071300,7317,3503,428824.265936334,42191.63672479,4387,1009
TN,47019071400,3501,1721,197995.33457948102,29662.0823427102,4387,1009
TN,47019071500,2152,1220,138561.260916356,9908.75943229957,4387,1009
TN,47019071600,1587,1104,124737.200633487,12877.6621036178,5435,322
TN,47019071700,3932,2032,238142.449443903,38486.849838223796,5435,322
TN,47021070102,4243,1681,241188.730199743,32614.448341656698,4111,1298
TN,47021070103,3643,1431,210583.875114866,25680.165318069903,4306,1305
TN,47021070104,5307,2238,258884.72782569,37543.8843705585,4306,1305
TN,47021070201,4145,1533,255207.441579554,33684.8773868589,3955,1386
TN,47021070202,5179,1973,308920.078574607,20093.0694661162,3955,1386
TN,47021070203,3543,1391,205435.93552369397,24201.9850895072,3955,1386
