"state","id","lat","lon","a.land.m2","pop.2010","h.units.2010","res.area.m2","com.area.m2","ind.area.m2","res.area.natgas.m2","res.area.fok.m2","res.area.othergas.m2","res.area.elec.m2","res.area.other.m2","frac.natgas.res","frac.fok.res","frac.othergas.res","frac.elec.res","frac.other.res","frac.natgas.com","frac.fok.com","frac.othergas.com","frac.elec.com","frac.other.com","hdd65","cdd65","acpen","frac.ff.res","frac.ff.com","acpen.res","acpen.com","t.min","t.max","tadj.rcp26","tadj.rcp45","nerc.subregion","hd_183C_10yr","hd_167C_10yr","hd_183C_2010","hd_167C_2010","res.area.adj.m2","htg.slope.res.btu.m2.degC.adj"
"WI",55079003200,43.1011585,-88.0011119,813095,2819,1048,134300.544908463,24122.2743229936,91.0449810580608,116736.087324861,0,4728.89242635434,12160.0090963397,675.556060907763,0.869215291750503,0,0.0352112676056338,0.0905432595573441,0.00503018108651911,0.874245472837022,0,0.0352112676056338,0.0905432595573441,0,6779,776,0.876415151379583,0.904426559356137,0.909456740442656,0.876415151379583,1,-26,38.3,1.01596226415094,1.51509859154929,17,936512.671428571,832868.69047619,92348.5607142857,82153.4392857143,224947.086416286,3.12344052385984
"WI",55079003300,43.1010409,-88.0173067,1472801,5182,2046,242701.763131038,24915.0162057905,4157.96844058842,215437.62806015,3822.07500993761,2548.05000662508,15797.9100410755,5096.10001325015,0.887664041994751,0.015748031496063,0.010498687664042,0.0650918635170604,0.020997375328084,0.908295396834838,0.0161140519840598,0.010498687664042,0.0650918635170604,0,6779,776,0.876415151379583,0.913910761154856,0.93490813648294,0.876415151379583,1,-26,38.3,1.01596226415094,1.51509859154929,17,936512.671428571,832868.69047619,92348.5607142857,82153.4392857143,406514.020636577,3.12344052385984
"WI",55079003400,43.0934522,-88.0243033,2043289,5533,2656,293250.306344047,46345.2380322289,309.181312474848,259710.085834836,9971.41690814378,1359.73866929233,20849.3262624824,1359.73866929233,0.885625965996909,0.0340030911901082,0.00463678516228748,0.071097372488408,0.00463678516228748,0.890091307001935,0.0341745353473693,0.00463678516228748,0.071097372488408,0,6779,776,0.876415151379583,0.924265842349305,0.928902627511592,0.876415151379583,1,-26,38.3,1.01596226415094,1.51509859154929,17,936512.671428571,832868.69047619,92348.5607142857,82153.4392857143,491180.449399798,3.12344052385984
"WI",55079003500,43.0935937,-87.9983009,1170742,3410,1327,166059.258592044,39330.4088124702,1727.90359450848,156833.74422582,4679.60873649078,0,4545.9056297339,0,0.944444444444444,0.0281803542673108,0,0.0273752012882448,0,0.944444444444444,0.0281803542673108,0,0.0273752012882448,0,6779,776,0.876415151379583,0.972624798711755,0.972624798711755,0.876415151379583,1,-26,38.3,1.00052830188679,1.4762676056338,17,936512.671428571,832868.69047619,92348.5607142857,82153.4392857143,278141.435823578,3.12344052385984
"WI",55079003600,43.0927277,-87.9832162,1008897,1893,785,98045.9664697394,26353.7125568824,0,92165.7650908502,2045.28743613537,1150.47418282615,1917.45697137691,0,0.940026075619296,0.0208604954367666,0.0117340286831812,0.0195567144719687,0,0.940026075619296,0.0208604954367666,0.0117340286831812,0.0195567144719687,0,6779,776,0.876415151379583,0.972620599739244,0.972620599739244,0.876415151379583,1,-26,38.3,1.00052830188679,1.4762676056338,17,936512.671428571,832868.69047619,92348.5607142857,82153.4392857143,164222.375324457,3.12344052385984
"WI",55079003700,43.0854529,-87.9833565,633506,2315,977,122140.091904618,5784.88655139085,0,103403.491877727,6621.20452078091,1127.01353545207,10988.3819706577,0,0.846597462514418,0.0542099192618224,0.00922722029988466,0.0899653979238754,0,0.846597462514418,0.0542099192618224,0.00922722029988466,0.0899653979238754,0,6779,776,0.876415151379583,0.910034602076125,0.910034602076125,0.876415151379583,1,-26,38.3,1.00052830188679,1.4762676056338,17,936512.671428571,832868.69047619,92348.5607142857,82153.4392857143,204578.900460067,3.12344052385984
"WI",55079003800,43.0861878,-87.9721536,658634,2196,979,118272.444866663,25973.2745393341,483.095812645152,112138.811874705,4266.87512484015,0,1866.75786711757,0,0.948139797068771,0.0360766629086809,0,0.0157835400225479,0,0.948139797068771,0.0360766629086809,0,0.0157835400225479,0,6779,776,0.876415151379583,0.984216459977452,0.984216459977452,0.876415151379583,1,-26,38.3,1.00052830188679,1.4762676056338,17,936512.671428571,832868.69047619,92348.5607142857,82153.4392857143,198100.773859259,3.12344052385984
"WI",55079003900,43.0861722,-87.9621516,663808,2630,1174,141352.071755265,14441.4058555047,418.06368,136717.577599355,1097.64335271561,0,3536.85080319473,0,0.967213114754098,0.00776531492666091,0,0.0250215703192407,0,0.967213114754098,0.00776531492666091,0,0.0250215703192407,0,6779,776,0.876415151379583,0.974978429680759,0.974978429680759,0.876415151379583,1,-26,38.3,1.00052830188679,1.4762676056338,17,936512.671428571,832868.69047619,92348.5607142857,82153.4392857143,236758.0617184,3.12344052385984
"WI",55079004000,43.093423,-87.9720585,644026,2662,1077,115754.121419088,11481.7011007583,0,99610.0456613971,0,768.765512270981,13178.8373532168,2196.4728922028,0.860531309297913,0,0.00664136622390892,0.113851992409867,0.0189753320683112,0.879506641366224,0,0.00664136622390892,0.113851992409867,0,6779,776,0.876415151379583,0.867172675521822,0.886148007590133,0.876415151379583,1,-26,38.3,1.00052830188679,1.4762676056338,17,936512.671428571,832868.69047619,92348.5607142857,82153.4392857143,193882.700711663,3.12344052385984
"WI",55079004100,43.0940878,-87.9568078,1441983,2565,1098,133570.515054461,46203.8397744324,29766.1345780634,121990.017197523,3026.72103079075,1315.9656655612,7237.81116058658,0,0.913300492610837,0.0226600985221675,0.00985221674876847,0.0541871921182266,0,0.913300492610837,0.0226600985221675,0.00985221674876847,0.0541871921182266,0,6779,776,0.876415151379583,0.945812807881773,0.945812807881773,0.876415151379583,1,-26,38.3,1.00052830188679,1.4762676056338,17,936512.671428571,832868.69047619,92348.5607142857,82153.4392857143,223724.320799314,3.12344052385984
